match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,length,injury,from,description
11067347,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067347,,,,,90,8.0,,1,,,card,Pedro Augusto,Time wasting,False,120910007.0,False,yellow,922556.0,Pedro Augusto,,,,
11067347,,,,,90,3.0,,1,,,card,Thiago Galhardo,Foul,False,120910005.0,False,yellow,165677.0,Thiago Galhardo,,,,
11067347,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,9.0,,,
11067347,,,,,88,,,3,,,substitution,,,,122036167.0,False,injury,,,,True,,
11067347,,,,,88,,,3,,,card,Rodriguinho,Foul,False,120909994.0,True,yellow,1200730.0,Rodriguinho,,,,
11067347,,,,,83,,,8,,,substitution,,,,122036157.0,False,regular,,,,False,,
11067347,,,,,80,,,11,,,substitution,,,,122036156.0,True,regular,,,,False,,
11067347,,,,,80,,,11,,,substitution,,,,122036143.0,True,regular,,,,False,,
11067347,,1.0,2.0,,79,,,12,,,goal,,,,172422699.0,True,regular,107414.0,James Rodríguez,,,,
11067347,,,,,74,,,17,,,substitution,,,,122036134.0,False,regular,,,,False,,
11067347,,,,,73,,,18,,,substitution,,,,122036133.0,False,regular,,,,False,,
11067347,,,,,73,,,18,,,substitution,,,,122036132.0,False,regular,,,,False,,
11067347,,,,,71,,,20,,,substitution,,,,122036119.0,True,regular,,,,False,,
11067347,,,,,71,,,20,,,substitution,,,,122036118.0,True,regular,,,,False,,
11067347,,,,,71,,,20,,,substitution,,,,122036117.0,True,regular,,,,False,,
11067347,,,,,69,,,22,,,card,Marinho,Foul,False,120909976.0,False,yellow,798127.0,Marinho,,,,
11067347,,,,,67,,,24,,,card,Nathan,Foul,False,120909972.0,True,yellow,1116955.0,Nathan Mendes,,,,
11067347,,,,,60,,,31,,,card,João Ricardo,Time wasting,False,120909959.0,False,yellow,839761.0,João Ricardo,,,,
11067347,,0.0,2.0,,53,,,38,,,goal,,,,172422503.0,False,penalty,359024.0,Juan Martín Lucero,,,penalty,
11067347,,,,,53,,,38,,,card,Diego Costa,Argument,False,120909936.0,True,yellow,995293.0,Diego Costa,,,,
11067347,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067347,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,5.0,,,
11067347,,,,,27,,,19,,,card,Zé Welison,Foul,False,120909853.0,False,yellow,551422.0,Zé Welison,,,,
11067347,,,,,21,,,25,,,inGamePenalty,,goalkeeperSave,,118434358.0,True,missed,107414.0,James Rodríguez,,,,Goalkeeper save
11067347,,,,,18,,,28,,,card,Titi,Foul,False,120909840.0,False,yellow,243435.0,Titi,,,,
11067347,,0.0,1.0,,16,,,30,,,goal,,,,172421811.0,False,regular,551422.0,Zé Welison,,,,
