match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_clearanceOffLine,stat_penaltyConceded,captain,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_shotValueNormalized,stat_dispossessed,stat_keyPass,stat_totalContest,stat_shotOffTarget,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_blockedScoringAttempt,stat_wonContest,stat_penaltyWon
14888300,home,Luton Town,Jerry Yates,,,jerry-yates,J. Yates,F,12,175.0,341,M,785799,EUR,847584000,F,9,9,True,4.0,2.0,1.0,,1.0,,,2.0,4.0,1.0,1.0,,1.0,,,,,,19.0,12.0,6.9,8.0,,0,,,,,2.0,3.0,,,,,,,,4.0,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,
14888300,home,Luton Town,Hakeem Odofin,,,hakeem-odofin,H. Odofin,D,16,191.0,50,M,816761,EUR,892425600,D,16,16,True,1.0,,,,0.0,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14888300,home,Luton Town,James Shea,,,james-shea,J. Shea,G,1,180.0,48,M,137789,EUR,677030400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888300,home,Luton Town,Mads Juel Andersen,,,mads-juel-andersen,M. J. Andersen,D,5,194.0,146,M,841005,EUR,883180800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888300,home,Luton Town,Christ Makosso,Christ Makosso,,christ-makosso,C. Makosso,D,37,192.0,331,M,1492311,EUR,1084060800,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888300,home,Luton Town,Millenic Alli,Millenic Alli,,alli-millenic,M. Alli,F,27,176.0,154,M,1386414,EUR,949795200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888300,away,Forest Green Rovers,Fiachra Pagel,,,fiachra-pagel,F. Pagel,G,12,,22,M,1390250,EUR,1076889600,G,12,12,False,25.0,13.0,19.0,7.0,0.0,10.0,11.0,3.0,14.0,,,1.0,5.0,,,,1.0,,90.0,33.0,5.4,13.0,0.0001,0,0.01,0.0,-0.74,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
14888300,away,Forest Green Rovers,Tre Pemberton,,,tre-pemberton,T. Pemberton,D,21,181.0,8,M,920716,EUR,915321600,D,21,21,False,29.0,17.0,3.0,1.0,0.0,9.0,12.0,8.0,17.0,3.0,6.0,10.0,5.0,,,,,,90.0,70.0,5.7,22.0,,0,-0.02,-0.12,-0.51,,3.0,7.0,,,3.0,3.0,1.0,,,3.0,,,,,,2.0,,,,2.0,,2.0,,,,,,,,,,,,
14888300,away,Forest Green Rovers,Abraham Kanu,,,abraham-kanu,A. Kanu,D,32,,42,M,1158784,EUR,1120348800,D,32,32,False,32.0,30.0,6.0,4.0,0.0,23.0,23.0,7.0,9.0,1.0,3.0,4.0,3.0,,,,,,59.0,42.0,6.2,4.0,,0,0.08,0.04,-0.47,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
14888300,away,Forest Green Rovers,Laurent Mendy,,,mendy-laurent,L. Mendy,M,6,191.0,15,M,2216377,EUR,859334400,D,6,6,False,47.0,33.0,13.0,4.0,0.0,17.0,21.0,16.0,26.0,5.0,7.0,5.0,5.0,,,,,,90.0,62.0,5.8,15.0,,1,0.09,0.13,-0.74,,3.0,5.0,,,5.0,2.0,1.0,,,,,1.0,,,True,,,,,,,1.0,1.0,,,,,,,,1.0,,,
14888300,away,Forest Green Rovers,Neil Kengni Kuemo,,,neil-kengni-kuemo,N. K. Kuemo,D,3,172.0,11,M,861082,EUR,951782400,D,3,3,False,13.0,7.0,9.0,3.0,0.0,3.0,4.0,4.0,9.0,,1.0,1.0,1.0,,,,,,45.0,30.0,6.0,12.0,,0,0.06,-0.03,-0.36,,,3.0,,,1.0,1.0,,,,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
14888300,away,Forest Green Rovers,Harvey Bunker,,,harvey-bunker,H. Bunker,M,16,183.0,21,M,1005716,EUR,1050364800,M,16,16,False,45.0,35.0,8.0,3.0,0.0,16.0,18.0,19.0,27.0,,3.0,3.0,3.0,,,,,,90.0,60.0,6.5,13.0,,0,0.23,0.27,-0.16,,1.0,4.0,,,1.0,2.0,2.0,,,2.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,
14888300,away,Forest Green Rovers,Isaac Moore,Isaac Moore,,isaac-moore,I. Moore,M,18,186.0,42,M,2121577,EUR,1145059200,M,18,18,False,15.0,9.0,1.0,,0.0,2.0,3.0,7.0,12.0,2.0,5.0,1.0,1.0,,,,,,73.0,22.0,6.5,7.0,,1,0.24,-0.1,-0.01,,,4.0,,,,3.0,1.0,,,,,3.0,,,,,,,0.01,,,1.0,,,,,,,,,,1.0,,
14888300,away,Forest Green Rovers,Sean Etaluku,,,sean-etaluku,S. Etaluku,F,28,174.0,21,M,1168694,EUR,1070582400,M,28,28,False,9.0,6.0,,,0.0,4.0,5.0,2.0,4.0,,,,,,,,,,45.0,17.0,6.6,6.0,,0,0.32,0.09,-0.11,,,1.0,,,1.0,,,,,2.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
14888300,away,Forest Green Rovers,Harry Whitwell,,,whitwell-harry,H. Whitwell,M,34,,41,M,1394801,EUR,1132099200,M,25,25,False,29.0,21.0,2.0,2.0,0.0,6.0,9.0,15.0,20.0,2.0,13.0,1.0,6.0,,,,,,90.0,50.0,7.1,14.0,,0,0.01,0.41,-0.1,,2.0,6.0,,,,4.0,3.0,,,2.0,5.0,,,,,,,,,2.0,3.0,4.0,,,,,,,,,,,2.0,1.0
14888300,away,Forest Green Rovers,Jili Buyabu,Jili,Buyabu,jili-buyabu,J. Buyabu,M,24,182.0,21,M,1973066,EUR,1031443200,M,24,24,False,14.0,7.0,2.0,,1.0,5.0,6.0,2.0,8.0,,6.0,,4.0,,,,,,90.0,50.0,5.9,26.0,,4,-0.22,0.2,-0.27,,1.0,8.0,,,,3.0,2.0,,,3.0,2.0,2.0,,,,9.0,1.0,1.0,-0.64,1.0,2.0,6.0,1.0,1.0,,,,,,,,2.0,1.0,
14888300,away,Forest Green Rovers,Temi Babalola,Temi Babalola,,temi-babalola,T. Babalola,F,27,193.0,23,M,1087992,EUR,985910400,F,27,27,False,14.0,3.0,1.0,,0.0,1.0,4.0,2.0,10.0,6.0,6.0,,,,,,,,59.0,17.0,6.5,12.0,,1,-0.29,0.05,-0.03,,2.0,4.0,,,,,,,,1.0,,2.0,,,,,,,0.04,,,,,,,,,,,,,1.0,,
14888300,away,Forest Green Rovers,Tom Knowles,,,tom-knowles,T. Knowles,M,11,183.0,22,M,876060,EUR,906854400,F,11,11,True,4.0,1.0,1.0,,0.0,,2.0,1.0,2.0,2.0,4.0,,1.0,,,,,,45.0,18.0,7.9,8.0,,4,0.02,0.02,0.13,,,1.0,,,,,,,,,1.0,1.0,,,,3.0,,2.0,0.55,,,1.0,2.0,,,1.0,1.0,,,,,,1.0,
14888300,away,Forest Green Rovers,Kyle McAllister,,,kyle-mcallister,K. McAllister,M,7,175.0,57,M,869132,EUR,916876800,M,7,7,True,24.0,15.0,2.0,,0.0,4.0,7.0,11.0,17.0,,2.0,2.0,3.0,,,,,,45.0,46.0,6.0,20.0,,3,-0.04,0.05,-0.12,,2.0,5.0,,,1.0,1.0,1.0,,,3.0,1.0,1.0,,,,6.0,1.0,1.0,0.31,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,
14888300,away,Forest Green Rovers,Ryan Inniss,,,ryan-inniss,R. Inniss,D,5,194.0,24,M,190845,EUR,802310400,D,5,5,True,12.0,6.0,4.0,1.0,0.0,3.0,6.0,3.0,6.0,3.0,3.0,1.0,,,,,,,31.0,13.0,6.2,6.0,,0,0.0,0.0,-0.18,,3.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
14888300,away,Forest Green Rovers,Aidan Dausch,Aidan Dausch,,aidan-dausch,A. Dausch,F,17,185.0,52,M,1847433,EUR,1149120000,F,17,17,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,2.0,,5.0,,,,,,31.0,15.0,6.4,3.0,,2,0.01,0.01,0.13,,3.0,5.0,,,,,,,,,1.0,,,,,,,1.0,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,
14888300,away,Forest Green Rovers,James Balagizi,James Balagizi,,james-balagizi,J. Balagizi,M,26,189.0,339,M,1067984,EUR,1064016000,M,26,26,True,7.0,5.0,1.0,,0.0,4.0,4.0,1.0,3.0,,,,2.0,,,,,,17.0,11.0,6.3,3.0,,0,,,,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14888300,away,Forest Green Rovers,Luke McNicholas,,,luke-mcnicholas,L. McNicholas,G,1,192.0,71,M,978881,EUR,946684800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888300,away,Forest Green Rovers,Jordan Moore-Taylor,,,jordan-moore-taylor,J. Moore-Taylor,D,15,178.0,9,M,255369,EUR,759110400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888300,away,Forest Green Rovers,Nicolas Haughton,,,nicolas-haughton,N. Haughton,M,8,178.0,50,M,609592,EUR,780019200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888300,away,Forest Green Rovers,Jayden Clarke,Jayden Clarke,,jayden-clarke,J. Clarke,M,14,175.0,29,M,1488359,EUR,989280000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
