match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_totalCross,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialLost,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot,player_sofascoreId,stat_lastManTackle
14053775,home,Fortuna Sittard,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192.0,151,M,146871,EUR,757296000,G,31,31,False,36.0,10.0,32.0,6.0,0.0,7.0,9.0,3.0,27.0,2.0,2.0,10.0,3.0,5.0,6.0,90.0,50.0,7.8,29.0,0.00614867,30.172427417796,5.0,19.95,5.46,1.1538,0,1.4678,0.07,0.01,0.16,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053775,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184.0,113,M,78730,EUR,631670400,D,12,12,False,17.0,14.0,3.0,1.0,0.0,9.0,12.0,5.0,5.0,1.0,1.0,,,,,82.0,35.0,6.3,6.0,0.011603,28.056289888844,2.0,-18.165,2.415,,0,,0.14,-0.12,-0.15,,True,3.0,1.0,1.0,1.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053775,home,Fortuna Sittard,Neraysho Kasanwirjo,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185.0,416,M,961678,EUR,1013990400,D,21,21,False,35.0,28.0,8.0,4.0,0.0,24.0,25.0,4.0,10.0,,3.0,5.0,,,,90.0,48.0,6.3,10.0,0.014084,144.92318624844,15.0,27.825,25.725,,0,,0.01,0.14,-0.24,,,2.0,1.0,1.0,2.0,4.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,51.247703672799,2.0,,,,,,,,,,,,,,,,,,,,
14053775,home,Fortuna Sittard,Iván Márquez,ivan-marquez,I. Márquez,D,44,191.0,78,M,862479,EUR,771120000,D,44,44,False,29.0,21.0,8.0,1.0,0.0,16.0,17.0,5.0,12.0,3.0,5.0,1.0,,,,90.0,46.0,6.7,9.0,0.0045059,54.56519029277,9.0,-15.855,6.72,,0,,0.03,0.0,-0.03,,,,,,,11.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14053775,home,Fortuna Sittard,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183.0,156,M,989586,EUR,962236800,D,4,4,False,23.0,17.0,3.0,1.0,0.0,13.0,15.0,4.0,8.0,2.0,5.0,2.0,,,,90.0,42.0,6.2,8.0,0.00154866,27.528950936003,4.0,-1.05,9.03,,0,,-0.01,0.01,-0.36,,,3.0,1.0,,,2.0,,3.0,,,,,1.0,,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
14053775,home,Fortuna Sittard,Édouard Michut,edouard-michut,É. Michut,M,20,178.0,697,M,1048011,EUR,1046736000,M,20,20,False,23.0,19.0,2.0,,0.0,10.0,11.0,9.0,12.0,,3.0,12.0,,,,81.0,39.0,6.1,12.0,0.0110412,76.536021212116,8.0,30.24,17.22,,0,,0.04,0.05,-0.09,,,8.0,,3.0,2.0,,,1.0,,,,,1.0,1.0,3.0,22.284100520326,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,
14053775,home,Fortuna Sittard,Philip Brittijn,philip-brittijn,P. Brittijn,M,23,182.0,101,M,1132766,EUR,1081468800,M,23,23,False,22.0,21.0,,,0.0,11.0,12.0,10.0,10.0,2.0,4.0,3.0,,,,90.0,41.0,6.8,2.0,0.00808843,33.124206217633,4.0,-3.15,2.52,,1,,0.1,0.02,0.29,,,6.0,,1.0,,4.0,,4.0,Philip Brittijn,,,,2.0,1.0,,,,4.0,,1.0,1.0,0.1063,-0.29,,,,,,,,,,,,,,
14053775,home,Fortuna Sittard,Dimitris Limnios,dimitris-limnios,D. Limnios,M,18,178.0,423,M,591044,EUR,896227200,M,18,18,False,13.0,8.0,3.0,2.0,1.0,6.0,9.0,2.0,4.0,,3.0,3.0,,,,45.0,23.0,6.8,6.0,0.00174133,80.645309312085,8.0,6.405,12.075,,1,,-0.2,0.19,-0.04,,,1.0,1.0,,,1.0,,,,,1.0,,2.0,,1.0,9.8730542386842,1.0,,1.0,,1.0,0.0999,-0.17,1.0,1.0,1.0,,,,,,,,,,,
14053775,home,Fortuna Sittard,Lance Duijvestijn,lance-duijvestijn,L. Duijvestijn,M,70,179.0,148,M,946505,EUR,916358400,M,70,70,False,27.0,21.0,3.0,2.0,0.0,11.0,13.0,10.0,14.0,,1.0,6.0,,,,82.0,34.0,6.6,7.0,0.022214,85.825208846643,10.0,8.4,11.55,,1,,0.2,0.16,-0.05,,,1.0,,1.0,1.0,2.0,,1.0,,,,1.0,,,,12.946103815434,1.0,,,,1.0,0.0382,-0.16,,,,,,,,,,,,,,
14053775,home,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180.0,133,M,366942,EUR,785980800,M,7,7,False,11.0,7.0,2.0,,0.0,2.0,3.0,5.0,8.0,1.0,3.0,2.0,,,,70.0,34.0,6.6,12.0,0.0736512,67.603056438659,8.0,39.375,17.325,,0,,0.21,0.1,0.13,,,5.0,,1.0,2.0,3.0,,1.0,,,4.0,,1.0,,1.0,34.630994793549,2.0,1.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,
