match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_shotOffTarget,stat_expectedGoals,player_lastName,stat_dispossessed,stat_clearanceOffLine,stat_totalOffside,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_goalAssist
11391283,home,Montpellier,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,,802149,EUR,899856000,F,23,23,False,14.0,9.0,1.0,,4.0,6.0,5.0,8.0,4.0,,,61.0,20.0,6.5,10.0,0.0241307,0,,,,,2.0,,3.0,,,,,,,,,,1.0,,,,,4.0,,,,1.0,,,,,,,,,,,
11391283,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,,976396,EUR,1001289600,M,13,13,True,32.0,29.0,8.0,6.0,18.0,19.0,13.0,19.0,5.0,,,56.0,50.0,6.8,9.0,0.0167854,0,,,6.0,2.0,,,2.0,4.0,1.0,2.0,,2.0,3.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11391283,home,Montpellier,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,,946381,EUR,949104000,F,8,8,True,5.0,4.0,,,,,4.0,5.0,,,,29.0,7.0,6.5,2.0,0.00374018,1,,,,,2.0,,3.0,,,,,,,,,1.0,,,,,,1.0,1.0,0.1727,,,,1.0,,,,,,,,,
11391283,home,Montpellier,Othmane Maamma,maamma-othmane,O. Maamma,F,42,180,11668,M,,1515917,EUR,1128556800,F,42,42,True,9.0,8.0,,,3.0,3.0,5.0,10.0,5.0,,,29.0,30.0,7.2,12.0,0.0920908,2,,,4.0,,1.0,,5.0,6.0,,,,,1.0,1.0,,,3.0,7.0,5.0,,,3.0,,0.0898,,2.0,,,,,,,,2.0,,,
11391283,home,Montpellier,Leo Leroy,leo-leroy,L. Leroy,M,22,185,170,M,,976001,EUR,950486400,M,18,18,True,10.0,8.0,3.0,3.0,4.0,4.0,4.0,6.0,2.0,,,20.0,12.0,6.6,3.0,0.00099633,1,,,,,1.0,,4.0,,1.0,,,,,,,1.0,1.0,,,,,,1.0,0.0363,,1.0,,,,,,,,,,,
11391283,home,Montpellier,Sacha Delaye,sacha-delaye,S. Delaye,M,19,171,34,M,,1122641,EUR,1019520000,F,19,19,True,5.0,5.0,,,1.0,1.0,4.0,5.0,,,,20.0,10.0,6.8,2.0,0.00532342,2,,Sacha Delaye,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,0.0419,,,,,,,1.0,0.0638,,,,,
11391283,home,Montpellier,Belmin Dizdarević,belmin-dizdarevic,B. Dizdarević,G,35,189,91,M,,983676,EUR,997315200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391283,home,Montpellier,Silvan Hefti,silvan-hefti,S. Hefti,D,30,182,208,M,,814214,EUR,877737600,D,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391283,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,,796372,EUR,799286400,D,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391283,home,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,,901152,EUR,908841600,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391283,away,AS Monaco,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1544,M,,849114,EUR,942710400,G,1,1,False,25.0,17.0,12.0,5.0,16.0,20.0,1.0,5.0,3.0,1.0,3.0,90.0,34.0,7.4,8.0,0.00053726,0,0.5806,,,,,1.0,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11391283,away,AS Monaco,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12125,M,stephane_singo,978285,EUR,977702400,D,99,99,False,57.0,54.0,6.0,5.0,41.0,42.0,13.0,15.0,8.0,,,90.0,70.0,7.3,5.0,0.00779791,0,,,,,1.0,,3.0,3.0,,2.0,,4.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,
11391283,away,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,,281277,EUR,843264000,D,5,5,False,70.0,66.0,4.0,3.0,43.0,45.0,23.0,25.0,3.0,,,90.0,89.0,7.9,4.0,0.0105534,0,,,,,,2.0,3.0,5.0,2.0,9.0,1.0,5.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11391283,away,AS Monaco,Mohammed Salisu,mohammed-salisu,M. Salisu,D,22,188,5721,M,salisu_sarki,946158,EUR,924307200,D,22,22,False,61.0,54.0,7.0,4.0,34.0,36.0,20.0,25.0,6.0,,,90.0,78.0,7.1,9.0,0.014825,0,,,,,1.0,4.0,7.0,8.0,4.0,4.0,,2.0,3.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
11391283,away,AS Monaco,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,YFofana19_,945062,EUR,915926400,M,19,19,False,56.0,47.0,2.0,,21.0,22.0,26.0,34.0,11.0,,,90.0,74.0,7.8,13.0,0.0808526,3,,,,,,,5.0,6.0,3.0,,,2.0,4.0,2.0,2.0,,2.0,2.0,,,,2.0,1.0,0.3447,,,,,,,2.0,0.6252,,,,1.0,
11391283,away,AS Monaco,Krépin Diatta,krepin-diatta,K. Diatta,M,27,173,13115,M,krepindiatta,873534,EUR,919900800,M,27,27,False,34.0,27.0,4.0,3.0,9.0,10.0,18.0,28.0,7.0,,,86.0,60.0,7.5,13.0,0.0322125,1,,,4.0,,,1.0,1.0,6.0,,1.0,1.0,1.0,3.0,1.0,1.0,,3.0,2.0,1.0,,,1.0,,0.0113,,,,,,,,,,1.0,,,
11391283,away,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,,1130939,EUR,1014595200,M,21,21,False,40.0,36.0,1.0,,10.0,10.0,26.0,33.0,8.0,,,86.0,59.0,7.6,15.0,0.103083,2,,,3.0,,,,6.0,5.0,,,,,1.0,1.0,4.0,3.0,2.0,2.0,,,,4.0,1.0,0.1507,,2.0,,,,1.0,1.0,0.0733,,,,,1.0
11391283,away,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,benseghir44,1394353,EUR,1108512000,M,7,7,False,34.0,31.0,2.0,1.0,11.0,11.0,21.0,24.0,3.0,,,74.0,54.0,8.2,5.0,0.16699,4,,,1.0,1.0,1.0,1.0,2.0,10.0,,1.0,,1.0,3.0,2.0,3.0,,3.0,4.0,3.0,,,1.0,1.0,0.1773,,,,,,1.0,1.0,0.0196,,2.0,,,
11391283,away,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176,696,M,,1397558,EUR,1097712000,M,20,20,False,30.0,20.0,2.0,1.0,5.0,6.0,15.0,26.0,5.0,,,86.0,58.0,7.3,20.0,0.124384,2,,,2.0,,,2.0,7.0,6.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,2.0,,0.8214,,3.0,,,,,2.0,1.4444,1.0,,,1.0,
11391283,away,AS Monaco,Wissam Ben Yedder,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,wisbenyedder,119192,EUR,650419200,F,10,10,False,40.0,31.0,,,11.0,14.0,20.0,26.0,2.0,,,90.0,53.0,6.9,16.0,0.365205,3,,,,,1.0,,4.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,6.0,1.0,0.573,,,,,True,,2.0,0.4431,1.0,,,,
11391283,away,AS Monaco,Breel Embolo,breel-embolo,B. Embolo,F,7,185,4494,M,breelembolo97,352296,EUR,855878400,F,36,36,False,7.0,7.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,,,44.0,20.0,6.7,7.0,0.0116982,3,,,,,4.0,,7.0,2.0,,,,,,,1.0,,,1.0,1.0,,,4.0,1.0,0.2313,,3.0,,1.0,,,1.0,0.2904,,1.0,,,
11391283,away,AS Monaco,Folarin Balogun,folarin-balogun,F. Balogun,F,9,179,5047,M,balogun,934237,EUR,994118400,F,29,29,True,15.0,10.0,,,5.0,5.0,5.0,10.0,1.0,,,46.0,24.0,7.0,9.0,0.00576599,1,,,,,4.0,1.0,5.0,3.0,,,,,1.0,,1.0,,1.0,,,,,3.0,,0.0264,,1.0,,,,1.0,,,,1.0,,,1.0
11391283,away,AS Monaco,Mohamed Camara,camara-mohamed,M. Camara,M,4,175,3786,M,camara_mohamed6,1008849,EUR,947116800,M,4,4,True,18.0,17.0,1.0,,6.0,7.0,11.0,11.0,,,,16.0,23.0,6.8,1.0,0.00302431,0,,,,,,,,2.0,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11391283,away,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3679,M,,845170,EUR,870307200,D,12,12,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,,,8.0,7.0,6.8,3.0,0.016698,0,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11391283,away,AS Monaco,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1742,M,,1170560,EUR,1065571200,M,88,88,True,9.0,7.0,,,5.0,5.0,2.0,4.0,,,,8.0,10.0,6.5,2.0,0.00063449,0,,Soungoutou Magassa,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11391283,away,AS Monaco,Edan Diop,diop-edan,E. Diop,M,37,173,531,M,,1390575,EUR,1093651200,M,37,37,True,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,8.0,7.0,6.6,2.0,0.00890678,0,,Edan Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391283,away,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191,698,M,,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391283,away,AS Monaco,Vanderson,vanderson,Vanderson,D,2,173,6111,M,,1090694,EUR,993081600,D,2,2,True,,,,,,,,,,,,,,,,,0,,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391283,away,AS Monaco,Saimon Bouabre,bouabre-saimon,S. Bouabré,M,70,174,1458,M,,1426581,EUR,1149120000,M,45,45,True,,,,,,,,,,,,,,,,,0,,Saïmon Bouabré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391283,away,AS Monaco,Lucas Michal,lucas-michal,L. Michal,F,19,167,619,M,,1154647,EUR,1119398400,F,47,47,True,,,,,,,,,,,,,,,,,0,,Lucas Michal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
