match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_fouls,stat_unsuccessfulTouch,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_challengeLost,stat_bigChanceMissed,stat_lastManTackle,stat_punches,stat_goals
12764277,home,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3286,M,79645,EUR,721353600,G,1,1,False,24.0,20.0,6.0,2.0,0.0,20.0,22.0,2.0,8.0,1.0,4.0,4.0,90.0,35.0,7.0,4.0,6.506e-05,0,0.3259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764277,home,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11634,M,855810,EUR,951177600,D,22,22,False,58.0,49.0,2.0,1.0,0.0,29.0,33.0,29.0,4.0,,,,90.0,88.0,7.2,14.0,0.17515,1,,,,timothyweah,21.0,4.0,1.0,1.0,3.0,2.0,8.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0186,0.5354,1.0,,,,,,,,,,,,,,,,,
12764277,home,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4989,M,1128063,EUR,898646400,D,4,4,False,100.0,93.0,5.0,2.0,0.0,64.0,69.0,31.0,12.0,,,,90.0,112.0,6.5,7.0,0.0199071,1,,Federico Gatti,,FedericoGatti,29.0,,,1.0,3.0,3.0,5.0,,,3.0,3.0,1.0,,,0.1021,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,
12764277,home,Juventus,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6757,M,965330,EUR,960163200,D,15,15,False,13.0,10.0,2.0,,0.0,7.0,10.0,3.0,,,,,16.0,16.0,6.3,4.0,0.00162108,0,,,,Kalulujr_,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
12764277,home,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7748,M,881931,EUR,904262400,D,16,16,False,61.0,57.0,,,0.0,17.0,19.0,45.0,5.0,,,,90.0,81.0,6.7,14.0,0.132423,0,,,,west.mckennie,41.0,3.0,1.0,1.0,,6.0,4.0,4.0,,,1.0,1.0,1.0,1.0,,,2.0,3.0,2.0,,,,,,3.0,True,,,,,,,,
12764277,home,Juventus,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11821,M,904832,EUR,985564800,M,19,19,False,44.0,39.0,1.0,1.0,0.0,20.0,22.0,25.0,1.0,,,,61.0,59.0,7.3,10.0,0.0115176,1,,,,k_thuram,19.0,3.0,,,,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0282,0.0978,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,
12764277,home,Juventus,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11812,M,867887,EUR,894672000,M,26,26,False,85.0,76.0,6.0,2.0,0.0,37.0,38.0,51.0,6.0,,,,90.0,100.0,6.9,15.0,0.0410604,1,,,,Douglas_Luiz,39.0,4.0,,1.0,1.0,4.0,3.0,1.0,,,1.0,2.0,2.0,,0.0184,,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,
12764277,home,Juventus,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19962,M,979222,EUR,1039824000,M,7,7,False,31.0,29.0,,,0.0,9.0,10.0,33.0,4.0,,,,90.0,65.0,7.0,19.0,0.191279,2,,,,FConceicao_7,22.0,12.0,2.0,1.0,,7.0,7.0,1.0,,,1.0,3.0,2.0,1.0,0.0656,,2.0,8.0,3.0,,1.0,,,,,,2.0,1.0,,,,,,
12764277,home,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,84063,M,1149011,EUR,1115164800,M,10,10,False,35.0,33.0,,,0.0,8.0,8.0,30.0,2.0,,,,90.0,63.0,6.1,16.0,0.0459186,3,,Kenan Yıldız,,KenanYıldız,25.0,3.0,,,,11.0,5.0,1.0,,,,3.0,2.0,,0.1473,,,11.0,2.0,2.0,,,,1.0,1.0,,1.0,,1.0,,,,,
12764277,home,Juventus,Samuel Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4360,M,1100836,EUR,1074211200,M,51,51,False,20.0,17.0,,,0.0,2.0,2.0,19.0,2.0,,,,61.0,34.0,6.4,8.0,0.0420521,2,,Samuel,Mbangula,Samu,15.0,1.0,,,,4.0,1.0,,2.0,1.0,,1.0,1.0,,0.1927,0.2258,,3.0,,,,,,,1.0,,,,,1.0,1.0,,,
12764277,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,42890,M,832208,EUR,949017600,F,9,9,False,11.0,9.0,,,0.0,5.0,5.0,7.0,1.0,,,,90.0,33.0,6.3,13.0,0.00716649,5,,,,DV9,4.0,1.0,,3.0,2.0,10.0,2.0,2.0,,,,,,,0.314,,,3.0,,3.0,1.0,,1.0,2.0,5.0,,2.0,,2.0,,,,,
12764277,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8636,M,363860,EUR,884217600,M,5,5,True,106.0,96.0,15.0,9.0,0.0,49.0,50.0,56.0,11.0,,,,74.0,119.0,7.7,12.0,0.033947,0,,,,locamanuel73,47.0,,,1.0,3.0,3.0,8.0,,,4.0,,4.0,3.0,,,,1.0,3.0,1.0,,1.0,,,,,,,,,,,1.0,,
12764277,home,Juventus,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,7503,M,803033,EUR,888624000,M,8,8,True,16.0,15.0,,,0.0,6.0,6.0,12.0,1.0,,,,29.0,22.0,7.0,3.0,0.0925936,0,,,,teunkoopmeiners,10.0,2.0,1.0,1.0,2.0,1.0,4.0,,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,
12764277,home,Juventus,Nicolás González,nicolas-gonzalez,N. González,M,23,180,17175,M,901325,EUR,891820800,F,11,11,True,17.0,13.0,1.0,1.0,0.0,4.0,4.0,16.0,,,,,29.0,27.0,7.1,7.0,0.107873,1,,,,nicoigonzalez,11.0,3.0,2.0,1.0,2.0,2.0,4.0,,,,,,,1.0,0.0613,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,
12764277,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2117,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764277,home,Juventus,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187,8198,M,844609,EUR,869961600,G,29,29,True,,,,,,,,,,,,,,,,,,0,,,,L'UomoTigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764277,home,Juventus,Nicolò Savona,nicolo-savona,N. Savona,D,37,192,2579,M,1010220,EUR,1048032000,D,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764277,home,Juventus,Jonas Rouhi,rouhi-jonas,J. Rouhi,D,73,183,1869,M,1087749,EUR,1073433600,D,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
