match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,captain,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_outfielderBlock,stat_errorLeadToAShot
11407507,home,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1591,M,136856,EUR,636854400,G,1,1,False,30.0,21.0,21.0,14.0,10.0,14.0,11.0,16.0,1.0,1.0,1.0,10.0,3.0,3.0,1.0,90.0,39.0,7.7,9.0,0.00805531,0,0.5014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407507,home,Fiorentina,Michael Kayode,michael-kayode,M. Kayode,D,33,179,2419,M,1137431,EUR,1089417600,D,33,33,False,39.0,32.0,7.0,2.0,19.0,21.0,15.0,22.0,1.0,3.0,3.0,1.0,,,,90.0,56.0,7.3,13.0,0.162244,0,,,,1.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11407507,home,Fiorentina,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,4,4,False,35.0,27.0,5.0,2.0,22.0,25.0,5.0,10.0,5.0,7.0,4.0,3.0,,,,90.0,44.0,7.1,8.0,0.00374677,1,,,,,,,1.0,3.0,,,,,,1.0,2.0,,milenkovicn_4,1.0,1.0,1.0,1.0,0.0165,,,,,,,,,,,
11407507,home,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187,1115,M,893998,EUR,924825600,D,16,16,False,41.0,33.0,11.0,5.0,23.0,23.0,10.0,18.0,3.0,3.0,3.0,3.0,,,,90.0,52.0,7.9,9.0,0.0344531,1,,,,,,,3.0,5.0,,,,,,,2.0,1.0,,,3.0,,,0.209,1.0,1.0,1.0,0.3908,,,,,,,
11407507,home,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,3,3,False,33.0,30.0,6.0,5.0,12.0,12.0,20.0,26.0,,,2.0,1.0,,,,77.0,61.0,7.2,11.0,0.114871,1,,,,,5.0,2.0,1.0,2.0,,,,,,,1.0,2.0,,,,,,0.0069,1.0,,1.0,0.0643,True,,,,,,
11407507,home,Fiorentina,Arthur,arthur,Arthur,M,29,172,8988,M,794927,EUR,839808000,M,6,6,False,28.0,25.0,3.0,3.0,9.0,9.0,16.0,19.0,1.0,3.0,,4.0,,,,65.0,32.0,7.0,3.0,0.0117047,0,,,,,,,1.0,1.0,,,,,,2.0,,,arthurmelo,,1.0,,,,,,,,,,,,,,
11407507,home,Fiorentina,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178,572,M,232224,EUR,731721600,M,32,32,False,37.0,26.0,7.0,2.0,11.0,14.0,16.0,32.0,2.0,4.0,,3.0,,,,90.0,52.0,6.7,20.0,0.176396,1,,,,,9.0,1.0,2.0,5.0,2.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,0.0092,,,,,,1.0,1.0,,,,
11407507,home,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1415,M,802142,EUR,894067200,M,11,11,False,16.0,15.0,,,6.0,6.0,9.0,10.0,1.0,2.0,,3.0,,,,88.0,22.0,6.4,4.0,0.0137036,1,,,,,,,1.0,4.0,,1.0,1.0,,,,1.0,,,,,1.0,,0.0605,1.0,,1.0,0.2342,,,,1.0,,,
11407507,home,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180,1099,M,36784,EUR,619747200,M,5,5,False,24.0,18.0,6.0,3.0,3.0,3.0,15.0,21.0,1.0,7.0,,4.0,,,,88.0,41.0,7.3,12.0,0.160342,2,,,,,,,1.0,3.0,,1.0,1.0,,,6.0,,,,1.0,,,,0.0755,,,4.0,,,1.0,,,,,
11407507,home,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2375,M,812946,EUR,881366400,M,99,99,False,34.0,24.0,3.0,2.0,10.0,11.0,14.0,26.0,6.0,8.0,2.0,7.0,,,,90.0,56.0,6.8,21.0,0.062359,2,,,,,3.0,,6.0,11.0,,2.0,2.0,1.0,,,2.0,,christianmichael.11,1.0,,1.0,,0.0599,,,4.0,,,1.0,,,,,
