match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
12134227,home,Los Angeles Force,Oscar Delgado,Oscar Delgado,,oscar-delgado,O. Delgado,M,20,175.0,1,M,1485408,EUR,944438400.0,F,20,20,False,21.0,17.0,1.0,,5.0,6.0,14.0,20.0,3.0,1.0,,5.0,75.0,37.0,7.2,10.0,1,5.0,2.0,1.0,,4.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,,
12134227,home,Los Angeles Force,Aydan Bowers,,,aydan-bowers,A. Bowers,D,3,183.0,1,M,935628,EUR,867715200.0,D,3,3,True,10.0,7.0,,,4.0,4.0,3.0,6.0,2.0,,,,28.0,19.0,6.9,5.0,2,,,2.0,2.0,3.0,,,1.0,,,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,
12134227,home,Los Angeles Force,Ronaldo Pineda,,,ronaldo-pineda,R. Pineda,D,16,184.0,1,M,1019826,EUR,841017600.0,F,16,16,True,13.0,10.0,1.0,,4.0,4.0,7.0,10.0,1.0,,,1.0,22.0,16.0,7.0,3.0,0,1.0,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
12134227,home,Los Angeles Force,Jose Montes De Oca,,,jose-montes-de-oca,J. M. D. Oca,F,19,176.0,1,M,590266,EUR,800064000.0,F,19,19,True,8.0,7.0,2.0,1.0,,,7.0,8.0,,,,1.0,15.0,9.0,7.4,1.0,1,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,
12134227,home,Los Angeles Force,Erick Villatoro,Erick Villatoro,,erick-villatoro,E. Villatoro,D,2,,2,M,1198909,EUR,848966400.0,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134227,home,Los Angeles Force,Alexander Thompson-Hill,Alexander Thompson-Hill,,alexander-thompson-hill,A. Thompson-Hill,M,,183.0,0,M,1828664,EUR,992390400.0,M,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134227,home,Los Angeles Force,Sebastian Ascencio,Sebastian Ascencio,,sebastian-ascencio,S. Ascencio,,13,,0,,1824253,EUR,930873600.0,M,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134227,away,Redlands FC,Jose Espino,Jose Espino,,jose-espino,J. Espino,M,33,,1,,1824248,EUR,935107200.0,G,33,33,False,9.0,5.0,5.0,1.0,4.0,4.0,1.0,5.0,1.0,,,,45.0,14.0,6.8,4.0,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,1.0
12134227,away,Redlands FC,Cooper Lindfelt,Cooper Lindfelt,,cooper-lindfelt,C. Lindfelt,D,2,173.0,0,M,1824212,EUR,996710400.0,D,3,3,False,22.0,16.0,6.0,3.0,7.0,9.0,9.0,15.0,6.0,1.0,1.0,3.0,54.0,37.0,6.8,11.0,0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,3.0,,,,,,,,,True,,,,,,,
12134227,away,Redlands FC,Emiliano Gutierrez,Emiliano Gutierrez,,emiliano-gutierrez,E. Gutierrez,M,15,,0,,1824218,EUR,1011916800.0,D,15,15,False,30.0,24.0,8.0,3.0,19.0,21.0,5.0,9.0,6.0,,,3.0,90.0,46.0,7.1,6.0,0,,,,2.0,2.0,,,4.0,2.0,2.0,,3.0,,4.0,2.0,2.0,,,,,,,,,,,,
12134227,away,Redlands FC,Gerardo Lopez,,,gerardo-lopez,G. Lopez,D,24,,1,M,935670,EUR,888710400.0,D,24,24,False,32.0,25.0,11.0,6.0,17.0,20.0,8.0,12.0,3.0,,,4.0,90.0,45.0,6.8,9.0,1,,,,,4.0,,1.0,1.0,1.0,1.0,1.0,2.0,,5.0,1.0,3.0,,,1.0,,,,,1.0,,,,
12134227,away,Redlands FC,Christian Miramontes,Christian Miramontes,,christian-miramontes,C. Miramontes,M,13,,0,,1824209,EUR,945734400.0,D,13,13,False,15.0,10.0,3.0,,4.0,7.0,6.0,8.0,1.0,3.0,1.0,,45.0,25.0,6.4,9.0,0,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12134227,away,Redlands FC,Jacob Cervantes,Jacob Cervantes,,jacob-cervantes,J. Cervantes,M,7,,0,,1824235,EUR,1013299200.0,M,7,7,False,30.0,20.0,4.0,1.0,9.0,14.0,11.0,16.0,3.0,1.0,1.0,5.0,90.0,42.0,6.3,16.0,1,,,4.0,1.0,8.0,,3.0,2.0,1.0,,3.0,,,,,1.0,,,1.0,,,,,,,,,
12134227,away,Redlands FC,Enzo Mauriz,Enzo Mauriz,,enzo-mauriz,E. Mauriz,M,8,,0,,1824219,EUR,981849600.0,M,8,8,False,22.0,15.0,3.0,2.0,8.0,11.0,9.0,14.0,3.0,,,3.0,90.0,37.0,6.8,12.0,2,3.0,2.0,2.0,1.0,3.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,2.0,,,,,,,,,
12134227,away,Redlands FC,Ethan Benham,Ethan Benham,,ethan-benham,E. Benham,F,17,,0,,1824221,EUR,1005264000.0,M,17,17,False,22.0,21.0,3.0,2.0,12.0,12.0,9.0,10.0,4.0,1.0,1.0,3.0,45.0,27.0,6.8,2.0,0,,,,,1.0,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,
12134227,away,Redlands FC,Ethan Kovach,Ethan Kovach,,ethan-kovach,E. Kovach,M,21,,3,M,1824222,EUR,969148800.0,F,23,23,False,17.0,12.0,2.0,,8.0,9.0,4.0,9.0,7.0,1.0,1.0,5.0,90.0,36.0,7.2,11.0,1,1.0,,4.0,1.0,8.0,,2.0,2.0,1.0,,2.0,4.0,,1.0,,3.0,,1.0,,,,,,,1.0,,,
12134227,away,Redlands FC,Omar Yehya,Omar Yehya,,omar-yehya,O. Yehya,M,,,1,M,1824242,EUR,969321600.0,F,10,10,False,14.0,6.0,1.0,,3.0,4.0,5.0,13.0,3.0,,,2.0,90.0,31.0,6.5,18.0,1,3.0,2.0,2.0,,11.0,2.0,3.0,,2.0,,4.0,1.0,1.0,,,4.0,,,1.0,,,1.0,,,,,,
12134227,away,Redlands FC,Jarette Barajas,Jarette Barajas,,jarette-barajas,J. Barajas,M,22,,0,,1824238,EUR,1026864000.0,F,22,22,False,14.0,10.0,3.0,1.0,4.0,5.0,7.0,12.0,1.0,,,,89.0,26.0,6.6,8.0,0,3.0,1.0,1.0,1.0,3.0,,,2.0,,,2.0,,1.0,2.0,,2.0,,,,,,,,,,,,
12134227,away,Redlands FC,Daniel Ramirez,Daniel Ramirez,,daniel-ramirez,D. Ramirez,G,1,,0,,1824215,EUR,1054857600.0,G,1,1,True,17.0,7.0,15.0,5.0,3.0,8.0,4.0,9.0,,,,,45.0,20.0,6.5,11.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,
12134227,away,Redlands FC,Jake Mecham,Jake Mecham,,jake-mecham,J. Mecham,D,25,,0,M,1478365,EUR,950745600.0,D,25,25,True,6.0,5.0,,,3.0,3.0,2.0,4.0,1.0,,,1.0,45.0,17.0,6.5,6.0,0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,
12134227,away,Redlands FC,Gabriel Martinez,Gabriel Martinez,,gabriel-martinez,G. Martinez,M,11,,0,,1824224,EUR,1016755200.0,M,11,11,True,12.0,7.0,1.0,,3.0,6.0,4.0,6.0,2.0,,,2.0,45.0,20.0,6.5,6.0,0,,,2.0,2.0,4.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,
12134227,away,Redlands FC,Skylar Darwen,Skylar Darwen,,skylar-darwen,S. Darwen,,16,,0,,1824257,EUR,1009756800.0,M,16,16,True,9.0,8.0,1.0,,5.0,5.0,3.0,4.0,2.0,,,1.0,36.0,20.0,6.5,6.0,0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
12134227,away,Redlands FC,Anthony Vargas,Anthony Vargas,,anthony-vargas,A. Vargas,M,19,,0,,1824198,EUR,961372800.0,M,19,19,True,1.0,,,,,,,1.0,1.0,,,,9.0,1.0,6.6,1.0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12134227,away,Redlands FC,Andrew Taylor,Andrew Taylor,,andrew-taylor,A. Taylor,M,9,,0,,1824197,EUR,999216000.0,M,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134227,away,Redlands FC,Nicolas Mancilla,Nicolas Mancilla,,nicolas-mancilla,N. Mancilla,,21,,2,,1824270,EUR,985219200.0,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
