match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_blockedScoringAttempt,stat_fouls,stat_totalOffside,stat_keyPass,stat_outfielderBlock,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_shotOffTarget,stat_dispossessed,stat_wonContest,captain,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
10408594,home,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408594,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408594,home,Rayo Vallecano,Salvi Sánchez,,,salvi-sanchez,S. Sánchez,M,25,175,62,M,811493,EUR,670291200,M,14,14,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408594,away,Getafe,David Soria,,,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,36.0,20.0,33.0,7.0,7.0,29.0,,8.0,1.0,3.0,90.0,42.0,7.9,16.0,0.0,0.0,0.00245692,0,1.2058,17.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10408594,away,Getafe,Damián Suárez,,,damian-suarez,D. Suárez,D,22,172,368,M,36982,EUR,578102400,D,22,22,False,23.0,12.0,7.0,5.0,9.0,18.0,3.0,5.0,,,90.0,50.0,7.2,15.0,0.0,0.0,0.157621,0,,,8.0,4.0,3.0,3.0,2.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,
10408594,away,Getafe,Djené,,,djene,Djené,D,2,178,2527,M,307702,EUR,694137600,D,2,2,False,41.0,31.0,11.0,20.0,25.0,16.0,3.0,15.0,,,90.0,58.0,7.0,12.0,0.0,0.0,0.00306605,0,,4.0,11.0,,6.0,2.0,,4.0,1.0,1.0,4.0,,1.0,,,,,,1.0,,,,,,2.0,1.0,True,,,,,
10408594,away,Getafe,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,D,23,189,417,M,108736,EUR,643334400,D,23,23,False,20.0,14.0,4.0,12.0,16.0,4.0,10.0,4.0,,,90.0,35.0,7.3,6.0,0.0,0.0,0.00308001,0,,1.0,2.0,,2.0,1.0,2.0,,2.0,,2.0,,1.0,,,2.0,,,,,2.0,,,,,,,,,,,
10408594,away,Getafe,Domingos Duarte,,,domingos-duarte,D. Duarte,D,22,191,695,M,576276,EUR,794793600,D,6,6,False,25.0,18.0,4.0,12.0,14.0,11.0,6.0,1.0,,,90.0,35.0,7.4,7.0,0.0,0.0,0.00168578,0,,3.0,6.0,,2.0,1.0,,,1.0,2.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,
10408594,away,Getafe,Fabrizio Angileri,,,fabrizio-angileri,F. Angileri,D,,185,4185,M,311462,EUR,763689600,D,3,3,False,23.0,12.0,2.0,5.0,8.0,15.0,,3.0,,,59.0,36.0,6.2,14.0,0.0,0.0,0.00453202,0,,1.0,7.0,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0
10408594,away,Getafe,Nemanja Maksimović,,,nemanja-maksimovic,N. Maksimović,M,88,184,1287,M,331449,EUR,791078400,M,20,20,False,23.0,18.0,1.0,10.0,11.0,12.0,2.0,4.0,,,59.0,34.0,6.9,6.0,0.1433,0.1607,0.00546047,1,,,8.0,,3.0,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,
10408594,away,Getafe,Luis Milla,,,luis-milla,L. Milla,M,5,175,1429,M,811629,EUR,781488000,M,5,5,False,33.0,29.0,2.0,18.0,19.0,14.0,1.0,7.0,,,90.0,40.0,7.1,5.0,0.0,0.0,0.00416886,0,,2.0,11.0,,4.0,3.0,1.0,,4.0,3.0,7.0,,1.0,,2.0,,,,,,1.0,1.0,2.0,,,,,,,,,
10408594,away,Getafe,Carles Aleñá,,,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,11,11,False,28.0,22.0,4.0,12.0,14.0,14.0,1.0,3.0,,,90.0,50.0,7.0,12.0,0.0167,0.1121,0.0174935,1,,2.0,10.0,,6.0,1.0,2.0,1.0,1.0,,5.0,,3.0,,,,,,4.0,1.0,1.0,4.0,,,,3.0,,,,,,
10408594,away,Getafe,Borja Mayoral,,,borja-mayoral,B. Mayoral,F,9,182,2532,M,604954,EUR,860198400,F,19,19,False,24.0,18.0,1.0,8.0,9.0,15.0,,2.0,,,72.0,35.0,6.4,13.0,0.1513,0.0,0.0117948,1,,1.0,10.0,,,,,,1.0,,6.0,1.0,,,1.0,,,,2.0,,,3.0,1.0,,2.0,,,,,,,
10408594,away,Getafe,Enes Ünal,,,enes-unal,E. Ünal,F,26,185,3634,M,336655,EUR,863222400,F,10,10,False,23.0,15.0,,6.0,6.0,17.0,3.0,2.0,,,89.0,32.0,6.8,8.0,0.1287,0.0,0.0439218,1,,,9.0,,6.0,,,3.0,11.0,3.0,15.0,1.0,3.0,,2.0,,EnesUnal16,,,,,,1.0,,,,,,,,,
10408594,away,Getafe,Juan Iglesias,,,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,True,11.0,6.0,4.0,6.0,9.0,2.0,4.0,3.0,,,31.0,30.0,6.7,10.0,0.0206,0.3048,0.00023061,1,,,,,3.0,1.0,2.0,1.0,,,2.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,
10408594,away,Getafe,Ángel Algobia,,,angel-algobia,Á. Algobia,M,27,186,39,M,966219,EUR,930096000,M,16,16,True,9.0,5.0,1.0,3.0,5.0,4.0,,1.0,,,31.0,17.0,6.7,5.0,0.0098,0.0,0.00061002,1,,,2.0,,4.0,1.0,2.0,1.0,,,4.0,,4.0,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,
10408594,away,Getafe,Portu,,,portu,Portu,F,8,167,868,M,218616,EUR,706406400,F,9,9,True,2.0,2.0,,1.0,1.0,1.0,,1.0,,,18.0,2.0,6.5,,0.0,0.0,0.00020508,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408594,away,Getafe,Jaime Mata,,,jaime-mata,J. Mata,F,17,185,448,M,351140,EUR,593654400,F,7,7,True,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,3.0,,1.0,0.0,0.0,1.71e-06,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10408594,away,Getafe,Kiko Casilla,,,kiko-casilla,K. Casilla,G,,190,585,,18184,EUR,528595200,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408594,away,Getafe,Diego Conde,,,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,27,27,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408594,away,Getafe,Omar Alderete,,,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408594,away,Getafe,Gastón Álvarez,,,gaston-alvarez,G. Álvarez,D,17,184,491,M,980578,EUR,953856000,D,4,4,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408594,away,Getafe,Jordan Amavi,,,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,12,12,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408594,away,Getafe,Jaime Seoane,,,jaime-seoane,J. Seoane,M,10,175,156,M,838636,EUR,853891200,M,8,8,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408594,away,Getafe,Juanmi Latasa,,,juanmi-latasa,J. Latasa,F,9,191,1993,M,966679,EUR,985305600,F,14,14,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
