match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_penaltyConceded,stat_totalOffside,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,stat_hitWoodwork,stat_goals
14109728,home,Fatih Karagümrük,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195.0,1121,M,283847,EUR,821923200,G,13,13,False,26.0,17.0,16.0,7.0,0.0,12.0,16.0,5.0,10.0,1.0,2.0,1.0,12.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,10.0,1.0,1.0,90.0,46.0,9.6,10.0,0.00357211,35.539609461014,5.0,16.695,6.195,1.2059,0,1.113,0.02,0.05,0.71,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Atakan Çankaya,Atakan Cankaya,,atakan-cankaya,A. Çankaya,D,35,180.0,44,M,1066338,EUR,898732800,D,6,6,False,18.0,11.0,4.0,1.0,0.0,5.0,6.0,6.0,12.0,1.0,6.0,3.0,8.0,,3.0,1.0,,,,,,,,90.0,50.0,6.7,12.0,0.00368218,26.498760369843,5.0,16.17,8.925,,0,,0.1,-0.1,-0.15,,True,1.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Enzo Roco,,,enzo-roco,E. Roco,D,3,191.0,398,M,105971,EUR,713923200,D,3,3,False,29.0,23.0,4.0,2.0,0.0,10.0,11.0,13.0,18.0,2.0,3.0,6.0,2.0,,,,,,,,,,,90.0,41.0,6.6,7.0,0.00605052,112.38147124557,11.0,74.97,23.205,,0,,0.16,0.08,-0.01,,,3.0,5.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Jure Balkovec,,,jure-balkovec,J. Balkovec,D,29,185.0,292,M,171625,EUR,779068800,D,29,29,False,32.0,26.0,6.0,3.0,0.0,17.0,19.0,9.0,13.0,2.0,4.0,3.0,4.0,,1.0,1.0,,,,,,,,90.0,47.0,7.1,9.0,0.0299368,126.89636513396,11.0,63.315,26.88,,0,,0.12,0.05,0.22,,,1.0,3.0,1.0,,3.0,,,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Ricardo Esgaio,,,ricardo-esgaio,R. Esgaio,D,47,171.0,675,M,97000,EUR,737510400,D,47,47,False,24.0,19.0,,,0.0,11.0,12.0,8.0,12.0,,2.0,1.0,4.0,,,,,,,,,,,90.0,40.0,5.8,11.0,0.00889602,64.489938630727,7.0,33.705,17.955,,0,,0.08,0.1,-0.44,,,4.0,7.0,,,,1.0,1.0,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Marius Tresor Doh,Marius Tresor Doh,,marius-tresor-doh,M. T. Doh,M,14,177.0,352,M,1907330,EUR,1071619200,M,14,14,False,25.0,18.0,2.0,,0.0,8.0,8.0,10.0,17.0,,2.0,2.0,3.0,,1.0,1.0,,,,,,,,87.0,38.0,6.3,10.0,0.00439582,100.80121607392,10.0,22.68,27.3,,0,,-0.21,0.08,-0.1,,,1.0,3.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Matías Kranevitter,,,matias-kranevitter,M. Kranevitter,M,5,179.0,496,M,295159,EUR,737942400,M,5,5,False,24.0,18.0,2.0,1.0,0.0,10.0,11.0,8.0,13.0,2.0,4.0,,5.0,,1.0,,,,,,,,,70.0,31.0,6.4,8.0,0.0184449,44.423460931502,6.0,8.085,7.455,,1,,0.15,0.09,-0.13,,,1.0,5.0,,1.0,,1.0,,1.0,2.0,1.0,,,1.0,,1.0,0.0157,-0.1,,,,,,,,,,,
14109728,home,Fatih Karagümrük,João Camacho,,,joao-camacho,J. Camacho,M,37,174.0,50,M,317677,EUR,772329600,M,37,37,False,7.0,3.0,1.0,,0.0,1.0,2.0,2.0,5.0,,,2.0,2.0,,,,,,,,,,,45.0,15.0,6.1,9.0,0.0524006,40.816950360692,5.0,-1.89,12.075,,0,,0.22,0.01,-0.1,,,1.0,4.0,,1.0,,,2.0,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Tiago Cukur,,,tiago-cukur,T. Cukur,F,21,196.0,188,M,1134447,EUR,1038614400,M,21,21,False,9.0,6.0,1.0,,0.0,2.0,4.0,4.0,5.0,,,,1.0,,,,,,,,,,,29.0,11.0,6.5,5.0,0.0039379,18.960433111902,3.0,2.1,4.41,,0,,-0.01,0.05,0.0,,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Serginho,,,serginho,Serginho,M,70,180.0,332,M,849301,EUR,797126400,M,70,70,False,15.0,11.0,2.0,1.0,0.0,3.0,3.0,8.0,12.0,,3.0,,5.0,,,,,,,,,,,90.0,24.0,6.3,8.0,0.00958379,89.746993645339,10.0,34.965,11.13,,1,,0.03,0.19,-0.23,,,,4.0,,3.0,,,2.0,2.0,1.0,2.0,,,,1.0,,0.0276,-0.11,1.0,1.0,1.0,,,,,,,,
14109728,home,Fatih Karagümrük,David Datro Fofana,,,david-datro-fofana,D. D. Fofana,F,15,181.0,7863,M,1090458,EUR,1040515200,F,19,19,False,21.0,12.0,1.0,1.0,0.0,3.0,6.0,9.0,15.0,,7.0,2.0,5.0,,,,,,,,,,,87.0,47.0,6.9,21.0,0.00586902,167.5326728706,16.0,110.25,29.61,,1,,-0.21,0.48,0.22,,,1.0,8.0,5.0,8.0,,,4.0,1.0,1.0,,1.0,,,6.0,,0.0691,-0.38,1.0,,,datro_9,,,,,,,
14109728,home,Fatih Karagümrük,Berkay Özcan,,,berkay-ozcan,B. Özcan,M,8,178.0,161,M,806964,EUR,887500800,M,8,8,True,21.0,17.0,,,0.0,5.0,5.0,12.0,16.0,1.0,3.0,,2.0,,1.0,1.0,,,,,,,,61.0,30.0,6.7,9.0,0.0992802,126.72458466191,12.0,95.76,23.94,,2,,0.29,0.37,-0.09,,,1.0,3.0,2.0,,,,1.0,1.0,,,2.0,,1.0,,1.0,0.136,-0.52,1.0,,,,,,,,,,
14109728,home,Fatih Karagümrük,Andre Gray,,,andre-gray,A. Gray,F,45,178.0,272,M,73951,EUR,677894400,F,91,91,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,,,,,,,,,,,,,,45.0,11.0,6.3,4.0,0.00131927,37.932776507824,3.0,3.15,9.45,,1,,-0.08,0.06,-0.01,,,,1.0,,,,,2.0,,1.0,,,,,,1.0,0.0475,-0.06,,,1.0,,,,,,,,
14109728,home,Fatih Karagümrük,Daniel Johnson,,,daniel-johnson,D. Johnson,M,11,174.0,141,M,291237,EUR,718502400,M,11,11,True,15.0,14.0,,,0.0,7.0,7.0,7.0,8.0,,,,3.0,,,,,,,,,,,20.0,16.0,6.8,1.0,0.0713091,59.651248501819,5.0,24.36,25.305,,0,,0.31,0.04,-0.05,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Tarik Bugra Kalpakli,,,tarik-bugra-kalpakli,T. B. Kalpaklı,F,20,,69,M,2018983,EUR,1238976000,F,20,20,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,,,,,,,9.0,2.0,6.5,,0.00315867,5.7711601086783,1.0,4.935,4.935,,0,,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Baris Kalayci,Baris Kalayci,,baris-kalayci,B. Kalaycı,F,72,175.0,76,M,1534046,EUR,1125360000,F,72,72,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,,,,,,,,,,,,,,,9.0,5.0,6.3,3.0,0.00086402,7.9867240468167,1.0,7.665,7.665,,1,,-0.05,0.01,0.0,,,,1.0,1.0,,,,,,,,,,,,1.0,0.1583,-0.46,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Kerem Yandal,Kerem Yandal,,kerem-yandal,K. Yandal,G,96,197.0,10,M,1634332,EUR,1147132800,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Muhammed Kadıoğlu,,,muhammed-kadioglu,M. Kadioglu,D,32,187.0,29,M,2044133,EUR,1167609600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Anıl Yiğit Çınar,Anil Yigit Cinar,,anil-yigit-cinar,A. Y. Çınar,D,94,193.0,44,M,1198959,EUR,1057795200,D,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Burhan Ersoy,,,burhan-ersoy,B. Ersoy,D,24,187.0,41,M,1640309,EUR,1055462400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109728,home,Fatih Karagümrük,Nikoloz Ugrekhelidze,,,nikoloz-ugrekhelidze,N. Ugrekhelidze,D,27,190.0,85,M,1006105,EUR,1060905600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109728,away,Beşiktaş JK,Ersin Destanoğlu,,,ersin-destanoglu,E. Destanoğlu,G,30,195.0,1609,M,913656,EUR,978307200,G,30,30,False,33.0,23.0,15.0,5.0,0.0,22.0,26.0,1.0,7.0,,,,8.0,,,,,,,,1.0,,,90.0,39.0,6.9,11.0,0.00104517,74.150835473462,15.0,-40.635,0.52500000000001,0.0003,0,,0.18,0.02,0.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
