match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_punches,player_sofascoreId,stat_totalOffside
11067585,home,Grêmio,André Henrique,,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,False,15.0,11.0,,,4.0,5.0,7.0,11.0,,1.0,,,61.0,27.0,6.8,8.0,0.0,0.0,0.119208,0,,8.0,3.0,11.0,7.0,,,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,3.0,1.0,,,,,,,,1.0,,,,
11067585,home,Grêmio,Fredy Noguera,Fredy,fredy-noguera,F. Noguera,F,11,183,142,M,1382425,EUR,1073606400,F,59,59,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,2.0,,,29.0,13.0,6.4,8.0,0.0,0.0,0.00015789,0,,7.0,,11.0,3.0,,,,,,,,3.0,1.0,,,3.0,3.0,2.0,,Noguera,,,,,,,,,,
11067585,home,Grêmio,Lucas Milla,,lucas-milla,Lucas Milla,M,2,176,304,M,1176212,EUR,1043712000,M,45,45,True,14.0,10.0,2.0,2.0,1.0,1.0,9.0,13.0,2.0,2.0,,,22.0,24.0,6.8,6.0,0.1426,0.0,0.00603551,1,,,,3.0,3.0,2.0,1.0,,3.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,
11067585,home,Grêmio,Ferreirinha,,ferreira,Ferreira,M,11,176,8644,M,998499,EUR,883526400,F,10,10,True,7.0,6.0,2.0,1.0,1.0,1.0,5.0,6.0,,4.0,,,22.0,19.0,6.5,7.0,0.0,0.0,0.0922021,0,,,1.0,6.0,4.0,3.0,,,,,,,3.0,1.0,1.0,,2.0,3.0,2.0,,,,,,,,,,,,
11067585,home,Grêmio,Juan Iturbe,,juan-iturbe,J. Iturbe,F,11,170,695,M,146415,EUR,739152000,F,21,21,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,12.0,12.0,6.7,2.0,0.0,0.0,0.00027601,0,,,,1.0,3.0,,,,1.0,1.0,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,
11067585,home,Grêmio,Brenno,,brenno,Brenno,G,12,188,501,M,914481,EUR,922924800,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,home,Grêmio,Fábio,,fabio,Fábio,D,2,172,304,M,40677,EUR,647481600,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,home,Grêmio,Natã,,nata,Natã,D,36,180,276,M,1175603,EUR,991699200,D,36,36,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,home,Grêmio,Gustavo Martins,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,home,Grêmio,Gustavo Nunes,Gustavo Nunes,gustavo-nunes,Gustavo Nunes,M,18,173,2173,M,1514747,EUR,1132444800,M,37,37,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,home,Grêmio,Zinho Hoffmann,,zinho-hoffmann,Z. Hoffmann,M,99,177,99,M,1385003,EUR,1052438400,M,48,48,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,home,Grêmio,Nathan,,nathan,Nathan,M,,177,486,M,358538,EUR,826675200,M,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,home,Grêmio,Gustavinho,Gustavinho,gustavinho,Gustavinho,M,,174,84,M,1047852,EUR,1004313600,M,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,away,Atlético Mineiro,Everson,,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,16.0,10.0,8.0,2.0,10.0,13.0,,3.0,3.0,6.0,1.0,1.0,90.0,24.0,6.7,6.0,0.0,0.0,7.322e-05,0,-0.3275,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
11067585,away,Atlético Mineiro,Mariano,,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,False,40.0,36.0,4.0,2.0,16.0,17.0,22.0,25.0,1.0,5.0,,,67.0,56.0,7.1,8.0,0.0,0.0,0.267156,0,,,,1.0,2.0,,,2.0,2.0,2.0,1.0,True,1.0,,2.0,2.0,,,,,,,,,,2.0,,,,,
11067585,away,Atlético Mineiro,Igor Rabello,,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,16,16,False,67.0,53.0,11.0,4.0,28.0,32.0,25.0,35.0,,5.0,,,90.0,74.0,6.7,15.0,0.0,0.0,0.0217944,0,,1.0,7.0,3.0,7.0,,1.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11067585,away,Atlético Mineiro,Mauricio Lemos,,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,28,28,False,59.0,48.0,6.0,4.0,30.0,34.0,18.0,25.0,2.0,6.0,,,90.0,77.0,7.7,13.0,0.0136,0.0,0.00755493,1,,2.0,6.0,3.0,12.0,,1.0,3.0,4.0,3.0,,,1.0,1.0,1.0,,,2.0,1.0,,,,,1.0,,,,,,,
11067585,away,Atlético Mineiro,Rubens,Rubens,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,D,44,44,False,61.0,48.0,6.0,2.0,16.0,20.0,32.0,44.0,3.0,11.0,,,89.0,90.0,7.2,20.0,0.0,0.0,0.0204378,0,,,7.0,5.0,14.0,,,2.0,6.0,3.0,3.0,,1.0,,,3.0,,3.0,1.0,,,,,,,,,,,,
11067585,away,Atlético Mineiro,Cristian Pavón,,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,M,9,9,False,47.0,33.0,3.0,1.0,4.0,8.0,29.0,41.0,,3.0,,,67.0,60.0,6.7,21.0,0.162,0.4019,0.26392,2,,2.0,,6.0,2.0,,,1.0,2.0,2.0,2.0,,2.0,,2.0,2.0,,3.0,,1.0,,1.0,,,,,1.0,,,,
11067585,away,Atlético Mineiro,Otávio,,otavio,Otávio,M,94,173,1027,M,552686,EUR,768009600,M,5,5,False,70.0,67.0,6.0,5.0,24.0,25.0,43.0,45.0,2.0,7.0,,,90.0,83.0,6.9,4.0,0.0,0.0,0.0288247,0,,,2.0,6.0,7.0,4.0,,1.0,4.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
11067585,away,Atlético Mineiro,Rodrigo Battaglia,,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,158257,EUR,679276800,M,21,21,False,69.0,65.0,2.0,2.0,23.0,24.0,42.0,47.0,1.0,7.0,,,90.0,85.0,7.4,8.0,0.2792,0.1711,0.184595,5,,1.0,2.0,6.0,7.0,2.0,,1.0,2.0,2.0,1.0,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,,3.0,,,,,,,
11067585,away,Atlético Mineiro,Paulinho,,paulinho,Paulinho,F,10,175,11050,M,885179,EUR,963619200,M,10,10,False,37.0,31.0,3.0,2.0,6.0,9.0,25.0,30.0,,3.0,,,90.0,56.0,6.4,15.0,0.2891,0.2492,0.0431737,5,,,2.0,5.0,4.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,2.0,1.0,4.0,1.0,3.0,,1.0,,1.0,,,,1.0,,paulinho10,
11067585,away,Atlético Mineiro,Igor Gomes,,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,F,17,17,False,37.0,32.0,3.0,3.0,10.0,11.0,23.0,31.0,,9.0,,,76.0,53.0,7.0,15.0,0.0785,0.0,0.108618,1,,,,6.0,3.0,,,,,,3.0,,3.0,,2.0,5.0,3.0,3.0,3.0,1.0,,,,,,1.0,,,,,
11067585,away,Atlético Mineiro,Hulk,,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,31.0,22.0,,,4.0,4.0,20.0,32.0,,1.0,,,90.0,64.0,6.9,27.0,0.0305,0.0,0.146101,2,,2.0,1.0,13.0,9.0,,,,,,2.0,,5.0,4.0,3.0,5.0,9.0,5.0,4.0,1.0,,,,1.0,,2.0,,,,Hulk,
11067585,away,Atlético Mineiro,Renzo Saravia,,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,True,16.0,14.0,1.0,1.0,2.0,2.0,12.0,16.0,,4.0,,,23.0,31.0,7.0,4.0,0.0,0.0,0.023822,0,,1.0,,3.0,6.0,1.0,,,3.0,1.0,1.0,,,,,2.0,,3.0,3.0,,,,,,,,,,,,
11067585,away,Atlético Mineiro,Alisson Santana,,alisson,Alisson,M,45,183,2043,M,1471221,EUR,1127260800,F,45,45,True,7.0,6.0,,,2.0,2.0,6.0,7.0,1.0,2.0,,,23.0,21.0,6.7,6.0,0.0,0.0,0.134748,0,,1.0,,4.0,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,2.0,,3.0,1.0,,,,,,,2.0,,,,,
11067585,away,Atlético Mineiro,Alan Kardec,,alan-kardec,Alan Kardec,F,,185,543,M,39656,EUR,600566400,F,14,14,True,2.0,1.0,,,1.0,2.0,,,,,,,14.0,5.0,6.5,3.0,0.0965,0.0,9.42e-06,1,,1.0,,3.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,1.0
11067585,away,Atlético Mineiro,Pedrinho,,pedrinho,Pedrinho,M,10,172,1486,M,874030,EUR,892425600,M,38,38,True,4.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,,3.0,,,8.0,10.0,7.0,5.0,0.0,0.0,0.0001841,0,,,,,2.0,,,,2.0,1.0,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,
11067585,away,Atlético Mineiro,Matheus Mendes,,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,away,Atlético Mineiro,Rômulo,Rômulo,romulo,Rômulo,D,49,182,592,M,1117102,EUR,1075507200,D,47,47,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,away,Atlético Mineiro,Réver,,rever,Réver,D,4,192,176,,39421,EUR,473644800,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,away,Atlético Mineiro,Edenilson,,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,away,Atlético Mineiro,Alan Franco,,alan-franco,A. Franco,M,21,174,3281,M,822729,EUR,903657600,M,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,away,Atlético Mineiro,Paulo Vitor,Paulo Vitor,vitor-paulo,P. Vitor,M,27,185,275,M,1488136,EUR,1093478400,M,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,away,Atlético Mineiro,Patrick,,patrick,Patrick,M,8,176,632,M,594428,EUR,712368000,M,49,49,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067585,away,Atlético Mineiro,Cadu,,cadu,Cadu,F,42,180,661,M,1199473,EUR,1085356800,F,42,42,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
