match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,stat_wasFouled,stat_aerialLost,stat_unsuccessfulTouch,player_sofascoreId,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_penaltyConceded,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_penaltyMiss,stat_accurateCross
12437559,home,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,43.0,31.0,15.0,3.0,0.0,31.0,33.0,10.0,6.0,1.0,1.0,3.0,1.0,1.0,3.0,90.0,52.0,7.2,12.0,0.0001127,0,0.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437559,home,Sevilla,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,2,2,False,50.0,44.0,5.0,2.0,0.0,29.0,31.0,20.0,3.0,3.0,,,,,,88.0,81.0,7.4,9.0,0.00639983,2,,15.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,4.0,3.0,0.0296,0.0446,1.0,,,,,,,,,,,,,,,,
12437559,home,Sevilla,Loïc Badé,,,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,98.0,90.0,13.0,7.0,0.0,77.0,79.0,19.0,8.0,,,,,,,90.0,108.0,7.1,8.0,0.0060937,0,,13.0,,,5.0,,,,,,5.0,,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,
12437559,home,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,False,69.0,56.0,13.0,3.0,0.0,47.0,50.0,19.0,2.0,,,,,,,90.0,79.0,6.5,14.0,0.0019819,0,,9.0,,3.0,3.0,,,,,,7.0,,,1.0,,,,,2.0,,,1.0,3.0,1.0,,,,,,,,,,
12437559,home,Sevilla,Adrià Pedrosa,,,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,32.0,24.0,6.0,1.0,0.0,14.0,15.0,19.0,4.0,1.0,,,,,,90.0,62.0,6.9,15.0,0.011114,1,,10.0,2.0,3.0,4.0,1.0,,1.0,,,6.0,1.0,,3.0,2.0,0.0165,,,1.0,,,,1.0,2.0,,,,,,,,,,
12437559,home,Sevilla,Lucien Agoumé,,,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,18,18,False,63.0,51.0,8.0,2.0,0.0,31.0,32.0,32.0,4.0,4.0,,,,,,90.0,70.0,6.8,13.0,0.0120199,0,,20.0,1.0,5.0,7.0,,,,,,,,2.0,2.0,2.0,,,,5.0,,,,1.0,,,,,,,,,,,
12437559,home,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,False,30.0,28.0,3.0,3.0,0.0,18.0,20.0,10.0,2.0,1.0,,,,,,83.0,39.0,7.0,4.0,0.0686093,2,,10.0,,2.0,2.0,,,2.0,,,,,2.0,1.0,1.0,0.0825,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,
12437559,home,Sevilla,Dodi Lukebakio,,,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,M,11,11,False,34.0,26.0,4.0,3.0,0.0,10.0,11.0,26.0,4.0,1.0,,,,,,90.0,44.0,7.4,15.0,0.0428823,2,,16.0,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,0.1288,0.1334,4.0,,1.0,1.0,,,2.0,DLukebakio,1.0,,,,,,,,
12437559,home,Sevilla,Saúl Ñíguez,,,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,False,7.0,4.0,,,0.0,1.0,1.0,6.0,1.0,2.0,,,,,,45.0,13.0,6.1,4.0,0.00066365,1,,3.0,,3.0,1.0,,,,,,1.0,,,,,0.1644,,,1.0,,,,2.0,1.0,Saul,,True,1.0,1.0,,,,,
12437559,home,Sevilla,Chidera Ejuke,,,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,M,21,21,False,23.0,19.0,1.0,1.0,0.0,11.0,12.0,13.0,5.0,,,,,,,67.0,50.0,6.7,16.0,0.00872545,2,,8.0,2.0,3.0,4.0,,1.0,1.0,1.0,,2.0,,,2.0,1.0,0.1194,0.231,,,2.0,1.0,1.0,1.0,5.0,,,,,,1.0,,,,
