match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_interceptionWon,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,player_sofascoreId,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_errorLeadToAShot,stat_hitWoodwork,stat_errorLeadToAGoal
11407485,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3101,M,865646,EUR,962409600,G,29,29,False,26.0,15.0,18.0,7.0,11.0,14.0,4.0,12.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,90.0,33.0,6.7,11.0,0.00174426,0,-0.0333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407485,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185.0,1856,M,100389,EUR,670204800,D,15,15,False,53.0,48.0,7.0,5.0,26.0,27.0,22.0,26.0,3.0,4.0,,,,,,90.0,65.0,7.2,6.0,0.0412961,0,,True,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11407485,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190.0,2156,M,151003,EUR,730080000,D,19,19,False,43.0,34.0,5.0,1.0,30.0,33.0,4.0,10.0,5.0,7.0,,,,,,90.0,52.0,6.8,9.0,0.00146761,0,,,,,3.0,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11407485,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194.0,3375,M,1012176,EUR,1071100800,D,42,42,False,47.0,36.0,5.0,5.0,19.0,25.0,17.0,22.0,,7.0,,,,,,90.0,58.0,7.7,14.0,0.127603,0,,,,2.0,7.0,,1.0,1.0,2.0,,1.0,5.0,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
11407485,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182.0,2125,M,132318,EUR,708220800,M,77,77,False,29.0,26.0,1.0,1.0,12.0,13.0,16.0,20.0,,5.0,,,,,,76.0,47.0,6.6,9.0,0.0239412,2,,,,4.0,2.0,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,2.0,4.0,2.0,1.0,1.0,1.0,0.0675,,,,,,,,,,
11407485,home,Atalanta,Éderson,ederson,Éderson,M,13,183.0,7659,M,946888,EUR,931305600,M,13,13,False,29.0,22.0,2.0,2.0,11.0,14.0,11.0,15.0,1.0,1.0,,,,,,66.0,39.0,6.9,10.0,0.0208661,1,,,1.0,2.0,2.0,,,,1.0,,,1.0,2.0,,,,,1.0,2.0,1.0,,,,1.0,,0.04,ederson99,,,,,,,,,
11407485,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189.0,7385,M,190437,EUR,792288000,M,8,8,False,68.0,60.0,6.0,5.0,27.0,29.0,33.0,39.0,1.0,10.0,,,,,,90.0,79.0,8.6,9.0,0.324212,1,,,1.0,2.0,10.0,1.0,,1.0,2.0,1.0,3.0,6.0,,,,,,2.0,1.0,,,,1.0,,,0.0652,pasalicmario,1.0,1.0,1.0,1.0,0.3117,,,,
11407485,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187.0,2490,M,965011,EUR,1026345600,M,22,22,False,57.0,49.0,,,22.0,23.0,27.0,39.0,,9.0,,,,,,90.0,90.0,6.7,21.0,0.0319091,0,,,2.0,8.0,8.0,1.0,1.0,,,1.0,,5.0,,,,,,,4.0,3.0,5.0,,3.0,,,,,2.0,,,,,,,,
11407485,home,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183.0,6981,M,803033,EUR,888624000,F,7,7,False,38.0,32.0,2.0,2.0,10.0,14.0,22.0,29.0,1.0,4.0,,,,,,85.0,58.0,7.1,16.0,0.0779816,2,,,1.0,6.0,2.0,1.0,2.0,,,,2.0,2.0,1.0,,,,,,2.0,1.0,5.0,,1.0,,,0.3224,teunkoopmeiners,,2.0,,,0.1842,,,,
11407485,home,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178.0,3941,M,119242,EUR,671760000,F,9,9,False,28.0,23.0,,,4.0,4.0,20.0,31.0,,2.0,,,,,,66.0,51.0,7.9,16.0,0.113535,6,,,1.0,5.0,6.0,,1.0,,,4.0,1.0,1.0,,,,,,,1.0,,7.0,1.0,4.0,2.0,1.0,0.2019,luisfmuriel9,1.0,3.0,1.0,,0.4967,,,,
