match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,stat_wonContest,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_penaltyWon,captain,stat_bigChanceCreated,stat_goals,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded,player_sofascoreId,stat_totalOffside
14065079,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,False,15.0,8.0,,,0.0,2.0,3.0,6.0,12.0,4.0,5.0,,1.0,,,,78.0,22.0,5.9,10.0,0.00453316,,1,,-0.27,0.07,-0.05,,1.0,,9.0,12.0,1.0,1.0,1.0,,,,,,,1.0,,0.0548,,,-0.33,,,,,1.0,,,,,,,,,,,
14065079,home,SC Freiburg,Derry Scherhant,derry-scherhant,D. Scherhant,F,7,184,373,M,1131002,EUR,1036886400,F,7,7,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,1.0,1.0,,,,,27.0,15.0,7.2,2.0,0.0549078,,2,,0.21,0.06,0.16,,1.0,,,1.0,,1.0,,2.0,,1.0,,,,1.0,,0.1221,0.709,,0.3,,,,,,,,,,1.0,,,,,,
14065079,home,SC Freiburg,Igor Matanović,igor-matanovic,I. Matanović,F,31,197,3237,M,1019321,EUR,1049068800,F,31,31,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,12.0,4.0,8.2,,4.25e-05,,2,,-0.01,0.01,0.0,,,,3.0,3.0,,,,2.0,,,,,,1.0,,0.8407,1.734,,0.72,,,,,,,,,,2.0,,,,,,
14065079,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,15.0,1.0,6.5,,0.0007667,,0,,0.03,,0.13,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065079,home,SC Freiburg,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,F,18,18,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,1.0,,,,,,14.0,3.0,6.7,1.0,0.00106824,,0,,0.01,,0.17,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14065079,home,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065079,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065079,home,SC Freiburg,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065079,home,SC Freiburg,Philipp Treu,treu-philipp,P. Treu,M,29,172,176,M,979820,EUR,975801600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065079,home,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065079,away,VfB Stuttgart,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,45.0,32.0,18.0,5.0,0.0,31.0,32.0,1.0,13.0,,,1.0,12.0,2.0,3.0,3.0,90.0,55.0,6.2,14.0,0.00033012,0.2133,0,0.0644,0.12,0.01,-0.27,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
14065079,away,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,False,26.0,20.0,3.0,,0.0,8.0,11.0,12.0,15.0,1.0,3.0,6.0,4.0,,,,89.0,44.0,6.0,10.0,0.0126965,,1,,-0.24,0.05,-0.17,,1.0,,2.0,5.0,2.0,,,1.0,,,2.0,1.0,1.0,,1.0,0.0417,0.0217,,-0.22,,,,,,,,,,,,,,,,
14065079,away,VfB Stuttgart,Finn Jeltsch,jeltsch-finn,F. Jeltsch,D,29,188,1205,M,1418649,EUR,1153094400,D,29,29,False,61.0,52.0,7.0,2.0,0.0,33.0,37.0,19.0,24.0,1.0,3.0,5.0,3.0,,,,90.0,72.0,5.4,9.0,0.0120499,,1,,0.05,0.12,-0.92,,,,1.0,2.0,,,1.0,,,2.0,2.0,,,,1.0,0.0717,,,-0.18,1.0,,Finn Jeltsch,,,,,,,,,,1.0,1.0,,
14065079,away,VfB Stuttgart,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,60.0,53.0,8.0,6.0,0.0,33.0,36.0,20.0,24.0,11.0,11.0,14.0,4.0,,,,90.0,82.0,7.1,8.0,0.0104964,,0,,0.16,0.07,-0.3,,,,2.0,2.0,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14065079,away,VfB Stuttgart,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,43.0,38.0,2.0,1.0,0.0,20.0,21.0,18.0,22.0,2.0,4.0,9.0,3.0,,,,76.0,66.0,7.2,6.0,0.023487,,0,,0.1,-0.06,0.28,,,,,1.0,,3.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,
14065079,away,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,48.0,38.0,7.0,4.0,0.0,20.0,23.0,18.0,25.0,6.0,9.0,13.0,2.0,,,,89.0,73.0,7.5,12.0,0.0456926,,0,,0.13,-0.01,0.46,,,,1.0,3.0,,1.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,,True,,,,,,,,
14065079,away,VfB Stuttgart,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,52.0,44.0,7.0,3.0,0.0,20.0,21.0,24.0,31.0,1.0,3.0,5.0,3.0,,,,90.0,65.0,6.5,10.0,0.135619,,0,,-0.1,0.21,-0.08,,3.0,1.0,2.0,5.0,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
14065079,away,VfB Stuttgart,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10055,M,1153265,EUR,1102464000,M,27,27,False,18.0,16.0,,,0.0,5.0,5.0,11.0,13.0,1.0,1.0,2.0,,,,,63.0,29.0,6.9,6.0,0.317263,,0,,0.33,0.15,0.19,,4.0,3.0,1.0,3.0,,1.0,,,,1.0,,,1.0,,,,,2.0,,,,Badredine Bouanani,,1.0,,,,,,,,,,bouanani,
14065079,away,VfB Stuttgart,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25244,M,1126569,EUR,1084147200,M,11,11,False,33.0,28.0,5.0,2.0,0.0,7.0,7.0,21.0,26.0,,5.0,,1.0,,,,90.0,47.0,6.3,11.0,0.0390263,,2,,0.01,0.24,-0.06,,,,2.0,8.0,,3.0,1.0,,1.0,,4.0,3.0,3.0,,4.0,0.0693,,1.0,-0.3,,1.0,Bilal,El Khannouss,,,,,,,,,,,bilalekns_34,
14065079,away,VfB Stuttgart,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,M,18,18,False,18.0,16.0,2.0,1.0,1.0,4.0,4.0,12.0,14.0,,2.0,3.0,3.0,,,,90.0,45.0,6.7,12.0,0.37158,,1,,0.27,0.23,-0.11,,5.0,2.0,2.0,5.0,,3.0,1.0,,,2.0,,,4.0,1.0,,0.0597,,2.0,-0.21,,1.0,,,1.0,,,,,,,,,,,1.0
14065079,away,VfB Stuttgart,Ermedin Demirović,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,False,13.0,10.0,,,0.0,2.0,3.0,8.0,10.0,1.0,4.0,2.0,2.0,,,,76.0,22.0,7.2,3.0,0.0188165,,2,,-0.47,0.18,0.23,,,,5.0,7.0,,,1.0,1.0,,,,,,3.0,3.0,0.2862,0.8883,,0.49,1.0,,,,,,,,,1.0,,,,,e.demirovic29,1.0
14065079,away,VfB Stuttgart,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,8,8,True,10.0,8.0,1.0,,0.0,3.0,4.0,5.0,6.0,,,,2.0,,,,27.0,15.0,6.0,6.0,0.032416,,0,,-0.01,0.08,-0.08,,,,,5.0,,3.0,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,
14065079,away,VfB Stuttgart,Ramon Hendriks,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,3,3,True,17.0,15.0,2.0,2.0,0.0,2.0,3.0,13.0,14.0,2.0,3.0,,,,,,14.0,23.0,6.3,4.0,0.0815804,,0,,0.04,-0.05,-0.53,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14065079,away,VfB Stuttgart,Chema Andrés,chema-andres,C. Andrés,M,30,193,8497,M,1464641,EUR,1114387200,M,30,30,True,7.0,4.0,,,0.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,,,,,14.0,8.0,6.3,3.0,0.00704207,,0,,-0.04,-0.09,-0.16,,,,2.0,2.0,,,,,,,,,,,,,,,,,,Chema Andrés,,,,,,,,,,,,,
14065079,away,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,10,10,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,,11.0,3.0,6.4,,0.0101863,,0,,0.01,0.01,-0.1,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065079,away,VfB Stuttgart,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,649,M,1009334,EUR,961632000,D,22,22,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,11.0,1.0,6.3,1.0,0.00054234,,0,,0.02,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065079,away,VfB Stuttgart,Stefan Drljača,stefan-drljaca,S. Drljača,G,21,191,142,M,930339,EUR,924566400,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065079,away,VfB Stuttgart,Dan-Axel Zagadou,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065079,away,VfB Stuttgart,Lazar Jovanović,lazar-jovanovic,L. Jovanović,M,45,182,985,M,1427148,EUR,1164844800,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Lazar Jovanovic,,,,,,,,,,,,,
14065079,away,VfB Stuttgart,Nikolas Nartey,nartey-nikolas,N. Nartey,M,28,185,699,M,861981,EUR,951177600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
