match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_interceptionWon,captain,stat_aerialWon,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_fouls,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
12436965,home,Southampton,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,30,30,False,53.0,27.0,34.0,8.0,0.0,22.0,27.0,5.0,26.0,1.0,1.0,1.0,1.0,12.0,7.0,8.0,1.0,1.0,1.0,90.0,72.0,7.8,26.0,0.00129105,0,0.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436965,home,Southampton,James Bree,,,james-bree,J. Bree,D,14,178,148,M,,555406,EUR,881798400,D,14,14,False,46.0,43.0,,,0.0,29.0,31.0,15.0,16.0,1.0,1.0,,1.0,9.0,,,,,,90.0,57.0,6.1,5.0,0.0758434,0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436965,home,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,35,35,False,10.0,9.0,1.0,,0.0,8.0,8.0,1.0,2.0,,1.0,,,1.0,,,,,,12.0,11.0,6.6,1.0,0.00026852,0,,,,,,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,
12436965,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1387,M,,818073,EUR,837907200,D,7,7,False,53.0,46.0,6.0,2.0,0.0,36.0,38.0,10.0,15.0,6.0,6.0,1.0,3.0,5.0,,,,,,90.0,69.0,6.2,8.0,0.00340911,0,,,,,,5.0,,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,
12436965,home,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,,823085,EUR,860889600,M,2,2,False,38.0,35.0,2.0,1.0,0.0,21.0,21.0,14.0,18.0,3.0,3.0,1.0,2.0,8.0,,,,,,90.0,52.0,6.4,7.0,0.0167246,0,,1.0,,2.0,1.0,,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,
12436965,home,Southampton,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,26,26,False,37.0,32.0,1.0,1.0,0.0,21.0,22.0,11.0,15.0,5.0,6.0,,,2.0,,,,,,72.0,47.0,6.5,6.0,0.00667191,0,,,,1.0,,,,,3.0,,,,3.0,2.0,,1.0,,3.0,1.0,,,,,,,,,,,
12436965,home,Southampton,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,,1142562,EUR,1089417600,M,18,18,False,43.0,37.0,4.0,3.0,0.0,22.0,25.0,15.0,20.0,5.0,3.0,1.0,,7.0,,,,,,88.0,59.0,6.4,13.0,0.0200377,2,,2.0,,2.0,2.0,,,,1.0,1.0,,,1.0,1.0,,2.0,2.0,,1.0,2.0,0.0292,,,,,,,,,
12436965,home,Southampton,Welington,,,welington,Welington,M,34,170,939,M,,1009920,EUR,982540800,M,34,34,False,16.0,11.0,,,0.0,8.0,10.0,3.0,7.0,2.0,3.0,2.0,5.0,1.0,,,,,,45.0,33.0,6.6,6.0,0.00213578,1,,1.0,,,,1.0,,,,,,,1.0,,,,,2.0,,,0.0094,1.0,,,,,,,,
12436965,home,Southampton,Tyler Dibling,Tyler,Dibling,tyler-dibling,T. Dibling,M,20,178,2847,M,,1174472,EUR,1140134400,F,33,33,False,20.0,18.0,1.0,,0.0,2.0,2.0,16.0,19.0,2.0,4.0,,1.0,3.0,,,,,,90.0,32.0,7.1,5.0,0.035542,0,,1.0,,1.0,1.0,,,,,1.0,2.0,,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,
12436965,home,Southampton,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,19,19,False,10.0,8.0,,,0.0,4.0,4.0,4.0,6.0,6.0,1.0,,,,,,,,,72.0,14.0,6.5,4.0,0.00157981,1,,,,,,,,,5.0,1.0,,,1.0,1.0,,,1.0,,,,0.048,1.0,2.0,,,,,,,
