match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_totalContest,player_sofascoreId,stat_dispossessed,stat_keyPass,captain,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_punches,stat_clearanceOffLine
11406886,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194.0,1818,M,308182,EUR,763862400,G,94,94,False,23.0,16.0,13.0,6.0,13.0,16.0,3.0,7.0,1.0,1.0,2.0,1.0,90.0,27.0,6.8,8.0,0.00216833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406886,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173.0,753,M,273405,EUR,754531200,D,29,29,False,31.0,26.0,,,11.0,13.0,15.0,21.0,1.0,2.0,2.0,,71.0,43.0,6.7,9.0,0.00632742,0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11406886,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183.0,1766,M,965828,EUR,967507200,D,34,34,False,37.0,35.0,4.0,4.0,27.0,28.0,8.0,9.0,1.0,1.0,6.0,,90.0,44.0,7.2,3.0,0.00442361,0,,,1.0,,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11406886,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185.0,1922,M,227864,EUR,789868800,D,13,13,False,44.0,40.0,3.0,1.0,27.0,28.0,13.0,16.0,5.0,7.0,8.0,1.0,90.0,62.0,7.5,4.0,0.00340011,1,,5.0,6.0,,2.0,1.0,,,,9.0,2.0,,1.0,1.0,0.0482,,,,,,,,,,,,
11406886,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185.0,1131,M,267619,EUR,719280000,D,77,77,False,49.0,44.0,1.0,,23.0,24.0,23.0,27.0,,,5.0,,90.0,63.0,6.8,6.0,0.0366983,0,2.0,,3.0,1.0,,,,,,2.0,,,1.0,,,2.0,1.0,,,,,,,,,,
11406886,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185.0,7016,M,852404,EUR,924048000,M,8,8,False,39.0,33.0,2.0,1.0,12.0,17.0,23.0,26.0,1.0,3.0,5.0,,77.0,54.0,7.3,10.0,0.134844,0,4.0,1.0,2.0,,2.0,1.0,,,,1.0,,1.0,,,,2.0,,MatteoGuendouzi,1.0,2.0,,,,,,,
11406886,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180.0,952,M,317301,EUR,776131200,M,32,32,False,44.0,41.0,2.0,,26.0,26.0,15.0,18.0,,2.0,7.0,,84.0,50.0,6.8,4.0,0.00507791,2,,1.0,2.0,,1.0,1.0,,,,1.0,,,2.0,,0.0424,,1.0,,,,True,1.0,2.0,,,,
11406886,home,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182.0,1864,M,111416,EUR,717638400,M,10,10,False,44.0,39.0,4.0,2.0,15.0,16.0,26.0,34.0,,2.0,4.0,1.0,90.0,60.0,7.2,12.0,0.139428,2,6.0,1.0,2.0,,1.0,,2.0,,,1.0,,,,1.0,0.0495,2.0,,,1.0,3.0,,,1.0,,,,
11406886,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181.0,3333,M,976381,EUR,987638400,F,18,18,False,14.0,11.0,1.0,,2.0,3.0,9.0,13.0,,4.0,5.0,3.0,84.0,34.0,6.7,13.0,0.185385,2,2.0,,8.0,1.0,,,1.0,,,,,,,,0.0846,,3.0,,5.0,1.0,,1.0,2.0,,,,
11406886,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179.0,10645,M,877013,EUR,907372800,F,19,19,False,12.0,5.0,1.0,1.0,1.0,1.0,4.0,11.0,2.0,4.0,4.0,1.0,90.0,22.0,6.8,12.0,0.0208947,1,,1.0,5.0,,1.0,1.0,3.0,,,,,,2.0,,0.2104,,2.0,tatycastellanos11,,1.0,,,,1.0,3.0,,
11406886,home,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175.0,6043,M,152276,EUR,734832000,F,7,7,False,36.0,32.0,2.0,2.0,8.0,8.0,25.0,29.0,1.0,10.0,3.0,2.0,90.0,54.0,7.5,8.0,0.0610673,0,1.0,,5.0,2.0,4.0,4.0,1.0,,,,,1.0,1.0,,,1.0,5.0,F_Andersoon,,2.0,,3.0,,,,,
11406886,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178.0,1350,M,826186,EUR,920764800,D,3,3,True,13.0,10.0,4.0,2.0,5.0,6.0,5.0,8.0,,1.0,2.0,,19.0,24.0,6.6,5.0,0.0290907,1,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,0.0161,,1.0,,,,,,,,,,
11406886,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187.0,1431,M,158615,EUR,682992000,M,5,5,True,8.0,6.0,,,2.0,2.0,4.0,6.0,2.0,3.0,,1.0,13.0,10.0,6.8,2.0,0.00077581,1,,,,,,,,,,,,,,,0.0301,,,,,,,,1.0,,,,
11406886,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179.0,2966,M,937324,EUR,1007424000,M,65,65,True,14.0,14.0,,,7.0,7.0,7.0,7.0,1.0,4.0,,1.0,12.0,18.0,7.0,,0.00164969,0,,,1.0,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,
11406886,home,Lazio,Pedro,pedro,Pedro,F,9,167.0,5026,M,35428,EUR,554428800,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,,12.0,6.0,6.3,4.0,0.00169526,0,1.0,,3.0,1.0,,,3.0,,,,,,2.0,,,,,Pedro,,,,,,,,,
11406886,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189.0,1760,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406886,home,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185.0,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406886,home,Lazio,Fabio Ruggeri,ruggeri-fabio,F. Ruggeri,D,26,184.0,163,M,1165179,EUR,1102896000,D,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406886,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182.0,1316,M,136322,EUR,760147200,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406886,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191.0,431,M,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406886,home,Lazio,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184.0,6890,M,794338,EUR,839203200,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,kamadadaichi,,,,,,,,,
11406886,home,Lazio,Saná Fernandes,sana-fernandes,S. Fernandes,F,77,165.0,365,M,1513787,EUR,1141948800,F,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406886,away,Napoli,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,95,194.0,1254,M,329175,EUR,795484800,G,95,95,False,48.0,43.0,16.0,11.0,40.0,43.0,3.0,5.0,1.0,1.0,4.0,,90.0,50.0,7.1,5.0,0.00039005,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,
11406886,away,Napoli,Leo Østigård,leo-ostigard,L. Østigård,D,5,182.0,1809,M,879746,EUR,943747200,D,55,55,False,103.0,91.0,12.0,5.0,72.0,77.0,19.0,26.0,1.0,3.0,4.0,1.0,90.0,112.0,7.7,12.0,0.0124105,0,,3.0,3.0,,,,,,,4.0,1.0,,,,,,1.0,,,,,1.0,,,,,1.0
11406886,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190.0,3520,M,332155,EUR,762048000,D,13,13,False,106.0,103.0,8.0,6.0,90.0,91.0,13.0,15.0,1.0,2.0,2.0,,90.0,113.0,7.1,4.0,0.00473179,0,,,1.0,,1.0,,1.0,,,4.0,,,1.0,,,,,,,,,,,,,,
11406886,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185.0,2485,M,108484,EUR,676512000,D,5,5,False,88.0,82.0,12.0,7.0,66.0,68.0,16.0,20.0,,2.0,2.0,,90.0,97.0,7.1,6.0,0.00369108,0,,4.0,7.0,1.0,2.0,1.0,,,,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,
11406886,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182.0,6986,M,153257,EUR,744422400,M,22,22,False,53.0,47.0,3.0,2.0,26.0,28.0,21.0,26.0,,4.0,1.0,1.0,90.0,78.0,6.7,11.0,0.0129998,0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,,,2.0,,,2.0,,,,2.0,dilorenzo22,1.0,,True,1.0,,,,,
11406886,away,Napoli,Diego Demme,diego-demme,D. Demme,M,6,170.0,333,M,124318,EUR,690681600,M,4,4,False,44.0,39.0,1.0,1.0,29.0,30.0,10.0,16.0,,2.0,4.0,1.0,60.0,50.0,6.5,8.0,0.00395524,0,2.0,,3.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
