match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,player_firstName,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAGoal,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_fouls,stat_blockedScoringAttempt,stat_goals,captain,stat_totalOffside,stat_bigChanceCreated,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_bigChanceMissed,stat_hitWoodwork
12436471,home,Tottenham Hotspur,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,361420,EUR,874195200,F,19,19,False,15.0,10.0,,,1.0,6.0,6.0,4.0,9.0,2.0,7.0,3.0,,4.0,2.0,,,,90.0,36.0,7.6,15.0,0.166029,1,,Dom_Solanke,,,3.0,2.0,,,,,5.0,2.0,2.0,,,,,,,1.0,1.0,0.4752,0.3809,,,1.0,,1.0,1.0,,,,,,
12436471,home,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186,9218,M,1391251,EUR,1138838400,M,15,15,True,28.0,23.0,1.0,,0.0,12.0,13.0,12.0,18.0,,6.0,3.0,,2.0,3.0,,,,32.0,41.0,6.4,12.0,0.0360406,0,,lucasbergvall,3.0,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,
12436471,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,1085180,EUR,990576000,F,22,22,True,14.0,11.0,,,1.0,3.0,3.0,8.0,12.0,,2.0,,1.0,,1.0,,,,32.0,19.0,7.1,4.0,0.253759,1,,brenjohnson_,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,0.1303,0.3779,,,,,,1.0,,,,,,
12436471,home,Tottenham Hotspur,Timo Werner,timo-werner,T. Werner,F,36,180,19084,M,232306,EUR,826070400,F,16,16,True,3.0,2.0,,,0.0,,1.0,2.0,5.0,,,2.0,,,,,,,8.0,10.0,6.7,5.0,0.00466167,0,,timowerner,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436471,home,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188,1395,M,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436471,home,Tottenham Hotspur,Sergio Reguilón,sergio-reguilon,S. Reguilón,D,,178,5856,M,858195,EUR,850694400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,sergio_regui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436471,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,983572,EUR,1038441600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,udogiethree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436471,home,Tottenham Hotspur,Alfie Dorrington,dorrington-alfie,A. Dorrington,D,24,192,515,M,1177610,EUR,1113955200,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436471,home,Tottenham Hotspur,Callum Olusesi,callum-olusesi,C. Olusesi,M,8,175,637,M,1403190,EUR,1173571200,M,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436471,home,Tottenham Hotspur,Will Lankshear,will-lankshear,W. Lankshear,F,27,189,1490,M,1391825,EUR,1113955200,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436471,away,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,243609,EUR,717984000,G,1,1,False,19.0,13.0,9.0,3.0,0.0,11.0,12.0,2.0,7.0,1.0,,2.0,,2.0,6.0,,1.0,2.0,90.0,28.0,6.6,7.0,0.200753,0,-1.0675,AlissonBecker,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,,
12436471,away,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,795064,EUR,907718400,D,66,66,False,59.0,44.0,12.0,7.0,1.0,21.0,25.0,27.0,43.0,,3.0,3.0,3.0,7.0,9.0,,,,90.0,95.0,8.0,24.0,0.666944,1,,TrentAA,9.0,4.0,,,,3.0,3.0,1.0,1.0,4.0,,,,,,,,1.0,,0.0099,0.0541,,,,,,3.0,,,,,,
12436471,away,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,318927,EUR,864345600,D,2,2,False,64.0,58.0,6.0,4.0,0.0,40.0,43.0,18.0,21.0,1.0,2.0,3.0,,7.0,8.0,,,,90.0,76.0,6.8,7.0,0.00929465,0,,joegomez5,,,1.0,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12436471,away,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,151545,EUR,678931200,D,4,4,False,64.0,55.0,7.0,2.0,0.0,41.0,42.0,14.0,22.0,2.0,,9.0,,1.0,6.0,,,,90.0,79.0,7.2,9.0,0.00389029,0,,VvD,,,,,,2.0,7.0,4.0,,,,,,1.0,,,,,,,,,,,True,,,,,,1.0,,
12436471,away,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,262911,EUR,763344000,D,26,26,False,57.0,54.0,7.0,4.0,0.0,25.0,26.0,31.0,38.0,,1.0,3.0,,1.0,6.0,,,,90.0,79.0,6.9,10.0,0.127458,0,,andyrobertson94,7.0,2.0,1.0,,,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436471,away,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,904897,EUR,1021507200,M,38,38,False,47.0,43.0,3.0,2.0,0.0,25.0,26.0,18.0,21.0,,5.0,7.0,1.0,,4.0,,,,90.0,61.0,6.8,6.0,0.0219462,0,,ryanjiro,,,2.0,1.0,1.0,2.0,3.0,2.0,,1.0,,,,,,,,,3.0,,,2.0,,,,,,,,,,,
12436471,away,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,895324,EUR,914457600,M,10,10,False,44.0,39.0,2.0,2.0,0.0,15.0,18.0,24.0,26.0,,4.0,4.0,2.0,,9.0,,,,68.0,57.0,7.2,6.0,0.504013,1,,Macca10,,,,,,4.0,4.0,1.0,,,,,,,1.0,,,1.0,,0.4375,0.9461,2.0,,1.0,,,,,,,,,
12436471,away,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,159665,EUR,708566400,M,11,11,False,14.0,10.0,,,2.0,3.0,3.0,7.0,12.0,,6.0,2.0,,,1.0,,,,87.0,32.0,9.4,11.0,0.143777,7,,MoSalah,1.0,,3.0,4.0,1.0,,,,,3.0,,,,,,,2.0,3.0,1.0,2.3781,2.7808,,2.0,2.0,,,3.0,,,,,1.0,1.0
12436471,away,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,869856,EUR,972432000,M,8,8,False,42.0,37.0,,,1.0,14.0,16.0,25.0,29.0,3.0,4.0,6.0,1.0,,5.0,,,,90.0,66.0,8.2,10.0,0.51909,6,,DomSzobo,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,2.0,2.0,1.0,2.1078,0.3207,1.0,2.0,1.0,,1.0,1.0,,,,,2.0,
12436471,away,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,862967,EUR,926035200,M,18,18,False,21.0,15.0,2.0,1.0,0.0,1.0,1.0,15.0,21.0,,6.0,2.0,1.0,1.0,,,,,68.0,36.0,6.6,12.0,0.0901063,1,,CodyGakpo,1.0,1.0,1.0,2.0,,,2.0,1.0,3.0,2.0,1.0,,,,,,1.0,,,0.0858,,1.0,,,,,,,,,,,
12436471,away,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,883537,EUR,853113600,F,7,7,False,34.0,30.0,,,0.0,4.0,4.0,26.0,30.0,,7.0,1.0,1.0,,5.0,,,,87.0,48.0,8.7,9.0,0.247158,7,,LuisDíaz,,,2.0,1.0,1.0,,,,2.0,2.0,2.0,,,,,,2.0,5.0,,1.1264,1.2733,2.0,,2.0,,2.0,,,,,,1.0,
12436471,away,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,927353,EUR,980812800,M,17,17,True,15.0,15.0,,,0.0,10.0,10.0,5.0,5.0,,2.0,2.0,,,1.0,,,,22.0,22.0,6.4,2.0,0.00131705,0,,curtisjones,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12436471,away,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,606164,EUR,849657600,F,20,20,True,13.0,12.0,,,0.0,2.0,2.0,10.0,11.0,1.0,3.0,2.0,1.0,1.0,3.0,,,,22.0,19.0,6.9,3.0,0.020245,1,,DiogoJ18,,,,,,,,,2.0,1.0,1.0,,,,,,1.0,,1.0,0.1202,,1.0,,,,,,,,,,1.0,
12436471,away,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,955245,EUR,1049414400,M,19,19,True,7.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,,1.0,,,,,,,,9.0,10.0,6.5,3.0,0.00469689,0,,harvelliott,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
12436471,away,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,924871,EUR,930182400,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,,,1.0,,1.0,,,,,9.0,4.0,6.7,1.0,0.00029352,0,,Darwin,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436471,away,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,0,,caoimhinkelleher98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436471,away,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,TK21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436471,away,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10315,M,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,,,,,,,,0,,jarellquansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436471,away,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19869,M,143040,EUR,729216000,M,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,endowataru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436471,away,Liverpool,Trey Nyoni,nyoni-trey,T. Nyoni,M,42,180,9744,M,1445945,EUR,1183161600,M,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,0,,TNyoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
