match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_wonTackle,stat_fouls,stat_accurateCross,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_goalsPrevented,stat_bigChanceMissed
12421036,home,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,1,1,False,33.0,29.0,7.0,3.0,0.0,26.0,26.0,3.0,7.0,4.0,90.0,36.0,6.8,5.0,0.00103273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421036,home,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172,3909,M,1134470,EUR,1009756800,D,77,77,False,44.0,38.0,2.0,1.0,0.0,16.0,17.0,22.0,30.0,3.0,90.0,84.0,7.1,20.0,0.297433,2,z.elouahdi,3.0,4.0,13.0,8.0,2.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,0.188,1.0,,,,,,,,,,,,,,,,
12421036,home,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,False,123.0,119.0,5.0,4.0,0.0,68.0,70.0,51.0,53.0,3.0,90.0,133.0,7.5,5.0,0.0220357,0,,,1.0,1.0,2.0,,,,,,,3.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
12421036,home,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,6,6,False,99.0,91.0,13.0,8.0,0.0,63.0,63.0,28.0,36.0,3.0,90.0,108.0,7.7,8.0,0.0182045,0,,,,1.0,3.0,,,1.0,1.0,,,1.0,1.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12421036,home,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,354046,EUR,776304000,D,18,18,False,46.0,40.0,3.0,2.0,0.0,23.0,26.0,18.0,21.0,5.0,90.0,70.0,7.4,12.0,0.151764,0,joriskayembe23,1.0,,1.0,6.0,,,1.0,,,,4.0,,,2.0,4.0,2.0,,,2.0,3.0,1.0,,1.0,,,,,,,,,,,,
12421036,home,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,False,74.0,69.0,4.0,4.0,0.0,35.0,36.0,34.0,38.0,6.0,90.0,85.0,7.1,7.0,0.0438167,1,,,,2.0,5.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,3.0,,1.0,,0.0219,,,,,,,,,,,,,,,,,
12421036,home,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,53.0,46.0,3.0,1.0,0.0,22.0,24.0,24.0,29.0,7.0,80.0,69.0,7.2,11.0,0.012775,2,,,,3.0,3.0,,2.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,0.0508,,,,1.0,,True,,,,,,,,,,,
12421036,home,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179,987,M,1099462,EUR,1012780800,M,23,23,False,42.0,38.0,7.0,6.0,0.0,14.0,14.0,26.0,36.0,6.0,90.0,64.0,7.4,14.0,0.316399,2,,8.0,1.0,6.0,4.0,2.0,1.0,4.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,0.1818,4.0,,1.0,,2.0,,1.0,0.1011,,,,,,,,,
12421036,home,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171,6599,M,1468744,EUR,1195430400,M,20,20,False,36.0,32.0,2.0,2.0,0.0,17.0,17.0,16.0,23.0,6.0,73.0,63.0,7.3,16.0,0.490505,0,,4.0,1.0,10.0,9.0,2.0,2.0,7.0,4.0,,,,,,3.0,4.0,2.0,,,2.0,,2.0,2.0,1.0,,,,,,,,,,,,
12421036,home,KRC Genk,Yira Collins Sor,,,yira-collins-sor,Y. C. Sor,F,14,174,386,M,985162,EUR,964396800,M,14,14,False,24.0,17.0,,,0.0,3.0,4.0,14.0,20.0,5.0,89.0,35.0,6.8,13.0,0.0092269,1,,,2.0,5.0,4.0,1.0,2.0,,,,,,,,,2.0,2.0,,0.1964,1.0,2.0,,,,,1.0,0.777,,,,,,,,,
12421036,home,KRC Genk,Tolu Arokodare,,,tolu-arokodare,T. Arokodare,F,14,196,5773,M,987734,EUR,974937600,F,99,99,False,16.0,15.0,,,0.0,3.0,3.0,12.0,13.0,,90.0,29.0,7.0,6.0,0.0686209,4,,,2.0,6.0,6.0,,2.0,2.0,,4.0,,1.0,,1.0,2.0,1.0,,3.0,0.3722,,4.0,1.0,,,,,,1.0,,,,,,,,
12421036,home,KRC Genk,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172,2650,M,1477662,EUR,1102982400,F,90,90,True,16.0,13.0,1.0,1.0,0.0,5.0,7.0,8.0,10.0,2.0,17.0,23.0,7.1,5.0,0.0177105,1,,1.0,,1.0,4.0,,1.0,2.0,2.0,,,,,,,,2.0,,0.1557,,,,,,,1.0,0.6821,,,,,,,,,
12421036,home,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191,235,M,1086072,EUR,1074384000,M,24,24,True,9.0,9.0,,,0.0,6.0,6.0,3.0,3.0,1.0,10.0,14.0,7.9,1.0,0.00083967,2,,,,,1.0,,,,,,,,,1.0,1.0,,,,0.6038,,,1.0,,,,2.0,1.1598,,1.0,,,,,,,
12421036,home,KRC Genk,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180,165,M,961902,EUR,1011571200,D,27,27,True,,,,,0.0,,,,,,1.0,2.0,,,,0,,,,,2.0,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
12421036,home,KRC Genk,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199,4402,M,1149148,EUR,1122768000,G,39,39,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421036,home,KRC Genk,Adrian Palacios,,,palacios-adrian,A. Palacios,D,34,186,281,M,1393681,EUR,1086566400,D,34,34,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421036,home,KRC Genk,Josue Ndenge Kongolo,,,josue-ndenge-kongolo,J. N. Kongolo,D,44,184,312,M,1396029,EUR,1144886400,D,44,44,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421036,home,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190,620,M,1396027,EUR,1073260800,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421036,home,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185,4405,M,1010634,EUR,987033600,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421036,home,KRC Genk,Andi Zeqiri,,,andi-zeqiri,A. Zeqiri,F,9,184,672,M,796067,EUR,930009600,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421036,away,KVC Westerlo,Sinan Bolat,,,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,1,1,False,45.0,34.0,20.0,10.0,0.0,27.0,32.0,7.0,13.0,8.0,90.0,58.0,7.0,11.0,0.00152551,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,4.0,1.0,1.72,
