match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_shotOffTarget,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,player_sofascoreId,stat_blockedScoringAttempt,stat_dispossessed,stat_errorLeadToAGoal,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside
11396208,home,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,False,17.0,12.0,,,1.0,2.0,15.0,1.0,4.0,1.0,2.0,,,,,70.0,28.0,7.7,8.0,0.0921199,1,,,,11.0,,6.0,,1.0,1.0,1.0,,,,1.0,0.4517,0.2988,2.0,,2.0,,3.0,2.0,1.0,,,benjamin_sesko,,2.0,,,,,,
11396208,home,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,True,11.0,10.0,1.0,1.0,7.0,8.0,3.0,,2.0,,5.0,,,,,39.0,19.0,7.1,1.0,0.364872,0,,,,3.0,,1.0,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,
11396208,home,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,True,5.0,5.0,,,4.0,4.0,1.0,,,,,,,,,20.0,7.0,7.2,,0.00824973,1,,,,1.0,,4.0,1.0,1.0,1.0,,,,,1.0,0.288,0.9434,1.0,,2.0,,,,,,,,,,,,,,,
11396208,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,True,2.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,3.0,3.0,,1.0,2.708e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396208,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,True,4.0,4.0,,,2.0,2.0,2.0,,,,,,,,,3.0,5.0,,,0.000646,0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11396208,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,True,,,,,,,,,,,,,,,,2.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396208,home,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396208,home,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396208,home,RB Leipzig,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3709,M,838232,EUR,938131200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396208,home,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396208,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,34.0,26.0,14.0,6.0,25.0,27.0,7.0,1.0,1.0,,7.0,,1.0,3.0,,90.0,42.0,6.3,8.0,0.00069079,0,-0.8709,,,1.0,,,,,,,,,1.0,,,,,True,,,,,,,,gregorkobel,,,,,,,,
11396208,away,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,D,17,17,False,58.0,52.0,4.0,2.0,33.0,34.0,28.0,,2.0,2.0,6.0,,,,,90.0,76.0,6.3,11.0,0.791117,0,,,,21.0,4.0,5.0,2.0,,,2.0,2.0,1.0,,1.0,,,2.0,,,,,,,,2.0,,,2.0,,,1.0,,,
11396208,away,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,16632,EUR,598233600,D,15,15,False,44.0,41.0,2.0,,26.0,27.0,17.0,,3.0,7.0,,,,,,51.0,59.0,6.5,5.0,0.00850384,0,,,,15.0,,4.0,2.0,,,3.0,2.0,1.0,,,,,,,1.0,,,,1.0,,,aussenrist15,,1.0,,,,,,
11396208,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,93.0,83.0,7.0,5.0,50.0,55.0,38.0,1.0,7.0,1.0,6.0,,,,,90.0,109.0,7.0,11.0,0.0202186,0,,,,33.0,,3.0,1.0,,,3.0,3.0,1.0,3.0,2.0,,,,,,,,,1.0,2.0,,nico.schlotterbeck,,,,,,,,
11396208,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,27.0,19.0,2.0,1.0,11.0,14.0,14.0,,4.0,,3.0,,,,,71.0,49.0,5.8,17.0,0.00669905,1,,,,8.0,1.0,9.0,1.0,1.0,,,,1.0,2.0,1.0,0.128,0.3226,,,,,4.0,2.0,,,,,,5.0,,,,,,
11396208,away,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,M,27,27,False,12.0,11.0,,,7.0,7.0,5.0,,1.0,2.0,5.0,,,,,45.0,17.0,6.6,1.0,0.0085005,0,,,,4.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,karim_adeyemi,,,,,,,,
11396208,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,19,19,False,65.0,65.0,2.0,2.0,21.0,21.0,49.0,,2.0,,1.0,,,,,90.0,79.0,7.0,7.0,0.408916,2,,,,46.0,5.0,3.0,,1.0,,,,2.0,2.0,1.0,0.0489,0.2921,3.0,,,,1.0,,,,2.0,julianbrandt,1.0,1.0,,,1.0,,,
11396208,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,False,32.0,31.0,2.0,2.0,13.0,14.0,19.0,,1.0,,2.0,,,,,63.0,39.0,6.4,4.0,0.0121746,0,,,,18.0,1.0,4.0,2.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,
11396208,away,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,8,8,False,37.0,29.0,2.0,,12.0,14.0,23.0,2.0,5.0,,3.0,,,,,90.0,45.0,6.6,9.0,0.302458,1,,,,17.0,,2.0,2.0,,,1.0,,1.0,1.0,,0.0693,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,
11396208,away,Borussia Dortmund,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,67931,M,851100,EUR,953942400,M,10,10,False,46.0,39.0,1.0,1.0,9.0,10.0,42.0,,6.0,1.0,2.0,,,,,90.0,72.0,7.6,19.0,0.505269,1,,,,32.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,0.0175,0.7304,3.0,,,,7.0,4.0,,,2.0,JSancho,,2.0,,,1.0,,,
11396208,away,Borussia Dortmund,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,14,14,False,20.0,15.0,,,8.0,9.0,11.0,,,,1.0,,,,,90.0,25.0,5.6,6.0,0.0208059,3,,,,7.0,,8.0,1.0,1.0,,,,,,1.0,1.2567,0.3327,2.0,,5.0,2.0,1.0,,1.0,,,niclas.fuellkrug24,,,,,,,3.0,1.0
11396208,away,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,37092,EUR,612576000,M,11,11,True,28.0,25.0,,,10.0,12.0,16.0,1.0,2.0,,1.0,,,,,45.0,31.0,6.7,3.0,0.176571,1,,,,15.0,,1.0,1.0,1.0,,,,,1.0,,0.0328,0.0725,,,,,,,,,,Reus11,,,,,,,,
11396208,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,True,41.0,38.0,1.0,,29.0,30.0,11.0,2.0,3.0,2.0,2.0,,,,,39.0,47.0,6.7,3.0,0.0133449,0,,,,9.0,,3.0,2.0,,,1.0,,,,1.0,,,,,,,,,,3.0,,NiklasSule,,,,,,,,
11396208,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,True,2.0,,,,,1.0,2.0,,3.0,,,,,,,27.0,12.0,6.7,6.0,,3,,,,,1.0,3.0,1.0,,,2.0,,1.0,,,0.1216,,,,,2.0,3.0,1.0,,,,jbgittens,1.0,,,,,1.0,,
11396208,away,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,997006,EUR,1100908800,F,18,18,True,6.0,5.0,,,1.0,1.0,5.0,1.0,1.0,1.0,,,,,,19.0,8.0,6.7,2.0,0.146174,0,,,,4.0,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,youssoufa_10,,,,,,,,
11396208,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396208,away,Borussia Dortmund,Mateu Morey,mateu-morey,M. Morey,D,2,171,595,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396208,away,Borussia Dortmund,Ole Pohlmann,ole-pohlmann,O. Pohlmann,M,80,184,238,M,930273,EUR,986428800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396208,away,Borussia Dortmund,Kjell Wätjen,kjell-watjen,K. Wätjen,M,8,183,951,M,1428576,EUR,1140048000,M,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396208,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,marcel7sabitzer,,,,,,,,
