match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_challengeLost,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals
11369999,home,KAS Eupen,Renaud Emond,renaud-emond,R. Emond,F,,186,108,M,331753,EUR,691891200,F,9,9,False,15.0,13.0,1.0,,9.0,10.0,4.0,6.0,2.0,6.0,,4.0,4.0,,,,74.0,27.0,6.6,6.0,0.0133591,2,,1.0,,14.0,16.0,1.0,,2.0,2.0,0.095,,,1.0,,,,2.0,,,,,,,1.0,,,,,
11369999,home,KAS Eupen,Amadou Keita,amadou-keita,A. Keita,M,18,170,120,M,1145139,EUR,1004227200,M,18,18,True,10.0,9.0,,,3.0,3.0,6.0,7.0,,2.0,,3.0,1.0,,,,17.0,19.0,6.7,4.0,0.0440587,0,,,,3.0,5.0,,,,,,,,1.0,1.0,1.0,,2.0,Amadou Keita,,1.0,,1.0,,,,,,,
11369999,home,KAS Eupen,Alfreð Finnbogason,alfred-finnbogason,A. Finnbogason,F,27,184,223,M,576382,EUR,602294400,F,27,27,True,,,,,,,,,,,,,,,,,17.0,2.0,6.6,,,1,,,,,,,,,,0.1665,,,,,,,,,,,,,1.0,,,,,,
11369999,home,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171,193,M,1047318,EUR,1001808000,M,7,7,True,6.0,5.0,1.0,1.0,2.0,2.0,3.0,6.0,,1.0,,3.0,1.0,,,,16.0,16.0,6.7,6.0,0.00559814,1,,2.0,,1.0,1.0,,,1.0,,0.0354,,,,,,,1.0,,,,,,,,,,,,
11369999,home,KAS Eupen,Matteo Filorizzo,matteo-filorizzo,M. Filorizzo,F,56,187,19,M,1425336,EUR,1140307200,F,56,56,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,12.0,3.0,6.2,,0.00026914,1,,,,,1.0,,,,1.0,0.524,,,,,,,,Matteo Filorizzo,,,,,,,1.0,1.0,0.3772,,
11369999,home,KAS Eupen,Jan Král,jan-kral,J. Král,D,21,197,41,M,826043,EUR,923270400,D,21,21,True,3.0,1.0,1.0,,,,1.0,3.0,,,,,,,,,1.0,5.0,,2.0,0.151482,1,,,,2.0,2.0,,,1.0,,0.0705,1.0,,,,,,,,,,,,,,,,,,
11369999,home,KAS Eupen,Abdul Manaf Nurudeen,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190,505,M,886219,EUR,918432000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369999,home,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187,35,M,1020435,EUR,1017273600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369999,home,KAS Eupen,Shayne Pattynama,shayne-pattynama,S. Pattynama,D,25,185,6329,M,893712,EUR,902793600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,s.pattynama,
11369999,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188,41,M,838613,EUR,877132800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369999,away,Cercle Brugge,Warleson,warleson,Warleson,G,1,191,144,M,861071,EUR,841449600,G,1,1,False,29.0,15.0,24.0,10.0,7.0,9.0,8.0,20.0,,,1.0,5.0,,,1.0,1.0,90.0,32.0,6.9,14.0,0.00187316,0,0.3772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369999,away,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190,321,M,921180,EUR,961632000,D,3,3,False,45.0,19.0,10.0,2.0,11.0,15.0,8.0,31.0,14.0,20.0,7.0,2.0,1.0,,,,90.0,78.0,8.0,34.0,0.0971895,0,,1.0,,,2.0,,,,1.0,,,1.0,4.0,5.0,3.0,,1.0,,,1.0,,,,,,,,,
11369999,away,Cercle Brugge,Boris Popović,boris-popovic,B. Popović,D,5,189,111,M,902050,EUR,951523200,D,5,5,False,49.0,32.0,9.0,4.0,19.0,28.0,13.0,22.0,5.0,6.0,4.0,2.0,1.0,,,,88.0,60.0,7.1,19.0,0.0205591,1,,1.0,,3.0,4.0,,,,1.0,0.0624,,,2.0,,,,1.0,,,,,,,,,1.0,0.0479,,
11369999,away,Cercle Brugge,Jesper Daland,jesper-daland,J. Daland,D,2,188,224,M,958915,EUR,947116800,D,4,4,False,60.0,45.0,14.0,6.0,35.0,38.0,10.0,22.0,3.0,7.0,5.0,11.0,2.0,,,,90.0,73.0,7.8,15.0,0.00841984,0,,,,1.0,1.0,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
11369999,away,Cercle Brugge,Senna Miangue,senna-miangue,S. Miangue,D,18,195,115,M,827573,EUR,855100800,D,18,18,False,47.0,25.0,16.0,2.0,7.0,9.0,18.0,41.0,4.0,7.0,6.0,8.0,,,,,90.0,79.0,7.1,30.0,0.0755907,0,,3.0,,1.0,3.0,1.0,1.0,,1.0,,1.0,,,2.0,1.0,,,Senna,Miangue,1.0,,1.0,,,,,,,
11369999,away,Cercle Brugge,Leonardo Lopes,leonardo-lopes,L. Lopes,M,22,168,202,M,783478,EUR,912384000,M,22,22,False,33.0,15.0,8.0,2.0,4.0,7.0,11.0,26.0,2.0,3.0,1.0,6.0,,,,,74.0,45.0,6.4,23.0,0.0244761,2,,,,3.0,7.0,2.0,,2.0,1.0,0.0382,,,1.0,1.0,,,2.0,,,,,1.0,,,,,,,
11369999,away,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180,73,M,94290,EUR,733622400,M,28,28,False,49.0,29.0,13.0,2.0,10.0,16.0,19.0,34.0,4.0,10.0,4.0,7.0,1.0,,,,89.0,68.0,7.3,22.0,0.0383502,2,,1.0,,2.0,5.0,3.0,3.0,1.0,1.0,0.1273,,,3.0,2.0,1.0,,1.0,,,2.0,True,,,,,1.0,0.1575,,
11369999,away,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171,2590,M,1122552,EUR,1052870400,M,11,11,False,15.0,10.0,,,1.0,1.0,9.0,16.0,2.0,3.0,,2.0,,,,,84.0,33.0,7.2,13.0,0.0455369,5,,2.0,,1.0,6.0,2.0,1.0,1.0,,0.5973,,,,,,,1.0,,,,,4.0,2.0,1.0,,2.0,0.3793,,
11369999,away,Cercle Brugge,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187,1398,M,1106681,EUR,1077062400,M,10,10,False,22.0,11.0,2.0,,1.0,4.0,10.0,19.0,8.0,11.0,,1.0,3.0,,,,73.0,38.0,7.2,15.0,0.0505334,2,,1.0,,8.0,9.0,,,2.0,,0.0426,3.0,,,,,,2.0,Felipe Augusto,,,,1.0,,,,,,,
11369999,away,Cercle Brugge,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181,808,M,1130942,EUR,1060214400,M,6,6,False,41.0,26.0,10.0,4.0,7.0,7.0,19.0,39.0,3.0,9.0,1.0,9.0,,,,,90.0,69.0,7.3,27.0,0.369021,0,,5.0,,,5.0,7.0,5.0,,2.0,,1.0,,,1.0,,,3.0,,,,,1.0,,,,,,,
11369999,away,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181,3511,M,862470,EUR,975542400,F,9,9,False,23.0,16.0,1.0,,3.0,7.0,13.0,16.0,4.0,5.0,1.0,3.0,1.0,,,,90.0,46.0,8.3,19.0,0.314026,2,,,,12.0,17.0,1.0,,,2.0,0.6237,3.0,,,,,,8.0,,,,,3.0,,1.0,,2.0,0.8061,,2.0
11369999,away,Cercle Brugge,Malamine Efekele,efekele-malamine,M. Efekele,M,21,180,214,M,1385508,EUR,1090195200,F,7,7,True,8.0,4.0,,,,2.0,4.0,6.0,,2.0,1.0,2.0,,,,,17.0,14.0,7.1,4.0,0.00801991,1,,,,1.0,1.0,1.0,1.0,,,0.0831,,,,1.0,1.0,,,,,,,,,,,1.0,0.1481,,
11369999,away,Cercle Brugge,Kazeem Olaigbe,kazeem-olaigbe,K. Olaigbe,F,70,178,763,M,1004346,EUR,1041465600,F,19,19,True,6.0,5.0,,,,,5.0,6.0,,,,1.0,,,,,16.0,10.0,6.9,2.0,0.136103,3,,,,,2.0,,,,1.0,0.301,1.0,,,,,,1.0,,,1.0,,,2.0,,,1.0,0.0207,,
11369999,away,Cercle Brugge,Abdoul Kader Ouattara,ouattara-abdoul-kader,A. K. Ouattara,F,7,171,568,M,1652684,EUR,1117065600,F,99,99,True,4.0,1.0,,,,1.0,1.0,3.0,,,,1.0,,,,,12.0,4.0,6.5,3.0,0.00104729,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11369999,away,Cercle Brugge,Jonas Lietaert,lietaert-jonas,J. Lietaert,D,76,190,52,M,1469335,EUR,1089936000,D,76,76,True,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,2.0,3.0,,,2.96e-06,0,,,,,1.0,,,,1.0,,,1.0,,,,,,Jonas Lietaert,,,,,,,,,,,
11369999,away,Cercle Brugge,Abu Francis,francis-abu,A. Francis,M,17,182,1501,M,988801,EUR,988329600,M,17,17,True,4.0,3.0,,,,,3.0,4.0,1.0,1.0,,,,,,,1.0,5.0,,1.0,0.0152617,0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11369999,away,Cercle Brugge,Maxime Delanghe,maxime-delanghe,M. Delanghe,G,21,189,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369999,away,Cercle Brugge,Sébastien Bruzzese,sebastien-bruzzese,S. Bruzzese,G,,184,9,M,46008,EUR,604713600,G,89,89,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369999,away,Cercle Brugge,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180,637,M,1006113,EUR,1058659200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369999,away,Cercle Brugge,Jordan Semedo Varela,jordan-varela,J. Semedo Varela,D,20,175,96,M,1158020,EUR,1042588800,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Jordan,Semedo Varela,,,,,,,,,,
