match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,captain,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_errorLeadToAShot,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_penaltyConceded,stat_penaltyWon,stat_penaltyMiss
12513641,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,26.0,25.0,6.0,5.0,0.0,22.0,22.0,3.0,4.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,90.0,36.0,8.7,1.0,0.0009889,0,1.7907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513641,home,FC Porto,Martim Fernandes,martim-fernandes,M. Fernandes,D,52,181,1999,M,,1142585,EUR,1137542400,D,52,52,False,48.0,44.0,4.0,2.0,1.0,30.0,30.0,16.0,20.0,2.0,8.0,4.0,4.0,2.0,,,,,,,90.0,71.0,7.8,10.0,0.0960286,0,,,,2.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,
12513641,home,FC Porto,Zé Pedro,ze-pedro,Z. Pedro,D,32,187,663,M,,945448,EUR,865555200,D,97,97,False,87.0,80.0,6.0,2.0,0.0,55.0,58.0,25.0,29.0,1.0,1.0,5.0,5.0,,,,,,,,90.0,98.0,7.4,9.0,0.012354,0,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,
12513641,home,FC Porto,Iván Marcano,ivan-marcano,I. Marcano,D,,189,542,M,,26056,EUR,551404800,D,5,5,False,81.0,74.0,9.0,4.0,0.0,45.0,48.0,29.0,33.0,1.0,4.0,5.0,2.0,,,,,,,,90.0,92.0,7.1,8.0,0.0164965,1,,,,,,,2.0,,,,,3.0,2.0,1.0,,,1.0,True,1.0,1.0,1.0,1.0,0.2739,,,,,,,,,,
12513641,home,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,,902031,EUR,946857600,M,23,23,False,16.0,15.0,2.0,1.0,0.0,3.0,3.0,13.0,16.0,,,,3.0,,,,,,,,74.0,29.0,7.0,5.0,0.0544322,0,,,,3.0,1.0,1.0,2.0,,,,,,,2.0,2.0,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,
12513641,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,55.0,49.0,6.0,3.0,0.0,28.0,29.0,21.0,28.0,3.0,4.0,4.0,2.0,,,,,,,,86.0,70.0,6.9,11.0,0.0328623,0,,Alan Varela,,2.0,,,3.0,2.0,2.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,
12513641,home,FC Porto,Rodrigo Mora,mora-rodrigo,R. Mora,M,86,168,13996,M,,1410240,EUR,1178323200,M,86,86,False,23.0,20.0,1.0,1.0,0.0,7.0,7.0,13.0,16.0,1.0,8.0,1.0,2.0,3.0,,,,,,,86.0,42.0,7.8,8.0,0.02611,3,,Rodrigo Mora,,,,1.0,6.0,3.0,5.0,4.0,,,,1.0,,,1.0,,1.0,,1.0,,0.4779,,,1.0,1.0,1.0,0.4166,,,,
12513641,home,FC Porto,Francisco Moura,francisco-moura,F. Moura,D,74,181,1191,M,,985138,EUR,934761600,M,74,74,False,42.0,39.0,,,0.0,17.0,19.0,22.0,25.0,2.0,7.0,1.0,5.0,,,,,,,,90.0,65.0,8.2,7.0,0.174584,2,,,,2.0,,1.0,2.0,,2.0,2.0,,3.0,,2.0,1.0,,,,,,1.0,1.0,0.0963,,,1.0,,1.0,0.5607,,,,
12513641,home,FC Porto,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,F,10,10,False,23.0,22.0,,,0.0,12.0,12.0,11.0,15.0,,2.0,,7.0,2.0,,,,,,,74.0,34.0,6.5,6.0,0.396943,1,,,,4.0,1.0,,5.0,1.0,,,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,3.0,0.1733,,,,,,,1.0,1.0,,
12513641,home,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,samuaghehowa9,1503836,EUR,1083715200,F,9,9,False,13.0,9.0,,,0.0,7.0,8.0,2.0,5.0,,3.0,,2.0,2.0,,,,,,,90.0,27.0,7.4,10.0,0.0142696,3,,Samuel,Aghehowa,,,,6.0,2.0,3.0,1.0,,,,2.0,,,,,,,,2.0,1.0264,,,2.0,1.0,1.0,0.7452,,,1.0,
12513641,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,F,11,11,False,24.0,20.0,1.0,,0.0,5.0,6.0,15.0,19.0,,3.0,,4.0,2.0,,,,,,,59.0,31.0,6.7,7.0,0.0125899,0,,,,1.0,,1.0,4.0,1.0,,,,1.0,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,
12513641,home,FC Porto,Tomás Pérez,tomas-perez,T. Pérez,M,25,182,1258,M,,1485090,EUR,1125014400,M,25,25,True,25.0,25.0,,,0.0,15.0,15.0,10.0,10.0,,,,1.0,,,,,,,,31.0,25.0,6.5,,0.0160299,0,,Tomás Pérez,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
12513641,home,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1083,M,,979221,EUR,985824000,F,70,70,True,8.0,8.0,,,1.0,3.0,3.0,5.0,5.0,,4.0,,,2.0,,,,,,,16.0,14.0,7.3,1.0,0.0182204,0,,,,,,,1.0,1.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12513641,home,FC Porto,William Gomes,william-gomes,W. Gomes,F,7,171,4700,M,,1639250,EUR,1142380800,F,7,7,True,7.0,3.0,,,0.0,1.0,2.0,2.0,5.0,,3.0,,1.0,,,,,,,,16.0,10.0,6.8,4.0,0.00291772,0,,William Gomes Carvalho Santos,,,,,1.0,,,,,3.0,2.0,,,,,,1.0,,,,,,,,,,,,,,
12513641,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200,M,20,20,True,12.0,10.0,,,0.0,,,10.0,12.0,,,,,,,,,,,,4.0,13.0,,3.0,0.0300641,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12513641,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,F,19,19,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,4.0,3.0,,,0.0121864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513641,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513641,home,FC Porto,Otávio,otavio,Otávio,D,6,188,1431,M,,1069159,EUR,1019347200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513641,home,FC Porto,André Oliveira,andre-oliveira,A. Oliveira,M,68,186,304,M,,1158016,EUR,1128124800,M,68,68,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,André Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513641,home,FC Porto,Deniz Gül,deniz-gul,D. Gül,F,27,190,3437,M,,1407720,EUR,1088726400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513641,away,CD Nacional,Rui Encarnação,rui-encarnacao,R. Encarnação,G,1,185,30,M,,1049407,EUR,891734400,G,1,1,False,27.0,18.0,12.0,3.0,0.0,16.0,21.0,2.0,6.0,,,1.0,7.0,,,,1.0,1.0,1.0,1.0,90.0,31.0,6.2,9.0,0.00024967,0,-1.2775,Rui Filipe Teixeira da Encarnação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513641,away,CD Nacional,João Aurélio,joao-aurelio,J. Aurélio,D,2,185,24,M,,44684,EUR,587779200,D,2,2,False,12.0,11.0,2.0,1.0,0.0,4.0,4.0,7.0,8.0,1.0,4.0,3.0,1.0,2.0,,,,,,,45.0,23.0,7.3,3.0,0.00890077,1,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,,,,True,,,1.0,1.0,0.0846,,,,,,,,,1.0,
12513641,away,CD Nacional,Léo Santos,leo-santos,L. Santos,D,34,186,158,M,,822509,EUR,913161600,D,34,34,False,31.0,26.0,4.0,,0.0,19.0,19.0,8.0,13.0,,2.0,3.0,2.0,,,,,,,,90.0,44.0,6.3,6.0,0.00262677,1,,,,1.0,1.0,1.0,3.0,,2.0,1.0,,1.0,,,,,2.0,,,,,2.0,0.0514,,,1.0,,,0.5038,,,,
12513641,away,CD Nacional,Matheus Dias,dias-matheus,Matheus Dias,M,6,187,228,M,,1020610,EUR,1020902400,D,88,88,False,27.0,25.0,3.0,2.0,0.0,17.0,17.0,8.0,10.0,1.0,3.0,3.0,2.0,1.0,,,,,,,74.0,37.0,6.6,3.0,0.00266374,0,,,,,,,3.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,,,,,,,,,,,
