match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_ownGoals,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_challengeLost,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_expectedGoalsOnTarget,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_errorLeadToAShot
14288863,home,Vitória SC,Juan Castillo,Juan Castillo,,juan-castillo,J. Castillo,G,25,191,379,M,1175004,EUR,1042416000,G,25,25,False,23.0,19.0,15.0,11.0,0.0,10.0,11.0,9.0,12.0,3.0,1.0,1.0,1.0,2.0,3.0,90.0,28.0,5.8,5.0,0.00235486,3.9440619924134,1.0,3.885,3.885,0.3962,0,-1.2387,0.02,0.0,-1.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288863,home,Vitória SC,Miguel Maga,Miguel Maga,,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,False,28.0,23.0,3.0,2.0,0.0,10.0,13.0,13.0,15.0,2.0,,,,,,90.0,46.0,6.5,8.0,0.0444324,69.870727132218,12.0,-9.555,6.405,,0,,0.05,0.04,-0.51,,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288863,home,Vitória SC,Thiago Balieiro,,,thiago-balieiro,T. Balieiro,D,28,190,95,M,1148442,EUR,1045958400,D,28,28,False,37.0,30.0,5.0,1.0,0.0,20.0,23.0,10.0,14.0,3.0,,,,,,90.0,51.0,6.0,8.0,0.00564594,108.31432993533,12.0,45.36,39.165,,1,,0.09,0.07,-0.09,,,,5.0,5.0,4.0,,1.0,,1.0,,,5.0,1.0,1.0,5.0,2.0,0.0248,40.048142541197,1.0,-0.04,,,,,,,,,,,,,,,,,,,
14288863,home,Vitória SC,Rodrigo Abascal,,,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,33.0,26.0,5.0,1.0,0.0,21.0,22.0,5.0,11.0,2.0,,,1.0,,,90.0,47.0,5.5,10.0,0.00481466,48.550657435975,9.0,-1.995,6.405,,0,,-0.01,-0.1,-0.77,,2.0,1.0,3.0,2.0,5.0,,,,2.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
14288863,home,Vitória SC,João Mendes,,,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,23.0,20.0,4.0,2.0,0.0,10.0,12.0,10.0,11.0,3.0,,,,,,90.0,34.0,6.0,3.0,0.0361112,34.228313374102,8.0,1.68,3.045,,2,,0.23,0.12,-0.63,,1.0,,4.0,1.0,3.0,,,,2.0,,2.0,1.0,1.0,,,,0.0272,,,0.26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1175,,,,,,,,,,,
14288863,home,Vitória SC,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,18.0,16.0,2.0,2.0,0.0,3.0,3.0,13.0,15.0,4.0,1.0,,,,,67.0,32.0,6.3,4.0,0.0446735,84.437366211129,10.0,41.895,22.365,,2,,0.18,0.13,-0.48,,2.0,,5.0,6.0,1.0,,,,2.0,,,2.0,2.0,,5.0,3.0,0.1265,22.410542362915,1.0,-0.16,1.0,,1.0,1.0,,,,,True,,,,,,,,,,
14288863,home,Vitória SC,Matija Mitrović,Matija Mitrovic,,mitrovic-matija,M. Mitrović,M,6,182,261,M,1166097,EUR,1102809600,M,6,6,False,24.0,20.0,1.0,,0.0,12.0,13.0,8.0,11.0,1.0,,,,,,45.0,31.0,6.3,6.0,0.0500114,104.40933654686,11.0,74.55,16.275,,1,,0.13,0.19,-0.2,,,,6.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,0.0547,46.021192558859,3.0,0.01,2.0,,2.0,,1.0,,1.0,0.1864,,,,,,,,,,,
14288863,home,Vitória SC,Gonçalo Nogueira,Gonçalo Nogueira,,nogueira-goncalo,G. Nogueira,M,30,180,113,M,1161004,EUR,1072569600,M,30,30,False,34.0,31.0,1.0,1.0,0.0,13.0,14.0,18.0,20.0,8.0,,,1.0,,,85.0,54.0,6.8,10.0,0.394259,184.17801822113,21.0,93.135,23.1,,0,,0.25,0.24,-0.19,,,1.0,10.0,10.0,,,,2.0,3.0,,3.0,1.0,,,4.0,1.0,,39.128720238349,2.0,,,,5.0,3.0,,,1.0,,,4.0,,,,,,,,,
14288863,home,Vitória SC,Noah Saviolo,Noah Saviolo,,noah-saviolo,N. Saviolo,F,48,181,167,M,1153328,EUR,1078617600,M,48,48,False,7.0,6.0,2.0,1.0,0.0,3.0,4.0,3.0,3.0,1.0,,,2.0,,,80.0,24.0,6.7,8.0,0.0169648,144.17391338921,11.0,110.88,33.915,,1,,0.01,0.26,-0.18,,3.0,,4.0,7.0,,,1.0,3.0,,,,1.0,1.0,,3.0,2.0,0.0188,103.89686350935,5.0,-0.16,1.0,,3.0,1.0,,,,,,,,,,,,,,,
14288863,home,Vitória SC,Alioune Ndoye,,,alioune-ndoye,A. Ndoye,F,90,186,958,M,1063255,EUR,1002153600,F,90,90,False,20.0,15.0,,,0.0,6.0,6.0,9.0,14.0,1.0,,,2.0,,,90.0,38.0,6.8,12.0,0.0606714,63.596914871667,10.0,5.25,14.49,,3,,-0.08,0.08,0.13,,,9.0,8.0,11.0,,,1.0,1.0,2.0,,1.0,1.0,1.0,,,,0.3101,14.567021521231,1.0,-0.54,,,4.0,1.0,,,1.0,,,2.0,2.0,,,,,,,,
