match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyWon,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_accurateCross,stat_challengeLost,stat_errorLeadToAShot,stat_penaltyFaced,stat_penaltyConceded
14572677,home,Aston Villa,Donyell Malen,donyell-malen,D. Malen,F,14,176,12695,M,donyellmalen,803039,EUR,916704000,F,17,17,False,10.0,7.0,,,0.0,5.0,6.0,4.0,3.0,,1.0,,,,,,90.0,23.0,7.5,6.0,0.00239237,,6,,-0.11,0.3,-0.06,,2.0,4.0,1.0,,,,,,,,,1.0,,,,,1.4608,0.31,,,4.0,1.0,,4.0,1.0,,1.2509,,2.0,1.0,,1.0,,,
14572677,home,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3380,M,,826204,EUR,943315200,M,44,44,True,35.0,30.0,1.0,,0.0,22.0,23.0,12.0,1.0,1.0,,,,,,,26.0,41.0,6.4,8.0,0.00166537,,0,,-0.09,0.02,-0.04,,8.0,3.0,,,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
14572677,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19707,M,OllieWatkins,555386,EUR,820281600,F,11,11,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,,,,26.0,4.0,6.5,1.0,2.937e-05,,0,,0.0,0.23,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14572677,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7662,M,EM10Buendia,783126,EUR,851472000,M,10,10,True,12.0,8.0,1.0,1.0,0.0,7.0,9.0,3.0,1.0,1.0,,,,,,,16.0,14.0,6.6,4.0,0.00024044,,0,,-0.09,0.06,0.14,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14572677,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3885,M,,250223,EUR,782438400,M,7,7,True,4.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,,,,,,,,,15.0,5.0,6.7,2.0,0.180729,,0,,0.09,0.0,0.13,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,
14572677,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9757,M,youritielemans,331737,EUR,862963200,M,8,8,True,23.0,22.0,1.0,1.0,0.0,18.0,18.0,5.0,1.0,2.0,1.0,,,,,,15.0,26.0,7.3,2.0,0.231645,,0,,0.46,0.02,0.13,,4.0,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,
14572677,home,Aston Villa,Marco Bizot,marco-bizot,M. Bizot,G,40,194,911,M,,100390,EUR,668563200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,home,Aston Villa,Rhys Oakley,rhys-oakley,R. Oakley,G,95,188,22,M,,2219283,EUR,1221523200,G,95,95,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Rhys Oakley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4435,M,LDigne,96538,EUR,743126400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9362,M,mattycash622,833956,EUR,870912000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,home,Aston Villa,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,20968,M,harvelliott,955245,EUR,1049414400,M,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,home,Aston Villa,Ben Broggio,ben-broggio,B. Broggio,M,11,181,151,M,,1532899,EUR,1170028800,M,62,62,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Ben Broggio,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,home,Aston Villa,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2396,M,,98435,EUR,755049600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Roei Mashpati,roei-mashpati,R. Mashpati,G,90,186,74,M,,138515,EUR,722390400,G,90,90,False,28.0,18.0,13.0,3.0,0.0,18.0,22.0,6.0,,5.0,,,4.0,6.0,,,90.0,39.0,7.9,10.0,0.00011232,0.6112,0,0.199,0.05,0.0,-0.17,0.48,,,,,,,Roei,Mashpati,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,
14572677,away,Maccabi Tel Aviv,Tyrese Asante,tyrese-asante,T. Asante,D,6,188,205,M,,1130884,EUR,1018310400,D,6,6,False,30.0,26.0,6.0,3.0,0.0,18.0,21.0,9.0,3.0,2.0,,,,,,,90.0,41.0,5.9,7.0,0.00439697,,0,,0.05,0.02,-0.54,,8.0,7.0,1.0,,3.0,,,,,1.0,,,,1.0,2.0,,,,,1.0,1.0,1.0,,,,3.0,,,,,,4.0,,,
14572677,away,Maccabi Tel Aviv,Raz Shlomo,raz-shlomo,R. Shlomo,D,13,188,104,M,,861825,EUR,934502400,D,13,13,False,45.0,35.0,12.0,7.0,0.0,28.0,30.0,15.0,1.0,2.0,,,,,,,90.0,58.0,6.7,11.0,0.0425254,,0,,0.27,0.01,-0.14,,7.0,2.0,1.0,,,,Raz,Shlomo,,,,,1.0,4.0,,,,,1.0,,1.0,,,,,4.0,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Mohamed Camara,mohamed-camara,M. Camara,D,5,191,2359,M,,881038,EUR,872726400,D,5,5,False,7.0,6.0,1.0,,0.0,4.0,5.0,2.0,1.0,1.0,,,,,,,14.0,9.0,6.9,1.0,0.00067374,,0,,0.0,0.01,0.39,,2.0,,1.0,1.0,,,Mohamed,Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Roy Revivo,roy-revivo,R. Revivo,D,3,183,260,M,,1142085,EUR,1053561600,D,3,3,False,26.0,21.0,5.0,1.0,0.0,17.0,19.0,7.0,3.0,4.0,3.0,,,,,,90.0,52.0,6.4,13.0,0.741846,,0,,0.39,0.24,-0.31,,4.0,6.0,,,3.0,2.0,Roy Revivo,,,,2.0,,,3.0,1.0,,,,,,1.0,,1.0,,,4.0,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Issouf Sissokho,sissokho-issouf,I. Sissokho,M,28,173,268,M,,1104948,EUR,1012348800,M,28,28,False,43.0,40.0,3.0,2.0,0.0,29.0,31.0,12.0,5.0,6.0,2.0,,,,,,90.0,59.0,6.8,4.0,0.0445006,,0,,0.08,0.11,-0.12,,11.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,
14572677,away,Maccabi Tel Aviv,Itamar Noy,itamar-noy,I. Noy,M,30,175,44,M,,1002078,EUR,988416000,M,30,30,False,9.0,9.0,,,0.0,7.0,7.0,2.0,2.0,4.0,,,,,,,60.0,13.0,6.5,1.0,0.00458661,,0,,0.07,0.05,-0.07,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Osher Davida,davida-osher,O. Davida,M,77,175,195,M,,1004222,EUR,982454400,M,77,77,False,9.0,7.0,,,0.0,6.0,8.0,1.0,1.0,4.0,,,,,,,60.0,14.0,6.3,3.0,0.00669029,,1,,-0.04,0.17,-0.1,,1.0,1.0,,,,1.0,Osher,Davida,,,,,,,,,0.0461,-0.16,1.0,,1.0,1.0,,,,,,,,1.0,,,,,
14572677,away,Maccabi Tel Aviv,Dor Peretz,dor-peretz,D. Peretz,M,42,185,476,M,,186953,EUR,800668800,M,42,42,False,21.0,15.0,,,0.0,8.0,11.0,10.0,6.0,1.0,4.0,,,,,,78.0,33.0,6.3,8.0,0.0139042,,2,,-0.15,0.03,-0.11,,7.0,1.0,1.0,,,1.0,Dor,Peretz,True,1.0,1.0,,,,1.0,,0.9057,-0.72,,,,,,2.0,,,0.9393,,2.0,,,,,,
14572677,away,Maccabi Tel Aviv,Hélio Varela,varela-helio,H. Varela,F,29,176,600,M,,1094395,EUR,1020384000,M,29,29,False,17.0,12.0,2.0,1.0,0.0,4.0,6.0,11.0,6.0,3.0,3.0,,,,,,78.0,31.0,6.8,8.0,0.0801804,,1,,0.02,0.19,-0.08,,8.0,2.0,3.0,2.0,,1.0,,,,,1.0,,,,,,0.0634,-0.17,,1.0,1.0,,1.0,,,,,2.0,,1.0,,,,,
14572677,away,Maccabi Tel Aviv,Elad Madmon,madmon-elad,E. Madmon,F,19,175,125,M,,1434753,EUR,1076371200,F,19,19,False,11.0,11.0,,,0.0,8.0,8.0,3.0,3.0,2.0,,,,,,,90.0,31.0,5.8,8.0,0.00207733,,1,,-0.03,0.08,-0.31,,3.0,11.0,2.0,2.0,7.0,,Elad Madmon,,,,1.0,,,2.0,5.0,,0.0686,-0.12,1.0,,3.0,1.0,,1.0,,1.0,0.2361,,,,,,,,1.0
14572677,away,Maccabi Tel Aviv,Heitor,heitor,Heitor,D,4,187,83,M,,1067635,EUR,956793600,D,4,4,True,33.0,29.0,3.0,1.0,0.0,23.0,25.0,8.0,,3.0,,,,,,,76.0,37.0,6.2,4.0,0.0155902,,0,,0.03,0.07,-0.18,,6.0,1.0,,,,,Heitor,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,1.0,,,
14572677,away,Maccabi Tel Aviv,Sagiv Jehezkel,sagiv-jehezkel,S. Jehezkel,D,11,184,114,M,,1513792,EUR,795744000,D,11,11,True,1.0,,,,0.0,,,1.0,1.0,1.0,,,,,,,30.0,9.0,6.5,5.0,8.082e-05,,1,,-0.15,0.22,-0.01,,,3.0,,,2.0,,Sagiv,Jehezkel,,1.0,,1.0,,,4.0,,0.0146,-0.24,1.0,,,,,,,,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Ido Shahar,ido-shahar,I. Shahar,M,36,171,85,M,,1048267,EUR,998265600,M,36,36,True,8.0,7.0,,,0.0,6.0,6.0,2.0,2.0,1.0,,,,,,,30.0,13.0,6.6,1.0,0.00338926,,0,,-0.15,0.0,0.17,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Kervin Andrade,kervin-andrade,K. Andrade,F,10,163,2620,M,,1117065,EUR,1113350400,F,10,10,True,2.0,1.0,,,0.0,1.0,1.0,1.0,,,,,,,,,12.0,5.0,6.5,2.0,9.22e-06,,0,,-0.01,,-0.01,,,,,,,,Kervin Andrade,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Ion Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,98,184,980,M,,891210,EUR,905126400,F,98,98,True,3.0,2.0,,,0.0,1.0,1.0,2.0,1.0,,,,,,,,12.0,4.0,6.6,1.0,0.00115445,,0,,-0.08,0.08,0.13,,1.0,,1.0,1.0,,,Ion,Nicolaescu,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Ofek Melika,melika-ofek,O. Melika,G,22,187,48,M,,1214872,EUR,1106438400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Ofek Melika,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Yoav Gerafi,yoav-gerafi,Y. Gerafi,G,1,182,72,M,,1130592,EUR,746582400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Itai Ben Hamo,itai-ben-hamo,I. B. Hamo,D,41,183,15,M,,1010130,EUR,1012953600,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Itai,Ben Hamo,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Denny Gropper,danny-gruper,D. Gropper,D,14,176,80,M,,993378,EUR,921542400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Denny,Gropper,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Noam Ben Harush,harush-noam-ben,N. B. Harush,D,21,176,58,M,,1494612,EUR,1115942400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Noam Ben,Harush,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Saied Abu Farchi,saied-abu-farchi,S. A. Farchi,M,34,184,98,M,,1426367,EUR,1146441600,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572677,away,Maccabi Tel Aviv,Ben Lederman,lederman-ben,B. Lederman,M,23,179,327,M,,1030308,EUR,957744000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
