match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wonTackle,stat_fouls,stat_aerialLost,stat_dispossessed,player_firstName,player_lastName,stat_totalCross,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,captain,stat_shotOffTarget,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_ownGoals,stat_hitWoodwork,stat_bigChanceMissed
10388405,home,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,F,22,22,True,4.0,3.0,1.0,1.0,,,3.0,4.0,3.0,,,,,18.0,12.0,7.1,5.0,0.0,0.0,0.03207,0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
10388405,home,VfL Bochum 1848,Jordi Osei-Tutu,jordi-osei-tutu,J. Osei-Tutu,D,14,179,224,M,908631,EUR,907286400,D,18,18,True,,,,,,,,,,,,,,9.0,3.0,6.4,2.0,0.0814,0.1461,0.0,1,,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
10388405,home,VfL Bochum 1848,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191,744,M,787448,EUR,836006400,F,35,35,True,4.0,1.0,,,,,1.0,4.0,1.0,,,,,9.0,9.0,7.1,3.0,0.1378,0.0597,0.00217842,2,,1.0,2.0,2.0,,,1.0,,1.0,,1.0,,2.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,
10388405,home,VfL Bochum 1848,Michael Esser,michael-esser,M. Esser,G,,198,31,M,40371,EUR,564537600,G,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388405,home,VfL Bochum 1848,Vasilis Lampropoulos,vasilis-lampropoulos,V. Lampropoulos,D,24,185,107,M,32993,EUR,638755200,D,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388405,home,VfL Bochum 1848,Saidy Janko,saidy-janko,S. Janko,D,17,178,272,M,348362,EUR,814320000,D,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388405,home,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388405,home,VfL Bochum 1848,Jacek Góralski,jacek-goralski,J. Góralski,M,3,172,576,M,177179,EUR,717033600,M,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388405,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,27.0,12.0,20.0,5.0,11.0,19.0,1.0,8.0,14.0,3.0,3.0,,,90.0,45.0,6.4,17.0,0.0,0.0,0.00017102,0,-1.7454,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,1.0,1.0,,,,
10388405,away,Eintracht Frankfurt,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,D,6,6,False,33.0,22.0,1.0,,17.0,20.0,5.0,13.0,6.0,,,,,45.0,46.0,7.6,13.0,0.0,0.0,0.182109,0,,2.0,1.0,6.0,,,,,2.0,,2.0,,1.0,,,,,2.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,
10388405,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,50.0,38.0,9.0,3.0,31.0,38.0,7.0,12.0,6.0,,,,,90.0,71.0,6.5,15.0,0.0,0.0,0.0409558,0,,1.0,8.0,4.0,1.0,,7.0,3.0,3.0,2.0,2.0,1.0,5.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10388405,away,Eintracht Frankfurt,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9201,M,848287,EUR,935107200,D,2,2,False,48.0,39.0,8.0,4.0,33.0,35.0,6.0,13.0,8.0,,,,,90.0,73.0,6.2,14.0,0.0,0.0,0.00159035,0,,5.0,10.0,7.0,,,8.0,,1.0,4.0,1.0,3.0,6.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,evanndicka,1.0,,
10388405,away,Eintracht Frankfurt,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1348,M,826186,EUR,920764800,D,33,33,False,41.0,31.0,8.0,3.0,15.0,17.0,17.0,30.0,7.0,,,,,78.0,76.0,6.6,20.0,0.0685,0.016,0.10426,2,,2.0,6.0,6.0,,,1.0,1.0,1.0,,,2.0,1.0,,,,6.0,6.0,2.0,1.0,2.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,
10388405,away,Eintracht Frankfurt,Djibril Sow,djibril-sow,D. Sow,M,20,184,1940,M,799054,EUR,855187200,M,8,8,False,23.0,21.0,2.0,2.0,14.0,15.0,8.0,9.0,3.0,,,,,61.0,37.0,7.0,3.0,0.0,0.0,0.043649,0,,,2.0,4.0,,,1.0,2.0,2.0,,,,1.0,1.0,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,
10388405,away,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,False,38.0,25.0,6.0,1.0,15.0,20.0,10.0,18.0,10.0,,,,,90.0,52.0,6.7,14.0,0.0659,0.0,0.0254058,2,,1.0,7.0,9.0,1.0,,1.0,,3.0,,3.0,2.0,3.0,,,,,4.0,3.0,2.0,,,2.0,,,,,,,,,,,,,,
10388405,away,Eintracht Frankfurt,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2675,M,947929,EUR,951782400,M,29,29,False,22.0,14.0,,,2.0,5.0,13.0,21.0,3.0,,,,,78.0,41.0,6.2,19.0,0.0,0.0,0.44316,0,,1.0,7.0,2.0,1.0,,,,,1.0,,,,5.0,,,4.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,
10388405,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,False,27.0,21.0,3.0,2.0,12.0,12.0,9.0,15.0,,,,,,61.0,31.0,6.9,6.0,0.1027,0.0,0.0324799,2,,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,MarioGotze,,,
10388405,away,Eintracht Frankfurt,Rafael Borré,rafael-borre,R. Borré,F,19,174,5880,M,560116,EUR,811123200,F,19,19,False,18.0,11.0,3.0,1.0,6.0,9.0,5.0,10.0,6.0,,,,,90.0,33.0,6.8,13.0,0.0675,0.0,0.204014,1,,,5.0,4.0,1.0,,1.0,,2.0,4.0,1.0,1.0,2.0,1.0,,,1.0,,,2.0,,,1.0,,,,,,,1.0,,,,rafaelsantosborre,,1.0,
10388405,away,Eintracht Frankfurt,Lucas Alario,lucas-alario,L. Alario,F,27,184,1106,M,249893,EUR,718502400,F,21,21,False,15.0,10.0,1.0,1.0,2.0,4.0,8.0,11.0,,,,,,90.0,31.0,6.6,7.0,0.4555,0.2584,0.0630307,3,,5.0,9.0,7.0,,,6.0,,1.0,,1.0,1.0,7.0,1.0,,,,2.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,1.0
10388405,away,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,18.0,8.0,2.0,1.0,3.0,6.0,5.0,15.0,2.0,,,,,45.0,33.0,6.3,17.0,0.0,0.0,0.0111779,0,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,
10388405,away,Eintracht Frankfurt,Sebastian Rode,sebastian-rode,S. Rode,M,,179,171,M,35194,EUR,655603200,M,17,17,True,12.0,12.0,1.0,1.0,6.0,6.0,6.0,6.0,1.0,,,,,29.0,17.0,6.3,,0.0,0.0,0.0036554,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388405,away,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6899,M,794338,EUR,839203200,M,15,15,True,5.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,,,,,29.0,16.0,6.0,7.0,0.1119,0.0,0.00123248,2,,,3.0,1.0,,1.0,,,,1.0,,,,2.0,,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,kamadadaichi,,,
10388405,away,Eintracht Frankfurt,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,25,25,True,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,,,,,,12.0,6.0,6.0,3.0,0.0,0.0,0.00036563,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388405,away,Eintracht Frankfurt,Faride Alidou,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,F,11,11,True,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,12.0,5.0,6.6,1.0,0.0,0.0,0.0126445,0,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10388405,away,Eintracht Frankfurt,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388405,away,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,722,M,974582,EUR,966470400,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388405,away,Eintracht Frankfurt,Marcel Wenig,marcel-wenig,M. Wenig,M,6,188,117,M,1130114,EUR,1083628800,M,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388405,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
