match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_errorLeadToAShot,captain,stat_aerialLost,stat_outfielderBlock,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_clearanceOffLine,stat_totalOffside
14083580,home,Mallorca,Vedat Muriqi,,,vedat-muriqi,V. Muriqi,F,7,194.0,5879,M,310874,EUR,767145600,F,7,7,False,18.0,12.0,2.0,2.0,0.0,4.0,4.0,8.0,14.0,3.0,,,68.0,27.0,7.0,8.0,0.037843,,1,,0.02,0.16,0.0,,,3.0,2.0,6.0,,2.0,2.0,,,,,,2.0,1.0,1.0,0.0203,,-0.02,,,,2.0,,,,,1.0,,,vedatmuriqi,,,,,
14083580,home,Mallorca,Antonio Sánchez,,,antonio-sanchez,A. Sánchez,M,6,179.0,256,M,949722,EUR,861667200,M,6,6,True,9.0,6.0,2.0,,0.0,3.0,4.0,3.0,5.0,2.0,,,32.0,12.0,6.4,4.0,0.0010209,,0,,-0.14,-0.04,0.0,,1.0,,2.0,2.0,,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14083580,home,Mallorca,Mateu Morey,,,mateu-morey,M. Morey,D,2,171.0,594,M,879543,EUR,951955200,D,2,2,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,1.0,,,22.0,10.0,6.6,,0.00134563,,1,,0.03,-0.28,0.13,,,,4.0,2.0,,,,,,,,,,2.0,1.0,0.0257,,0.01,,,,3.0,,,1.0,,,,,,,,,,
14083580,home,Mallorca,Mateo Joseph,,,mateo-joseph,M. Joseph,F,18,180.0,1215,M,1170693,EUR,1066521600,F,18,18,True,5.0,3.0,,,0.0,,,3.0,5.0,1.0,,,21.0,14.0,6.6,4.0,0.00253036,,1,,0.06,0.06,0.0,,,,5.0,3.0,,2.0,1.0,,,,1.0,1.0,,1.0,1.0,0.0729,,-0.1,1.0,,,2.0,,,,,1.0,,,,,,,,
14083580,home,Mallorca,Pablo Torre,,,pablo-torre,P. Torre,M,20,173.0,37883,M,1082981,EUR,1049328000,M,20,20,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,9.0,8.0,6.5,4.0,0.00115488,,0,,0.03,0.03,0.13,,,,1.0,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,PabloTorre,,,,,
14083580,home,Mallorca,Javi Llabrés,Javi Llabrés,,javi-llabres,J. Llabrés,M,19,174.0,115,M,1162309,EUR,1031702400,F,19,19,True,1.0,,1.0,,0.0,,,,1.0,,,,9.0,4.0,6.3,4.0,,,0,,0.0,-0.06,0.0,,,,3.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
14083580,home,Mallorca,Iván Cuéllar,,,ivan-cuellar,I. Cuéllar,G,25,187.0,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083580,home,Mallorca,Lucas Bergström,,,lucas-bergstrom,L. Bergström,G,13,206.0,3167,M,996903,EUR,1031184000,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083580,home,Mallorca,Toni Lato,,,toni-lato,T. Lato,D,3,173.0,265,M,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083580,home,Mallorca,Iliesse Salhi,Iliesse Salhi,,iliesse-salhi,I. Salhi,D,26,,205,M,1546227,EUR,1185494400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083580,home,Mallorca,David López,,,david-lopez,D. López,D,27,195.0,103,M,1513896,EUR,1044230400,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083580,home,Mallorca,Javier Olaizola,Javier Olaizola,,javier-olaizola,J. Olaizola,D,34,185.0,26,M,2282845,EUR,1173916800,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083580,home,Mallorca,Abdón Prats,,,abdon-prats,A. Prats,F,9,181.0,325,M,146852,EUR,724550400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083580,away,Deportivo Alavés,Antonio Sivera,,,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,14.0,9.0,9.0,4.0,0.0,6.0,7.0,3.0,7.0,1.0,,1.0,90.0,17.0,6.2,5.0,0.00042874,0.017,0,-0.2295,0.0,-0.04,-0.06,-0.63,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
14083580,away,Deportivo Alavés,Jonny Otto,,,jonny-otto,J. Otto,D,17,175.0,572,M,235648,EUR,762652800,D,17,17,False,71.0,64.0,5.0,2.0,0.0,33.0,34.0,31.0,37.0,3.0,,,81.0,87.0,6.9,7.0,0.362901,,0,,0.57,0.02,-0.03,,1.0,2.0,7.0,3.0,1.0,,,,4.0,1.0,1.0,1.0,,,4.0,,1.0,,,,,3.0,,1.0,,,,,,,,,,,
14083580,away,Deportivo Alavés,Nahuel Tenaglia,,,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,False,43.0,40.0,3.0,3.0,0.0,25.0,27.0,15.0,16.0,,,,90.0,62.0,7.3,3.0,0.00402947,,1,,0.08,0.07,0.37,,,2.0,1.0,5.0,,,,1.0,7.0,1.0,2.0,2.0,,1.0,,0.0392,,-0.11,,,,1.0,3.0,,,,,,,,,,1.0,,
14083580,away,Deportivo Alavés,Jon Pacheco,,,jon-pacheco,J. Pacheco,D,5,184.0,537,M,934383,EUR,978912000,D,5,5,False,50.0,44.0,6.0,4.0,0.0,28.0,30.0,16.0,20.0,3.0,,,90.0,58.0,7.4,6.0,0.00590664,,0,,0.18,0.05,-0.13,,,2.0,2.0,5.0,,,,,4.0,,3.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,
14083580,away,Deportivo Alavés,Victor Parada,,,victor-parada,V. Parada,D,24,184.0,129,M,985726,EUR,1017878400,D,24,24,False,20.0,16.0,5.0,2.0,0.0,6.0,7.0,10.0,13.0,2.0,,,64.0,37.0,6.5,10.0,0.00950914,,0,,0.06,0.05,-0.06,,3.0,1.0,4.0,3.0,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,1.0
14083580,away,Deportivo Alavés,Antonio Blanco,,,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,False,92.0,81.0,10.0,5.0,0.0,34.0,39.0,47.0,53.0,11.0,,,90.0,107.0,7.0,14.0,0.0516809,,1,,0.35,0.07,-0.17,,,2.0,7.0,8.0,1.0,1.0,1.0,,,1.0,5.0,2.0,,1.0,2.0,0.0106,,-0.09,3.0,,True,1.0,,,,,1.0,,,,,,,,
14083580,away,Deportivo Alavés,Carlos Vicente,,,vicente-carlos,C. Vicente,M,23,179.0,1926,M,1084399,EUR,924825600,M,7,7,False,54.0,44.0,1.0,,0.0,15.0,19.0,29.0,35.0,7.0,,,90.0,86.0,6.9,25.0,0.103749,,1,,-0.12,0.18,-0.18,,10.0,2.0,9.0,11.0,5.0,3.0,,,3.0,,5.0,4.0,3.0,4.0,,0.037,1.0,0.01,,,,1.0,,1.0,1.0,0.1704,,,,,,,,,
14083580,away,Deportivo Alavés,Pablo Ibáñez,,,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179.0,350,M,1084381,EUR,883612800,M,19,19,False,39.0,36.0,2.0,1.0,0.0,9.0,10.0,27.0,29.0,3.0,,,65.0,48.0,6.8,5.0,0.0240575,,1,,0.11,0.01,0.18,,,2.0,6.0,4.0,1.0,1.0,,,1.0,,2.0,2.0,,,2.0,0.0236,1.0,0.0,1.0,,,1.0,,,,,1.0,,,,,,,,
14083580,away,Deportivo Alavés,Carles Aleñá,,,carles-alena,C. Aleñá,M,10,180.0,1587,M,794937,EUR,883958400,M,10,10,False,48.0,43.0,4.0,2.0,0.0,13.0,14.0,30.0,34.0,4.0,,,82.0,67.0,6.1,17.0,0.0795484,,1,,-0.05,0.09,-0.14,,7.0,1.0,8.0,2.0,2.0,1.0,,1.0,1.0,,,,2.0,1.0,,0.2442,1.0,-0.4,3.0,,,2.0,,1.0,,,,,,,,,,,
14083580,away,Deportivo Alavés,Abderrahman Rebbach,,,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,1082968,EUR,902793600,M,21,21,False,41.0,31.0,,,0.0,8.0,9.0,23.0,32.0,6.0,,,90.0,67.0,6.3,19.0,0.136202,,4,,-0.34,0.34,-0.18,,4.0,1.0,10.0,8.0,2.0,1.0,1.0,2.0,,1.0,2.0,,1.0,4.0,4.0,0.1132,3.0,-0.35,3.0,,,1.0,,1.0,1.0,0.1936,1.0,,,,,,,,
14083580,away,Deportivo Alavés,Lucas Boyé,,,lucas-boye,L. Boyé,F,15,183.0,1345,M,814385,EUR,825465600,F,15,15,False,13.0,11.0,1.0,1.0,0.0,2.0,2.0,9.0,11.0,3.0,,,65.0,24.0,6.0,7.0,0.0162994,,2,,0.05,0.06,0.17,,,,9.0,2.0,1.0,,,1.0,,,2.0,1.0,2.0,,2.0,0.2718,1.0,-0.67,3.0,,,3.0,,,1.0,0.0191,,,,,,,,,
14083580,away,Deportivo Alavés,Youssef Enriquez Lekhedim,,,youssef-lekhedim,Y. Lekhedim,M,3,170.0,10112,M,1403364,EUR,1128643200,D,3,3,True,14.0,9.0,2.0,2.0,0.0,2.0,3.0,7.0,11.0,1.0,,,26.0,25.0,7.0,10.0,0.053583,,0,,0.18,0.2,0.13,,2.0,1.0,2.0,2.0,,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,yuusiii3,,,,,
14083580,away,Deportivo Alavés,Mariano Díaz,,,mariano-diaz,M. Díaz,F,9,180.0,3953,M,175753,EUR,744163200,F,9,9,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,25.0,8.0,6.2,5.0,0.00652628,,0,,-0.08,0.01,-0.01,,,,2.0,,,,,,,,,,4.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
14083580,away,Deportivo Alavés,Toni Martínez,,,toni-martinez,T. Martínez,F,11,180.0,1253,M,831253,EUR,867628800,F,11,11,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,25.0,5.0,6.5,1.0,0.00141707,,1,,-0.04,-0.19,0.0,,,2.0,2.0,2.0,,,,1.0,,,,,1.0,,,0.0415,,-0.25,,,,2.0,,,,,,,,,,,,,1.0
14083580,away,Deportivo Alavés,Calebe Gonçalves,Calebe,,calebe,Calebe,M,20,173.0,643,M,1046796,EUR,957052800,M,20,20,True,1.0,,,,0.0,,1.0,,,,,,9.0,6.0,6.6,4.0,,,0,,-0.03,-0.01,0.14,,,,2.0,2.0,,2.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14083580,away,Deportivo Alavés,Denis Suárez,,,denis-suarez,D. Suárez,M,4,176.0,1456,M,138383,EUR,757814400,M,4,4,True,13.0,11.0,2.0,1.0,0.0,4.0,5.0,7.0,8.0,1.0,,,8.0,15.0,6.6,3.0,0.00720772,,0,,0.03,0.03,0.13,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
14083580,away,Deportivo Alavés,Ruben Montero,Rúben Montero,,montero-ruben,R. Montero,G,33,,14,M,1561798,EUR,1125187200,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083580,away,Deportivo Alavés,Raúl Fernández,,,raul-fernandez,R. Fernández,G,13,196.0,94,M,31828,EUR,574214400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083580,away,Deportivo Alavés,Jon Guridi,,,jon-guridi,J. Guridi,M,18,179.0,324,M,788141,EUR,793929600,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083580,away,Deportivo Alavés,Carlos Benavídez,,,carlos-benavidez,C. Benavídez,M,23,185.0,382,M,873717,EUR,891216000,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083580,away,Deportivo Alavés,Lander Pinillos,,,lander-pinillos,L. Pinillos,M,28,,8,M,1122588,EUR,1065398400,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083580,away,Deportivo Alavés,Ander Guevara,,,ander-guevara,A. Guevara,M,6,180.0,265,M,891931,EUR,868233600,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
