match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_errorLeadToAGoal,stat_aerialLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist
11453074,home,Al-Ettifaq,Paulo Victor,,,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,24.0,17.0,13.0,6.0,16.0,19.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,90.0,31.0,6.9,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453074,home,Al-Ettifaq,Jack Hendry,,,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,False,51.0,42.0,4.0,,26.0,29.0,16.0,22.0,1.0,4.0,,,,90.0,60.0,6.2,10.0,1,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11453074,home,Al-Ettifaq,Marcel Tisserand,,,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,29.0,24.0,5.0,1.0,19.0,21.0,5.0,8.0,1.0,5.0,,,,90.0,37.0,6.8,5.0,0,,1.0,3.0,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11453074,home,Al-Ettifaq,Abdullah Al Khateeb,,,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,45.0,41.0,4.0,2.0,22.0,23.0,19.0,22.0,3.0,8.0,,,,90.0,60.0,7.2,4.0,0,1.0,2.0,9.0,,,,,,,1.0,2.0,2.0,2.0,2.0,,4.0,1.0,1.0,,,,,,,,,,,,,,
11453074,home,Al-Ettifaq,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,M,29,29,False,39.0,34.0,2.0,1.0,17.0,18.0,20.0,31.0,,6.0,,,,90.0,69.0,7.3,16.0,0,,2.0,7.0,1.0,,,,,,,1.0,1.0,,2.0,1.0,4.0,4.0,,10.0,3.0,1.0,2.0,,,,,,,,,,
11453074,home,Al-Ettifaq,Jordan Henderson,,,jordan-henderson,J. Henderson,M,6,183.0,6336,M,42694,EUR,645580800,M,10,10,False,62.0,49.0,7.0,3.0,21.0,25.0,32.0,43.0,1.0,8.0,,,,90.0,81.0,7.6,20.0,0,,4.0,3.0,1.0,,,,1.0,,,2.0,1.0,,,4.0,2.0,,1.0,6.0,4.0,1.0,2.0,jordanhenderson,True,1.0,,,,,,,
11453074,home,Al-Ettifaq,Ali Hazazi,,,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,False,31.0,23.0,2.0,1.0,10.0,12.0,13.0,20.0,,7.0,,,,90.0,48.0,7.0,13.0,0,1.0,3.0,6.0,,,,,,,,,,2.0,1.0,,4.0,4.0,1.0,1.0,,2.0,2.0,,,,,,,,,,
11453074,home,Al-Ettifaq,Hamdan Al-Shamrani,,,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600,M,13,13,False,20.0,15.0,3.0,,5.0,5.0,10.0,18.0,2.0,3.0,,,,90.0,52.0,6.4,15.0,3,1.0,5.0,3.0,1.0,1.0,,,,,,4.0,2.0,2.0,,,,,1.0,3.0,,1.0,2.0,,,,2.0,1.0,,,,,
11453074,home,Al-Ettifaq,Georginio Wijnaldum,,,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,F,25,25,False,25.0,20.0,1.0,,4.0,6.0,16.0,19.0,1.0,4.0,,,,90.0,39.0,7.5,9.0,3,,2.0,4.0,,,1.0,,,,1.0,1.0,,,2.0,,2.0,2.0,,,,,2.0,gwijnaldum,,,1.0,1.0,1.0,1.0,,,
11453074,home,Al-Ettifaq,Demarai Gray,,,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,F,19,19,False,27.0,25.0,2.0,2.0,5.0,5.0,20.0,24.0,,4.0,,,,90.0,48.0,7.2,12.0,2,,11.0,6.0,3.0,,2.0,,,,2.0,5.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,,2.0,2.0,,,1.0,,,,,,,
11453074,home,Al-Ettifaq,Robin Quaison,,,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800,F,99,99,False,22.0,15.0,,,6.0,6.0,9.0,16.0,,4.0,,,,90.0,37.0,6.7,13.0,2,1.0,8.0,4.0,2.0,,1.0,,,,3.0,3.0,2.0,,1.0,,,,2.0,,,,5.0,,,,,1.0,,,,,
11453074,home,Al-Ettifaq,Mohammed Al-Dawsari,,,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453074,home,Al-Ettifaq,Amin Al-Bukhari,,,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453074,home,Al-Ettifaq,Mohammed Mahzari,Mohammed Mahzari,,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453074,home,Al-Ettifaq,Saad Al-Mousa,Saad Al-Mousa,,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
