match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_goalAssist
11399510,home,FC Volendam,Mio Backhaus,Mio Backhaus,,mio-backhaus,M. Backhaus,G,30,194.0,1073,M,1083390,EUR,1082073600,G,1,1,False,48.0,29.0,29.0,10.0,23.0,29.0,6.0,19.0,1.0,1.0,1.0,15.0,2.0,2.0,2.0,1.0,90.0,68.0,6.9,20.0,0.0,0.0,0.00202475,0,-0.6248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399510,home,FC Volendam,Brian Plat,,,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,D,3,3,False,22.0,17.0,2.0,,8.0,9.0,9.0,14.0,1.0,3.0,,5.0,,,,,90.0,36.0,6.6,8.0,0.1418,0.0,0.0075934,1,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11399510,home,FC Volendam,Benaissa Benamar,,,benaissa-benamar,B. Benamar,D,5,191.0,226,M,970791,EUR,860457600,D,6,6,False,54.0,45.0,8.0,5.0,33.0,34.0,12.0,20.0,2.0,7.0,3.0,9.0,,,,,90.0,68.0,7.0,11.0,0.0,0.0,0.0092599,0,,,2.0,2.0,,2.0,2.0,,,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
11399510,home,FC Volendam,Damon Mirani,,,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,D,4,4,False,45.0,33.0,11.0,3.0,22.0,24.0,11.0,21.0,1.0,3.0,5.0,5.0,,,,,90.0,57.0,7.0,13.0,0.0169,0.1422,0.240093,1,,,4.0,,,,,,1.0,1.0,,,,True,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,
11399510,home,FC Volendam,Deron Payne,Deron Payne,,payne-deron,D. Payne,D,2,182.0,39,M,1423743,EUR,1032912000,D,26,26,False,15.0,9.0,2.0,1.0,4.0,6.0,5.0,9.0,1.0,6.0,4.0,2.0,,,,,70.0,45.0,6.8,10.0,0.0,0.0,0.0414116,0,,,4.0,,,3.0,,,3.0,5.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,
11399510,home,FC Volendam,Imran Nazih,Imran Nazih,,imran-nazih,I. Nazih,M,,174.0,311,M,1213380,EUR,1138147200,M,16,16,False,14.0,9.0,4.0,,6.0,6.0,3.0,8.0,1.0,4.0,,5.0,,,,,61.0,22.0,6.4,8.0,0.0,0.0,0.0024492,0,,,1.0,,1.0,,,,,2.0,,,2.0,,,,,1.0,,,,,,,,,,,
11399510,home,FC Volendam,Milan de Haan,Milan de Haan,,milan-de-haan,M. d. Haan,M,8,,32,M,1120949,EUR,1069286400,M,36,36,False,24.0,15.0,6.0,4.0,5.0,8.0,10.0,16.0,1.0,4.0,,7.0,,,,,70.0,31.0,6.6,9.0,0.0216,0.0,0.0146033,1,,,8.0,2.0,,2.0,2.0,1.0,1.0,,,,,,2.0,,,1.0,4.0,,,,,,,,,,
11399510,home,FC Volendam,Calvin Twigt,Calvin Twigt,,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,17,17,False,36.0,27.0,6.0,3.0,11.0,13.0,17.0,24.0,3.0,8.0,,5.0,,,,,90.0,52.0,7.0,14.0,0.0,0.0,0.0347146,0,,1.0,6.0,,3.0,3.0,2.0,,2.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,
11399510,home,FC Volendam,Bilal Ould-Chikh,,,bilal-ould-chikh,B. Ould-Chikh,M,77,170.0,1226,M,544532,EUR,870048000,F,11,11,False,10.0,8.0,1.0,1.0,2.0,2.0,7.0,11.0,,7.0,1.0,4.0,,,,,90.0,38.0,6.6,12.0,0.0692,0.0,0.200791,1,,3.0,5.0,,1.0,6.0,3.0,,,3.0,,,3.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,
11399510,home,FC Volendam,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197.0,305,M,1118181,EUR,1101427200,F,25,25,False,13.0,8.0,1.0,1.0,5.0,5.0,3.0,9.0,4.0,7.0,1.0,2.0,,,,,61.0,26.0,6.7,13.0,0.0,0.0,0.00246786,0,,1.0,4.0,,1.0,5.0,3.0,,,,,,4.0,,1.0,,,,,,,,,,,,,,
