match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_lastManTackle,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_totalOffside,stat_goals
12436880,home,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,16.0,11.0,1.0,1.0,0.0,3.0,5.0,8.0,11.0,,1.0,,,,,,,66.0,21.0,6.5,6.0,0.0555056,1,,,1.0,3.0,,,,,,,,,2.0,Nicolas Jackson,,,,,0.4669,,,,1.0,2.0,,,1.0,0.4848,,1.0,2.0,
12436880,home,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,F,19,19,True,16.0,16.0,,,0.0,2.0,2.0,15.0,17.0,1.0,,,,,,,,32.0,24.0,6.8,5.0,0.16311,1,,3.0,,1.0,,,2.0,1.0,,,,,,,,,,,0.0393,,1.0,1.0,2.0,2.0,,,,,,,,
12436880,home,Chelsea,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,kdh_8,861970,EUR,905040000,M,22,22,True,17.0,13.0,1.0,,0.0,3.0,3.0,10.0,14.0,1.0,,1.0,,,,,,24.0,20.0,6.6,4.0,0.00654665,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12436880,home,Chelsea,Marc Guiu,guiu-marc,M. Guiu,F,38,187,28475,M,marcguiu9,1414933,EUR,1136332800,F,38,38,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,,,,,,,,,24.0,6.0,6.3,2.0,0.00259888,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436880,home,Chelsea,Renato Veiga,renato-veiga,R. Veiga,D,12,190,11718,M,renatoveiga95,1087359,EUR,1059436800,M,40,40,True,8.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,4.0,,,,,,,,,10.0,10.0,6.4,1.0,0.00120709,0,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12436880,home,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436880,home,Chelsea,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436880,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436880,home,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436880,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436880,away,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,34.0,28.0,11.0,6.0,0.0,24.0,25.0,4.0,9.0,,7.0,,,1.0,3.0,1.0,1.0,90.0,43.0,7.3,6.0,0.00122001,0,0.7012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436880,away,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,74.0,70.0,5.0,3.0,0.0,50.0,51.0,20.0,23.0,2.0,4.0,1.0,,,,,,90.0,81.0,7.2,5.0,0.0120398,0,,,,2.0,,,,,3.0,1.0,1.0,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,
12436880,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,71.0,69.0,3.0,2.0,0.0,60.0,62.0,9.0,9.0,3.0,,1.0,,,,,,90.0,81.0,7.2,2.0,0.00237288,0,,,,,,,,,2.0,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,
12436880,away,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,65.0,60.0,6.0,3.0,0.0,35.0,38.0,25.0,27.0,3.0,5.0,,,,,,,90.0,84.0,7.6,5.0,0.0173628,1,,,,,,,1.0,1.0,4.0,2.0,1.0,,,,,,,4.0,0.0344,,,1.0,,,,,,,,,,
12436880,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,M,82,82,False,41.0,29.0,3.0,,0.0,13.0,19.0,16.0,22.0,4.0,8.0,1.0,,,,,,90.0,63.0,6.6,16.0,0.00894985,0,,,1.0,5.0,,2.0,3.0,1.0,2.0,2.0,,,,Rico Lewis,,,1.0,1.0,,,,,,,,,,,,,,
12436880,away,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,False,66.0,63.0,3.0,,0.0,31.0,32.0,32.0,34.0,8.0,6.0,,,,,,,90.0,87.0,7.5,8.0,0.019821,2,,,,6.0,1.0,3.0,4.0,2.0,2.0,6.0,4.0,,,,,,,,0.1281,,,1.0,,,,,1.0,0.0652,,,,1.0
12436880,away,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,F,11,11,False,32.0,27.0,,,0.0,2.0,3.0,26.0,33.0,11.0,8.0,4.0,,,,,,90.0,60.0,7.9,16.0,0.0906274,2,,4.0,,6.0,,2.0,9.0,6.0,,1.0,1.0,,1.0,,,1.0,,,0.133,,1.0,,3.0,1.0,,,1.0,0.2865,,,1.0,
12436880,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,51.0,49.0,,,1.0,25.0,26.0,24.0,26.0,,2.0,,,,,,,90.0,64.0,7.5,6.0,0.199218,2,,1.0,,5.0,1.0,1.0,1.0,,2.0,,,,2.0,,,,1.0,,0.1289,,,1.0,,3.0,,1.0,1.0,0.0708,,,,
12436880,away,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,False,51.0,43.0,4.0,3.0,0.0,17.0,18.0,26.0,37.0,6.0,4.0,3.0,,,,,,90.0,70.0,7.4,14.0,0.322119,2,,4.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,2.0,,1.0,0.067,,,,1.0,1.0,1.0,,,,True,,,
12436880,away,Manchester City,Savinho,savio,Savinho,M,26,176,52457,M,Savinho,1046795,EUR,1081555200,F,26,26,False,14.0,12.0,,,0.0,2.0,2.0,10.0,14.0,5.0,2.0,,,,,,,45.0,23.0,7.4,6.0,0.162529,0,,2.0,1.0,3.0,1.0,,3.0,3.0,,2.0,1.0,,1.0,,,,,,,,,,2.0,3.0,,,,,,,,
12436880,away,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,8.0,3.0,,,0.0,,1.0,3.0,7.0,4.0,1.0,1.0,,,,,,90.0,17.0,7.4,9.0,0.00347448,2,,,,5.0,,3.0,1.0,1.0,1.0,,,,2.0,,,,,,0.2781,,,,1.0,,2.0,,2.0,0.3996,,,,1.0
12436880,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,True,28.0,24.0,,,0.0,8.0,9.0,16.0,19.0,2.0,1.0,1.0,,,,,,45.0,34.0,7.0,4.0,0.0104768,0,,,,,,,,,1.0,,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,
12436880,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436880,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436880,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436880,away,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436880,away,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,johnstones5,152077,EUR,770083200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436880,away,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193,15962,M,,1142703,EUR,1111363200,M,75,75,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Nico,O’Reilly,,,,,,,,,,,,,,,,,
12436880,away,Manchester City,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,87,87,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436880,away,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
