match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,stat_aerialLost,captain,player_sofascoreId,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
12450905,home,Stade de Reims,Mohamed Ali Diadié,,,mohamed-ali-diadie,M. A. Diadié,D,93,181,43,M,1893086,EUR,1098403200,M,64,64,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450905,home,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450905,away,RC Lens,Brice Samba,,,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,33.0,27.0,14.0,8.0,0.0,25.0,28.0,2.0,5.0,,9.0,,,2.0,3.0,2.0,2.0,90.0,42.0,7.5,6.0,0.00089183,0,0.4501,,,,,,,,,,,,,,,,,,,True,,,,,,1.0,,,
12450905,away,RC Lens,Przemysław Frankowski,,,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,D,29,29,False,45.0,39.0,2.0,1.0,0.0,17.0,22.0,22.0,24.0,2.0,4.0,2.0,,,,,,90.0,62.0,6.8,10.0,0.0212125,0,,1.0,2.0,,,,,,,,,2.0,,1.0,,,1.0,,1.0,,przemek.franek_,,,,,,,,
12450905,away,RC Lens,Kevin Danso,,,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,63.0,55.0,5.0,1.0,0.0,37.0,39.0,18.0,24.0,2.0,2.0,1.0,,,,,,90.0,87.0,8.4,9.0,0.134487,2,,,2.0,,,,1.0,1.0,1.0,,1.0,13.0,4.0,,0.0499,1.0,,,1.0,,,,1.0,,0.0816,,1.0,,
12450905,away,RC Lens,Abdukodir Khusanov,,,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,1194333,EUR,1078012800,D,25,25,False,51.0,46.0,5.0,2.0,0.0,34.0,38.0,12.0,13.0,4.0,5.0,,,,,,,90.0,64.0,7.4,5.0,0.034373,0,,,1.0,,,,4.0,,1.0,3.0,,8.0,,,,1.0,,,1.0,,abdukodir_khusanov,,,,,,,,
12450905,away,RC Lens,Facundo Medina,,,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,41.0,35.0,6.0,3.0,0.0,24.0,25.0,11.0,16.0,5.0,7.0,1.0,1.0,,,,,90.0,68.0,7.2,15.0,0.133705,1,,,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,0.0275,2.0,1.0,,1.0,,,,,,,,,,
12450905,away,RC Lens,Adrien Thomasson,,,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,M,28,28,False,53.0,40.0,1.0,,0.0,18.0,23.0,23.0,31.0,13.0,10.0,9.0,5.0,,,,,90.0,79.0,8.0,17.0,0.03531,1,,1.0,9.0,4.0,1.0,,,1.0,1.0,1.0,,4.0,1.0,1.0,0.0528,3.0,2.0,,1.0,,,1.0,1.0,,0.5239,,,1.0,
12450905,away,RC Lens,Andy Diouf,,,andy-diouf,A. Diouf,M,17,187,3993,M,1048889,EUR,1053129600,M,18,18,False,14.0,13.0,,,0.0,2.0,2.0,11.0,13.0,3.0,3.0,2.0,,,,,,45.0,24.0,6.5,6.0,0.0173053,0,,1.0,3.0,,,,,2.0,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,
12450905,away,RC Lens,Anass Zaroury,,,anass-zaroury,A. Zaroury,F,9,176,4199,M,877036,EUR,973555200,M,21,21,False,23.0,15.0,3.0,,0.0,7.0,8.0,8.0,17.0,4.0,5.0,1.0,1.0,,,,,78.0,35.0,6.9,12.0,0.166509,1,,2.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,,0.0313,1.0,1.0,1.0,1.0,,zaroury,,,1.0,,,,,
12450905,away,RC Lens,Angelo Fulgini,,,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,M,11,11,False,32.0,28.0,3.0,2.0,1.0,7.0,7.0,21.0,26.0,4.0,4.0,1.0,,,,,,78.0,48.0,7.6,10.0,0.252575,1,,1.0,3.0,,3.0,1.0,,,2.0,,,,,2.0,0.0773,2.0,1.0,,,,,,1.0,,0.4911,,1.0,,
12450905,away,RC Lens,Remy Labeau Lascary,,,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,1401005,EUR,1046649600,M,36,36,False,16.0,14.0,1.0,,0.0,5.0,6.0,10.0,11.0,4.0,1.0,2.0,1.0,,,,,71.0,31.0,6.8,6.0,0.0187772,1,,1.0,3.0,1.0,2.0,1.0,,1.0,,,,3.0,,2.0,0.0925,1.0,,,,,,1.0,1.0,,0.2713,,,,
12450905,away,RC Lens,M'Bala Nzola,,,mbala-nzola,M. Nzola,F,8,185,2430,M,788061,EUR,840326400,F,8,8,False,17.0,12.0,,,0.0,3.0,4.0,9.0,13.0,2.0,2.0,,,,,,,88.0,31.0,7.3,10.0,0.0232294,4,,,5.0,,3.0,2.0,,1.0,,,2.0,1.0,,1.0,1.492,,2.0,,1.0,,,,2.0,1.0,0.9538,,,1.0,1.0
12450905,away,RC Lens,Neil El Aynaoui,Neil,El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186,16055,M,1128530,EUR,994032000,M,23,23,True,28.0,27.0,,,0.0,25.0,26.0,2.0,2.0,6.0,4.0,5.0,4.0,,,,,45.0,42.0,6.5,6.0,0.00115122,0,,,9.0,3.0,1.0,,,3.0,,,,,,2.0,,1.0,2.0,,,,,,,,,,,,
12450905,away,RC Lens,Florian Sotoca,,,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,True,9.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,5.0,,1.0,,,,,,,19.0,12.0,6.6,2.0,0.00315671,0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12450905,away,RC Lens,Deiver Machado,,,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,D,3,3,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,,,,12.0,7.0,6.5,3.0,5.55e-06,0,,,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,
12450905,away,RC Lens,Hamzat Ojediran,,,hamzat-ojediran,H. Ojediran,M,15,177,292,M,1002447,EUR,1068768000,M,15,15,True,8.0,8.0,1.0,1.0,0.0,7.0,7.0,1.0,1.0,,,,,,,,,12.0,11.0,6.7,1.0,0.00019892,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12450905,away,RC Lens,Jhoanner Chávez,,,jhoanner-chavez,Jhoanner Chávez,M,13,182,1070,M,1002458,EUR,1019606400,D,13,13,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,1.0,,,,,,2.0,2.0,,,2.094e-05,0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,
12450905,away,RC Lens,Hervé Koffi,,,herve-koffi,H. Koffi,G,12,187,15844,M,867299,EUR,845424000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,HKoffi,,,,,,,,
12450905,away,RC Lens,Jonathan Gradit,,,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450905,away,RC Lens,Malang Sarr,,,malang-sarr,M. Sarr,D,20,182,2159,M,826203,EUR,917049600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450905,away,RC Lens,David Pereira da Costa,,,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
