match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_aerialWon,stat_outfielderBlock,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,stat_accurateCross,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalOffside
11399396,home,Feyenoord,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,11.0,7.0,1.0,,1.0,2.0,6.0,9.0,,4.0,,,,66.0,24.0,6.6,11.0,0.0257975,0,,7.0,4.0,4.0,1.0,,,1.0,,2.0,,1.0,,1.0,1.0,,,,,,2.0,1.0,sant.gimenez,,,,,,,,,,,,,
11399396,home,Feyenoord,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,9,9,True,8.0,3.0,,,2.0,3.0,1.0,5.0,,2.0,,,,24.0,14.0,6.6,7.0,0.00510048,0,,1.0,4.0,,1.0,,,,,2.0,,2.0,,,,,,,,,1.0,,bee18,,,,,,,,,,,,,
11399396,home,Feyenoord,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,True,17.0,16.0,1.0,1.0,8.0,9.0,8.0,8.0,,1.0,,,,23.0,22.0,6.6,2.0,0.00449517,0,,2.0,2.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,2.0,rramizz_,,,,,,,,,,,,,
11399396,home,Feyenoord,Luka Ivanušec,luka-ivanusec,L. Ivanušec,F,18,175,3285,M,822462,EUR,912038400,M,17,17,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,,,,10.0,5.0,6.3,1.0,0.00014161,0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,LukaIvanusec,,,,,,,,,,,,,
11399396,home,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399396,home,Feyenoord,Kostas Lamprou,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399396,home,Feyenoord,Thomas Beelen,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399396,home,Feyenoord,Marcos López,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399396,home,Feyenoord,Antoni Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Antoni,Milambo,,,,,,,,,,,,,,,,
11399396,home,Feyenoord,Ondrej Lingr,lingr-ondrej,O. Lingr,M,9,175,293,M,794968,EUR,907718400,M,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399396,home,Feyenoord,Leo Sauer,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,F,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Leo Sauer,,,,,,,,,,,,,,,,,
11399396,home,Feyenoord,Thomas Van den Belt,thomas-van-den-belt,T. V. d. Belt,M,20,181,290,M,945233,EUR,992822400,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399396,home,Feyenoord,Javairô Dilrosun,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399396,away,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,44.0,38.0,13.0,7.0,34.0,35.0,4.0,9.0,,10.0,4.0,,,90.0,56.0,7.5,7.0,0.0111759,0,-0.0367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
11399396,away,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,46.0,38.0,6.0,4.0,26.0,30.0,13.0,18.0,1.0,4.0,,,,90.0,62.0,6.6,11.0,0.0175399,1,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,0.0272,,,1.0,,,,2.0,,,,,,,1.0,,,,
11399396,away,AZ Alkmaar,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,357,M,227196,EUR,845078400,D,25,25,False,75.0,63.0,9.0,3.0,51.0,56.0,12.0,20.0,1.0,11.0,,,,90.0,84.0,6.4,16.0,0.0213533,0,,5.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,1.0,3.0,,,1.0,,,,,,,,,,,
11399396,away,AZ Alkmaar,Bruno Martins Indi,bruno-martins-indi,B. M. Indi,D,4,185,169,M,116947,EUR,697507200,D,4,4,False,74.0,64.0,9.0,3.0,46.0,51.0,18.0,23.0,1.0,6.0,,,,90.0,82.0,6.8,10.0,0.0221043,0,,4.0,2.0,,,,1.0,2.0,,,True,,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,
11399396,away,AZ Alkmaar,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,36.0,29.0,2.0,,12.0,18.0,17.0,19.0,1.0,5.0,,,,76.0,55.0,6.6,12.0,0.0184658,0,,3.0,5.0,,4.0,2.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
11399396,away,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,24.0,17.0,2.0,,13.0,18.0,4.0,6.0,1.0,6.0,,,,55.0,33.0,6.2,10.0,0.00279647,1,,5.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,0.0467,,,1.0,2.0,,,,,,1.0,,,,,,,,
11399396,away,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,62.0,56.0,9.0,6.0,39.0,40.0,17.0,22.0,2.0,9.0,,,,90.0,77.0,7.5,7.0,0.0142098,1,,2.0,8.0,,,,3.0,8.0,5.0,,,,,,,,,0.0157,,,1.0,2.0,,,,,,1.0,,,,,,,,
11399396,away,AZ Alkmaar,Ibrahim Sadiq,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,M,11,11,False,5.0,4.0,1.0,,1.0,2.0,3.0,4.0,1.0,2.0,,,,55.0,16.0,6.3,6.0,0.00202811,1,,4.0,3.0,1.0,1.0,,,,,2.0,,1.0,,,1.0,,1.0,0.0153,,,2.0,2.0,,,1.0,,,,,,,,,,,1.0
11399396,away,AZ Alkmaar,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,21.0,15.0,,,10.0,11.0,5.0,10.0,2.0,2.0,,,,80.0,30.0,6.5,6.0,0.00294921,0,,3.0,2.0,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11399396,away,AZ Alkmaar,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,M,15,15,False,11.0,6.0,,,3.0,5.0,3.0,6.0,,1.0,,,,55.0,21.0,6.5,8.0,0.00122607,0,,5.0,3.0,1.0,,,1.0,3.0,2.0,,,,,1.0,1.0,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,
11399396,away,AZ Alkmaar,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,26.0,14.0,,,6.0,8.0,8.0,19.0,,4.0,,,,90.0,46.0,6.9,20.0,0.0217614,3,,8.0,7.0,3.0,2.0,2.0,,1.0,,3.0,,1.0,,1.0,1.0,2.0,1.0,0.0958,,,4.0,2.0,vangelis_pavlidis,,1.0,,1.0,1.0,0.1637,,,,,,,
11399396,away,AZ Alkmaar,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,21,21,True,7.0,7.0,,,2.0,2.0,5.0,5.0,1.0,1.0,,,,35.0,15.0,6.6,4.0,0.0171614,0,,4.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,
11399396,away,AZ Alkmaar,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,28,28,True,22.0,21.0,2.0,2.0,11.0,12.0,10.0,10.0,1.0,1.0,,,,35.0,29.0,6.6,2.0,0.0165151,0,,3.0,3.0,,1.0,,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11399396,away,AZ Alkmaar,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,F,19,19,True,6.0,6.0,2.0,2.0,4.0,4.0,2.0,3.0,,3.0,,,,35.0,9.0,6.7,2.0,0.0110752,0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,
11399396,away,AZ Alkmaar,Denso Kasius,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,D,30,30,True,8.0,8.0,,,4.0,4.0,4.0,5.0,,2.0,,,,14.0,15.0,6.4,5.0,0.00557554,0,,3.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,
11399396,away,AZ Alkmaar,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,F,7,7,True,2.0,1.0,,,1.0,2.0,,,,2.0,,,,10.0,5.0,6.4,4.0,1.06e-06,0,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,
11399396,away,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399396,away,AZ Alkmaar,Rome Jayden Owusu-Oduro,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399396,away,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399396,away,AZ Alkmaar,Alexandre Penetra,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399396,away,AZ Alkmaar,Đorđe Mihailović,dorde-mihailovic,Đ. Mihailović,M,10,178,760,M,869211,EUR,910656000,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399396,away,AZ Alkmaar,Tiago Dantas,tiago-dantas,T. Dantas,M,26,169,1156,M,945097,EUR,977616000,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399396,away,AZ Alkmaar,Mexx Meerdink,mexx-meerdink,M. Meerdink,F,35,182,933,M,1153117,EUR,1059004800,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
