match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoalsOnTarget,stat_totalCross,stat_outfielderBlock,stat_unsuccessfulTouch,stat_challengeLost,stat_bigChanceCreated,stat_ownGoals,stat_wonContest,stat_goalAssist,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,stat_punches
11396354,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,41.0,26.0,28.0,13.0,18.0,20.0,8.0,21.0,18.0,3.0,2.0,6.0,90.0,54.0,7.6,15.0,0.00282822,1.0,0,-0.3764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396354,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,23.0,16.0,8.0,2.0,9.0,10.0,7.0,13.0,6.0,,,,57.0,40.0,6.4,11.0,0.00749833,,1,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0309,,,,,,,,,,,,,,,,,,,,,
11396354,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,22.0,14.0,2.0,,10.0,13.0,4.0,9.0,6.0,,,,90.0,33.0,8.6,8.0,0.00374773,,3,,,,5.0,6.0,10.0,,,,3.0,1.0,1.0,0.4892,True,7.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0832,,,,,,,,,,,,
11396354,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,20.0,16.0,3.0,,14.0,15.0,2.0,6.0,6.0,,,,90.0,35.0,6.5,7.0,0.00030197,,0,,,,4.0,5.0,6.0,1.0,,,,1.0,3.0,,,1.0,,,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,
11396354,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,43.0,27.0,13.0,4.0,16.0,22.0,11.0,21.0,7.0,,,,90.0,63.0,6.5,19.0,0.0438243,,1,,,,,1.0,3.0,1.0,,,1.0,,,0.0854,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,
11396354,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,32.0,16.0,7.0,4.0,5.0,6.0,11.0,26.0,6.0,,,,90.0,47.0,7.5,18.0,0.0273823,1.0,1,,,,5.0,8.0,4.0,1.0,1.0,,5.0,3.0,,0.0542,,3.0,1.0,,1.0,1.0,1.0,2.0,0.1102,,1.0,,1.0,1.0,,,,,,,
11396354,home,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,33,33,False,26.0,16.0,3.0,,10.0,12.0,6.0,15.0,3.0,,,,67.0,33.0,6.1,12.0,0.0524563,1.0,0,,,,8.0,11.0,2.0,,,,,1.0,,,,1.0,,,,1.0,1.0,3.0,,1.0,,1.0,,,1.0,,,,,,
11396354,home,1. FC Heidenheim,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,M,8,8,False,21.0,14.0,1.0,,2.0,3.0,12.0,19.0,6.0,,,,67.0,31.0,6.8,10.0,0.0469442,1.0,2,,,,1.0,3.0,3.0,,2.0,1.0,1.0,,2.0,0.1245,,,1.0,,,,,1.0,0.0552,1.0,,1.0,,,,1.0,,,,,
11396354,home,1. FC Heidenheim,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1027,M,836711,EUR,915408000,M,37,37,False,22.0,15.0,2.0,2.0,3.0,3.0,17.0,35.0,2.0,,,,89.0,56.0,8.6,21.0,0.697082,5.0,4,,,,1.0,4.0,3.0,1.0,2.0,2.0,,1.0,1.0,0.1165,,,1.0,1.0,,2.0,1.0,,0.0335,16.0,,,,1.0,,,3.0,5.0,,,
11396354,home,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,10,10,False,28.0,17.0,1.0,1.0,5.0,8.0,12.0,20.0,1.0,,,,90.0,44.0,6.5,18.0,0.0472139,,1,,,,3.0,11.0,8.0,1.0,1.0,,,,1.0,0.2591,,6.0,1.0,,,1.0,1.0,6.0,0.5553,,,5.0,,,,,,,1.0,,
11396354,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,False,29.0,19.0,1.0,1.0,8.0,10.0,11.0,20.0,4.0,,,,90.0,53.0,7.4,18.0,0.411879,1.0,3,,,,4.0,11.0,7.0,2.0,3.0,1.0,2.0,1.0,1.0,0.353,,3.0,1.0,1.0,,2.0,2.0,4.0,0.7166,1.0,,3.0,,1.0,,1.0,,,1.0,1.0,
11396354,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,7.0,5.0,1.0,,2.0,3.0,4.0,5.0,1.0,,,,33.0,19.0,6.7,5.0,0.0702902,1.0,0,,,,,,2.0,,,,2.0,,1.0,,,,,,,1.0,,,,1.0,,2.0,,,,,,1.0,,,
11396354,home,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175,67,M,929806,EUR,962841600,M,16,16,True,4.0,4.0,,,1.0,1.0,3.0,3.0,3.0,,,,23.0,8.0,6.6,1.0,0.00752886,1.0,0,,,,2.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,
11396354,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,True,9.0,4.0,,,,,4.0,9.0,1.0,,,,23.0,15.0,6.7,7.0,0.00518919,,0,,,,,2.0,4.0,,5.0,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,
11396354,home,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,,186,60,M,122578,EUR,713923200,F,11,11,True,1.0,1.0,,,,,1.0,1.0,,,,,1.0,3.0,,1.0,0.00163826,,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11396354,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396354,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396354,home,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396354,home,1. FC Heidenheim,Nikola Dovedan,nikola-dovedan,N. Dovedan,M,37,172,321,M,138143,EUR,773452800,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396354,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396354,away,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,101,M,132654,EUR,726883200,G,1,1,False,49.0,32.0,31.0,15.0,20.0,23.0,12.0,26.0,13.0,2.0,2.0,4.0,90.0,62.0,7.2,17.0,0.0157536,,0,-0.446,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0
11396354,away,Darmstadt 98,Jannik Müller,jannik-muller,J. Müller,D,24,187,18,M,169249,EUR,758851200,D,20,20,False,24.0,21.0,6.0,5.0,16.0,16.0,5.0,8.0,2.0,,,,74.0,31.0,6.2,6.0,0.00244094,,0,,,,1.0,3.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,
11396354,away,Darmstadt 98,Klaus Gjasula,klaus-gjasula,K. Gjasula,M,8,189,238,M,163673,EUR,629596800,D,23,23,False,58.0,43.0,9.0,5.0,29.0,34.0,15.0,25.0,6.0,,,,90.0,80.0,6.8,16.0,0.0892023,,0,,,,4.0,7.0,11.0,1.0,1.0,,6.0,1.0,4.0,,,3.0,,,,3.0,1.0,2.0,,1.0,,,,,,1.0,,1.0,,,
11396354,away,Darmstadt 98,Thomas Isherwood,thomas-isherwood,T. Isherwood,D,3,195,70,M,791928,EUR,885945600,D,3,3,False,33.0,27.0,5.0,3.0,25.0,27.0,2.0,7.0,3.0,,,,74.0,45.0,6.5,8.0,0.00252011,1.0,0,,,,1.0,2.0,4.0,,,,4.0,1.0,1.0,,,1.0,,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,
