match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_interceptionWon,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_outfielderBlock,stat_errorLeadToAShot
12436542,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,27.0,14.0,16.0,4.0,0.0,10.0,14.0,4.0,13.0,1.0,3.0,1.0,1.0,17.0,1.0,2.0,5.0,6.0,89.0,47.0,7.9,14.0,0.00213192,1.0,0,0.8436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436542,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,2,2,False,39.0,36.0,4.0,3.0,0.0,20.0,22.0,16.0,19.0,6.0,7.0,1.0,,5.0,,,,,87.0,52.0,7.0,6.0,0.00951802,1.0,0,,2.0,1.0,2.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12436542,home,Wolverhampton,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,12,12,False,39.0,29.0,11.0,4.0,0.0,16.0,18.0,13.0,21.0,1.0,4.0,1.0,1.0,6.0,,,,,90.0,52.0,6.8,13.0,0.00933367,,0,,,2.0,2.0,5.0,2.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,
12436542,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,32.0,25.0,2.0,1.0,0.0,14.0,18.0,11.0,14.0,,2.0,2.0,,4.0,1.0,,,,90.0,45.0,6.5,10.0,0.00897637,,0,,,,2.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12436542,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,M,22,22,False,43.0,36.0,5.0,1.0,0.0,10.0,12.0,27.0,32.0,1.0,6.0,3.0,2.0,6.0,1.0,,,,90.0,63.0,7.4,10.0,0.0944832,2.0,2,,1.0,1.0,5.0,2.0,2.0,2.0,,,,,nelsonsemedo50,True,1.0,1.0,1.0,3.0,0.0554,0.0504,,,,,,,,,,
12436542,home,Wolverhampton,André,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,False,45.0,44.0,3.0,3.0,0.0,17.0,18.0,27.0,27.0,,4.0,2.0,1.0,4.0,1.0,,,,90.0,53.0,7.2,3.0,0.0672151,2.0,1,,,,1.0,,2.0,1.0,André,,,1.0,Andre7,,,1.0,,,0.0275,,,,,,,,,,,
12436542,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,63.0,49.0,2.0,1.0,0.0,23.0,29.0,26.0,35.0,2.0,16.0,5.0,3.0,14.0,3.0,,,,90.0,89.0,7.7,22.0,0.051789,1.0,2,,1.0,2.0,9.0,1.0,8.0,7.0,,,,3.0,joaogomes.01,,,1.0,,2.0,0.1495,,1.0,2.0,1.0,,,,,,,
12436542,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,M,3,3,False,33.0,32.0,1.0,1.0,0.0,12.0,12.0,21.0,23.0,,4.0,,,3.0,1.0,,,,65.0,59.0,6.9,9.0,0.171341,3.0,1,,2.0,1.0,2.0,3.0,3.0,2.0,,,1.0,5.0,r_aitnouri,,1.0,,1.0,,0.0497,0.0589,,1.0,,1.0,1.0,,,,,
12436542,home,Wolverhampton,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,F,5,5,False,17.0,13.0,1.0,,0.0,2.0,2.0,13.0,18.0,2.0,5.0,1.0,1.0,2.0,,,,,87.0,31.0,7.7,7.0,0.123397,1.0,2,,3.0,4.0,7.0,1.0,2.0,,,,,2.0,,,2.0,1.0,1.0,2.0,0.0941,0.2408,1.0,,,,,1.0,1.0,,,
12436542,home,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,10,10,False,39.0,32.0,3.0,2.0,0.0,13.0,14.0,19.0,34.0,1.0,4.0,3.0,1.0,2.0,,,,,90.0,78.0,7.2,28.0,0.0839621,1.0,8,,9.0,,9.0,,2.0,1.0,,,,3.0,Cunha,,,2.0,3.0,,0.382,0.1905,1.0,6.0,3.0,,,,,,,
