match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_errorLeadToAShot
12436419,home,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,15.0,8.0,,,0.0,6.0,7.0,2.0,10.0,8.0,10.0,2.0,1.0,,,90.0,36.0,7.3,13.0,0.0004986,3,,1.0,7.0,2.0,2.0,1.0,,2.0,,1.0,0.4421,0.6573,2.0,,1.0,1.0,,,1.0,,,,,2.0,,,1.0,,,,,,
12436419,home,Crystal Palace,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184,6890,M,kamadadaichi,794338,EUR,839203200,M,18,18,True,10.0,6.0,,,0.0,4.0,5.0,2.0,5.0,,1.0,,1.0,,,21.0,14.0,6.8,4.0,0.00165954,1,,,1.0,,,1.0,,1.0,1.0,,0.0055,0.0433,,,,1.0,,,,,,,,,,,,,,,,,
12436419,home,Crystal Palace,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,1.0,,1.0,,,8.0,3.0,6.7,,0.00243295,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12436419,home,Crystal Palace,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,home,Crystal Palace,Caleb Kporha,Caleb,Kporha,caleb-kporha,C. Kporha,D,15,179,284,M,,1465401,EUR,1152921600,D,58,58,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,home,Crystal Palace,Jeffrey Schlupp,,,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,home,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,home,Crystal Palace,Chadi Riad,,,chadi-riad,C. Riad,D,34,186,10944,M,chadiriad17,1064218,EUR,1047859200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,home,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184,726,M,,1084311,EUR,1065830400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,home,Crystal Palace,Asher Agbinone,,,asher-agbinone,A. Agbinone,F,64,178,168,M,,1799984,EUR,1127865600,M,64,64,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,away,Chelsea,Robert Sánchez,,,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,32.0,23.0,18.0,9.0,0.0,23.0,25.0,,7.0,1.0,1.0,2.0,12.0,1.0,1.0,90.0,53.0,8.0,10.0,0.00018111,0,0.016,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,4.0,5.0,1.0,1.0,,
12436419,away,Chelsea,Malo Gusto,,,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,76.0,64.0,7.0,4.0,0.0,31.0,34.0,34.0,44.0,,,1.0,10.0,,,90.0,97.0,6.8,17.0,0.0960578,0,,1.0,6.0,,1.0,,1.0,,,,,,2.0,,,2.0,,1.0,2.0,,,,2.0,,,,,,,,,,
12436419,away,Chelsea,Josh Acheampong,Josh Acheampong,,josh-acheampong,J. Acheampong,D,34,190,13787,M,joshkofi2,1403050,EUR,1146787200,D,34,34,False,81.0,69.0,10.0,3.0,0.0,42.0,45.0,27.0,36.0,,1.0,,6.0,,,90.0,86.0,6.5,12.0,0.0101466,1,,5.0,5.0,,,,,,,,0.2071,,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,
12436419,away,Chelsea,Levi Colwill,,,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,6,6,False,81.0,78.0,5.0,5.0,0.0,49.0,50.0,29.0,31.0,4.0,7.0,5.0,3.0,,,90.0,95.0,7.4,3.0,0.0214828,0,,3.0,3.0,,,,1.0,2.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
12436419,away,Chelsea,Marc Cucurella,,,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,62.0,55.0,5.0,3.0,0.0,23.0,25.0,32.0,39.0,1.0,3.0,3.0,3.0,,,90.0,84.0,7.0,11.0,0.0263847,0,,2.0,5.0,1.0,,,1.0,2.0,2.0,1.0,,,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,
12436419,away,Chelsea,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,61.0,52.0,8.0,6.0,0.0,21.0,23.0,31.0,40.0,1.0,7.0,,6.0,,,90.0,75.0,7.2,14.0,0.0439118,2,,2.0,7.0,,1.0,,,3.0,1.0,1.0,0.0816,,2.0,,2.0,4.0,True,,2.0,1.0,,,,,2.0,,,,,,,,
12436419,away,Chelsea,Moisés Caicedo,,,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,55.0,52.0,7.0,4.0,0.0,27.0,27.0,25.0,28.0,,4.0,1.0,7.0,,,90.0,71.0,7.0,8.0,0.0397337,1,,1.0,7.0,1.0,1.0,,1.0,2.0,,2.0,0.0479,,,1.0,2.0,3.0,,,2.0,,,,2.0,,1.0,,,,,,,,
12436419,away,Chelsea,Pedro Neto,,,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,M,7,7,False,24.0,20.0,3.0,2.0,0.0,5.0,6.0,16.0,20.0,,4.0,,2.0,,,90.0,47.0,6.8,14.0,0.0794627,4,,1.0,9.0,1.0,4.0,,,,,3.0,0.2374,,2.0,1.0,3.0,1.0,,1.0,3.0,1.0,,,2.0,3.0,1.0,,,,,,,,
12436419,away,Chelsea,Cole Palmer,,,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,20,20,False,37.0,27.0,4.0,3.0,0.0,6.0,9.0,22.0,33.0,,1.0,,3.0,,,90.0,49.0,7.6,17.0,0.409067,2,,,2.0,,1.0,1.0,,1.0,,2.0,0.1946,0.675,5.0,,,1.0,,1.0,,,1.0,,5.0,,1.0,,1.0,,,,,1.0,
12436419,away,Chelsea,Jadon Sancho,,,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,M,19,19,False,38.0,36.0,,,1.0,12.0,12.0,24.0,27.0,,3.0,1.0,9.0,,,86.0,52.0,7.4,8.0,0.0953703,1,,,3.0,,2.0,,,,,2.0,0.0253,,1.0,,,,,,4.0,3.0,1.0,,2.0,,1.0,,,,,,,,1.0
12436419,away,Chelsea,Nicolas Jackson,Nicolas Jackson,,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,12.0,9.0,,,0.0,1.0,1.0,8.0,11.0,,3.0,,3.0,,,81.0,32.0,6.9,12.0,0.0258351,4,,2.0,8.0,,4.0,,1.0,2.0,1.0,3.0,0.4474,,,,1.0,,,,2.0,,,,,1.0,3.0,,,,,,,,
12436419,away,Chelsea,Marc Guiu,,,guiu-marc,M. Guiu,F,38,187,28475,M,marcguiu9,1414933,EUR,1136332800,F,38,38,True,4.0,1.0,,,0.0,1.0,1.0,,3.0,,,,,,,9.0,4.0,6.5,3.0,4.367e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,away,Chelsea,Noni Madueke,,,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,F,11,11,True,3.0,1.0,,,0.0,,2.0,1.0,1.0,1.0,1.0,,,,,9.0,5.0,6.4,3.0,0.00011331,0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,away,Chelsea,Filip Jørgensen,,,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,away,Chelsea,Tosin Adarabioyo,,,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,away,Chelsea,Axel Disasi,,,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,away,Chelsea,Renato Veiga,,,renato-veiga,R. Veiga,D,12,190,11718,M,renatoveiga95,1087359,EUR,1059436800,M,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,away,Chelsea,Reece James,,,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,away,Chelsea,João Félix,,,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436419,away,Chelsea,Christopher Nkunku,,,christopher-nkunku,C. Nkunku,F,18,175,49218,M,Nkunku,769333,EUR,879465600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
