match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_challengeLost,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,player_sofascoreId,stat_outfielderBlock
12499346,away,Cagliari,Antoine Makoumbou,,,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,False,9.0,9.0,,,0.0,7.0,7.0,2.0,2.0,1.0,29.0,14.0,4.9,2.0,0.00082497,0,,4.0,1.0,,,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
12499346,away,Cagliari,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,31.0,24.0,4.0,,0.0,17.0,19.0,7.0,15.0,3.0,89.0,42.0,6.4,13.0,0.00157971,0,1.0,3.0,4.0,,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
12499346,away,Cagliari,Tommaso Augello,,,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,3,3,False,26.0,23.0,4.0,3.0,0.0,19.0,21.0,5.0,7.0,4.0,71.0,42.0,6.7,6.0,0.170398,0,,1.0,,,5.0,1.0,,,,1.0,,,,,1.0,2.0,,,,1.0,1.0,,,,,,1.0,,,,,
12499346,away,Cagliari,Gianluca Gaetano,,,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,F,70,70,False,6.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,,37.0,9.0,6.5,6.0,0.00058128,0,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12499346,away,Cagliari,Roberto Piccoli,,,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,71.0,18.0,6.6,6.0,0.00029192,1,,4.0,5.0,1.0,,,4.0,,0.0079,,,2.0,,,4.0,,,,,,3.0,1.0,,,,,,,,,,1.0
12499346,away,Cagliari,Alessandro Deiola,,,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,True,11.0,10.0,,,0.0,5.0,6.0,5.0,6.0,2.0,53.0,20.0,6.9,4.0,0.00174611,1,1.0,2.0,6.0,1.0,,,1.0,,0.2034,,,1.0,4.0,4.0,1.0,1.0,,,,,,,,1.0,,,,,,,,
12499346,away,Cagliari,Nadir Zortea,,,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,D,19,19,True,7.0,4.0,,,0.0,3.0,6.0,1.0,1.0,1.0,19.0,9.0,6.0,4.0,0.00100417,0,,3.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
12499346,away,Cagliari,Zito Luvumbo,,,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,F,77,77,True,,,,,0.0,,,,1.0,2.0,19.0,6.0,6.3,4.0,,0,,2.0,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,LuvumboZito,
12499346,away,Cagliari,Gianluca Lapadula,,,gianluca-lapadula,G. Lapadula,F,10,178,4596,M,147368,EUR,634348800,F,9,9,True,4.0,1.0,,,0.0,1.0,1.0,,3.0,,19.0,6.0,6.5,3.0,2.463e-05,0,1.0,2.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,gianlucalapadula,
12499346,away,Cagliari,Matteo Prati,,,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,True,2.0,2.0,,,0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,,,0.068045,0,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,
12499346,away,Cagliari,Giuseppe Ciocci,,,giuseppe-ciocci,G. Ciocci,G,24,190,97,M,992605,EUR,1011830400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499346,away,Cagliari,Alen Sherri,,,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499346,away,Cagliari,José Luis Palomino,José,Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499346,away,Cagliari,Adam Obert,,,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499346,away,Cagliari,Mateusz Wieteska,,,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499346,away,Cagliari,Mattia Felici,,,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,97,97,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499346,away,Cagliari,Kingstone Mutandwa,,,mutandwa-kingstone,K. Mutandwa,F,7,180,472,M,1471569,EUR,1041724800,F,80,80,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499346,away,Cagliari,Nicolas Viola,,,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,M,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
