match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,captain,stat_aerialLost,stat_errorLeadToAShot,stat_keyPass,stat_accurateCross,stat_interceptionWon,stat_totalOffside,stat_dispossessed,stat_unsuccessfulTouch,player_sofascoreId,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_errorLeadToAGoal
10390049,away,Stade Rennais,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,934386,EUR,1022457600,M,10,10,False,24.0,20.0,,,4.0,5.0,16.0,22.0,,5.0,,,,90.0,51.0,7.1,12.0,0.1424,0.0465,0.0486449,2,,,,3.0,,7.0,14.0,2.0,10.0,7.0,1.0,,3.0,2.0,4.0,,,,,,1.0,,,,2.0,,Dokss,1.0,,,,,
10390049,away,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,55.0,45.0,8.0,5.0,25.0,26.0,22.0,35.0,,9.0,,,,90.0,73.0,8.4,15.0,0.1305,0.2464,0.474518,4,,,,6.0,,4.0,5.0,1.0,2.0,1.0,1.0,,3.0,3.0,1.0,1.0,,,1.0,,5.0,2.0,,,,,,3.0,,1.0,1.0,,
10390049,away,Stade Rennais,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,21,21,False,45.0,34.0,5.0,3.0,11.0,15.0,23.0,36.0,,10.0,,,,90.0,68.0,6.7,21.0,0.0845,0.1724,0.0369213,1,,,,6.0,1.0,7.0,8.0,2.0,5.0,4.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,,,,1.0,,2.0,1.0,lovromajer,,,,,,
10390049,away,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,M,19,19,False,25.0,18.0,,,4.0,5.0,14.0,20.0,,6.0,,,,90.0,37.0,6.7,12.0,0.0991,0.0,0.0245787,2,,,,,1.0,5.0,5.0,,3.0,1.0,,,3.0,1.0,,,1.0,,2.0,,,,,,1.0,1.0,amine_gouiri,1.0,,,,,
10390049,away,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,10.0,9.0,,,5.0,5.0,4.0,5.0,,2.0,,,,69.0,19.0,6.1,4.0,0.44,0.1969,0.00408467,1,,,,,,5.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,,,,,1.0,
10390049,away,Stade Rennais,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183,3852,M,842931,EUR,716428800,F,17,17,True,7.0,7.0,,,2.0,2.0,5.0,5.0,,1.0,,,,21.0,10.0,6.8,,0.0391,0.0,0.00713143,1,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,karltokoekambi,,1.0,,,,
10390049,away,Stade Rennais,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,5.0,5.0,,,2.0,2.0,4.0,5.0,,2.0,,,,14.0,13.0,6.7,3.0,0.0,0.0,0.0457347,0,,,,2.0,,3.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,2.0,1.0,,,,1.0,,,,,,,
10390049,away,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,22,22,True,6.0,5.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,1.0,,,,12.0,12.0,6.6,3.0,0.0,0.0,0.00494705,0,,,,1.0,3.0,2.0,4.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10390049,away,Stade Rennais,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192,620,M,947874,EUR,1035849600,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390049,away,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191,9015,M,1445625,EUR,1121212800,D,42,42,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390049,away,Stade Rennais,Joe Rodon,rodon-joe,J. Rodon,D,6,193,1190,M,828640,EUR,877478400,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390049,away,Stade Rennais,Flavien Tait,flavien-tait,F. Tait,M,,175,102,M,312388,EUR,728611200,M,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390049,away,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390049,away,Stade Rennais,Alan Do Marcolino,do-marcolino-alan,A. D. Marcolino,F,,194,170,M,1381229,EUR,1016496000,F,41,41,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Alan Do Marcolino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
