match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,captain,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_fouls,stat_expectedGoals,player_sofascoreId,stat_totalContest,stat_wonContest,stat_keyPass,stat_unsuccessfulTouch,player_lastName,stat_aerialLost,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_aerialWon,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot
12437738,home,Girona FC,Bojan Miovski,bojan-miovski,B. Miovski,F,28,188,1330,M,945768,EUR,930182400,F,19,19,False,11.0,9.0,,,0.0,7.0,7.0,2.0,5.0,1.0,2.0,4.0,1.0,,,,,,,58.0,21.0,6.5,6.0,0.00097865,0,,,,1.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,
12437738,home,Girona FC,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,F,11,11,True,7.0,4.0,,,0.0,,,4.0,10.0,1.0,,,,,,,,,,32.0,17.0,6.9,8.0,0.0175928,2,,,,3.0,1.0,,,,,,,,,,0.0693,,2.0,1.0,,1.0,,,,2.0,,0.0766,,,,,,
12437738,home,Girona FC,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,32.0,4.0,6.6,1.0,0.00038382,0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
12437738,home,Girona FC,Portu,portu,Portu,F,8,167,868,M,218616,EUR,706406400,F,24,24,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,,12.0,3.0,6.5,1.0,5.64e-06,0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,
12437738,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437738,home,Girona FC,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437738,home,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180,576,M,1002347,EUR,1028160000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437738,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437738,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,44864,EUR,636940800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437738,home,Girona FC,Selvi Clúa,silvi-clua,S. Clúa,M,16,189,96,M,1513673,EUR,1106956800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437738,home,Girona FC,Gabriel Misehouy,gabriel-misehouy,G. Misehouy,M,26,173,656,M,1142566,EUR,1121644800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437738,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437738,home,Girona FC,Jastin García,jastin-garcia,J. García,F,16,180,142,M,1518119,EUR,1074211200,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437738,away,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,70988,EUR,705542400,G,1,1,False,26.0,24.0,3.0,1.0,0.0,24.0,25.0,,1.0,,2.0,5.0,,,3.0,4.0,,1.0,1.0,90.0,36.0,7.9,3.0,5.687e-05,0,0.1781,,,,,,,,,,,,,,,TheOctopus,,,,,,,,,,,,,,,,
12437738,away,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,255239,EUR,678326400,D,17,17,False,61.0,54.0,2.0,,0.0,24.0,29.0,30.0,33.0,3.0,1.0,2.0,,,,,,,,90.0,76.0,7.1,9.0,0.0355095,0,,,,1.0,1.0,,3.0,1.0,,,,,,1.0,,LucasVaz91,,,,1.0,,,,,,,,,,,,
12437738,away,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,859025,EUR,948931200,D,14,14,False,79.0,76.0,2.0,1.0,0.0,38.0,39.0,38.0,40.0,1.0,2.0,6.0,1.0,,,,,,,90.0,86.0,7.1,3.0,0.0206987,2,,,,,1.0,,,,,,,,,1.0,0.3579,ATchouaméni,,,,,,,,1.0,1.0,0.3916,,1.0,,,,
12437738,away,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,142622,EUR,731116800,D,22,22,False,88.0,85.0,6.0,5.0,0.0,48.0,49.0,37.0,40.0,1.0,5.0,5.0,,,,,,,,90.0,102.0,7.4,5.0,0.0138753,1,,,,1.0,1.0,,,,,1.0,,1.0,,,0.0209,ARüdiger,2.0,1.0,,,,,,,,,,,,,,
12437738,away,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,792073,EUR,802569600,D,23,23,False,44.0,43.0,,,0.0,8.0,8.0,35.0,36.0,1.0,,3.0,,,,,,,,79.0,55.0,7.0,2.0,0.0240067,0,,,,,2.0,1.0,,,,,1.0,1.0,,,,FerMendy,2.0,1.0,,,,,,,,,,,,,,
12437738,away,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,831808,EUR,901065600,M,8,8,False,59.0,57.0,3.0,3.0,0.0,26.0,28.0,31.0,31.0,3.0,2.0,4.0,,,,,,,,79.0,69.0,7.4,2.0,0.0246769,0,,,,,,,2.0,1.0,,,,3.0,,,,Fede,,,,,,,,,,,,,1.0,,,
12437738,away,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,15466,EUR,495072000,M,10,10,False,112.0,103.0,10.0,8.0,1.0,31.0,34.0,72.0,80.0,2.0,2.0,4.0,,,,,,,,90.0,121.0,8.5,12.0,0.352819,0,,,True,2.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,LModric10,,,4.0,1.0,,,,,,,,,1.0,2.0,,
12437738,away,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,1091116,EUR,1109289600,M,15,15,False,56.0,51.0,5.0,5.0,0.0,17.0,18.0,34.0,39.0,5.0,2.0,3.0,1.0,,,,,,,89.0,72.0,7.8,10.0,0.0256938,1,,Arda Guler,,1.0,5.0,2.0,2.0,1.0,2.0,,,,,1.0,0.1036,AGüler,2.0,2.0,2.0,2.0,,,,1.0,,0.5502,,,,,1.0,
12437738,away,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,991011,EUR,1056844800,M,5,5,False,36.0,31.0,2.0,1.0,1.0,6.0,6.0,25.0,31.0,2.0,3.0,2.0,,,,,,,,61.0,48.0,8.6,7.0,0.218684,1,,,,1.0,,,1.0,,,,,,,,0.0588,JudeBell,1.0,1.0,3.0,1.0,,,,1.0,,0.0565,,,,,1.0,
12437738,away,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,835485,EUR,933638400,M,21,21,False,46.0,38.0,3.0,,0.0,12.0,12.0,26.0,34.0,1.0,,1.0,,,,,,,,90.0,59.0,6.9,14.0,0.0233355,1,,,,,3.0,,,,1.0,,,,,1.0,0.0501,Brahim,2.0,1.0,,3.0,,,,1.0,,0.0734,,,,,,
12437738,away,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,826643,EUR,914112000,F,9,9,False,24.0,22.0,,,0.0,1.0,1.0,21.0,25.0,1.0,,1.0,1.0,,,,,,,79.0,40.0,7.4,11.0,0.0264697,4,,,,2.0,3.0,,,,1.0,,,,,1.0,0.3306,KMbappé,2.0,,,4.0,,,,3.0,1.0,0.5144,1.0,,,,1.0,
12437738,away,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,547838,EUR,839376000,M,19,19,True,31.0,30.0,,,0.0,14.0,15.0,16.0,16.0,1.0,1.0,,1.0,,,,,,,29.0,33.0,6.5,1.0,0.0157872,0,,,,,,,,,,,,,,,,Danifuli10,,,,,,,,,,,,,,,,1.0
12437738,away,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184,117937,M,1156645,EUR,1045094400,D,35,35,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,1.0,,,1.0,,,,,,,11.0,8.0,6.5,1.0,0.00041918,0,,,,,1.0,,,,1.0,,,,,,,asencio,,,,,,,,,,,,,,,,
12437738,away,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,20,20,True,7.0,6.0,1.0,,0.0,4.0,5.0,2.0,3.0,,,,,,,,,,,11.0,9.0,6.5,2.0,0.00035534,0,,,,1.0,,,,,,,,,,,,frangarci11,,,,,,,,,,,,,,,,
12437738,away,Real Madrid,Endrick,endrick,Endrick,F,9,173,411797,M,1174937,EUR,1153440000,F,16,16,True,,,,,0.0,,,,,,,,,,,,,,,11.0,1.0,6.4,1.0,,0,,,,,2.0,,,,1.0,,,,,1.0,,Endrick,,,,,,,,,,,,,,,,
12437738,away,Real Madrid,Daniel Yañez,daniel-yanez,D. Yañez,M,7,177,8996,M,1546404,EUR,1175040000,F,42,42,True,,,,,0.0,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437738,away,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,ALunin,,,,,,,,,,,,,,,,
12437738,away,Real Madrid,Sergio Mestre,sergio-mestre,S. Mestre,G,43,193,11703,M,1403015,EUR,1108252800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Sergio Mestre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437738,away,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19861,M,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,jesusvallejo1997,,,,,,,,,,,,,,,,
