match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_totalContest,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_clearanceOffLine
14109805,home,Kasımpaşa,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183.0,2904,M,72127,EUR,676252800,F,23,23,False,16.0,12.0,3.0,2.0,0.0,5.0,5.0,7.0,11.0,3.0,,76.0,27.0,7.7,7.0,0.0283754,82.442551668458,11.0,-11.725264191605,1.0,,2,,0.01,0.15,0.24,,,,,2.0,2.0,2.0,,1.0,,1.0,,,,2.0,,0.224,10.101308129672,10.148297197067,,0.5,,,,,2.0,,1.0,1.0,0.8726,,,,,,,1.0,,,,,
14109805,home,Kasımpaşa,Cafú,cafu,Cafú,M,8,185.0,212,M,110956,EUR,730684800,M,8,8,True,7.0,6.0,,,0.0,2.0,3.0,4.0,4.0,1.0,,14.0,9.0,6.6,1.0,0.00479185,14.843682748981,2.0,-1.563100971843,0.0,,0,,0.01,0.02,-0.1,,,,,2.0,,3.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14109805,home,Kasımpaşa,Fousseni Diabaté,fousseni-diabate,F. Diabaté,M,34,175.0,1077,M,796374,EUR,813974400,F,34,34,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,,14.0,8.0,6.5,3.0,2.679e-05,,,,,,1,,-0.04,,0.13,,,,,,1.0,1.0,,,,,,1.0,,,,0.1093,,,,-0.17,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,
14109805,home,Kasımpaşa,Pape Habib Gueye,pape-habib-gueye,P. H. Gueye,F,77,188.0,366,M,880778,EUR,937785600,F,77,77,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,2.0,,14.0,9.0,6.2,3.0,0.00364595,33.760123829749,1.0,29.885305857883,1.0,,1,,0.09,-0.11,-0.01,,,,,,5.0,,,1.0,,,,,,2.0,3.0,0.2938,29.885305857883,33.760123829749,,0.01,,,1.0,,2.0,,,,,,,,,,,,,,,,
14109805,home,Kasımpaşa,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172.0,957,M,988632,EUR,793843200,F,18,18,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,12.0,3.0,6.8,,0.0360019,3.1055474557636,1.0,-0.84945618060793,0.0,,0,,0.27,-0.17,-0.04,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,
14109805,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109805,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109805,home,Kasımpaşa,Emre Taşdemir,emre-tasdemir,E. Taşdemir,D,33,176.0,74,M,190191,EUR,807840000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109805,home,Kasımpaşa,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175.0,109,M,910091,EUR,980726400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109805,home,Kasımpaşa,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181.0,1623,M,1130115,EUR,1091404800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109805,home,Kasımpaşa,Kubilay Kanatsızkuş,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190.0,94,M,828953,EUR,859507200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109805,away,Fatih Karagümrük,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195.0,1121,M,283847,EUR,821923200,G,13,13,False,39.0,29.0,14.0,4.0,0.0,27.0,30.0,2.0,9.0,11.0,2.0,90.0,49.0,6.0,10.0,0.00084384,44.364511876068,9.0,13.581096355463,0.0,0.0798,0,-0.3913,0.06,0.0,-0.22,-0.6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
14109805,away,Fatih Karagümrük,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171.0,675,M,97000,EUR,737510400,D,47,47,False,35.0,31.0,3.0,2.0,0.0,8.0,8.0,23.0,27.0,4.0,,90.0,55.0,6.6,6.0,0.0462308,98.319419016857,9.0,55.814284147914,1.0,,0,,0.16,0.08,-0.23,,,1.0,,2.0,3.0,4.0,,,4.0,1.0,1.0,,,,1.0,,20.773853548283,28.686031600763,1.0,,,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,
14109805,away,Fatih Karagümrük,Davide Biraschi,davide-biraschi,D. Biraschi,D,4,182.0,102,M,233252,EUR,773107200,D,4,4,False,33.0,26.0,3.0,2.0,0.0,11.0,16.0,15.0,17.0,4.0,,90.0,50.0,6.1,9.0,0.0130778,64.547844400468,10.0,22.398832780558,0.0,,0,,0.17,0.0,-0.6,,,,,1.0,3.0,5.0,1.0,,6.0,,,1.0,1.0,1.0,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,1.0,
14109805,away,Fatih Karagümrük,Igor Lichnovsky,igor-lichnovsky,I. Lichnovsky,D,3,187.0,879,M,221566,EUR,762998400,D,3,3,False,69.0,61.0,6.0,4.0,0.0,35.0,39.0,26.0,30.0,9.0,,90.0,82.0,6.8,8.0,0.0116881,102.49728215108,13.0,25.622216389708,1.0,,2,,0.27,0.16,-0.37,,,,,3.0,1.0,5.0,,1.0,6.0,,,1.0,,,,0.1069,24.380385270054,27.83673112993,1.0,0.01,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,
14109805,away,Fatih Karagümrük,Filip Mladenović,filip-mladenovic,F. Mladenović,D,25,180.0,921,M,126680,EUR,682214400,D,25,25,False,45.0,37.0,3.0,1.0,0.0,16.0,21.0,21.0,24.0,5.0,,90.0,74.0,8.3,18.0,0.36536,99.835227065408,15.0,32.193213788042,2.0,,2,,0.54,0.08,-0.42,,,7.0,2.0,,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.2796,17.677940368562,25.801117327653,2.0,0.52,,,1.0,1.0,,1.0,1.0,1.0,0.3214,,,1.0,,,,,,,,,1.0
14109805,away,Fatih Karagümrük,Shavy Warren Babicka,babicka-shavy-warren,S. W. Babicka,F,80,180.0,1199,M,1136280,EUR,959817600,M,80,80,False,15.0,9.0,,,0.0,1.0,2.0,8.0,13.0,1.0,,66.0,27.0,6.2,11.0,0.00581354,58.028761539954,6.0,23.294201335321,1.0,,1,,-0.17,0.25,-0.12,,,1.0,,2.0,5.0,4.0,,,,,,,,2.0,1.0,0.0924,11.809753987855,19.135090697459,,-0.26,,,1.0,1.0,2.0,2.0,,,,,1.0,,,,1.0,1.0,,,,,
14109805,away,Fatih Karagümrük,Matías Kranevitter,matias-kranevitter,M. Kranevitter,M,5,179.0,496,M,295159,EUR,737942400,M,5,5,False,36.0,32.0,2.0,1.0,0.0,15.0,16.0,17.0,20.0,1.0,,67.0,41.0,6.6,5.0,0.0541327,51.697105560115,6.0,10.466063645455,0.0,,0,,0.25,0.03,-0.07,,,,,,2.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,
14109805,away,Fatih Karagümrük,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178.0,161,M,806964,EUR,887500800,M,8,8,False,62.0,56.0,4.0,3.0,0.0,23.0,25.0,33.0,37.0,3.0,,90.0,81.0,6.7,16.0,0.0488715,333.6313269692,34.0,104.68287042389,2.0,,0,,0.19,0.06,-0.16,,,4.0,1.0,2.0,7.0,6.0,,,,,1.0,1.0,1.0,3.0,1.0,,25.433501640762,41.849701523827,1.0,,,,3.0,2.0,2.0,2.0,,,,,1.0,,,,,,,,,,
14109805,away,Fatih Karagümrük,Baris Kalayci,baris-kalayci,B. Kalaycı,F,72,175.0,76,M,1534046,EUR,1125360000,M,72,72,False,16.0,14.0,,,0.0,3.0,3.0,11.0,13.0,3.0,,79.0,31.0,6.2,7.0,0.0620219,112.55158034878,8.0,46.842096048133,2.0,,0,,-0.26,0.24,-0.15,,,,,,5.0,4.0,,,,,,1.0,,1.0,,,47.265503831231,72.865376565101,,,Baris Kalayci,,,3.0,2.0,3.0,,,,,,,,,,,,,,,
14109805,away,Fatih Karagümrük,Sam Larsson,sam-larsson,S. Larsson,M,23,179.0,231,M,229800,EUR,734400000,F,23,23,False,42.0,33.0,2.0,1.0,1.0,9.0,10.0,24.0,32.0,2.0,,90.0,63.0,6.4,18.0,0.217585,122.20086009668,15.0,41.327013181147,1.0,,1,,-0.23,0.1,-0.03,,,,,2.0,11.0,6.0,,,,,,,,3.0,1.0,0.0225,20.348259788381,20.663516859431,2.0,-0.05,,,5.0,3.0,4.0,3.0,1.0,,0.0122,,2.0,1.0,,,,,,,,,
14109805,away,Fatih Karagümrük,Serginho,serginho,Serginho,M,70,180.0,332,M,849301,EUR,797126400,F,70,70,False,14.0,8.0,,,0.0,,1.0,8.0,13.0,3.0,,66.0,32.0,6.6,12.0,0.00536338,72.618434706905,11.0,15.850668146721,1.0,,2,,-0.41,0.17,0.19,,,,,,6.0,8.0,1.0,1.0,1.0,,,2.0,2.0,2.0,1.0,0.5267,12.323737319328,12.71033044417,,-0.59,,,4.0,4.0,1.0,1.0,,,,,2.0,,1.0,,1.0,2.0,,,,,
14109805,away,Fatih Karagümrük,Daniele Verde,daniele-verde,D. Verde,F,10,168.0,335,M,605580,EUR,835228800,F,10,10,True,16.0,13.0,,,1.0,6.0,6.0,7.0,10.0,2.0,,24.0,21.0,6.7,3.0,0.0287637,51.776481402505,8.0,-13.59017925006,0.0,,2,,-0.18,0.12,0.0,,,,,,,1.0,,,,,,,,,,0.1079,,,1.0,-0.08,,,1.0,,,,1.0,,0.1136,,1.0,,,,1.0,,,,,,
14109805,away,Fatih Karagümrük,Tiago Cukur,tiago-cukur,T. Cukur,F,21,196.0,188,M,1134447,EUR,1038614400,F,21,21,True,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,1.0,,24.0,11.0,6.3,4.0,0.00908207,3.7448376466811,1.0,0.50245443188313,0.0,,0,,-0.07,0.04,0.13,,,,,1.0,4.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
14109805,away,Fatih Karagümrük,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179.0,1215,M,997165,EUR,1045612800,M,6,6,True,26.0,24.0,3.0,2.0,0.0,12.0,12.0,12.0,14.0,4.0,,23.0,28.0,6.5,2.0,0.010743,65.422826392501,5.0,-35.912614626239,0.0,,0,,0.03,-0.11,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109805,away,Fatih Karagümrük,Ahmed Traore,ahmed-traore,A. Traore,F,88,174.0,68,M,2430477,EUR,1176422400,F,88,88,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,,,11.0,13.0,7.5,4.0,0.00125046,15.284883319192,3.0,-3.632739461313,0.0,,1,,-0.03,-0.02,-0.01,,,1.0,,,2.0,1.0,,,,,,,,1.0,1.0,0.0274,,,,0.53,,,1.0,,,1.0,1.0,1.0,0.5047,,1.0,,,,,,,,,,
14109805,away,Fatih Karagümrük,Furkan Bekleviç,furkan-beklevic,F. Bekleviç,G,99,192.0,20,M,934507,EUR,917740800,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109805,away,Fatih Karagümrük,Anıl Yiğit Çınar,anil-yigit-cinar,A. Y. Çınar,D,94,193.0,44,M,1198959,EUR,1057795200,D,94,94,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Anil Yigit Cinar,,,,,,,,,,,,,,,,,,,,
14109805,away,Fatih Karagümrük,Burhan Ersoy,burhan-ersoy,B. Ersoy,D,24,187.0,41,M,1640309,EUR,1055462400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109805,away,Fatih Karagümrük,Çağtay Kurukalıp,cagtay-kurukalip,Ç. Kurukalıp,D,33,172.0,81,M,962620,EUR,1014508800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109805,away,Fatih Karagümrük,Yaya Onogo,yaya-onogo,Y. Onogo,M,19,,14,M,2462525,EUR,1198022400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Yaya Onogo,,,,,,,,,,,,,,,,,,,,
14109805,away,Fatih Karagümrük,Abdul Kader Moussa Kone,abdul-kader-moussa-kone,A. K. M. Kone,F,15,185.0,67,M,2430490,EUR,1198972800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
