match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_outfielderBlock,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_bigChanceCreated,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches,stat_totalOffside,stat_goals
12437555,home,Las Palmas,Dinko Horkaš,,,dinko-horkas,D. Horkaš,G,1,189.0,377,M,855922,EUR,921024000,G,13,13,False,27.0,11.0,21.0,5.0,0.0,7.0,10.0,4.0,17.0,1.0,1.0,1.0,10.0,1.0,3.0,4.0,90.0,39.0,7.1,16.0,0.00259828,0,0.3495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437555,home,Las Palmas,Viti Rozada,,,viti-rozada,V. Rozada,D,17,171.0,116,M,1031499,EUR,874368000,D,18,18,False,28.0,23.0,2.0,1.0,0.0,14.0,16.0,11.0,14.0,9.0,2.0,1.0,6.0,,,,90.0,59.0,7.2,7.0,0.0503173,0,,2.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12437555,home,Las Palmas,Alex Suárez,,,alex-suarez,A. Suárez,D,4,179.0,259,M,914848,EUR,725846400,D,4,4,False,18.0,12.0,3.0,,0.0,9.0,10.0,3.0,8.0,1.0,,,3.0,,,,70.0,25.0,6.9,6.0,0.0006426,0,,,,1.0,,2.0,,,,,,True,3.0,,,,,,,,,,,,,,,,
12437555,home,Las Palmas,Juanma Herzog,,,juanma-herzog,J. Herzog,D,15,186.0,242,M,1513451,EUR,1084406400,D,28,28,False,32.0,26.0,4.0,1.0,0.0,18.0,20.0,8.0,12.0,4.0,,,3.0,,,,90.0,46.0,6.9,6.0,0.00283003,3,,,,4.0,5.0,7.0,1.0,,,,,,,5.0,2.0,1.0,0.1145,,,,,,,,,,,,
12437555,home,Las Palmas,Mika Mármol,,,mika-marmol,M. Mármol,D,3,181.0,783,M,979146,EUR,993945600,D,3,3,False,35.0,22.0,9.0,4.0,0.0,11.0,16.0,11.0,23.0,6.0,,,2.0,,,,90.0,67.0,7.3,27.0,0.0422806,0,,4.0,,2.0,4.0,6.0,1.0,4.0,3.0,,2.0,,1.0,2.0,,,,2.0,,,,,,,,,,,
12437555,home,Las Palmas,Javier Muñoz,,,javier-munoz,J. Muñoz,M,14,179.0,313,M,353154,EUR,793929600,M,5,5,False,18.0,10.0,2.0,,0.0,4.0,7.0,6.0,11.0,3.0,1.0,,3.0,,,,70.0,29.0,6.5,10.0,0.00897961,0,,,,2.0,3.0,3.0,2.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,
12437555,home,Las Palmas,Dário Essugo,,,dario-essugo,D. Essugo,M,14,178.0,9115,M,1110006,EUR,1110758400,M,29,29,False,13.0,9.0,1.0,,0.0,5.0,5.0,4.0,8.0,4.0,,,,,,,57.0,23.0,6.9,4.0,0.00251141,1,,,,1.0,4.0,1.0,1.0,3.0,2.0,,,,1.0,2.0,1.0,,0.0233,1.0,,1.0,,,,,,,,,
12437555,home,Las Palmas,Stefan Bajčetić,,,stefan-bajcetic,S. Bajčetić,M,43,185.0,10262,M,1142636,EUR,1098403200,M,21,21,False,26.0,17.0,1.0,,0.0,7.0,10.0,10.0,16.0,8.0,1.0,1.0,3.0,,,,81.0,33.0,6.8,10.0,0.0196606,0,,,,3.0,6.0,,1.0,3.0,1.0,1.0,,,,3.0,,,,1.0,1.0,2.0,stefanbajcetic,,,,,,,,
12437555,home,Las Palmas,Alberto Moleiro,,,alberto-moleiro,A. Moleiro,M,20,172.0,3634,M,1012444,EUR,1064880000,M,10,10,False,27.0,22.0,1.0,1.0,0.0,2.0,2.0,21.0,27.0,8.0,7.0,5.0,4.0,,,,90.0,50.0,7.6,11.0,0.406446,2,,2.0,1.0,,3.0,,2.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,0.1276,,1.0,1.0,,1.0,,,,,,,
12437555,home,Las Palmas,Adnan Januzaj,,,adnan-januzaj,A. Januzaj,M,24,186.0,1621,M,328145,EUR,791942400,F,24,24,False,19.0,13.0,2.0,,0.0,3.0,3.0,11.0,20.0,3.0,4.0,1.0,,,,,70.0,41.0,6.4,19.0,0.0718779,0,,4.0,1.0,,12.0,,,1.0,1.0,1.0,2.0,,,6.0,,,,,5.0,1.0,,,2.0,,,,,,
