match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,captain,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
10437975,home,Paços de Ferreira,Nigel Thomas,nigel-thomas,N. Thomas,F,27,177,76,M,916952,EUR,980985600,F,7,7,False,18.0,13.0,2.0,1.0,2.0,4.0,12.0,20.0,,2.0,,,,,90.0,44.0,6.3,21.0,,3,6.0,1.0,,7.0,,1.0,6.0,,,,,5.0,,,,,,,1.0,,,3.0,,,2.0,,,,
10437975,home,Paços de Ferreira,Matchoi Djaló,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,F,16,16,True,7.0,6.0,,,5.0,5.0,1.0,2.0,,4.0,,,,,20.0,12.0,6.6,3.0,,1,,,,1.0,2.0,,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,,,,,,
10437975,home,Paços de Ferreira,Uilton Silva,uilton-silva,U. Silva,F,,175,21,M,943391,EUR,712022400,F,9,9,True,2.0,2.0,,,2.0,2.0,,1.0,1.0,,,,,,20.0,6.0,6.6,1.0,,1,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
10437975,home,Paços de Ferreira,Adrián Butzke,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,17,17,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,,20.0,6.0,6.7,1.0,1.0,0,,,1.0,1.0,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10437975,home,Paços de Ferreira,Fábio Gomes,fabio-gomes,Fábio Gomes,F,90,192,633,M,909487,EUR,864518400,F,11,11,True,2.0,2.0,1.0,1.0,,,2.0,2.0,,,,,,,12.0,4.0,6.7,,,1,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,
10437975,home,Paços de Ferreira,Luís Bastos,luis-bastos,L. Bastos,D,26,175,21,M,1133298,EUR,1000598400,D,20,20,True,6.0,5.0,,,4.0,5.0,1.0,1.0,,,,,,,12.0,8.0,6.6,1.0,,0,,,,,1.0,,,,,,,,1.0,,Luís Bastos,,,,,,,,,,,,,,
10437975,home,Paços de Ferreira,Igor Vekić,igor-vekic,I. Vekić,G,1,192,160,M,943735,EUR,894412800,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437975,home,Paços de Ferreira,Pedro Ganchas,ganchas-pedro,P. Ganchas,D,4,190,70,M,1066234,EUR,959731200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437975,home,Paços de Ferreira,Jorge Silva,jorge-silva,J. Silva,D,7,183,105,M,790787,EUR,827452800,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Jorge,Silva,,,,,,,,,,,,,
10437975,home,Paços de Ferreira,Bastien Toma,bastien-toma,B. Toma,M,24,172,105,M,825858,EUR,930182400,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437975,away,Benfica,Odysseas Vlachodimos,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,99,99,False,20.0,14.0,10.0,4.0,12.0,15.0,2.0,5.0,,9.0,2.0,2.0,,,90.0,30.0,7.4,6.0,,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
10437975,away,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,False,74.0,60.0,3.0,1.0,30.0,35.0,30.0,42.0,,7.0,,,,,90.0,107.0,7.3,22.0,1.0,0,3.0,,1.0,7.0,7.0,1.0,6.0,4.0,,2.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,,,,,,,,,,
10437975,away,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,66,66,False,66.0,62.0,7.0,4.0,42.0,42.0,20.0,24.0,4.0,4.0,,,,,90.0,83.0,7.7,6.0,,1,,,3.0,5.0,6.0,,1.0,,,4.0,2.0,1.0,,1.0,,,2.0,1.0,1.0,,,1.0,,,,antoniosilva.66,,,
10437975,away,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,68.0,64.0,1.0,1.0,50.0,54.0,14.0,14.0,4.0,6.0,,,,,90.0,79.0,7.5,5.0,,1,,,,2.0,5.0,,,,,3.0,2.0,1.0,,2.0,,,2.0,,1.0,True,,1.0,,,,Notamendi30,,,
10437975,away,Benfica,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13008,M,177177,EUR,811555200,D,3,3,False,59.0,47.0,2.0,1.0,20.0,24.0,27.0,42.0,3.0,2.0,,,,,90.0,86.0,7.8,20.0,,2,7.0,,,3.0,4.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,grimaldo35,1.0,,
10437975,away,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,False,65.0,61.0,3.0,2.0,29.0,32.0,32.0,33.0,1.0,4.0,,,,,74.0,68.0,6.5,5.0,,0,,,1.0,5.0,2.0,1.0,,,,,,,,2.0,,,2.0,,,,1.0,,,,,,,,
10437975,away,Benfica,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,13,13,False,118.0,99.0,13.0,10.0,45.0,51.0,56.0,77.0,,9.0,,,,,90.0,137.0,7.3,30.0,2.0,1,10.0,2.0,1.0,5.0,4.0,1.0,3.0,2.0,,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,Enzo8,,,
10437975,away,Benfica,João Mário,joao-mario,J. Mário,M,10,179,3804,M,97001,EUR,727401600,M,20,20,False,59.0,53.0,1.0,1.0,18.0,20.0,36.0,40.0,,5.0,,,,,89.0,77.0,8.1,10.0,1.0,2,1.0,1.0,,1.0,6.0,,,,1.0,4.0,3.0,1.0,2.0,,,,,,,,1.0,1.0,,,,JoaoMario,1.0,,
10437975,away,Benfica,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,M,15,15,False,33.0,27.0,2.0,1.0,8.0,10.0,19.0,27.0,,4.0,,,,,74.0,51.0,7.2,14.0,1.0,2,4.0,,2.0,6.0,5.0,,5.0,4.0,,,,3.0,1.0,3.0,,,,,,,,1.0,1.0,1.0,,,,1.0,
10437975,away,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,M,8,8,False,72.0,68.0,2.0,2.0,27.0,28.0,41.0,45.0,,7.0,,,,,90.0,85.0,7.5,6.0,1.0,3,1.0,,,2.0,6.0,,,,2.0,3.0,2.0,,1.0,1.0,,,2.0,,1.0,,1.0,,1.0,,,,,,1.0
10437975,away,Benfica,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,88,88,False,13.0,9.0,,,5.0,8.0,4.0,5.0,1.0,,,,,,58.0,23.0,6.4,9.0,1.0,0,,,,6.0,4.0,,3.0,,,,,1.0,3.0,2.0,,,1.0,,,,1.0,,,1.0,,goncaloramos88,,,
10437975,away,Benfica,Petar Musa,petar-musa,P. Musa,F,9,190,2986,M,827668,EUR,888969600,F,33,33,True,8.0,5.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,,,,,32.0,17.0,6.8,6.0,,1,1.0,,,4.0,2.0,1.0,,,1.0,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,,
10437975,away,Benfica,Chiquinho,chiquinho,Chiquinho,M,22,174,1902,M,584124,EUR,806112000,M,22,22,True,21.0,19.0,1.0,1.0,11.0,12.0,8.0,10.0,,2.0,,,,,16.0,26.0,6.9,4.0,,0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,
10437975,away,Benfica,Julian Draxler,julian-draxler,J. Draxler,M,7,187,2782,M,142680,EUR,748483200,M,93,93,True,11.0,11.0,,,5.0,5.0,6.0,6.0,,2.0,,,,,16.0,13.0,6.6,1.0,1.0,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10437975,away,Benfica,David Neres,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,F,7,7,True,2.0,1.0,,,,,1.0,2.0,,,,,,,1.0,3.0,,2.0,,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,davidneres,,,
10437975,away,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437975,away,Benfica,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437975,away,Benfica,Lucas Veríssimo,lucas-verissimo,L. Veríssimo,D,28,188,1027,M,826343,EUR,804643200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437975,away,Benfica,Morato,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,91,91,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437975,away,Benfica,João Neves,joao-neves,J. Neves,M,87,174,37142,M,1190933,EUR,1096243200,M,87,87,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,joao_neves,,,
