match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,from,player_id,player_name,confirmed,playerName,reason,rescinded
12448291,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12448291,,,,,90,3.0,,1,,,substitution,123455930.0,True,False,injury,,,,,,,,
12448291,,,,,90,0.0,,1,,,injuryTime,,,,,8.0,,,,,,,
12448291,,,,,88,,,3,,,substitution,123455902.0,False,False,regular,,,,,,,,
12448291,,,,,88,,,3,,,substitution,123455901.0,False,False,regular,,,,,,,,
12448291,,1.0,2.0,,81,,,10,,,goal,193988641.0,,True,penalty,,penalty,892141.0,Santiago Giménez,,,,
12448291,,,,,80,,,11,,,varDecision,30512.0,,True,penaltyNotAwarded,,,857480.0,Calvin Stengs,False,,,
12448291,,,,,76,,,15,,,substitution,123455798.0,False,True,regular,,,,,,,,
12448291,,,,,76,,,15,,,substitution,123455799.0,False,True,regular,,,,,,,,
12448291,,,,,71,,,20,,,substitution,123455762.0,False,True,regular,,,,,,,,
12448291,,0.0,2.0,,65,,,26,,,goal,193987144.0,,False,regular,,,1035515.0,Paxten Aaronson,,,,
12448291,,0.0,1.0,,60,,,31,,,goal,193986929.0,,False,regular,,,837010.0,Niklas Vesterlund,,,,
12448291,,,,,59,,,32,,,substitution,123455724.0,False,False,regular,,,,,,,,
12448291,,,,,59,,,32,,,substitution,123455723.0,False,False,regular,,,,,,,,
12448291,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12448291,,,,,29,,,17,,,card,121835907.0,,False,yellow,,,152414.0,Mike van der Hoorn,,Mike van der Hoorn,Foul,False
