match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_errorLeadToAShot
12436454,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,jarrodbowen,552884,EUR,851040000,F,20,20,False,28.0,23.0,1.0,1.0,1.0,7.0,7.0,17.0,25.0,3.0,,90.0,58.0,8.3,20.0,0.0952179,3,,,,4.0,1.0,3.0,,10.0,7.0,4.0,,1.0,2.0,1.0,4.0,,3.0,1.0,,1.0,3.0,0.2198,4.0,2.0,1.0,2.0,1.0,0.309,,True,1.0,,,,,,,
12436454,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,Paqueta,839981,EUR,872640000,M,10,10,True,12.0,8.0,1.0,,0.0,4.0,7.0,4.0,5.0,1.0,,26.0,19.0,6.7,4.0,0.0132873,1,,,,,,1.0,,4.0,4.0,,1.0,,,,,1.0,,,1.0,1.0,2.0,0.0116,2.0,2.0,2.0,,,,,,,,,,,,,
12436454,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,18,18,True,8.0,3.0,,,0.0,1.0,2.0,2.0,6.0,1.0,,17.0,11.0,6.3,8.0,0.00048614,0,,,,,,1.0,2.0,4.0,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12436454,home,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,guiido_rodriguez,609752,EUR,766108800,M,24,24,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,,13.0,5.0,6.5,,0.00061907,0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12436454,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,True,,,,,0.0,,,1.0,1.0,,,12.0,2.0,6.7,,0.0643636,0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436454,home,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,,945217,EUR,946512000,D,25,25,True,,,,,0.0,,,,,,,12.0,,6.3,,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436454,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436454,home,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436454,home,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,guilhermelira06,1464248,EUR,1139443200,F,17,17,True,,,,,,,,,,,,,,,,,0,,Luis Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436454,home,West Ham United,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9883,M,niclas.fuellkrug24,132645,EUR,729216000,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436454,away,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,,98427,EUR,733017600,G,31,31,False,37.0,22.0,28.0,13.0,0.0,11.0,13.0,11.0,24.0,6.0,2.0,90.0,44.0,6.7,15.0,0.00283671,0,-1.5558,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,
12436454,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,nelsonsemedo50,252821,EUR,753408000,D,22,22,False,49.0,41.0,4.0,4.0,0.0,27.0,31.0,14.0,18.0,8.0,,90.0,66.0,7.2,11.0,0.0111514,1,,,,,,1.0,1.0,3.0,5.0,,2.0,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.0541,2.0,1.0,,,,,,,,,,,,,,
12436454,away,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,,846308,EUR,910569600,D,4,4,False,38.0,28.0,5.0,2.0,0.0,23.0,26.0,5.0,12.0,1.0,,90.0,42.0,6.3,10.0,0.0018455,0,,,,,,2.0,5.0,3.0,5.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12436454,away,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,,973418,EUR,916444800,D,24,24,False,41.0,32.0,6.0,2.0,0.0,24.0,26.0,8.0,16.0,3.0,,90.0,58.0,7.1,11.0,0.00316486,0,,,,1.0,,1.0,3.0,2.0,8.0,,5.0,3.0,2.0,1.0,,,1.0,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,
12436454,away,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,M,2,2,False,44.0,34.0,3.0,2.0,0.0,20.0,21.0,15.0,26.0,7.0,,90.0,74.0,8.1,15.0,0.0762046,4,,,,3.0,1.0,,5.0,4.0,10.0,,3.0,1.0,2.0,1.0,1.0,3.0,1.0,,3.0,1.0,2.0,0.4177,1.0,1.0,1.0,1.0,1.0,0.8266,,,,,,,,,1.0,
12436454,away,Wolverhampton,André,andre,André,M,7,176,9098,M,Andre7,1035996,EUR,995241600,M,7,7,False,16.0,14.0,2.0,2.0,0.0,6.0,7.0,8.0,9.0,1.0,,62.0,23.0,6.7,4.0,0.0180348,0,,André,,,,1.0,1.0,3.0,4.0,1.0,,,2.0,2.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,
12436454,away,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,,307284,EUR,746841600,M,5,5,False,30.0,23.0,5.0,2.0,0.0,13.0,17.0,10.0,13.0,5.0,,90.0,51.0,7.0,9.0,0.0057583,4,,,,,,6.0,3.0,9.0,10.0,2.0,4.0,,6.0,3.0,,,1.0,2.0,1.0,,1.0,0.2731,,,1.0,1.0,,0.045,1.0,True,,,,,,,,1.0
12436454,away,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,r_aitnouri,931278,EUR,991785600,M,3,3,False,22.0,21.0,,,1.0,13.0,13.0,9.0,12.0,4.0,,86.0,38.0,7.5,3.0,0.0870785,1,,,,3.0,1.0,1.0,,2.0,5.0,,1.0,1.0,2.0,1.0,,,2.0,,1.0,,1.0,0.0359,2.0,2.0,1.0,,,,,,,,,,,,1.0,
12436454,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,joaogomes.01,1015267,EUR,981936000,F,8,8,False,22.0,18.0,1.0,1.0,0.0,5.0,6.0,14.0,18.0,1.0,,78.0,31.0,6.3,7.0,0.0172283,2,,,,2.0,1.0,2.0,,12.0,2.0,2.0,,,1.0,,,6.0,2.0,1.0,,,1.0,0.2562,,,2.0,1.0,,0.1405,,,1.0,,,,,,,
12436454,away,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,Cunha,886363,EUR,927763200,F,10,10,False,35.0,26.0,4.0,3.0,0.0,9.0,10.0,18.0,27.0,8.0,,90.0,53.0,7.1,19.0,0.24682,2,,,,2.0,1.0,,2.0,6.0,4.0,3.0,,,,,5.0,1.0,4.0,1.0,,1.0,1.0,0.044,2.0,1.0,1.0,1.0,,0.2665,,,,,,,,,,
12436454,away,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,,876599,EUR,949795200,F,9,9,False,13.0,10.0,2.0,2.0,0.0,3.0,4.0,7.0,10.0,2.0,,62.0,22.0,6.6,8.0,0.00466652,0,,,,1.0,,4.0,3.0,8.0,4.0,1.0,2.0,,,,3.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12436454,away,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,,845273,EUR,898905600,M,27,27,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,1.0,,28.0,12.0,6.8,3.0,0.00079955,2,,,,,,1.0,1.0,3.0,3.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,0.1419,1.0,,,,,,,,,,,,,,,
12436454,away,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,,280979,EUR,849225600,F,29,29,True,6.0,4.0,1.0,,0.0,1.0,1.0,4.0,6.0,1.0,,28.0,12.0,6.7,5.0,0.0596591,2,,,,1.0,1.0,1.0,,5.0,,,,,,,3.0,2.0,1.0,1.0,,,,0.1318,,,2.0,1.0,,0.0348,,,,,,,,,,
12436454,away,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,,932628,EUR,1003276800,M,20,20,True,15.0,12.0,6.0,3.0,0.0,6.0,6.0,6.0,9.0,3.0,,12.0,20.0,7.0,3.0,0.0555231,1,,,,,,,,1.0,3.0,,,,1.0,,,,1.0,1.0,,,1.0,0.1176,1.0,1.0,1.0,,,,,,,,,,,,,
12436454,away,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,,1006073,EUR,1057536000,F,19,19,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,1.0,,14.0,6.0,6.5,2.0,0.00015919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436454,away,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,242,M,,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436454,away,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,,50027,EUR,641952000,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436454,away,Wolverhampton,Pedro Lima,lima-pedro,P. Lima,D,17,174,3651,M,,1597270,EUR,1151712000,D,37,37,True,,,,,,,,,,,,,,,,,0,,Pedro,Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436454,away,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,Hwangso,786186,EUR,822614400,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436454,away,Wolverhampton,Carlos Forbs,carlos-borges,C. Forbs,F,9,169,11023,M,,1069486,EUR,1079654400,F,26,26,True,,,,,,,,,,,,,,,,,0,,Carlos Forbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
