match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_interceptionWon,player_lastName,captain,stat_fouls,stat_challengeLost,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_totalContest,stat_wonContest,stat_keyPass,stat_totalCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_punches,stat_errorLeadToAGoal,stat_bigChanceMissed
14064491,home,Le Havre,Mory Diaw,mory-diaw,M. Diaw,G,99,197.0,3466,M,580226,EUR,740707200,G,99,99,False,26.0,15.0,15.0,5.0,0.0,11.0,15.0,4.0,11.0,1.0,2.0,4.0,1.0,2.0,3.0,45.0,32.0,7.5,11.0,0.00207588,17.316627971158,3.0,10.928924874812,0.0,0.8448,0,0.1688,0.02,0.0,-0.09,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064491,home,Le Havre,Stephan Zagadou,stephan-zagadou,S. Zagadou,D,29,186.0,169,M,2073555,EUR,1224806400,D,29,29,False,20.0,19.0,3.0,2.0,0.0,14.0,14.0,5.0,6.0,2.0,5.0,,,,,84.0,37.0,7.3,3.0,0.00085732,96.947389188305,11.0,3.6811106788499,0.0,,0,,0.04,0.02,0.41,,Stephan Zagadou,1.0,2.0,1.0,7.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14064491,home,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188.0,192,M,287887,EUR,806025600,D,4,4,False,45.0,38.0,9.0,4.0,0.0,34.0,36.0,4.0,9.0,3.0,6.0,5.0,,,,90.0,67.0,7.8,7.0,0.00097746,36.821690546402,7.0,-4.3671642543368,0.0,,0,,0.07,0.0,0.67,,,,,,14.0,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14064491,home,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189.0,767,M,1035988,EUR,1018569600,D,93,93,False,,,,,0.0,,,,,,,,,,,2.0,,3.0,,,,,,,,0,,,,0.0,,,,1.0,,,,,,,,,True,1.0,,,,,,,,,,,,,,,,,,,,,
14064491,home,Le Havre,Lucas Gourna-Douath,lucas-gourna-douath,L. Gourna-Douath,M,19,185.0,1202,M,1012657,EUR,1060041600,M,19,19,False,12.0,12.0,1.0,1.0,0.0,6.0,6.0,6.0,6.0,,3.0,2.0,2.0,,,90.0,29.0,6.9,2.0,0.00583598,13.810813895864,3.0,8.5330619501114,0.0,,0,,0.1,0.01,0.28,,,1.0,2.0,,3.0,2.0,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
14064491,home,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179.0,813,M,54308,EUR,663897600,M,7,7,False,20.0,15.0,6.0,3.0,0.0,11.0,13.0,4.0,7.0,2.0,4.0,3.0,,,,90.0,34.0,7.3,6.0,0.0023945,51.227984495216,7.0,28.140420669488,1.0,,0,,-0.01,0.03,0.56,,,1.0,2.0,,6.0,1.0,2.0,1.0,1.0,,,,,1.0,20.31634107824,22.702924921692,,,,,,,,,,,,,,,,,,
14064491,home,Le Havre,Simon Ebonog,ebonog-simon,S. Ebonog,M,26,180.0,154,M,1490783,EUR,1092614400,M,26,26,False,17.0,14.0,,,0.0,8.0,9.0,6.0,8.0,1.0,3.0,4.0,,,,65.0,33.0,6.3,13.0,0.0155084,91.545105043432,9.0,60.72402586796,2.0,,0,,0.03,0.2,-0.03,,,,6.0,4.0,1.0,,1.0,,4.0,1.0,,,1.0,,27.027277498441,48.551785260126,2.0,1.0,1.0,,,,,,,,,,,,,,,
14064491,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179.0,1899,M,992026,EUR,1008028800,M,14,14,False,28.0,21.0,4.0,2.0,0.0,12.0,15.0,9.0,13.0,1.0,8.0,6.0,3.0,,,89.0,52.0,7.2,12.0,0.00303659,94.312398513374,11.0,64.012540135288,1.0,,2,,-0.06,0.3,0.22,,,1.0,5.0,,1.0,,4.0,2.0,2.0,1.0,,,,2.0,19.347538204661,22.568663318859,2.0,,,1.0,1.0,1.0,0.0991,-0.51,,,,,,,,,,
14064491,home,Le Havre,Yanis Zouaoui,yanis-zouaoui,Y. Zouaoui,D,18,183.0,298,M,1397882,EUR,893721600,M,18,18,False,36.0,27.0,5.0,2.0,0.0,24.0,28.0,3.0,8.0,,4.0,3.0,,,,90.0,67.0,6.5,19.0,0.00274158,66.183958305625,10.0,0.42934430608639,0.0,,0,,-0.11,-0.23,0.0,,Yanis Zouaoui,1.0,7.0,2.0,5.0,,3.0,2.0,3.0,2.0,,,1.0,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14064491,home,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182.0,880,M,1001458,EUR,971136000,F,45,45,False,22.0,9.0,,,0.0,4.0,6.0,5.0,16.0,8.0,14.0,3.0,4.0,,,90.0,46.0,9.6,18.0,0.00119045,78.690125356898,7.0,37.516092871802,3.0,,2,,-0.36,0.5,0.26,,,6.0,11.0,,4.0,1.0,1.0,1.0,2.0,,,,2.0,1.0,21.583298208212,55.718943092367,3.0,1.0,,1.0,,,1.0509,0.88,2.0,2.0,1.0,1.0674,,,,,,
