match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_accurateCross,stat_bigChanceCreated,player_firstName,captain,stat_bigChanceMissed,stat_totalOffside,player_lastName,stat_punches,stat_clearanceOffLine,stat_outfielderBlock,stat_lastManTackle
12437491,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,TheOctopus,70988,EUR,705542400,G,1,1,False,14.0,14.0,1.0,1.0,0.0,13.0,13.0,1.0,1.0,6.0,1.0,1.0,1.0,90.0,22.0,6.6,0.00015365,0,-0.0459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437491,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,D,8,8,False,66.0,63.0,4.0,3.0,0.0,17.0,17.0,46.0,51.0,3.0,,,,90.0,83.0,7.9,0.126373,8,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,6.0,0.2538,0.5173,2.0,,,,,,,,,,,,,,,,,,,,,,
12437491,home,Real Madrid,Jacobo Ramón,jacobo-naveros,J. Ramón,D,14,196,13079,M,,1403348,EUR,1104969600,D,31,31,False,44.0,44.0,,,0.0,26.0,26.0,18.0,18.0,2.0,,,,90.0,62.0,7.6,0.00939653,2,,,5.0,6.0,8.0,,,,,1.0,1.0,3.0,0.1587,0.3279,1.0,6.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,
12437491,home,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184,117937,M,asencio,1156645,EUR,1045094400,D,35,35,False,20.0,19.0,1.0,1.0,0.0,14.0,14.0,5.0,6.0,5.0,,,,64.0,30.0,6.7,0.00335804,0,,,2.0,4.0,4.0,,,,,,,2.0,,,,2.0,1.0,,3.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
12437491,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,False,81.0,76.0,3.0,2.0,0.0,16.0,17.0,63.0,74.0,4.0,,,,90.0,105.0,7.8,0.768582,0,,10.0,,2.0,7.0,1.0,,,,,,13.0,,,2.0,1.0,1.0,,,1.0,3.0,3.0,,,3.0,,3.0,1.0,,,,,,,,,
12437491,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,M,15,15,False,65.0,60.0,3.0,2.0,0.0,7.0,7.0,58.0,74.0,6.0,,,,90.0,101.0,8.9,0.400668,6,,16.0,2.0,4.0,6.0,1.0,3.0,2.0,2.0,2.0,2.0,21.0,0.1905,0.072,6.0,,,,,,2.0,1.0,,3.0,2.0,,5.0,1.0,Arda Guler,,,,,,,,
12437491,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,False,111.0,106.0,4.0,4.0,0.0,41.0,43.0,65.0,71.0,12.0,,,,90.0,127.0,7.7,0.100003,0,,3.0,,3.0,7.0,1.0,,,,,,9.0,,,4.0,1.0,1.0,,,,4.0,1.0,,,3.0,1.0,,,,,,,,,,,
12437491,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,False,102.0,94.0,2.0,2.0,1.0,20.0,21.0,74.0,94.0,5.0,,,,90.0,134.0,8.6,0.249889,4,,13.0,1.0,4.0,7.0,,3.0,2.0,1.0,1.0,2.0,24.0,0.0761,0.1059,3.0,,1.0,,,1.0,2.0,2.0,,1.0,3.0,1.0,,1.0,,True,,,,,,,
12437491,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,JudeBell,991011,EUR,1056844800,M,5,5,False,67.0,56.0,4.0,3.0,0.0,14.0,14.0,43.0,57.0,5.0,,,,90.0,95.0,8.0,0.160374,3,,4.0,3.0,10.0,5.0,,3.0,2.0,1.0,2.0,,24.0,0.3301,0.1971,5.0,1.0,4.0,,,1.0,1.0,1.0,,5.0,1.0,2.0,1.0,,,,,,,,,,
12437491,home,Real Madrid,Endrick,endrick,Endrick,F,9,173,411797,M,Endrick,1174937,EUR,1153440000,F,16,16,False,8.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,8.0,,,,,74.0,25.0,7.0,0.0226843,6,,1.0,,2.0,3.0,,2.0,1.0,4.0,1.0,1.0,9.0,0.6182,0.5952,1.0,1.0,1.0,,,1.0,,,,2.0,1.0,,,,,,1.0,,,,,,
