match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_accurateCross,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,captain,stat_goals,stat_outfielderBlock,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_hitWoodwork
10408345,home,Celta Vigo,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188,1571,M,47339,EUR,574473600,G,1,1,False,32.0,24.0,18.0,10.0,18.0,21.0,6.0,11.0,1.0,11.0,1.0,1.0,90.0,40.0,7.0,9.0,0.0,0.0,0.0011166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408345,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,D,3,3,False,46.0,34.0,9.0,7.0,16.0,23.0,18.0,25.0,1.0,4.0,,,90.0,70.0,6.7,20.0,0.0,0.0,0.0177477,0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408345,home,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184,857,M,796320,EUR,812332800,D,15,15,False,48.0,42.0,4.0,4.0,38.0,40.0,4.0,8.0,7.0,13.0,,,90.0,62.0,7.3,7.0,0.0,0.0,0.00209949,0,,2.0,3.0,,,,,1.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10408345,home,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,False,45.0,36.0,3.0,,24.0,29.0,12.0,16.0,2.0,8.0,,,90.0,57.0,7.3,10.0,0.0,0.0,0.0040306,0,,1.0,7.0,1.0,,,,2.0,1.0,,,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10408345,home,Celta Vigo,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,17,17,False,45.0,32.0,6.0,,19.0,28.0,14.0,22.0,3.0,6.0,,,90.0,92.0,7.1,29.0,0.0,0.0,0.0480535,0,5.0,7.0,8.0,1.0,1.0,4.0,1.0,,4.0,1.0,1.0,,4.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
10408345,home,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,M,7,7,False,25.0,16.0,,,2.0,4.0,14.0,22.0,1.0,3.0,,,89.0,36.0,6.7,12.0,0.0828,0.1795,0.11329,2,1.0,2.0,3.0,,1.0,,,,,1.0,1.0,1.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
10408345,home,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,14,14,False,24.0,21.0,1.0,1.0,13.0,15.0,8.0,9.0,1.0,3.0,,,45.0,34.0,6.7,5.0,0.0153,0.0,0.0172443,1,,3.0,5.0,1.0,1.0,,,,1.0,1.0,,1.0,2.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,
10408345,home,Celta Vigo,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,5,5,False,21.0,16.0,2.0,1.0,10.0,13.0,6.0,8.0,,2.0,,,45.0,28.0,6.7,7.0,0.0,0.0,0.00668759,0,,3.0,4.0,,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
10408345,home,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,23,23,False,26.0,21.0,2.0,1.0,6.0,9.0,16.0,18.0,,5.0,,,85.0,37.0,7.0,10.0,0.1065,0.0545,0.0738088,1,1.0,9.0,2.0,,3.0,,,1.0,2.0,4.0,2.0,,2.0,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,
10408345,home,Celta Vigo,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5203,M,1010505,EUR,1022457600,F,24,24,False,20.0,16.0,2.0,1.0,3.0,4.0,13.0,16.0,,4.0,,,82.0,35.0,6.7,9.0,0.0381,0.0,0.0474574,1,,3.0,3.0,,1.0,,,,4.0,3.0,,,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,
