match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_outfielderBlock,player_sofascoreId
11391388,home,Clermont Foot,Massamba Ndiaye,ndiaye-massamba,M. Ndiaye,G,16,202,260,M,1177344,EUR,1002412800,G,1,1,False,32.0,25.0,9.0,2.0,24.0,28.0,1.0,4.0,1.0,1.0,10.0,2.0,1.0,1.0,90.0,43.0,6.7,7.0,0.00024727,0,-0.2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391388,home,Clermont Foot,Andy Pelmard,andy-pelmard,A. Pelmard,D,70,179,411,M,877978,EUR,952819200,D,17,17,False,58.0,50.0,12.0,5.0,34.0,36.0,16.0,22.0,1.0,4.0,5.0,,,,90.0,72.0,6.7,10.0,0.00620604,0,,,,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391388,home,Clermont Foot,Florent Ogier,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,False,63.0,54.0,6.0,4.0,47.0,50.0,7.0,13.0,5.0,6.0,5.0,,,,90.0,68.0,6.6,10.0,0.00166353,0,,,,,,3.0,1.0,1.0,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11391388,home,Clermont Foot,Maximiliano Caufriez,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,800349,EUR,856051200,D,5,5,False,48.0,43.0,8.0,6.0,28.0,31.0,16.0,18.0,,5.0,9.0,,,,90.0,65.0,7.1,7.0,0.0567802,2,,,,6.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0608,1.0,,,,,,,,,,,,,
11391388,home,Clermont Foot,Mehdi Zeffane,mehdi-zeffane,M. Zeffane,M,,176,821,M,217770,EUR,706233600,M,2,2,False,37.0,27.0,4.0,1.0,18.0,23.0,9.0,16.0,,1.0,1.0,,,,72.0,53.0,6.5,13.0,0.00370951,0,,,,2.0,,2.0,1.0,1.0,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
11391388,home,Clermont Foot,Yohann Magnin,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,False,44.0,34.0,4.0,3.0,20.0,23.0,14.0,21.0,3.0,8.0,3.0,,,,90.0,65.0,7.2,17.0,0.00640514,1,,,,4.0,2.0,1.0,3.0,3.0,5.0,,,,,2.0,,,,,1.0,2.0,,0.0751,1.0,1.0,,,,,,,,,,,,
11391388,home,Clermont Foot,Johan Gastien,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,61.0,53.0,7.0,4.0,35.0,38.0,20.0,29.0,,3.0,6.0,,,,90.0,76.0,7.2,13.0,0.278807,1,,,,5.0,,2.0,1.0,,,,,6.0,2.0,,3.0,1.0,,,,2.0,1.0,0.0735,2.0,1.0,,,,,,,,,,,,
11391388,home,Clermont Foot,Neto Borges,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,M,3,3,False,30.0,19.0,5.0,,9.0,11.0,11.0,23.0,,3.0,1.0,,,,90.0,60.0,6.0,16.0,0.154778,0,,,,11.0,,2.0,3.0,1.0,2.0,,,4.0,1.0,3.0,4.0,,,,1.0,,4.0,,,,,,,,,,,,,,,
11391388,home,Clermont Foot,Bilal Boutobba,bilal-boutobba,B. Boutobba,M,98,172,465,M,769163,EUR,904348800,F,8,8,False,39.0,30.0,1.0,1.0,11.0,14.0,19.0,28.0,2.0,8.0,3.0,,,,89.0,64.0,8.3,20.0,0.616502,4,,,,4.0,,,,,6.0,,,3.0,,1.0,1.0,4.0,2.0,2.0,2.0,4.0,,0.194,3.0,1.0,1.0,2.0,1.0,0.0985,,,,,,,,
11391388,home,Clermont Foot,Elbasan Rashani,elbasan-rashani,E. Rashani,F,11,181,221,M,113409,EUR,736905600,F,18,18,False,18.0,14.0,,,3.0,6.0,11.0,16.0,,4.0,2.0,,,,72.0,34.0,6.8,14.0,0.0144883,1,,,,7.0,2.0,,1.0,1.0,2.0,,,4.0,,1.0,,3.0,1.0,,,2.0,2.0,0.0307,1.0,,,,1.0,0.3947,,,,,,,,
11391388,home,Clermont Foot,Shamar Nicholson,shamar-nicholson,S. Nicholson,F,9,192,765,M,884948,EUR,858384000,F,23,23,False,9.0,7.0,,,5.0,5.0,2.0,4.0,,3.0,3.0,,,,61.0,17.0,7.1,4.0,0.00940007,3,,,,4.0,1.0,,1.0,,1.0,,,,,2.0,,,,,,2.0,1.0,0.7286,,,,,3.0,1.1022,1.0,1.0,,,,,,
11391388,home,Clermont Foot,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,True,7.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,,,,29.0,14.0,6.3,7.0,0.00195152,1,,,,4.0,1.0,,,,2.0,,,,,1.0,,2.0,,1.0,,,,0.0443,1.0,,,,,,,,1.0,,,,,
11391388,home,Clermont Foot,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,M,10,10,True,14.0,10.0,,,2.0,2.0,8.0,12.0,,1.0,2.0,,,,18.0,20.0,6.5,7.0,0.00275115,1,,,,1.0,,,,,1.0,,,,,,,2.0,1.0,,,,,0.3487,,,,,1.0,0.5076,1.0,,,,,,,
11391388,home,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,F,11,11,True,14.0,8.0,2.0,,6.0,7.0,2.0,7.0,,2.0,,,,,18.0,16.0,6.6,6.0,0.00195037,0,,,,2.0,,,,,,,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11391388,home,Clermont Foot,Habib Keita,habib-keita,H. Keita,M,8,182,539,M,1082953,EUR,1012867200,M,6,6,True,,,,,,,,,,,,,,,1.0,,,,,0,,Habib Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391388,home,Clermont Foot,Theo Borne,borne-theo,T. Borne,G,16,191,16,M,1146236,EUR,1026691200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391388,home,Clermont Foot,Yoël Armougom,yoel-armougom,Y. Armougom,D,31,173,302,M,909167,EUR,897004800,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391388,home,Clermont Foot,Maxime Gonalons,maxime-gonalons,M. Gonalons,M,,186,154,M,82555,EUR,605491200,M,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391388,home,Clermont Foot,Stan Berkani,berkani-stan,S. Berkani,M,24,178,201,M,1477015,EUR,1060732800,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,Stan Berkani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391388,home,Clermont Foot,Mohamed-Amine Bouchenna,mohamed-amine-bouchenna,M. Bouchenna,F,22,179,140,M,1426226,EUR,1150329600,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391388,away,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,32.0,23.0,13.0,5.0,21.0,26.0,2.0,6.0,1.0,2.0,8.0,1.0,3.0,5.0,90.0,45.0,7.5,9.0,0.00114758,0,1.103,,,,,,,,,True,1.0,,,,,,,,,1.0,,,,,,,,,,,,2.0,2.0,,,
11391388,away,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,D,28,28,False,43.0,37.0,3.0,1.0,27.0,30.0,10.0,14.0,,7.0,2.0,,,,90.0,68.0,6.9,10.0,0.00618328,0,,Marvin Senaya,,2.0,,2.0,5.0,2.0,,,,1.0,,,1.0,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
11391388,away,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,78.0,69.0,6.0,2.0,51.0,54.0,18.0,24.0,1.0,3.0,2.0,,,,90.0,90.0,7.5,11.0,0.0136342,0,,,,2.0,,3.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,2.0,
11391388,away,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,24,24,False,62.0,56.0,6.0,2.0,51.0,52.0,5.0,10.0,1.0,3.0,6.0,,,,90.0,73.0,7.0,6.0,0.00250902,0,,Abakar Sylla,,2.0,,6.0,2.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,
11391388,away,RC Strasbourg,Frédéric Guilbert,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,2,2,False,38.0,31.0,4.0,1.0,17.0,19.0,14.0,19.0,,4.0,6.0,,,,78.0,58.0,6.8,11.0,0.00632767,1,,,,6.0,1.0,1.0,3.0,2.0,1.0,,,,,3.0,1.0,,,,2.0,1.0,2.0,0.0058,,1.0,,,,,,,,,,,1.0,
11391388,away,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,18,18,False,30.0,22.0,5.0,2.0,9.0,9.0,13.0,22.0,,4.0,2.0,,,,86.0,48.0,6.7,16.0,0.0137049,0,,,,3.0,,,1.0,1.0,6.0,,,1.0,,,1.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,1.0,
11391388,away,RC Strasbourg,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,False,40.0,31.0,7.0,3.0,18.0,20.0,13.0,20.0,3.0,5.0,5.0,,,,90.0,54.0,7.0,12.0,0.60437,0,,,,7.0,2.0,2.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,,1.0,,1.0,1.0,,,,,,,,,1.0,
11391388,away,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,False,33.0,26.0,2.0,1.0,17.0,19.0,9.0,14.0,2.0,2.0,4.0,,,,90.0,43.0,6.3,9.0,0.0438236,2,,Habib,Diarra,6.0,1.0,1.0,,,1.0,,,,,1.0,2.0,,,,,,2.0,0.4597,,1.0,,,1.0,0.0566,1.0,,,,,,,
11391388,away,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,F,26,26,False,30.0,24.0,1.0,,7.0,9.0,18.0,26.0,2.0,13.0,7.0,,,,90.0,62.0,7.6,18.0,0.0553866,1,,,,5.0,2.0,3.0,1.0,,3.0,,,5.0,1.0,,,5.0,5.0,,1.0,5.0,3.0,0.0192,,1.0,,,,,,,,,,,,
11391388,away,RC Strasbourg,Dion Moise Sahi,dion-moise-sahi,D. M. Sahi,F,80,175,418,M,1113031,EUR,1008806400,F,11,11,False,13.0,8.0,,,4.0,6.0,5.0,8.0,1.0,1.0,,,,,77.0,22.0,7.4,8.0,0.272813,2,,Dion Moise Sahi,,4.0,,1.0,,,2.0,,,1.0,1.0,3.0,,1.0,,,,,,0.5589,1.0,1.0,,1.0,1.0,0.7217,,1.0,1.0,,,,,
11391388,away,RC Strasbourg,Ângelo,angelo,Ângelo,M,20,182,9953,M,1086455,EUR,1103587200,F,23,23,False,14.0,11.0,1.0,1.0,3.0,3.0,8.0,13.0,,2.0,5.0,,,,60.0,29.0,6.8,12.0,0.204048,0,,Ângelo,,3.0,1.0,,1.0,1.0,3.0,,,2.0,,,,3.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,angelogabriel
11391388,away,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195,9578,M,1048333,EUR,1044230400,F,10,10,True,3.0,1.0,,,,,1.0,3.0,2.0,2.0,1.0,,,,30.0,8.0,6.3,5.0,0.00148871,0,,,,7.0,2.0,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,
11391388,away,RC Strasbourg,Jessy Deminguet,jessy-deminguet,J. Deminguet,M,20,178,128,M,902657,EUR,884131200,M,7,7,True,5.0,5.0,,,3.0,3.0,2.0,2.0,,,2.0,,,,13.0,6.0,6.6,,0.0548131,0,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11391388,away,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,D,3,3,True,5.0,,2.0,,,1.0,,4.0,1.0,1.0,1.0,,,,12.0,9.0,6.4,6.0,0.00023583,0,,,,2.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
11391388,away,RC Strasbourg,Steven Baseya,steven-baseya,S. Baseya,D,14,189,123,M,1506777,EUR,1105660800,D,25,25,True,11.0,11.0,,,9.0,9.0,2.0,2.0,,2.0,2.0,,,,13.0,14.0,6.7,,0.00029723,0,,Steven Baseya,,1.0,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11391388,away,RC Strasbourg,Alaa Bellaarouch,alaa-bellaarouch,A. Bellaarouch,G,36,188,1255,M,1000501,EUR,1009843200,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391388,away,RC Strasbourg,Alexandre Pierre,alexandre-pierre,A. Pierre,G,16,190,1367,M,1091596,EUR,983059200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,Alexandre Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391388,away,RC Strasbourg,Gerzino Nyamsi,gerzino-nyamsi,G. Nyamsi,D,5,193,756,M,901470,EUR,853891200,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391388,away,RC Strasbourg,Samir El Mourabet,el-mourabet-samir,S. E. Mourabet,M,29,186,2528,M,1605921,EUR,1128556800,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,Samir El Mourabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391388,away,RC Strasbourg,Mohamed Bechikh,bechikh-mohamed,M. Bechikh,F,37,183,137,M,1634355,EUR,1121212800,F,33,33,True,,,,,,,,,,,,,,,,,,,,0,,Mohamed Bechikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
