match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_outfielderBlock,stat_keyPass,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalCross,stat_accurateCross,stat_fouls,stat_wasFouled,stat_dispossessed,stat_shotOffTarget,stat_goals,stat_penaltyConceded,stat_bigChanceMissed,stat_totalOffside,captain,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_penaltyWon
11452996,home,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,750,EUR,476409600,F,7,7,False,25.0,22.0,1.0,1.0,12.0,12.0,10.0,13.0,4.0,,,,90.0,37.0,8.2,6.0,4,3.0,,6.0,,1.0,,,2.0,,,,,,,,CR7,,,3.0,,,,,2.0,1.0,2.0,,1.0,1.0,True,1.0,,,,
11452996,home,Al-Nassr,Seko Fofana,,,seko-fofana,S. Fofana,M,42,184.0,12170,M,191188,EUR,799804800,M,6,6,True,9.0,8.0,1.0,1.0,6.0,6.0,2.0,3.0,2.0,,,,13.0,13.0,6.9,1.0,0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,sekofofana,,,,,,,,,,,,,,,,,,,
11452996,home,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400,F,29,29,True,5.0,4.0,,,2.0,3.0,2.0,2.0,1.0,,,,17.0,6.0,6.6,1.0,0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11452996,home,Al-Nassr,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,881831,EUR,853286400,D,5,5,True,,,,,,,,,,,,,1.0,,,,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452996,home,Al-Nassr,Waleed Abdullah,,,waleed-abdullah,W. Abdullah,G,33,196.0,188,M,118139,EUR,514252800,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452996,home,Al-Nassr,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452996,home,Al-Nassr,Mohammed Qassem,,,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452996,home,Al-Nassr,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452996,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452996,home,Al-Nassr,Sami Al-Najei,,,sami-al-najei,S. Al-Najei,M,14,181.0,886,M,832312,EUR,855273600,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452996,away,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195.0,19839,M,845074,EUR,699408000,G,16,16,False,15.0,12.0,4.0,1.0,11.0,14.0,1.0,1.0,6.0,2.0,,3.0,90.0,24.0,5.9,3.0,0,,,,,,,,1.0,,,,,,,,edou_mendy,,,,,,,,,,,,,,,,1.0,1.0,,
11452996,away,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,917035,EUR,938736000,D,27,27,False,17.0,12.0,4.0,1.0,6.0,7.0,6.0,13.0,6.0,,,,90.0,46.0,6.2,16.0,1,,,9.0,5.0,2.0,,,,1.0,3.0,2.0,2.0,4.0,,,,,,1.0,3.0,,1.0,2.0,2.0,,,,,,,,,,,
11452996,away,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,806968,EUR,889056000,D,28,28,False,28.0,26.0,3.0,2.0,22.0,22.0,4.0,6.0,10.0,,,,90.0,37.0,5.9,4.0,1,,2.0,1.0,5.0,2.0,1.0,1.0,,,2.0,2.0,1.0,,1.0,,merihdemiral,,,,,,,,,,,,,,,,,,1.0,
11452996,away,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200,D,3,3,False,32.0,27.0,8.0,5.0,18.0,20.0,9.0,13.0,3.0,,,,90.0,45.0,6.5,8.0,3,,2.0,2.0,2.0,,,,3.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,3.0,,,,,,,,,,
11452996,away,Al-Ahli,Bassam Al-Hurayji,Mohammed Bassam Alhurayji,,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000,D,6,6,False,16.0,14.0,3.0,3.0,5.0,5.0,9.0,14.0,5.0,,,,85.0,48.0,7.3,12.0,0,1.0,,6.0,7.0,3.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,3.0,,1.0,3.0,2.0,,,,,,,,,,,1.0
11452996,away,Al-Ahli,Mohammed Al-Majhad,,,mohammed-al-majhad,M. Al-Majhad,M,29,177.0,80,M,893260,EUR,900547200,M,29,29,False,50.0,36.0,15.0,7.0,15.0,18.0,21.0,32.0,3.0,,,,89.0,63.0,7.7,14.0,1,,,3.0,6.0,1.0,1.0,,,2.0,3.0,3.0,,1.0,1.0,3.0,,1.0,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,
11452996,away,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,359226,EUR,850953600,M,79,79,False,41.0,35.0,4.0,3.0,13.0,16.0,23.0,31.0,5.0,,,,90.0,64.0,7.4,15.0,1,,1.0,3.0,5.0,,,,,,2.0,1.0,2.0,1.0,,1.0,franckkessie,,,1.0,6.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,
11452996,away,Al-Ahli,Gabri Veiga,,,gabri-veiga,G. Veiga,M,10,184.0,5191,M,1010505,EUR,1022457600,M,24,24,False,18.0,14.0,1.0,1.0,1.0,1.0,13.0,18.0,4.0,,,,66.0,30.0,6.7,10.0,3,,,3.0,1.0,2.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,
11452996,away,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181.0,30860,M,143697,EUR,686361600,M,10,10,False,20.0,17.0,,,5.0,6.0,12.0,14.0,5.0,,,,85.0,32.0,6.1,9.0,1,1.0,1.0,6.0,2.0,2.0,1.0,,,1.0,,,2.0,1.0,,1.0,BobbyFirmino,,,1.0,,,,,3.0,,,,1.0,,True,,,,,
11452996,away,Al-Ahli,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173.0,12636,M,347010,EUR,858124800,M,97,97,False,9.0,6.0,,,1.0,1.0,5.0,9.0,3.0,,,,66.0,23.0,6.0,11.0,2,,,6.0,2.0,5.0,1.0,2.0,,,,,2.0,1.0,,1.0,st_maximin,,,,1.0,,1.0,1.0,,,,,,,,,,,,
11452996,away,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400,F,7,7,False,29.0,23.0,2.0,1.0,7.0,8.0,23.0,32.0,2.0,,,,90.0,64.0,8.3,19.0,4,,1.0,5.0,7.0,6.0,3.0,,,,,,2.0,,,6.0,RMahrez,1.0,2.0,2.0,11.0,7.0,1.0,3.0,2.0,2.0,1.0,,,1.0,,,,,,
11452996,away,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800,M,8,8,True,7.0,7.0,,,2.0,2.0,6.0,7.0,3.0,,,,24.0,16.0,6.9,5.0,1,1.0,2.0,3.0,4.0,,,,,,2.0,1.0,2.0,1.0,,1.0,,,,,2.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,
11452996,away,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400,F,20,20,True,6.0,5.0,,,,,5.0,6.0,,,,,24.0,13.0,7.4,5.0,2,,1.0,1.0,1.0,1.0,,,,1.0,,,2.0,,,,,,,2.0,,,,,,,1.0,,,2.0,,,,,,
11452996,away,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,True,7.0,7.0,,,2.0,2.0,5.0,5.0,1.0,,,,16.0,13.0,6.6,1.0,0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
11452996,away,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,1048372,EUR,1005436800,M,30,30,True,6.0,3.0,,,,,3.0,7.0,,,,,16.0,9.0,6.7,4.0,0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11452996,away,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,974517,EUR,863740800,F,19,19,True,,,,,,,,1.0,,,,,1.0,1.0,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11452996,away,Al-Ahli,Abdullah Abdo,Abdullah Abdo,,abdullah-abdo,A. Abdo,G,62,,107,M,1522211,EUR,1024963200,G,62,62,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452996,away,Al-Ahli,Ibrahim Al-Zubaidi,,,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172.0,16,M,793916,EUR,623462400,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452996,away,Al-Ahli,Fahad Al Hamad,,,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,996459,EUR,899251200,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452996,away,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,881838,EUR,853027200,M,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
