match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_dispossessed,stat_outfielderBlock,stat_accurateCross,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,stat_errorLeadToAGoal,stat_punches
11369846,home,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,False,41.0,28.0,18.0,5.0,26.0,29.0,2.0,12.0,9.0,2.0,2.0,3.0,90.0,55.0,6.3,14.0,0.0,0.0,0.00185481,0,-1.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369846,home,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12025,M,870360,EUR,833068800,D,23,23,False,61.0,47.0,6.0,2.0,19.0,23.0,28.0,40.0,7.0,,,,90.0,88.0,6.7,20.0,0.0363,0.0,0.0235212,1,,,,daniel.chitiva,2.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
11369846,home,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4440,M,839095,EUR,920937600,D,46,46,False,66.0,59.0,6.0,4.0,40.0,42.0,19.0,25.0,7.0,,,,90.0,76.0,6.4,8.0,0.0,0.0,0.0114204,0,,,,,1.0,3.0,4.0,7.0,,,,,1.0,1.0,,,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,
11369846,home,KRC Genk,Mujaid Sadick,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,False,59.0,53.0,8.0,5.0,43.0,46.0,10.0,13.0,9.0,,,,90.0,67.0,6.3,7.0,0.0,0.0,0.00497718,0,,,,,,2.0,6.0,4.0,2.0,,,,,2.0,1.0,,,,,3.0,2.0,1.0,1.0,,,,,,,,,,,
11369846,home,KRC Genk,Gerardo Arteaga,gerardo-arteaga,G. Arteaga,D,3,173,772,M,856129,EUR,905126400,D,5,5,False,24.0,16.0,,,11.0,17.0,6.0,8.0,3.0,,,,45.0,35.0,6.1,9.0,0.0,0.0,0.0484863,0,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,
11369846,home,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,27.0,16.0,4.0,1.0,4.0,6.0,12.0,21.0,4.0,,,,90.0,40.0,6.2,16.0,0.0624,0.0,0.0230254,1,,,,,,1.0,7.0,2.0,,2.0,,,2.0,1.0,1.0,2.0,,5.0,,,1.0,,1.0,,True,1.0,,,,,,,,
11369846,home,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180,480,M,1086924,EUR,1015200000,M,25,25,False,21.0,17.0,2.0,1.0,9.0,11.0,8.0,10.0,3.0,,,,45.0,25.0,6.4,5.0,0.0,0.0,0.0161654,0,,Alejandro Galarza,,,,1.0,4.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,
11369846,home,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25244,M,1126569,EUR,1084147200,M,10,10,False,36.0,23.0,5.0,3.0,8.0,9.0,17.0,38.0,1.0,,,,90.0,65.0,7.8,26.0,0.2434,0.3512,0.0678527,4,,Bilal,El Khannouss,bilalekns_34,11.0,,7.0,5.0,1.0,3.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,4.0,2.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,
11369846,home,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167,2698,M,901285,EUR,886291200,F,28,28,False,19.0,17.0,1.0,1.0,8.0,8.0,11.0,16.0,4.0,,,,90.0,34.0,7.2,9.0,0.2366,0.812,0.493852,2,,,,,5.0,,4.0,4.0,1.0,2.0,,,,2.0,1.0,1.0,2.0,,2.0,,,1.0,,2.0,,,2.0,1.0,1.0,1.0,3.0,,,
11369846,home,KRC Genk,Andi Zeqiri,andi-zeqiri,A. Zeqiri,F,9,184,672,M,796067,EUR,930009600,F,9,9,False,7.0,5.0,1.0,,4.0,4.0,1.0,3.0,2.0,,,,70.0,16.0,6.8,4.0,0.3393,0.0498,0.00234363,4,,,,,,2.0,4.0,3.0,,,,2.0,,,,,1.0,2.0,,1.0,,2.0,,,,1.0,1.0,,,,,,,
