match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_punches
14025208,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,1,1,False,21.0,17.0,8.0,4.0,0.0,15.0,18.0,2.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,90.0,29.0,7.1,4.0,0.00191846,0.5252,0,0.4349,0.04,-0.03,-0.08,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025208,home,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,D,24,24,False,39.0,30.0,4.0,1.0,0.0,16.0,17.0,14.0,22.0,1.0,,,,,,63.0,49.0,6.4,12.0,0.0468565,,0,,0.08,0.07,-0.16,,,,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14025208,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,52.0,41.0,8.0,5.0,0.0,19.0,23.0,22.0,29.0,,,,,,,90.0,64.0,7.0,13.0,0.0453461,,1,,0.29,0.04,-0.15,,,,,,1.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,,True,1.0,1.0,2.0,1.0,0.0281,-0.1,,,,,,,,,,,,,
14025208,home,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,46.0,44.0,4.0,3.0,0.0,24.0,24.0,20.0,22.0,5.0,,,,,,90.0,60.0,6.8,5.0,0.132988,,1,,0.29,0.05,-0.16,,,,,,1.0,1.0,4.0,3.0,2.0,3.0,1.0,,,1.0,,1.0,,1.0,1.0,0.0133,-0.12,2.0,1.0,1.0,1.0,,,,,,,,,
14025208,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,udogiethree,983572,EUR,1038441600,D,13,13,False,42.0,32.0,2.0,1.0,0.0,11.0,13.0,21.0,29.0,4.0,,,,,,84.0,65.0,6.9,18.0,0.0161663,,0,,0.17,0.32,-0.12,,,,3.0,,,,1.0,3.0,2.0,,3.0,2.0,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,
14025208,home,Tottenham Hotspur,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,Palhinha,364612,EUR,805248000,M,6,6,False,32.0,22.0,5.0,2.0,0.0,10.0,12.0,12.0,20.0,4.0,,,,,,90.0,48.0,8.3,11.0,0.00626388,,2,,-0.03,0.05,0.0,,,,,,1.0,3.0,3.0,9.0,2.0,1.0,1.0,2.0,,1.0,,,1.0,4.0,3.0,0.0839,0.53,2.0,,,,,1.0,1.0,0.7916,,,,,
14025208,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,43.0,37.0,2.0,2.0,0.0,13.0,15.0,24.0,28.0,5.0,,,,,,62.0,54.0,6.8,8.0,0.0293226,,1,,0.22,-0.22,-0.07,,,,,,4.0,4.0,7.0,7.0,2.0,1.0,1.0,,1.0,,,,,3.0,,0.0621,0.0,1.0,1.0,,1.0,,,,,,,,,
14025208,home,Tottenham Hotspur,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,M,20,20,False,22.0,22.0,2.0,2.0,0.0,4.0,4.0,18.0,18.0,6.0,,,,,,90.0,59.0,6.4,22.0,0.0817823,,2,,0.22,0.31,-0.1,,,,7.0,2.0,,,16.0,8.0,,,5.0,,2.0,1.0,,7.0,,3.0,3.0,0.3754,-0.51,2.0,10.0,5.0,,,2.0,,0.7105,1.0,1.0,2.0,,
14025208,home,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186,9218,M,lucasbergvall,1391251,EUR,1138838400,M,15,15,False,20.0,16.0,2.0,1.0,0.0,6.0,6.0,10.0,14.0,3.0,,,,,,78.0,38.0,6.4,11.0,0.0937007,,2,,0.16,0.01,0.13,,,,2.0,1.0,,,4.0,2.0,2.0,1.0,,1.0,2.0,,,,2.0,1.0,1.0,0.2916,-0.54,,2.0,,,,,,,,,,,
14025208,home,Tottenham Hotspur,Xavi Simons,xavi-simons,X. Simons,M,7,179,51062,M,XaviSimons,997183,EUR,1050883200,M,7,7,False,28.0,23.0,4.0,2.0,0.0,4.0,5.0,19.0,23.0,7.0,,,,,,78.0,58.0,6.4,23.0,0.236941,,0,,0.23,0.0,-0.03,,,,11.0,3.0,3.0,2.0,9.0,5.0,3.0,,5.0,2.0,1.0,1.0,,2.0,,,,,,,4.0,1.0,,,,,,,,,1.0,
14025208,home,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,False,9.0,5.0,,,0.0,1.0,1.0,4.0,8.0,2.0,,,,,,90.0,20.0,6.4,8.0,0.00988775,,1,,-0.09,-0.03,-0.02,,,,,,3.0,2.0,6.0,3.0,2.0,,2.0,1.0,,,,1.0,1.0,,,0.0152,-0.18,1.0,1.0,,,,,,,,,,,
14025208,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,22,22,True,7.0,3.0,2.0,,0.0,3.0,5.0,,2.0,,,,,,,28.0,9.0,6.4,5.0,5.178e-05,,0,,-0.09,0.04,0.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025208,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,True,21.0,18.0,3.0,2.0,0.0,6.0,6.0,12.0,15.0,1.0,,,,,,27.0,38.0,6.9,8.0,0.0304184,,0,,0.1,0.1,-0.02,,,,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,
14025208,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,True,7.0,7.0,,,1.0,1.0,1.0,6.0,6.0,2.0,,,,,,12.0,11.0,6.7,2.0,0.0289011,,0,,0.02,0.12,0.0,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14025208,home,Tottenham Hotspur,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,,1142679,EUR,1101600000,F,28,28,True,7.0,6.0,2.0,1.0,0.0,,,6.0,7.0,,,,,,,12.0,17.0,6.6,6.0,0.00812845,,0,,0.06,0.02,0.14,,,,1.0,,1.0,,5.0,3.0,,,,,,,,3.0,,1.0,1.0,,,,3.0,2.0,,,,,,,,,,
14025208,home,Tottenham Hotspur,Mathys Tel,mathys-tel,M. Tel,F,11,183,11348,M,m.tel14,1048888,EUR,1114560000,F,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,13.0,7.0,6.8,2.0,0.0265869,,0,,0.11,0.0,0.13,,,,1.0,1.0,,,1.0,2.0,,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,
14025208,home,Tottenham Hotspur,Antonín Kinský,antonin-kinsky,A. Kinský,G,31,190,3150,M,,1031251,EUR,1047513600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025208,home,Tottenham Hotspur,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,,794953,EUR,906163200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025208,home,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187,5627,M,ArchieGray06,1142335,EUR,1142121600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Archie Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025208,home,Tottenham Hotspur,Dane Scarlett,scarlett-dane,D. Scarlett,F,44,180,2445,M,,998772,EUR,1080086400,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025208,away,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,,98427,EUR,733017600,G,31,31,False,41.0,22.0,28.0,9.0,0.0,14.0,16.0,8.0,25.0,6.0,1.0,2.0,2.0,,,90.0,50.0,7.1,19.0,0.0039011,0.4643,0,0.5021,0.14,-0.06,-0.03,0.4,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0
14025208,away,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,2,2,False,19.0,14.0,2.0,1.0,0.0,5.0,8.0,9.0,11.0,1.0,,,,,,45.0,28.0,6.7,6.0,0.00567125,,1,,-0.02,0.04,0.2,,,,,,,,1.0,1.0,2.0,,,,2.0,,True,,1.0,1.0,,0.0706,0.02,,,,,,,,,,1.0,,,
14025208,away,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,,846308,EUR,910569600,D,4,4,False,35.0,30.0,3.0,1.0,0.0,17.0,18.0,13.0,17.0,3.0,,,,,,90.0,54.0,7.7,5.0,0.00677379,,1,,0.07,0.04,-0.11,,,,,,1.0,4.0,3.0,12.0,4.0,3.0,,,1.0,1.0,,,,8.0,4.0,0.7516,0.32,1.0,,,,,1.0,1.0,0.5764,,,,,
14025208,away,Wolverhampton,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191,2172,M,,856250,EUR,924566400,D,37,37,False,51.0,47.0,7.0,3.0,0.0,33.0,33.0,14.0,18.0,1.0,,,,,,90.0,56.0,7.0,4.0,0.0100225,,1,,0.13,0.03,-0.02,,,,,,,1.0,,1.0,2.0,1.0,,,,1.0,,,,,,0.06,0.31,,,,,1.0,1.0,,0.7624,,,,,
14025208,away,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,,1013928,EUR,1032307200,D,3,3,False,37.0,32.0,6.0,2.0,0.0,21.0,22.0,11.0,15.0,6.0,,,,,,90.0,72.0,6.8,14.0,0.00583194,,1,,0.04,0.06,-0.12,,,,2.0,1.0,,1.0,4.0,7.0,3.0,2.0,1.0,,,,,2.0,,4.0,2.0,0.0812,-0.25,1.0,3.0,2.0,,,1.0,,0.0961,,,,,
14025208,away,Wolverhampton,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,,894733,EUR,835401600,M,5,5,False,19.0,14.0,1.0,,0.0,3.0,4.0,11.0,15.0,,,,,,,90.0,43.0,7.1,9.0,0.0558264,,0,,-0.06,0.29,0.25,,,,1.0,,5.0,4.0,12.0,10.0,9.0,1.0,1.0,2.0,2.0,,,,,3.0,1.0,,,3.0,3.0,1.0,,1.0,,,,,,,,
14025208,away,Wolverhampton,André,andre,André,M,7,176,9098,M,Andre7,1035996,EUR,995241600,M,7,7,False,36.0,32.0,2.0,1.0,0.0,20.0,22.0,12.0,14.0,7.0,,,,,,90.0,55.0,7.3,6.0,0.0304755,,0,,0.22,0.12,-0.02,,André,,,,1.0,1.0,5.0,8.0,5.0,,1.0,3.0,1.0,,,1.0,,3.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,
14025208,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,joaogomes.01,1015267,EUR,981936000,M,8,8,False,29.0,26.0,2.0,1.0,0.0,17.0,19.0,9.0,10.0,5.0,,,,,,64.0,42.0,6.1,8.0,0.00813886,,0,,-0.05,-0.13,-0.06,,,,,,,,8.0,2.0,1.0,,2.0,,3.0,,,1.0,,2.0,2.0,,,2.0,2.0,,,,,,,,,,,
