match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_fouls,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,player_sofascoreId,stat_blockedScoringAttempt,captain,stat_lastManTackle
12449872,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,24.0,22.0,6.0,4.0,0.0,20.0,21.0,2.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,90.0,32.0,6.4,2.0,0.0007785,0,0.2545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449872,home,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,D,37,37,False,66.0,63.0,2.0,2.0,0.0,29.0,31.0,34.0,37.0,,,6.0,,,,,,69.0,77.0,7.4,7.0,0.0440497,0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12449872,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,False,133.0,122.0,17.0,15.0,0.0,67.0,70.0,55.0,63.0,4.0,,3.0,,,,,,90.0,140.0,7.5,11.0,0.0465073,1,,,4.0,4.0,,,,3.0,,2.0,1.0,1.0,2.0,2.0,0.2468,,,,,,,,,,,,,,,
12449872,home,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,105.0,98.0,17.0,15.0,1.0,45.0,47.0,53.0,58.0,2.0,2.0,10.0,,,,,,84.0,113.0,7.6,8.0,0.0521076,0,,,3.0,3.0,,,,1.0,,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,
12449872,home,PSV Eindhoven,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,22,175,200,M,1005648,EUR,1028678400,D,35,35,False,62.0,58.0,,,0.0,27.0,28.0,31.0,37.0,5.0,2.0,6.0,,1.0,,,,90.0,84.0,7.2,12.0,0.0505175,1,,3.0,,1.0,,,,1.0,4.0,1.0,,,1.0,,0.1238,,3.0,2.0,1.0,1.0,0.1223,,,,,,,,,
12449872,home,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,M,22,22,False,74.0,70.0,3.0,2.0,0.0,22.0,22.0,48.0,52.0,4.0,,3.0,,2.0,,,,90.0,83.0,8.0,4.0,0.091253,2,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,0.364,,2.0,2.0,1.0,,0.9457,1.0,1.0,,,,,,,
12449872,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,74.0,68.0,7.0,6.0,2.0,23.0,23.0,46.0,54.0,2.0,,3.0,,,,,,69.0,86.0,8.5,10.0,0.422405,0,,3.0,,3.0,1.0,,,,,,,,2.0,2.0,,5.0,1.0,,,,,,,1.0,1.0,2.0,,,,
12449872,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,M,11,11,False,52.0,42.0,2.0,2.0,0.0,15.0,16.0,30.0,42.0,7.0,,1.0,,1.0,,,,90.0,78.0,8.3,22.0,0.507019,2,,6.0,1.0,6.0,,,,,3.0,,,,2.0,1.0,0.2031,3.0,7.0,4.0,2.0,1.0,0.8466,1.0,1.0,3.0,1.0,2.0,johanbakayoko,,,
12449872,home,PSV Eindhoven,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,M,7,7,False,46.0,41.0,4.0,3.0,0.0,18.0,18.0,24.0,33.0,6.0,1.0,10.0,,,,,,90.0,78.0,8.4,17.0,0.289132,4,,5.0,,2.0,,,,2.0,5.0,,2.0,1.0,4.0,3.0,0.7005,4.0,2.0,2.0,3.0,,0.8193,1.0,,1.0,2.0,1.0,MalikTillman8,,,
12449872,home,PSV Eindhoven,Noa Lang,,,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,M,10,10,False,40.0,33.0,1.0,1.0,0.0,5.0,5.0,28.0,35.0,3.0,,5.0,,2.0,,,,69.0,59.0,7.0,14.0,0.230569,3,,,1.0,7.0,,,,,,,,,,,0.2252,,4.0,1.0,1.0,1.0,0.0809,,,,3.0,,noano,2.0,,
12449872,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,19.0,14.0,,,1.0,2.0,2.0,12.0,17.0,1.0,1.0,,,,,,,69.0,28.0,7.3,8.0,0.515113,3,,,1.0,1.0,,,,,3.0,1.0,2.0,2.0,,,0.5388,2.0,,,1.0,,0.1117,,,,,1.0,luukdejong9,,True,
12449872,home,PSV Eindhoven,Jordan Teze,,,jordan-teze,J. Teze,D,4,183,1080,M,825846,EUR,938649600,D,3,3,True,17.0,16.0,1.0,,0.0,11.0,11.0,5.0,6.0,,1.0,1.0,,,,,,21.0,24.0,6.3,2.0,0.00983993,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449872,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,True,10.0,6.0,,,1.0,2.0,2.0,4.0,8.0,4.0,,1.0,,1.0,,,,21.0,14.0,7.2,5.0,0.621853,0,,,,2.0,,,,,,1.0,,,2.0,1.0,,2.0,,,,,,,2.0,,,1.0,,,,
12449872,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,14,14,True,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,2.0,,1.0,,,,,,21.0,15.0,7.3,3.0,0.205885,2,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,0.1364,1.0,2.0,1.0,1.0,,0.0841,,,,,,,,,
12449872,home,PSV Eindhoven,Hirving Lozano,,,hirving-lozano,H. Lozano,F,11,175,6578,M,385320,EUR,807062400,F,27,27,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,2.0,,1.0,,,,,,21.0,13.0,8.7,2.0,0.00976144,3,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,0.7406,,2.0,1.0,2.0,,1.0231,2.0,,,,,hirvinglozano,,,
12449872,home,PSV Eindhoven,Matteo Dams,Matteo Dams,,matteo-dams,M. Dams,D,32,184,819,M,1162305,EUR,1078790400,D,32,32,True,16.0,15.0,1.0,,0.0,9.0,9.0,6.0,7.0,,,1.0,,,,,,10.0,17.0,6.6,1.0,0.00247429,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12449872,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449872,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449872,home,PSV Eindhoven,Emmanuel van de Blaak,Emmanuel van de Blaak,,emmanuel-van-de-blaak,E. v. d. Blaak,D,22,184,100,M,1119291,EUR,1108425600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449872,home,PSV Eindhoven,Tygo Land,,,land-tygo,T. Land,M,18,180,850,M,1441117,EUR,1136937600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449872,home,PSV Eindhoven,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179,1021,M,1120701,EUR,1112745600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449872,home,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449872,away,RKC Waalwijk,Jeroen Houwen,,,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,1,1,False,35.0,17.0,29.0,11.0,0.0,6.0,6.0,11.0,29.0,,,10.0,,,6.0,7.0,,90.0,48.0,7.0,18.0,0.00216828,0,-0.9663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
