match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAGoal,stat_wasFouled,stat_onTargetScoringAttempt,stat_hitWoodwork,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_goals
10385680,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,32.0,28.0,11.0,8.0,22.0,25.0,6.0,7.0,10.0,1.0,2.0,2.0,90.0,42.0,6.3,4.0,0.0,0.0,0.00400209,0,-0.6981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385680,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,29.0,19.0,6.0,1.0,10.0,10.0,13.0,26.0,8.0,,,,90.0,58.0,6.6,15.0,0.0,0.0,0.102582,0,,7.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
10385680,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,45.0,36.0,8.0,2.0,30.0,32.0,6.0,14.0,5.0,,,,90.0,56.0,6.9,11.0,0.0311,0.0,0.0248223,1,,1.0,,,3.0,,,,2.0,,,,1.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,
10385680,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,False,49.0,41.0,7.0,3.0,32.0,35.0,10.0,15.0,7.0,,,,90.0,55.0,6.0,8.0,0.0,0.0,0.00725834,0,,1.0,1.0,4.0,2.0,,,,2.0,,,1.0,1.0,,,,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10385680,home,Aston Villa,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,43.0,34.0,7.0,4.0,17.0,18.0,17.0,29.0,6.0,,,,90.0,67.0,7.0,15.0,0.0,0.0,0.0252641,0,,4.0,,1.0,5.0,,,,3.0,2.0,,1.0,1.0,,,2.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,
10385680,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,23.0,20.0,,,6.0,7.0,14.0,19.0,4.0,,,,78.0,40.0,6.7,11.0,0.1807,0.2734,0.00807843,1,,3.0,,3.0,6.0,,3.0,2.0,1.0,1.0,3.0,,,,,,,,,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,
10385680,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,40.0,34.0,3.0,1.0,18.0,21.0,16.0,22.0,4.0,,,,90.0,53.0,7.0,10.0,0.0167,0.3222,0.0141801,1,,3.0,,4.0,6.0,,,,3.0,1.0,1.0,3.0,,,,1.0,,,3.0,,1.0,,,2.0,1.0,,,,,,,,,,,
10385680,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,13.0,9.0,2.0,1.0,2.0,2.0,7.0,14.0,2.0,,,,73.0,28.0,7.1,10.0,0.3971,0.6868,0.554803,3,,3.0,,7.0,7.0,2.0,,,5.0,3.0,1.0,3.0,1.0,,,2.0,,,,,2.0,,,,3.0,,True,1.0,1.0,,,,,,,
10385680,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,F,31,31,False,12.0,11.0,,,2.0,2.0,12.0,16.0,3.0,,,,66.0,27.0,7.2,7.0,0.4379,0.0,0.618024,2,,6.0,3.0,3.0,4.0,1.0,2.0,2.0,,,2.0,2.0,2.0,,,1.0,2.0,,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,
10385680,home,Aston Villa,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,9,9,False,16.0,11.0,,,7.0,9.0,4.0,7.0,5.0,,,,90.0,31.0,6.8,8.0,0.4197,0.9293,0.00266607,5,,,,1.0,4.0,1.0,,,3.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,2.0,,,,1.0,2.0,2.0,,,,,
10385680,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,26.0,18.0,3.0,2.0,3.0,4.0,16.0,24.0,4.0,,,,90.0,50.0,6.5,21.0,0.2187,0.0,0.0945433,3,,2.0,1.0,7.0,7.0,2.0,1.0,,2.0,,9.0,,1.0,,,4.0,3.0,,1.0,2.0,2.0,,,1.0,,,,,1.0,,,,,,,
10385680,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,True,10.0,9.0,,,3.0,3.0,6.0,7.0,,,,,24.0,16.0,6.7,4.0,0.0581,0.0,0.0108621,1,,,,1.0,2.0,,,,1.0,,3.0,,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,
10385680,home,Aston Villa,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,10,172,68776,M,Coutinho,119159,EUR,708307200,M,23,23,True,7.0,6.0,,,3.0,4.0,3.0,3.0,2.0,,,,17.0,12.0,6.7,1.0,0.037,0.0,0.00267999,1,,,,2.0,3.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,
10385680,home,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,True,8.0,7.0,,,4.0,4.0,3.0,4.0,,,,,12.0,9.0,6.6,2.0,0.0,0.0,0.00489321,0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385680,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385680,home,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183,1118,M,,1089388,EUR,1073260800,D,52,52,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385680,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385680,home,Aston Villa,Jan Bednarek,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385680,home,Aston Villa,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,,250133,EUR,777168000,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385680,home,Aston Villa,Marvelous Nakamba,marvelous-nakamba,M. Nakamba,M,18,177,1065,M,,556904,EUR,758937600,M,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385680,away,Chelsea,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,False,36.0,28.0,11.0,3.0,27.0,29.0,1.0,7.0,7.0,,5.0,7.0,90.0,52.0,8.9,8.0,0.0,0.0,0.00016147,0,2.2117,,,1.0,2.0,,,,,,,,,,,2.0,,3.0,,1.0,,,,,,,,,,,,2.0,1.0,1.0,,
10385680,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,False,48.0,41.0,2.0,2.0,38.0,40.0,3.0,8.0,5.0,,,,90.0,65.0,6.9,11.0,0.0,0.0,0.00103523,0,,,,6.0,2.0,2.0,,,1.0,1.0,,1.0,,,,1.0,,6.0,1.0,3.0,,,,,,,,,,,,,,,,
