match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_bigChanceCreated,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,player_sofascoreId,stat_dispossessed,captain,player_firstName,player_lastName,stat_totalOffside,stat_goals,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_outfielderBlock
12117268,home,Botafogo,Thiago Almada,thiago-almada,T. Almada,M,11,171,27617,M,944660,EUR,988243200,F,23,23,False,66.0,54.0,2.0,0.0,12.0,12.0,59.0,5.0,,,,79.0,84.0,7.0,21.0,0.201288,2,,1.0,43.0,5.0,1.0,1.0,,3.0,4.0,1.0,2.0,,,2.0,1.0,2.0,2.0,,0.2862,2.0,,,1.0,,,,,,thiago_almada23,1.0,,,,,,,,,
12117268,home,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,66,66,True,12.0,6.0,2.0,0.0,3.0,5.0,14.0,1.0,,,,20.0,26.0,6.6,11.0,0.501254,0,,,8.0,7.0,5.0,3.0,,5.0,1.0,,,,,1.0,,,,2.0,,2.0,,,,,,,,,,,,Cuiabano,,,,,,,
12117268,home,Botafogo,Eduardo,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,33,33,True,5.0,5.0,,0.0,,,5.0,,,,,19.0,7.0,6.6,,0.0485742,1,,,5.0,,,,,1.0,,,,,,,,,,1.0,0.0817,1.0,,,,,1.0,,,,,,,,,,,,,,
12117268,home,Botafogo,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,True,12.0,10.0,3.0,0.0,4.0,5.0,8.0,3.0,,,,11.0,14.0,6.6,3.0,0.0135003,0,,2.0,6.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12117268,home,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,True,5.0,5.0,1.0,0.0,1.0,1.0,4.0,,,,,11.0,12.0,8.2,1.0,0.0145894,5,,1.0,4.0,,,1.0,,2.0,1.0,,,,,,,,1.0,,0.5088,,,,,,1.0,4.0,2.144,,tiquinho_soares_29,1.0,,,,,1.0,,,,
12117268,home,Botafogo,Carlos Alberto,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,3.0,3.0,,0.0,,,3.0,,,,,20.0,7.0,6.6,3.0,0.0119828,0,,,3.0,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12117268,home,Botafogo,Gatito Fernández,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117268,home,Botafogo,Bastos,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117268,home,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117268,home,Botafogo,Óscar Romero,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117268,home,Botafogo,Allan,allan,Allan,M,25,175,3946,M,158277,EUR,663292800,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117268,home,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117268,home,Botafogo,Matheus Martins,matheus-martins,M. Martins,F,11,179,1836,M,1106779,EUR,1058313600,F,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Martins,,,,,,,
12117268,away,Criciúma,Gustavo,gustavo,Gustavo,G,1,186,199,M,124766,EUR,731721600,G,1,1,False,22.0,13.0,16.0,0.0,9.0,13.0,9.0,8.0,6.0,,,90.0,34.0,7.9,10.0,0.00245544,0,1.7383,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,
12117268,away,Criciúma,Claudinho,claudinho,Claudinho,D,2,180,509,M,992791,EUR,969753600,D,27,27,False,25.0,20.0,2.0,0.0,9.0,13.0,13.0,7.0,,,,85.0,44.0,6.9,10.0,0.00904351,0,,1.0,11.0,1.0,,,1.0,1.0,3.0,,,2.0,,1.0,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0
12117268,away,Criciúma,Rodrigo Fagundes,rodrigo-fagundes,R. Fagundes,D,3,187,155,M,886773,EUR,542419200,D,3,3,False,26.0,20.0,11.0,0.0,13.0,14.0,12.0,3.0,,,,90.0,52.0,7.2,7.0,0.0030915,0,,6.0,7.0,,,,1.0,6.0,3.0,,,14.0,6.0,2.0,,,,3.0,,,,2.0,1.0,,,,,,,,True,,,,,,,,1.0
12117268,away,Criciúma,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,29,29,False,24.0,15.0,8.0,0.0,14.0,17.0,7.0,3.0,,,,90.0,38.0,6.9,10.0,0.00024152,0,,2.0,1.0,,,1.0,4.0,2.0,6.0,,,7.0,2.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,2.0
12117268,away,Criciúma,Marcelo Hermes,marcelo-hermes,M. Hermes,D,22,177,288,M,783490,EUR,791596800,D,22,22,False,14.0,8.0,2.0,0.0,3.0,5.0,12.0,1.0,,,,90.0,33.0,6.6,10.0,0.00467226,0,,,6.0,3.0,1.0,3.0,1.0,4.0,3.0,,,6.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0
12117268,away,Criciúma,Miguel Trauco,miguel-trauco,M. Trauco,D,,175,1359,M,247665,EUR,714700800,D,14,14,False,34.0,20.0,14.0,0.0,10.0,14.0,21.0,5.0,,,,90.0,57.0,6.6,20.0,0.0339752,0,,3.0,10.0,1.0,,,,4.0,2.0,,,7.0,,2.0,1.0,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,1.0
12117268,away,Criciúma,Allano,allano,Allano,M,29,182,510,M,796925,EUR,798681600,M,2,2,False,13.0,8.0,1.0,0.0,2.0,5.0,8.0,3.0,,,,76.0,34.0,6.3,16.0,0.00470751,1,,,6.0,,,3.0,4.0,12.0,9.0,,,,,1.0,1.0,6.0,2.0,,0.0257,,,4.0,4.0,2.0,,1.0,0.0439,,,3.0,,,,,,,,,
12117268,away,Criciúma,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,6,6,False,21.0,19.0,3.0,0.0,9.0,11.0,10.0,6.0,,,,90.0,39.0,6.7,9.0,0.0346932,1,,1.0,10.0,,,,1.0,6.0,6.0,,,,1.0,4.0,1.0,4.0,1.0,1.0,0.0211,1.0,,2.0,1.0,,,1.0,0.0178,,,2.0,,,,,,,,,
12117268,away,Criciúma,Higor Meritão,higor-meritao,H. Meritão,M,22,186,200,M,973845,EUR,772329600,M,5,5,False,25.0,19.0,1.0,0.0,12.0,14.0,11.0,3.0,,,,71.0,35.0,6.6,9.0,0.00318385,0,,,7.0,,,1.0,1.0,3.0,5.0,,,,,3.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,
12117268,away,Criciúma,Fellipe Mateus,fellipe-mateus,F. Mateus,M,7,178,153,M,865321,EUR,666316800,M,7,7,False,19.0,17.0,1.0,0.0,8.0,9.0,10.0,2.0,,,,85.0,30.0,6.9,7.0,0.00867433,2,,1.0,9.0,,,1.0,,4.0,2.0,,,1.0,1.0,,,4.0,2.0,1.0,0.0579,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,
12117268,away,Criciúma,Arthur Caíke,arthur-caike,Arthur Caíke,F,,174,195,M,829832,EUR,708566400,F,45,45,False,15.0,7.0,,0.0,2.0,7.0,8.0,1.0,,,,72.0,19.0,6.6,10.0,0.00219715,0,,,5.0,,,7.0,5.0,8.0,5.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0
12117268,away,Criciúma,Barreto,barreto,Barreto,M,5,182,107,M,599688,EUR,818553600,M,88,88,True,4.0,3.0,,0.0,2.0,3.0,1.0,1.0,,,,19.0,11.0,6.8,2.0,0.00141903,0,,,1.0,,,,1.0,,4.0,,,3.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12117268,away,Criciúma,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,46620,EUR,611971200,F,11,11,True,2.0,2.0,,1.0,2.0,2.0,1.0,,,,,18.0,9.0,7.0,1.0,0.381437,0,,,1.0,1.0,1.0,,1.0,2.0,3.0,,,1.0,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0
12117268,away,Criciúma,Felipe Vizeu,felipe-vizeu,F. Vizeu,F,9,184,950,M,839635,EUR,858124800,F,9,9,True,9.0,6.0,,0.0,2.0,2.0,7.0,2.0,,,,14.0,15.0,7.3,7.0,0.00162559,2,,,4.0,,,1.0,3.0,3.0,3.0,,,,,,,3.0,,1.0,0.1669,,,,1.0,,1.0,1.0,0.7473,,,,,,,,1.0,,,,
12117268,away,Criciúma,Jonathan,jonathan,Jonathan,D,2,178,74,M,882351,EUR,714700800,D,13,13,True,5.0,1.0,3.0,0.0,,2.0,3.0,1.0,,,,19.0,6.0,6.2,5.0,0.00219003,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117268,away,Criciúma,Walisson Maia,walisson-maia,W. Maia,D,14,187,68,M,552176,EUR,682732800,D,33,33,True,,,,0.0,,,,,,,,19.0,1.0,6.4,,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12117268,away,Criciúma,Alisson,alisson,Alisson,G,1,190,88,M,840166,EUR,802569600,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117268,away,Criciúma,Matheus Teixeira,matheus-teixeira,M. Teixeira,G,1,187,99,M,939928,EUR,920851200,G,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117268,away,Criciúma,Marquinhos Gabriel,marquinhos-gabriel,Marquinhos Gabriel,M,10,174,310,M,90812,EUR,648518400,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117268,away,Criciúma,Matheusinho,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117268,away,Criciúma,Eliédson,eliedson,Eliédson,M,15,187,43,M,1385610,EUR,1047859200,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eliédson,,,,,,,
12117268,away,Criciúma,Pedro Rocha,pedro-rocha,Pedro Rocha,F,32,178,1163,M,794930,EUR,780969600,F,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pedro,Rocha,,,,,,
12117268,away,Criciúma,Jhonata Robert,jhonata-robert,J. Robert,F,10,179,384,M,998494,EUR,940896000,F,50,50,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
