match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_blockedScoringAttempt,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_goals,stat_unsuccessfulTouch,stat_wonContest,player_sofascoreId,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_totalOffside
11369860,home,RSC Anderlecht,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189,3882,M,1076,EUR,531532800,G,33,33,False,33.0,20.0,21.0,8.0,16.0,22.0,4.0,11.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,90.0,39.0,7.0,13.0,0.0,0.0,0.00053207,0,0.4109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369860,home,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,False,33.0,28.0,3.0,1.0,15.0,16.0,13.0,21.0,2.0,5.0,,,,,,90.0,53.0,6.6,11.0,0.0701,0.0,0.0157089,1,,,,4.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,
11369860,home,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3329,M,1126512,EUR,1066867200,D,56,56,False,89.0,84.0,7.0,5.0,53.0,55.0,31.0,34.0,1.0,2.0,,,,,,90.0,92.0,6.8,5.0,0.029,0.0,0.0139811,1,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11369860,home,RSC Anderlecht,Jan Vertonghen,jan-vertonghen,J. Vertonghen,D,,189,1673,M,16921,EUR,546220800,D,14,14,False,97.0,89.0,13.0,7.0,60.0,63.0,29.0,34.0,3.0,2.0,,,,,,90.0,110.0,7.3,8.0,0.0883,0.0278,0.0174566,2,,,,,1.0,1.0,6.0,,,,,,,3.0,2.0,,1.0,True,1.0,1.0,2.0,1.0,,,,,,,,,,,,
11369860,home,RSC Anderlecht,Ludwig Augustinsson,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,15,15,False,53.0,51.0,1.0,1.0,24.0,24.0,28.0,34.0,2.0,1.0,,,,,,90.0,63.0,7.1,6.0,0.0,0.0,0.479586,0,,,,5.0,2.0,6.0,1.0,,,,,,,,,4.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,
11369860,home,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,False,34.0,27.0,2.0,,10.0,11.0,17.0,23.0,,7.0,,,,,,75.0,50.0,7.2,12.0,0.2874,0.1926,0.0400025,3,,Mathieu,Stroeykens,,,5.0,2.0,2.0,,1.0,,2.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,3.0,,,,,,
11369860,home,RSC Anderlecht,Mats Rits,mats-rits,M. Rits,M,23,180,216,M,70961,EUR,742953600,M,23,23,False,63.0,56.0,7.0,4.0,35.0,37.0,21.0,26.0,1.0,5.0,,,,,,90.0,74.0,7.1,9.0,0.1183,0.0,0.131089,1,,,,,,1.0,4.0,1.0,,,2.0,,,4.0,3.0,,1.0,,,,,2.0,,,,,,2.0,,,,,,
11369860,home,RSC Anderlecht,Theo Leoni,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,17,17,False,66.0,56.0,3.0,3.0,24.0,29.0,33.0,38.0,,5.0,,,,,,89.0,82.0,7.9,12.0,0.0824,0.0,0.238467,2,,,,1.0,,2.0,7.0,,2.0,1.0,,,,3.0,3.0,,1.0,,,,2.0,4.0,,1.0,,2.0,,,2.0,,,,,
11369860,home,RSC Anderlecht,Anders Dreyer,anders-dreyer,A. Dreyer,F,10,174,2337,M,809280,EUR,894067200,F,36,36,False,30.0,25.0,1.0,,8.0,8.0,19.0,25.0,,3.0,,,,,,89.0,41.0,7.4,6.0,0.2452,0.435,0.195387,4,,,,3.0,,,1.0,,,,,1.0,,,,,2.0,,,2.0,1.0,3.0,,2.0,,,,,,,,,,
11369860,home,RSC Anderlecht,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,12,12,False,9.0,8.0,,,3.0,3.0,5.0,6.0,,2.0,,,,,,82.0,18.0,7.2,5.0,1.8791,2.019,0.00301184,3,,,,,,4.0,3.0,,,,,,,,,3.0,,,1.0,3.0,2.0,,,,,1.0,1.0,3.0,,KDolberg,1.0,,,
11369860,home,RSC Anderlecht,Thorgan Hazard,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,F,11,11,False,47.0,43.0,3.0,1.0,7.0,8.0,37.0,44.0,,3.0,,,,,,82.0,63.0,7.8,8.0,0.2102,0.0452,0.122708,2,,,,5.0,,2.0,3.0,1.0,,,,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,4.0,1.0,1.0,,,,,,THazard,,,,
11369860,home,RSC Anderlecht,Kristian Arnstad,kristian-arnstad,K. Arnstad,M,10,171,574,M,984989,EUR,1062892800,M,61,61,True,4.0,2.0,1.0,,2.0,2.0,,2.0,,1.0,,,,,,15.0,5.0,6.5,2.0,0.0,0.0,3.8e-06,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11369860,home,RSC Anderlecht,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1932,M,901889,EUR,935366400,M,7,7,True,2.0,2.0,,,2.0,2.0,,,,1.0,,,,,,8.0,4.0,7.4,1.0,0.0283,0.2454,3.555e-05,1,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,
11369860,home,RSC Anderlecht,Luis Vázquez,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,6.0,4.0,,,2.0,2.0,2.0,4.0,,1.0,,,,,,8.0,7.0,6.9,2.0,0.0,0.0,0.00037222,0,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
11369860,home,RSC Anderlecht,Alexis Flips,flips-alexis,A. Flips,M,70,173,227,M,879672,EUR,948153600,M,8,8,True,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369860,home,RSC Anderlecht,Amadou Diawara,amadou-diawara,A. Diawara,M,24,183,1862,M,788895,EUR,869097600,M,21,21,True,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11369860,home,RSC Anderlecht,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,174,M,96542,EUR,731203200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369860,home,RSC Anderlecht,Moussa Ndiaye,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369860,away,KV Mechelen,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187,160,M,794989,EUR,910051200,G,1,1,False,29.0,21.0,9.0,3.0,20.0,24.0,1.0,5.0,,12.0,1.0,6.0,,,,90.0,46.0,7.4,9.0,0.0,0.0,0.0003221,0,-0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,5.0,,
