match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_interceptionWon,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_totalContest,stat_totalTackle,stat_wonTackle,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_wonContest,player_sofascoreId,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot
14064405,home,Nice,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,80,80,False,20.0,18.0,5.0,3.0,0.0,18.0,18.0,2.0,1.0,1.0,6.0,1.0,6.0,6.0,90.0,34.0,6.2,2.0,0.00018018,0.5112,0,-0.8786,0.02,-0.05,-0.47,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064405,home,Nice,Antoine Mendy,,,mendy-antoine,A. Mendy,D,5,186.0,6281,M,1120615,EUR,1085529600,D,33,33,False,82.0,74.0,4.0,3.0,0.0,42.0,43.0,39.0,1.0,2.0,7.0,,,,90.0,94.0,5.6,12.0,0.0150697,,1,,0.2,0.18,-0.9,,32.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0164,1.0,-0.11,,,,,,,,,,,,,,,,,,,,
14064405,home,Nice,Abdulay Juma Bah,,,abdulay-juma-bah,A. J. Bah,D,28,195.0,5965,M,1606792,EUR,1144713600,D,28,28,False,71.0,68.0,,,0.0,52.0,53.0,18.0,2.0,2.0,10.0,,,,90.0,76.0,5.7,4.0,0.0170667,,0,,0.21,0.08,-0.86,,16.0,,1.0,,,2.0,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,
14064405,home,Nice,Kojo Peprah Oppong,,,peprah-oppong-kojo,K. P. Oppong,D,37,185.0,1391,M,1473092,EUR,1086307200,D,37,37,False,46.0,44.0,,,0.0,30.0,30.0,16.0,1.0,1.0,6.0,,,,68.0,50.0,5.6,2.0,0.00632993,,1,,-0.1,0.06,-0.7,,14.0,,,,,1.0,,,,0.0142,,0.0,,,1.0,,,,,,,,,,,,,,,,,
14064405,home,Nice,Jonathan Clauss,,,jonathan-clauss,J. Clauss,M,92,178.0,2004,M,821728,EUR,717379200,M,92,92,False,63.0,52.0,3.0,2.0,0.0,17.0,18.0,45.0,,,5.0,,,,90.0,85.0,6.6,24.0,0.328434,,2,,0.33,0.14,-0.29,,35.0,14.0,1.0,,,1.0,1.0,,1.0,0.0707,3.0,0.01,,,2.0,3.0,1.0,,,,,,,,,,,,,,,
14064405,home,Nice,Charles Vanhoutte,,,charles-vanhoutte,C. Vanhoutte,M,24,182.0,622,M,928033,EUR,905904000,M,24,24,False,59.0,55.0,3.0,2.0,0.0,26.0,26.0,33.0,,2.0,4.0,,,,90.0,70.0,6.4,10.0,0.051893,,0,,0.23,0.09,-0.32,,29.0,2.0,2.0,1.0,,,3.0,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
14064405,home,Nice,Salis Abdul Samed,,,abdul-samed-salis,S. A. Samed,M,99,180.0,2025,M,993455,EUR,954028800,M,99,99,False,41.0,40.0,,,0.0,20.0,20.0,21.0,1.0,5.0,4.0,,,,67.0,46.0,6.4,1.0,0.0238142,,0,,-0.03,0.13,-0.24,,20.0,,5.0,1.0,,1.0,,1.0,4.0,,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,,
14064405,home,Nice,Melvin Bard,,,melvin-bard,M. Bard,D,26,173.0,502,M,906075,EUR,973468800,M,26,26,False,35.0,30.0,4.0,1.0,0.0,18.0,19.0,16.0,1.0,2.0,2.0,,,,90.0,57.0,6.1,13.0,0.174025,,2,,0.24,0.12,-0.36,,12.0,5.0,4.0,1.0,1.0,,3.0,1.0,1.0,0.1444,1.0,-0.51,,4.0,,2.0,,2.0,,,True,1.0,2.0,0.1388,,,,,,,,
14064405,home,Nice,Mohamed-Ali Cho,,,mohamed-ali-cho,M. Cho,F,25,182.0,1757,M,1063235,EUR,1074470400,F,25,25,False,31.0,28.0,,,0.0,13.0,13.0,18.0,2.0,5.0,3.0,,,,77.0,49.0,8.1,11.0,0.15509,,2,,0.34,0.32,0.0,,15.0,3.0,6.0,,,,2.0,3.0,,0.285,2.0,0.5,3.0,,,1.0,1.0,1.0,,,,2.0,,0.8212,2.0,1.0,1.0,,,,,
14064405,home,Nice,Terem Moffi,,,terem-moffi,T. Moffi,F,29,188.0,3115,M,894396,EUR,927590400,F,9,9,False,9.0,5.0,,,0.0,4.0,5.0,4.0,,1.0,2.0,,,,68.0,20.0,6.7,8.0,0.00354912,,4,,0.0,0.12,0.13,,1.0,,3.0,,,,1.0,,1.0,0.545,,0.26,,,,,,,1.0,1.0,,4.0,1.0,0.5974,2.0,2.0,,,,,,
