match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,player_sofascoreId,captain,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_bigChanceCreated,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_hitWoodwork,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_ownGoals,stat_errorLeadToAGoal,stat_penaltyConceded
12764873,home,Fiorentina,Moise Kean,,,moise-kean,M. Kean,F,20,183.0,15092,M,835601,EUR,951696000,F,20,20,False,7.0,4.0,,,0.0,2.0,2.0,2.0,5.0,,,,61.0,24.0,6.3,8.0,0.00178915,4,,,,3.0,5.0,,,,,4.0,3.0,,,moise_kean,,,1.0,4.0,3.0,1.0,,,1.0,0.6139,,,2.0,1.0,,0.8303,2.0,,1.0,,,,,,,
12764873,home,Fiorentina,Matias Moreno,Matias Moreno,,matias-moreno,M. Moreno,D,2,195.0,1108,M,1496360,EUR,1064361600,D,22,22,True,30.0,29.0,2.0,2.0,0.0,13.0,14.0,16.0,16.0,,,,45.0,36.0,7.0,1.0,0.0107099,0,,,,,4.0,,1.0,2.0,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,2.0,,,,,,,,
12764873,home,Fiorentina,Lucas Beltrán,,,lucas-beltran,L. Beltrán,M,15,177.0,3810,M,962029,EUR,985824000,F,9,9,True,21.0,18.0,1.0,1.0,0.0,3.0,3.0,15.0,18.0,3.0,,,29.0,28.0,7.3,5.0,0.0520736,2,,,,,3.0,,,1.0,,2.0,,,3.0,beltranlucass,,,,1.0,1.0,,,,1.0,0.2105,,,1.0,1.0,,0.6835,1.0,1.0,,1.0,,,,,,
12764873,home,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178.0,3692,M,804909,EUR,866332800,F,10,10,True,37.0,32.0,,,1.0,5.0,5.0,27.0,32.0,1.0,,,29.0,44.0,8.7,7.0,0.468669,2,,,,2.0,2.0,,,,,,1.0,,2.0,,,,,3.0,2.0,1.0,,,,0.8463,2.0,,,1.0,1.0,0.7986,,,,,,,,,,
12764873,home,Fiorentina,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186.0,930,M,928122,EUR,926380800,M,23,23,True,22.0,22.0,1.0,1.0,0.0,7.0,7.0,15.0,15.0,1.0,,,22.0,26.0,7.1,,0.0206758,3,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.5944,,,1.0,1.0,,0.7211,1.0,,,,,,,,,
12764873,home,Fiorentina,Jonas Harder,,,jonas-harder,J. Harder,M,44,178.0,205,M,1461485,EUR,1128038400,M,64,64,True,18.0,17.0,1.0,,0.0,7.0,7.0,10.0,11.0,2.0,,,14.0,20.0,6.7,1.0,0.0103181,0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12764873,home,Fiorentina,Pietro Terracciano,,,pietro-terracciano,P. Terracciano,G,1,193.0,1594,M,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764873,home,Fiorentina,David De Gea,,,david-de-gea,D. De Gea,G,43,192.0,23571,M,69378,EUR,657936000,G,43,43,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,d_degea,,,,,,,,,,,,,,,,,,,,,,,,,,
12764873,home,Fiorentina,Dodô,,,dodo,Dodô,D,2,166.0,3362,M,822518,EUR,911260800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764873,home,Fiorentina,Robin Gosens,,,robin-gosens,R. Gosens,D,21,183.0,3163,M,377118,EUR,773366400,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764873,home,Fiorentina,Pietro Comuzzo,Pietro Comuzzo,,comuzzo-pietro,P. Comuzzo,D,15,185.0,1337,M,1210848,EUR,1108857600,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764873,home,Fiorentina,Yacine Adli,,,yacine-adli,Y. Adli,M,29,187.0,3775,M,859024,EUR,964828800,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,adliyacine,,,,,,,,,,,,,,,,,,,,,,,,,,
12764873,home,Fiorentina,Tommaso Rubino,,,tommaso-rubino,T. Rubino,M,21,170.0,393,M,1484675,EUR,1163116800,M,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764873,away,LASK,Lukas Jungwirth,,,lukas-jungwirth,L. Jungwirth,G,1,193.0,64,M,1031170,EUR,1083283200,G,36,36,False,28.0,21.0,10.0,3.0,0.0,20.0,25.0,1.0,3.0,9.0,3.0,3.0,90.0,41.0,5.9,7.0,0.00015014,0,-0.7857,,,1.0,2.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,
12764873,away,LASK,Filip Stojković,,,filip-stojkovic,F. Stojković,D,30,180.0,106,M,98433,EUR,727660800,D,22,22,False,41.0,34.0,3.0,2.0,0.0,27.0,32.0,8.0,10.0,4.0,,,90.0,59.0,5.8,7.0,0.0770339,1,,1.0,1.0,5.0,5.0,4.0,4.0,2.0,,,,,1.0,,,1.0,1.0,,,,,2.0,2.0,0.0357,,,,1.0,,0.13,,1.0,,,,,,1.0,,
12764873,away,LASK,Maksym Talovierov,,,maksym-talovierov,M. Talovierov,D,40,195.0,1198,M,990355,EUR,962150400,D,4,4,False,49.0,45.0,5.0,3.0,0.0,41.0,43.0,4.0,6.0,6.0,,,90.0,69.0,5.9,4.0,0.00385399,0,,,,3.0,5.0,1.0,9.0,1.0,,,1.0,,,,,1.0,1.0,,,,3.0,2.0,3.0,,,,,,,,,,,,,,,,1.0,
12764873,away,LASK,Hrvoje Smolčić,,,hrvoje-smolcic,H. Smolčić,D,6,181.0,720,M,974582,EUR,966470400,D,26,26,False,78.0,75.0,7.0,5.0,0.0,62.0,63.0,13.0,15.0,,,,90.0,94.0,5.9,4.0,0.00657661,0,,,,4.0,2.0,,8.0,,,1.0,1.0,,,,,3.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
12764873,away,LASK,George Bello,,,george-bello,G. Bello,D,2,170.0,312,M,931742,EUR,1011657600,D,2,2,False,33.0,30.0,1.0,1.0,0.0,13.0,15.0,17.0,19.0,,,,90.0,45.0,5.5,9.0,0.060792,0,,1.0,,3.0,3.0,2.0,,,,3.0,1.0,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,
12764873,away,LASK,Robert Žulj,,,robert-zulj,R. Žulj,M,32,189.0,271,M,121613,EUR,697248000,M,10,10,False,39.0,34.0,1.0,,0.0,16.0,17.0,19.0,25.0,2.0,,,90.0,54.0,6.5,11.0,0.0580065,2,,3.0,1.0,5.0,4.0,,1.0,1.0,,2.0,,,1.0,,True,3.0,,1.0,,1.0,,,3.0,0.2062,,1.0,,1.0,,0.3694,,1.0,,,,,,,,
12764873,away,LASK,Branko Jovičić,,,branko-jovicic,B. Jovičić,M,18,179.0,109,M,220231,EUR,732412800,M,18,18,False,62.0,57.0,4.0,3.0,0.0,40.0,42.0,17.0,20.0,6.0,,,90.0,71.0,6.2,6.0,0.020804,0,,,,2.0,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
12764873,away,LASK,Melayro Bogarde,,,melayro-bogarde,M. Bogarde,D,6,184.0,191,M,961672,EUR,1022544000,M,6,6,False,35.0,33.0,2.0,2.0,0.0,21.0,22.0,12.0,13.0,,,,45.0,44.0,6.4,3.0,0.0091826,1,,,,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,,1.0,,0.0671,,,,,,,,,,,,,,,,
12764873,away,LASK,Florian Flecker,,,florian-flecker,F. Flecker,M,29,173.0,68,M,787543,EUR,814924800,F,29,29,False,33.0,22.0,1.0,,0.0,12.0,15.0,10.0,20.0,1.0,,,90.0,44.0,6.3,16.0,0.0290406,0,,2.0,,7.0,4.0,1.0,,3.0,,1.0,5.0,,,,,,,,,,,,1.0,,,1.0,,,,,,3.0,,,,,,,,1.0
12764873,away,LASK,Maximilian Entrup,,,maximilian-entrup,M. Entrup,F,11,186.0,275,M,823156,EUR,869788800,F,11,11,False,11.0,8.0,,,0.0,1.0,1.0,7.0,10.0,1.0,,,53.0,15.0,6.5,4.0,0.0967336,1,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,,,,0.3146,,,1.0,1.0,,0.7674,,,,,,,,,,
12764873,away,LASK,Valon Berisha,,,valon-berisha,V. Berisha,M,23,176.0,464,M,98197,EUR,729043200,F,14,14,False,50.0,43.0,1.0,1.0,0.0,24.0,27.0,19.0,25.0,4.0,,,90.0,61.0,6.5,11.0,0.0423615,0,,2.0,,7.0,3.0,3.0,,1.0,,,2.0,,,,,,,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,
12764873,away,LASK,Sascha Horvath,,,sascha-horvath,S. Horvath,M,30,164.0,114,M,282093,EUR,840672000,M,30,30,True,29.0,22.0,1.0,1.0,0.0,12.0,13.0,10.0,16.0,2.0,,,45.0,38.0,6.2,11.0,0.00753046,1,,,,3.0,1.0,,,,,2.0,,,,,,1.0,,2.0,1.0,,1.0,,,0.0189,,1.0,,,,,1.0,,,,,,,,,
12764873,away,LASK,Marin Ljubičić,,,marin-ljubicic,M. Ljubičić,F,27,183.0,1862,M,1090010,EUR,1014854400,F,9,9,True,14.0,10.0,1.0,1.0,0.0,7.0,7.0,3.0,7.0,1.0,,,37.0,19.0,6.4,7.0,0.00708943,1,,,,2.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,,0.0505,,1.0,,,,,1.0,,,,,,,,,
12764873,away,LASK,Tobias Okiki Lawal,,,tobias-okiki-lawal,T. O. Lawal,G,26,195.0,270,M,990025,EUR,960336000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764873,away,LASK,Fabian Schillinger,,,fabian-schillinger,F. Schillinger,G,50,,7,M,1566223,EUR,1179964800,G,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764873,away,LASK,Armin Midžić,Armin Midzic,,armin-midzic,A. Midžić,D,46,186.0,30,M,1500740,EUR,1141603200,D,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764873,away,LASK,Tomas Galvez,Tomas Galvez,,tomas-galvez,T. Galvez,D,22,173.0,376,M,1149168,EUR,1106870400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764873,away,LASK,Adil Taoui,,,adil-taoui,A. Taoui,M,,179.0,132,M,944892,EUR,997401600,F,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764873,away,LASK,Armin Haider,Armin Haider,,haider-armin,A. Haider,M,38,,14,M,1149242,EUR,1125878400,M,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764873,away,LASK,René Renner,,,rene-renner,R. Renner,M,77,181.0,53,M,244141,EUR,754531200,D,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
