match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_challengeLost,stat_goals,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_goodHighClaim,stat_bigChanceMissed
12764172,home,Celtic,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189,3870,M,1076,EUR,531532800,G,1,1,False,36.0,32.0,5.0,2.0,0.0,32.0,34.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,90.0,45.0,7.2,4.0,9.41e-05,0,0.0602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764172,home,Celtic,Alistair Johnston,alistair-johnston,A. Johnston,D,2,180,903,M,984419,EUR,907804800,D,2,2,False,89.0,80.0,3.0,1.0,0.0,48.0,51.0,39.0,1.0,7.0,4.0,8.0,,,,90.0,113.0,7.9,12.0,0.317775,1,,,,33.0,1.0,1.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,0.1168,0.0808,,,,,,,,,,,,,,,,,,,
12764172,home,Celtic,Cameron Carter-Vickers,cameron-carter-vickers,C. Carter-Vickers,D,20,185,947,M,795972,EUR,883526400,D,20,20,False,80.0,78.0,3.0,3.0,0.0,68.0,69.0,11.0,2.0,5.0,2.0,4.0,,,,74.0,88.0,6.9,3.0,0.00404872,0,,,,10.0,,,2.0,1.0,,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12764172,home,Celtic,Auston Trusty,auston-trusty,A. Trusty,D,6,188,826,M,822459,EUR,902880000,D,6,6,False,97.0,94.0,1.0,,0.0,67.0,68.0,29.0,1.0,6.0,4.0,4.0,,,,90.0,111.0,7.1,3.0,0.0136632,1,,,,27.0,,,2.0,,,,3.0,3.0,2.0,,0.0737,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12764172,home,Celtic,Greg Taylor,greg-taylor,G. Taylor,D,32,174,526,M,839097,EUR,878688000,D,3,3,False,48.0,44.0,2.0,1.0,1.0,25.0,26.0,23.0,,5.0,1.0,1.0,,,,68.0,60.0,7.3,5.0,0.460162,0,,,,20.0,1.0,1.0,1.0,1.0,,,3.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12764172,home,Celtic,Arne Engels,engels-arne,A. Engels,M,27,185,1612,M,1001867,EUR,1062979200,M,27,27,False,36.0,32.0,3.0,2.0,1.0,15.0,16.0,24.0,1.0,3.0,1.0,6.0,,,,68.0,51.0,7.5,11.0,0.16394,1,,,,18.0,4.0,1.0,1.0,,,1.0,,,1.0,1.0,0.0812,,,,1.0,,5.0,1.0,1.0,4.0,,,,,,,,,,,
12764172,home,Celtic,Callum McGregor,callum-mcgregor,C. McGregor,M,42,178,978,M,97046,EUR,740016000,M,42,42,False,80.0,77.0,1.0,1.0,0.0,40.0,41.0,39.0,1.0,5.0,,6.0,,,,90.0,87.0,7.4,3.0,0.0378424,1,,,,37.0,,,,,,,2.0,1.0,1.0,,0.0249,,,1.0,,,1.0,1.0,1.0,,True,1.0,,,,,,,,,
12764172,home,Celtic,Reo Hatate,reo-hatate,R. Hatate,M,41,172,2324,M,891153,EUR,880070400,M,41,41,False,49.0,41.0,7.0,3.0,0.0,19.0,20.0,29.0,1.0,5.0,3.0,3.0,,,,90.0,71.0,8.0,13.0,0.160585,6,,,,22.0,,,5.0,3.0,2.0,,1.0,1.0,1.0,1.0,0.5387,1.5143,,,1.0,,1.0,2.0,2.0,1.0,,3.0,1.0,1.0,,,,,,,
12764172,home,Celtic,Nicolas-Gerrit Kühn,nicolas-gerrit-kuhn,N. Kühn,F,19,174,2316,M,877835,EUR,946684800,F,10,10,False,32.0,25.0,1.0,,0.0,11.0,12.0,23.0,,4.0,,4.0,,,,74.0,51.0,8.8,15.0,0.259521,3,,,,14.0,3.0,,6.0,1.0,2.0,,1.0,,,1.0,0.5594,0.9617,1.0,,,,2.0,5.0,3.0,2.0,,1.0,1.0,2.0,1.0,,,,,,
12764172,home,Celtic,Kyogo Furuhashi,furuhashi-kyogo,K. Furuhashi,F,9,170,4163,M,877766,EUR,790560000,F,8,8,False,11.0,7.0,,,0.0,2.0,3.0,8.0,,2.0,3.0,,,,,82.0,18.0,6.8,4.0,0.00379518,2,,,,5.0,,,3.0,,,,,,,1.0,0.1381,,2.0,,1.0,,,2.0,2.0,,,1.0,,,,Kyogo_Furuhashi,,,,,
