match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_totalCross,stat_outfielderBlock,stat_accurateCross,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_shotOffTarget,stat_bigChanceCreated,player_firstName,stat_challengeLost,stat_bigChanceMissed,stat_goals,stat_dispossessed,stat_blockedScoringAttempt,player_lastName,stat_punches,stat_totalOffside
12437735,home,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,False,22.0,17.0,6.0,1.0,0.0,17.0,19.0,3.0,1.0,12.0,4.0,4.0,2.0,2.0,90.0,34.0,7.8,5.0,7.365e-05,0,1.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437735,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,False,53.0,44.0,3.0,,0.0,30.0,33.0,20.0,3.0,5.0,,,,,90.0,69.0,7.3,11.0,0.0348951,0,,14.0,4.0,3.0,6.0,8.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12437735,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,False,43.0,41.0,3.0,1.0,0.0,35.0,37.0,6.0,5.0,1.0,,,,,90.0,56.0,7.3,3.0,0.0133142,0,,6.0,4.0,3.0,5.0,6.0,,,3.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437735,home,Celta Vigo,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,69408,EUR,662342400,D,20,20,False,82.0,77.0,6.0,4.0,0.0,45.0,46.0,37.0,6.0,8.0,,,,,90.0,93.0,7.5,7.0,0.0166809,0,,32.0,4.0,4.0,4.0,4.0,,,,,,1.0,,1.0,marcosalonso28,1.0,1.0,,,,,,,,,,,,,,,,,
12437735,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,M,3,3,False,43.0,34.0,5.0,4.0,0.0,14.0,19.0,29.0,,3.0,,,,,90.0,65.0,7.0,17.0,0.290618,1,,22.0,2.0,1.0,2.0,2.0,,,,,,3.0,,,,5.0,1.0,2.0,1.0,1.0,0.0341,0.0361,,,,,,,,,,,,
12437735,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,52.0,47.0,1.0,1.0,0.0,16.0,18.0,34.0,5.0,2.0,,,,,86.0,67.0,7.2,6.0,0.032983,1,,31.0,1.0,2.0,3.0,5.0,1.0,,,3.0,3.0,,1.0,,,,,,,,0.0149,,True,1.0,,,,,,,,,,
12437735,home,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,962890,EUR,1042934400,M,6,6,False,57.0,53.0,2.0,2.0,1.0,18.0,19.0,38.0,1.0,3.0,,,,,90.0,72.0,7.9,5.0,0.0563967,1,,35.0,1.0,1.0,1.0,7.0,,,,3.0,1.0,1.0,,2.0,ilaixmk,,,,,3.0,0.0154,,,1.0,1.0,,,,,,,,,
12437735,home,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176,698,M,1154935,EUR,1057104000,M,30,30,False,48.0,34.0,4.0,1.0,0.0,14.0,17.0,32.0,,1.0,,,,,87.0,69.0,7.2,21.0,0.0935724,2,,20.0,,,5.0,4.0,4.0,2.0,,2.0,,3.0,1.0,1.0,,1.0,,,1.0,,0.1427,0.0156,,1.0,,Hugo Álvarez,2.0,1.0,1.0,,,,,
12437735,home,Celta Vigo,Fer López,fer-lopez,F. López,M,8,186,973,M,1526628,EUR,1085356800,F,28,28,False,11.0,8.0,1.0,1.0,0.0,2.0,3.0,8.0,,3.0,,,,,43.0,24.0,6.7,7.0,0.0104109,1,,6.0,1.0,,3.0,5.0,1.0,1.0,1.0,3.0,1.0,3.0,,,,,,,,1.0,0.0696,,,,,,1.0,,,1.0,1.0,,,
12437735,home,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,7,7,False,18.0,10.0,,,0.0,4.0,7.0,11.0,,1.0,,,,,65.0,27.0,6.7,12.0,0.0133364,0,,6.0,1.0,2.0,4.0,6.0,1.0,1.0,,,,3.0,,,,,,,,3.0,,,,,,,2.0,,,1.0,,,,
