match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_wasFouled,stat_keyPass,captain,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_penaltyWon,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_errorLeadToAShot,stat_hitWoodwork
10437980,home,Chaves,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,1,1,False,27.0,10.0,23.0,6.0,4.0,6.0,6.0,21.0,1.0,1.0,3.0,13.0,3.0,1.0,1.0,2.0,1.0,90.0,37.0,6.5,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437980,home,Chaves,Habib Sylla,Habib Sylla,,habib-sylla,H. Sylla,D,52,178.0,24,M,1386615,EUR,918777600,D,2,2,False,22.0,15.0,7.0,3.0,9.0,10.0,6.0,13.0,,1.0,4.0,6.0,,,,,,90.0,46.0,6.0,16.0,0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10437980,home,Chaves,Carlos Ponck,,,carlos-ponck,C. Ponck,D,26,183.0,62,M,584116,EUR,789955200,D,26,26,False,26.0,16.0,10.0,2.0,11.0,13.0,5.0,13.0,1.0,4.0,4.0,10.0,,,,,,90.0,35.0,6.7,11.0,0,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,
10437980,home,Chaves,Steven Vitória,,,steven-vitoria,S. Vitória,D,,195.0,115,M,59574,EUR,537321600,D,19,19,False,19.0,11.0,6.0,3.0,11.0,12.0,,7.0,4.0,4.0,6.0,5.0,,,,,,90.0,32.0,7.4,8.0,1,,1.0,3.0,,,,,2.0,2.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,
10437980,home,Chaves,Bruno Langa,,,bruno-langa,B. Langa,D,24,178.0,2435,M,987490,EUR,878256000,D,5,5,False,25.0,14.0,7.0,1.0,9.0,13.0,5.0,13.0,1.0,5.0,3.0,7.0,,,,,,90.0,54.0,6.7,20.0,1,1.0,2.0,3.0,,,,,,1.0,,,1.0,2.0,1.0,,,1.0,2.0,,,,,,,,,,,,,
10437980,home,Chaves,João Mendes,,,joao-mendes,J. Mendes,M,10,183.0,228,M,857376,EUR,782697600,M,8,8,False,14.0,10.0,1.0,1.0,1.0,2.0,9.0,13.0,,1.0,,,,,,,,57.0,17.0,6.5,5.0,0,1.0,,2.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10437980,home,Chaves,Guima,,,ricardo-guimaraes-guima,Guima,M,30,181.0,615,M,370710,EUR,816307200,M,21,21,False,34.0,27.0,4.0,,8.0,9.0,19.0,25.0,3.0,8.0,,9.0,,,,,,90.0,54.0,6.4,15.0,0,,1.0,9.0,3.0,2.0,5.0,3.0,,1.0,4.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,
10437980,home,Chaves,João Teixeira,,,joao-teixeira,J. Teixeira,M,97,178.0,78,M,138899,EUR,760492800,M,10,10,False,28.0,22.0,1.0,1.0,9.0,9.0,14.0,21.0,,8.0,,3.0,,,,,,71.0,50.0,6.2,14.0,1,2.0,,8.0,1.0,1.0,7.0,3.0,,,1.0,,2.0,3.0,2.0,1.0,,,2.0,,True,1.0,,,,,,,,,,
10437980,home,Chaves,Issah Abass,,,abass-issah,I. Abass,M,8,173.0,216,M,873419,EUR,906768000,F,17,17,False,15.0,9.0,2.0,,4.0,5.0,5.0,11.0,,4.0,,2.0,,,,,,85.0,30.0,6.3,13.0,1,1.0,2.0,9.0,1.0,3.0,3.0,3.0,,,3.0,,4.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,
10437980,home,Chaves,Juninho Vieira,,,juninho-vieira,Juninho,F,23,179.0,17759,M,833236,EUR,848534400,F,20,20,False,16.0,10.0,1.0,,3.0,3.0,7.0,13.0,3.0,6.0,1.0,3.0,,,,,,90.0,30.0,6.9,12.0,1,,3.0,8.0,,1.0,2.0,,,,3.0,,2.0,1.0,1.0,1.0,,,2.0,,,,,,juninhovieira_21,1.0,,,,,,
