match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_errorLeadToAGoal,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_shotOffTarget,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_clearanceOffLine
10909906,home,Bournemouth,Mark Travers,,,mark-travers,M. Travers,G,12,191,615,M,856720,EUR,926985600,G,1,1,False,26.0,11.0,20.0,5.0,9.0,12.0,2.0,14.0,9.0,1.0,2.0,90.0,36.0,5.6,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909906,home,Bournemouth,Adam Smith,,,adam-smith,A. Smith,D,15,180,481,M,44566,EUR,672883200,D,15,15,False,37.0,33.0,2.0,2.0,25.0,28.0,8.0,10.0,7.0,,,90.0,59.0,6.3,6.0,1,True,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10909906,home,Bournemouth,Jack Stephens,Jack,Stephens,jack-stephens,J. Stephens,D,5,185,210,M,134361,EUR,759628800,D,3,3,False,60.0,53.0,8.0,3.0,45.0,48.0,8.0,12.0,9.0,,,90.0,69.0,6.0,9.0,0,,,,1.0,2.0,2.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10909906,home,Bournemouth,Marcos Senesi,,,marcos-senesi,M. Senesi,D,5,184,5647,M,830659,EUR,863222400,D,25,25,False,40.0,34.0,5.0,3.0,30.0,32.0,4.0,8.0,7.0,,,45.0,45.0,5.9,7.0,0,,,,1.0,1.0,3.0,,1.0,2.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
10909906,home,Bournemouth,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,788,M,964119,EUR,942537600,D,33,33,False,16.0,11.0,3.0,,6.0,7.0,5.0,10.0,3.0,,,45.0,24.0,5.6,10.0,0,,1.0,,,4.0,,,,,,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
10909906,home,Bournemouth,Ryan Christie,,,ryan-christie,R. Christie,M,10,178,1202,M,322391,EUR,793411200,M,10,10,False,19.0,17.0,1.0,1.0,7.0,9.0,11.0,14.0,5.0,,,69.0,35.0,7.8,9.0,4,,4.0,1.0,1.0,6.0,3.0,1.0,,,,2.0,1.0,5.0,,1.0,,,,,1.0,1.0,1.0,3.0,1.0,3.0,,,,,,,,,,
10909906,home,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,885,M,548188,EUR,854928000,M,4,4,False,44.0,33.0,4.0,2.0,19.0,21.0,14.0,25.0,5.0,,,90.0,54.0,6.1,14.0,0,,2.0,,1.0,3.0,3.0,,,,,1.0,1.0,3.0,,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
10909906,home,Bournemouth,Joe Rothwell,,,joe-rothwell,J. Rothwell,M,48,185,269,M,190853,EUR,789782400,M,14,14,False,18.0,14.0,1.0,,11.0,11.0,3.0,7.0,1.0,,,45.0,25.0,6.4,6.0,0,,,,,,2.0,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
10909906,home,Bournemouth,Jaidon Anthony,,,jaidon-anthony,J. Anthony,M,11,177,1087,M,1020680,EUR,944006400,M,32,32,False,28.0,22.0,,,8.0,12.0,15.0,27.0,4.0,,,90.0,56.0,7.1,20.0,3,,11.0,,1.0,2.0,5.0,1.0,,2.0,,2.0,1.0,1.0,,2.0,,,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,
10909906,home,Bournemouth,Dominic Solanke,,,dominic-solanke,D. Solanke,F,19,186,11216,M,361420,EUR,874195200,F,9,9,False,10.0,7.0,,,3.0,4.0,5.0,7.0,4.0,,,90.0,35.0,6.8,12.0,2,,1.0,3.0,1.0,8.0,7.0,,2.0,,,2.0,4.0,,,6.0,,,1.0,,1.0,2.0,,2.0,1.0,1.0,,Dom_Solanke,1.0,2.0,,,,,,
10909906,home,Bournemouth,Philip Billing,,,philip-billing,P. Billing,M,8,193,1783,M,548660,EUR,834451200,F,29,29,False,30.0,22.0,3.0,1.0,14.0,17.0,8.0,13.0,2.0,,,90.0,41.0,6.7,10.0,0,,,,2.0,1.0,6.0,,,2.0,1.0,2.0,1.0,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,
10909906,home,Bournemouth,Jack Stacey,,,jack-stacey,J. Stacey,D,3,180,115,M,583450,EUR,828748800,D,17,17,True,16.0,11.0,1.0,1.0,5.0,6.0,6.0,11.0,2.0,,,45.0,30.0,6.2,9.0,0,,1.0,,,2.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
10909906,home,Bournemouth,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3168,M,865167,EUR,907632000,D,5,5,True,57.0,48.0,10.0,4.0,40.0,42.0,8.0,15.0,2.0,,,45.0,61.0,6.7,9.0,1,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,
10909906,home,Bournemouth,Kieffer Moore,,,kieffer-moore,K. Moore,F,19,195,1368,M,298366,EUR,713232000,F,21,21,True,5.0,3.0,,,1.0,1.0,2.0,4.0,,,,45.0,8.0,6.4,3.0,0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10909906,home,Bournemouth,Siriki Dembélé,,,siriki-dembele,S. Dembélé,M,23,173,219,M,886532,EUR,842054400,M,20,20,True,3.0,2.0,,,,,2.0,4.0,1.0,,,21.0,8.0,6.9,2.0,0,,1.0,,,1.0,3.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10909906,home,Bournemouth,Cameron Plain,,,cameron-plain,C. Plain,G,,187,5,M,1149922,EUR,1038441600,G,45,45,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909906,home,Bournemouth,Chris Mepham,,,chris-mepham,C. Mepham,D,2,191,389,M,865740,EUR,878688000,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909906,home,Bournemouth,Emiliano Marcondes,,,emiliano-marcondes,E. Marcondes,M,11,185,257,M,186809,EUR,794707200,M,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909906,home,Bournemouth,Ben Pearson,,,ben-pearson,B. Pearson,M,4,174,72,M,190857,EUR,789177600,M,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909906,home,Bournemouth,Jamal Lowe,,,jamal-lowe,J. Lowe,F,9,183,275,M,257433,EUR,774662400,F,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909906,away,Burnley,Bailey Peacock-Farrell,,,bailey-peacock-farrell,B. Peacock-Farrell,G,1,194,181,M,826259,EUR,846547200,G,15,15,False,37.0,23.0,15.0,2.0,21.0,25.0,2.0,12.0,8.0,3.0,3.0,90.0,45.0,6.6,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
10909906,away,Burnley,Connor Roberts,,,connor-roberts,C. Roberts,D,14,175,390,M,804613,EUR,811814400,D,14,14,False,47.0,39.0,7.0,3.0,23.0,26.0,16.0,21.0,8.0,,,90.0,71.0,6.3,13.0,0,,,2.0,,4.0,1.0,,2.0,1.0,1.0,3.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10909906,away,Burnley,Taylor Harwood-Bellis,,,taylor-harwood-bellis,T. Harwood-Bellis,D,6,185,1647,M,980637,EUR,1012348800,D,5,5,False,31.0,26.0,8.0,6.0,21.0,23.0,5.0,8.0,1.0,,,27.0,34.0,6.6,5.0,0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10909906,away,Burnley,Jordan Beyer,,,jordan-beyer,J. Beyer,D,36,187,321,M,927175,EUR,958694400,D,36,36,False,73.0,67.0,2.0,2.0,60.0,63.0,7.0,10.0,6.0,,,90.0,87.0,6.8,6.0,0,,,,1.0,3.0,4.0,,7.0,2.0,,,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,
10909906,away,Burnley,Charlie Taylor,,,charlie-taylor,C. Taylor,D,29,183,244,M,166381,EUR,748224000,D,3,3,False,71.0,64.0,9.0,5.0,48.0,51.0,16.0,20.0,7.0,,,90.0,84.0,6.6,10.0,1,,,1.0,1.0,2.0,4.0,,1.0,,,,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10909906,away,Burnley,Josh Brownhill,,,josh-brownhill,J. Brownhill,M,8,179,822,M,358394,EUR,819331200,M,8,8,False,38.0,33.0,4.0,3.0,16.0,17.0,17.0,23.0,5.0,,,90.0,47.0,7.6,8.0,0,True,2.0,1.0,1.0,7.0,6.0,,,4.0,2.0,1.0,1.0,3.0,3.0,,,,,,,,1.0,,,3.0,,,,,,,,,2.0,
10909906,away,Burnley,Josh Cullen,,,cullen-josh,J. Cullen,M,24,175,872,M,792122,EUR,828835200,M,24,24,False,49.0,43.0,2.0,1.0,32.0,33.0,11.0,16.0,10.0,,,90.0,65.0,6.4,6.0,2,,,1.0,1.0,4.0,6.0,2.0,3.0,3.0,2.0,,2.0,2.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,
10909906,away,Burnley,Jóhann Guðmundsson,,,johann-gudmundsson,J. Guðmundsson,M,,186,451,M,49805,EUR,656985600,M,7,7,False,32.0,29.0,1.0,1.0,13.0,14.0,17.0,20.0,6.0,,,70.0,41.0,7.4,5.0,0,,2.0,,,1.0,2.0,,,,,,2.0,,,,,1.0,1.0,,1.0,,1.0,,,3.0,,,,,,,,,1.0,
10909906,away,Burnley,Manuel Benson,,,manuel-benson,M. Benson,M,14,166,3188,M,552632,EUR,859507200,F,17,17,False,20.0,17.0,3.0,2.0,10.0,10.0,7.0,11.0,4.0,,,70.0,36.0,8.0,12.0,3,,1.0,1.0,,8.0,2.0,1.0,,,,3.0,1.0,1.0,1.0,3.0,,,3.0,,,1.0,,2.0,2.0,,,,,1.0,,,,,,
10909906,away,Burnley,Ashley Barnes,,,ashley-barnes,A. Barnes,M,35,186,298,M,27028,EUR,625708800,F,10,10,False,19.0,14.0,3.0,1.0,6.0,6.0,8.0,13.0,5.0,,,90.0,26.0,8.2,6.0,1,,,2.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,,,,,,1.0,,,2.0,,,,,,,,,1.0,1.0
10909906,away,Burnley,Anass Zaroury,,,anass-zaroury,A. Zaroury,F,9,176,4225,M,877036,EUR,973555200,F,19,19,False,20.0,14.0,,,6.0,8.0,8.0,16.0,1.0,,,81.0,41.0,8.9,12.0,4,,4.0,,,1.0,4.0,,,1.0,,1.0,,,,4.0,,,,,,3.0,,3.0,2.0,2.0,1.0,zaroury,,,,,,,,
10909906,away,Burnley,Luke McNally,,,mcnally-luke,L. McNally,D,15,184,174,M,981949,EUR,937785600,D,21,21,True,43.0,31.0,8.0,4.0,27.0,32.0,4.0,11.0,3.0,,,63.0,60.0,7.1,13.0,0,,,1.0,2.0,2.0,2.0,,8.0,,,1.0,,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,
10909906,away,Burnley,Jack Cork,,,jack-cork,J. Cork,M,,185,86,M,20993,EUR,614736000,M,4,4,True,13.0,13.0,,,9.0,9.0,4.0,4.0,3.0,,,20.0,14.0,6.6,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10909906,away,Burnley,Nathan Tella,,,nathan-tella,N. Tella,M,23,173,3092,M,920379,EUR,931132800,M,23,23,True,5.0,3.0,,,2.0,2.0,1.0,3.0,1.0,,,20.0,13.0,6.3,7.0,1,,,,,3.0,2.0,,,,,3.0,2.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,
10909906,away,Burnley,Darko Churlinov,,,darko-churlinov,D. Churlinov,M,17,180,491,M,876345,EUR,963273600,F,27,27,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,9.0,5.0,6.4,1.0,0,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10909906,away,Burnley,Arijanet Murić,,,arijanet-muric,A. Murić,G,49,198,1927,M,888971,EUR,910396800,G,49,49,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909906,away,Burnley,Conrad Jaden Egan-Riley,,,cj-egan-riley,C. Egan-Riley,D,4,183,1106,M,1131448,EUR,1041465600,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909906,away,Burnley,Samuel Bastien,,,samuel-bastien,S. Bastien,M,22,174,275,M,352964,EUR,843696000,M,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909906,away,Burnley,Halil Dervişoğlu,,,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,930775,EUR,944611200,F,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909906,away,Burnley,Scott Twine,,,scott-twine,S. Twine,F,10,174,650,M,839416,EUR,931910400,M,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
