match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,captain,stat_lastManTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_keyPass,stat_errorLeadToAGoal,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAShot
11540892,home,Fatih Karagümrük,Marcão,,,marcao,Marcão,F,9,196.0,737,M,870717,EUR,771811200.0,F,70,70,False,17.0,7.0,2.0,1.0,0.0,4.0,5.0,3.0,12.0,,1.0,,,,67.0,35.0,7.2,18.0,0.00171067,3,,2.0,7.0,4.0,2.0,4.0,2.0,2.0,,,,0.4213,,,3.0,,1.0,,,,,,1.0,,,2.0,1.0,1.0,0.942,1.0,,
11540892,home,Fatih Karagümrük,Levent Mercan,,,munir-levent-mercan,L. Mercan,D,22,176.0,1693,M,1085938,EUR,976406400.0,M,18,18,True,25.0,20.0,7.0,4.0,0.0,11.0,13.0,9.0,13.0,2.0,2.0,,,,45.0,39.0,6.6,8.0,0.00744684,0,,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,
11540892,home,Fatih Karagümrük,Valentin Eysseric,,,valentin-eysseric,V. Eysseric,M,,181.0,141,M,139798,EUR,701481600.0,M,9,9,True,12.0,10.0,1.0,1.0,0.0,7.0,8.0,3.0,4.0,,2.0,,,,24.0,18.0,6.5,5.0,0.00622364,1,,,2.0,1.0,,1.0,,1.0,,,,0.073,,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,
11540892,home,Fatih Karagümrük,Güven Yalçın,,,guven-yalcin,G. Yalçın,F,10,184.0,385,M,826162,EUR,916617600.0,F,10,10,True,7.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,4.0,,,,,,23.0,9.0,7.3,2.0,0.00944183,1,,,,,,,,,,,,0.6389,,,,,,,,,,,,,,,1.0,1.0,0.8653,1.0,,
11540892,home,Fatih Karagümrük,Kevin Lasagna,,,kevin-lasagna,K. Lasagna,F,15,181.0,319,M,587962,EUR,713404800.0,F,15,15,True,3.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,,,,,,23.0,9.0,6.6,2.0,0.0152243,1,,,,1.0,,,,,,1.0,1.0,0.3155,,,1.0,,,,,1.0,,,1.0,,,,1.0,,0.8818,,,
11540892,home,Fatih Karagümrük,Salih Dursun,,,salih-dursun,S. Dursun,D,24,188.0,33,M,179189,EUR,679276800.0,D,54,54,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,1.0,,,,,8.0,4.0,6.5,1.0,0.00028337,0,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11540892,home,Fatih Karagümrük,Furkan Bekleviç,,,furkan-beklevic,F. Bekleviç,G,99,192.0,20,M,934507,EUR,917740800.0,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540892,home,Fatih Karagümrük,Efecan Mizrakci,Efecan Mizrakci,,efecan-mizrakci,E. Mizrakci,D,21,188.0,10,M,1394137,EUR,1073606400.0,D,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540892,home,Fatih Karagümrük,Hakan Eren Atabey,,,atabey-hakan-eren,H. E. Atabey,D,25,198.0,11,M,1868518,EUR,1148688000.0,D,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540892,home,Fatih Karagümrük,Adnan Efe Durmusoglu,Adnan Efe Durmusoglu,,adnan-efe-durmusoglu,A. E. Durmusoglu,M,,,0,M,1865299,EUR,1149638400.0,M,53,53,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540892,home,Fatih Karagümrük,Ahmet Tugyan,Ahmet Tugyan,,ahmet-tugyan,A. Tugyan,,17,,1,M,1636492,EUR,,F,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540892,away,Samsunspor,Jakub Szumski,,,jakub-szumski,J. Szumski,G,29,194.0,149,M,153038,EUR,699840000.0,G,29,29,False,37.0,31.0,14.0,8.0,0.0,27.0,28.0,4.0,9.0,,12.0,,4.0,4.0,90.0,47.0,6.9,6.0,0.00179179,0,0.9767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540892,away,Samsunspor,Haluk Mustafa Tan,Haluk Mustafa Tan,,tan-haluk-mustafa,H. M. Tan,D,72,181.0,40,M,1605311,EUR,1114560000.0,D,72,72,False,36.0,27.0,,,0.0,19.0,21.0,8.0,16.0,,4.0,,,,62.0,56.0,6.3,14.0,0.00261619,2,,,4.0,2.0,1.0,2.0,,,4.0,1.0,1.0,0.1113,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,2.0,
11540892,away,Samsunspor,Yunus Emre Çift,Yunus Cift,,yunus-emre-cift,Y. E. Çift,D,55,185.0,119,M,1063325,EUR,1062374400.0,D,22,22,False,43.0,39.0,8.0,4.0,0.0,28.0,28.0,11.0,15.0,1.0,4.0,,,,72.0,52.0,6.0,4.0,0.0110027,0,,1.0,7.0,4.0,3.0,,,,2.0,3.0,2.0,,,,,1.0,3.0,,,,,,,,1.0,,,,,1.0,,
11540892,away,Samsunspor,Youssef Aït Bennasser,,,youssef-ait-bennasser,Y. A. Bennasser,M,15,184.0,425,M,802850,EUR,836697600.0,D,6,6,False,78.0,70.0,8.0,5.0,0.0,46.0,49.0,24.0,29.0,3.0,9.0,,,,90.0,89.0,6.7,10.0,0.0359424,1,,1.0,1.0,4.0,,1.0,,1.0,1.0,2.0,2.0,0.0311,,,,,,,1.0,,,,,,,,,,,,,
11540892,away,Samsunspor,Marc Bola,,,marc-bola,M. Bola,D,16,185.0,264,M,862083,EUR,881625600.0,D,16,16,False,47.0,40.0,5.0,4.0,0.0,17.0,18.0,25.0,33.0,2.0,6.0,,,,90.0,78.0,7.0,15.0,0.124256,0,,,4.0,6.0,,6.0,4.0,,3.0,2.0,1.0,,,,4.0,2.0,,,,4.0,2.0,,,1.0,,,,,,,,1.0
11540892,away,Samsunspor,Osman Çelik,,,osman-celik,O. Çelik,M,88,182.0,13,M,758656,EUR,691200000.0,M,88,88,False,40.0,34.0,3.0,1.0,0.0,15.0,17.0,19.0,24.0,,5.0,,,,90.0,50.0,6.6,8.0,0.02342,0,,,3.0,5.0,1.0,2.0,2.0,,,,,,True,,1.0,2.0,,,3.0,1.0,,,,,,,,,,,,
11540892,away,Samsunspor,Flavien Tait,,,flavien-tait,F. Tait,M,,175.0,101,M,312388,EUR,728611200.0,M,13,13,False,60.0,52.0,7.0,5.0,1.0,24.0,25.0,28.0,36.0,1.0,6.0,,,,63.0,68.0,7.3,11.0,0.143266,0,,,3.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,,2.0,,,,,,
11540892,away,Samsunspor,Benito Raman,,,benito-raman,B. Raman,F,14,172.0,396,M,94300,EUR,784166400.0,M,36,36,False,13.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,10.0,,3.0,,,,45.0,20.0,6.4,8.0,0.0019011,0,,,2.0,2.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
11540892,away,Samsunspor,Carlo Holse,,,carlo-holse,C. Holse,M,21,177.0,633,M,837012,EUR,928281600.0,M,21,21,False,24.0,20.0,,,0.0,13.0,14.0,8.0,14.0,,3.0,,,,75.0,37.0,6.7,10.0,0.0180414,0,,,5.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,2.0,2.0,1.0,,1.0,4.0,1.0,,,2.0,,1.0,,,,,,
11540892,away,Samsunspor,Arbnor Muja,Arbnor,Muja,arbnor-muja,A. Muja,M,7,179.0,520,M,890695,EUR,912297600.0,M,98,98,False,23.0,19.0,2.0,2.0,0.0,6.0,7.0,14.0,18.0,1.0,2.0,,,,45.0,37.0,6.7,10.0,0.0355202,1,,,2.0,1.0,,,,,,,,0.0486,,,2.0,,,,1.0,2.0,1.0,,,1.0,,2.0,,,,,1.0,
11540892,away,Samsunspor,Ercan Kara,,,ercan-kara,E. Kara,F,9,192.0,253,M,843039,EUR,820627200.0,F,99,99,False,23.0,12.0,,,0.0,5.0,7.0,7.0,16.0,1.0,2.0,,,,90.0,37.0,6.5,17.0,0.0182557,2,,2.0,3.0,4.0,1.0,1.0,,1.0,1.0,,,0.5033,,,4.0,,,,2.0,,,,1.0,,,1.0,1.0,,0.1231,2.0,,
11540892,away,Samsunspor,Soner Aydoğdu,,,soner-aydogdu,S. Aydoğdu,M,8,181.0,117,M,69351,EUR,663033600.0,M,8,8,True,26.0,24.0,3.0,3.0,0.0,7.0,7.0,18.0,23.0,,4.0,,,,45.0,32.0,7.4,5.0,0.166667,1,,,1.0,,1.0,,,,,,,0.1114,,,,,,,,4.0,1.0,,,2.0,,,1.0,1.0,0.7253,,,
11540892,away,Samsunspor,Moryke Fofana,,,moryke-fofana,M. Fofana,M,7,182.0,112,M,269199,EUR,690854400.0,F,7,7,True,25.0,18.0,,,0.0,3.0,3.0,16.0,23.0,,,,,,45.0,47.0,7.6,14.0,0.78787,2,,,6.0,6.0,1.0,8.0,6.0,,,,,0.1314,,,1.0,,,,,1.0,1.0,2.0,,3.0,,3.0,2.0,,0.3799,,,
11540892,away,Samsunspor,Olivier Ntcham,,,olivier-ntcham,O. Ntcham,M,10,180.0,801,M,352676,EUR,823824000.0,M,10,10,True,18.0,13.0,2.0,1.0,0.0,,,13.0,19.0,,1.0,,,,28.0,28.0,6.4,9.0,0.0143476,2,,,1.0,2.0,,1.0,,,,1.0,,0.152,,,2.0,,,,1.0,1.0,,,1.0,,,,,,,,2.0,
11540892,away,Samsunspor,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185.0,506,M,826944,EUR,873072000.0,F,14,14,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,,1.0,,,,27.0,12.0,6.7,2.0,0.0163242,1,,1.0,1.0,1.0,,,,,,,,0.1159,,,,,1.0,,,,,,,,,,1.0,,0.0421,,,
11540892,away,Samsunspor,Kingsley Schindler,,,kingsley-schindler,K. Schindler,F,19,179.0,869,M,169113,EUR,742435200.0,F,17,17,True,13.0,13.0,,,0.0,6.0,6.0,7.0,8.0,,3.0,,,,15.0,16.0,6.6,2.0,0.00521418,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11540892,away,Samsunspor,Okan Kocuk,,,okan-kocuk,O. Koçuk,G,1,187.0,289,M,190179,EUR,806803200.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540892,away,Samsunspor,Soner Gönül,,,soner-gonul,S. Gönül,D,28,177.0,50,M,867727,EUR,865987200.0,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540892,away,Samsunspor,Bedirhan Çetin,Bedirhan Çetin,,bedirhan-cetin,B. Çetin,D,96,182.0,56,M,1215897,EUR,1151539200.0,D,96,96,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540892,away,Samsunspor,Taylan Antalyalı,,,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,190197,EUR,789523200.0,M,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540892,away,Samsunspor,Marius Mouandilmadji,,,marius-mouandilmadji,M. Mouandilmadji,F,9,190.0,1399,M,943593,EUR,885427200.0,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
