match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,player_lastName,stat_interceptionWon,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_lastManTackle
11368641,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,35.0,18.0,25.0,8.0,13.0,15.0,5.0,20.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,90.0,45.0,7.3,19.0,0.00220619,0,0.1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368641,home,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176,798,M,,851282,EUR,920937600,D,12,12,False,35.0,27.0,7.0,3.0,17.0,19.0,11.0,18.0,5.0,5.0,2.0,,,,,,76.0,59.0,7.4,13.0,0.313467,0,,True,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,
11368641,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,3,3,False,69.0,59.0,10.0,2.0,42.0,44.0,17.0,25.0,9.0,7.0,5.0,1.0,,,,,90.0,87.0,7.4,12.0,0.00993537,0,,,,,2.0,,4.0,1.0,,,3.0,2.0,,,,Cristhian Mosquera,1.0,1.0,4.0,,,,,,,,,,,,
11368641,home,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,,953097,EUR,970790400,D,15,15,False,33.0,27.0,5.0,3.0,14.0,17.0,13.0,16.0,2.0,3.0,2.0,1.0,,,,,90.0,42.0,7.1,7.0,0.00732382,0,,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,3.0,,,,,,,,,,
11368641,home,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,,1184317,EUR,1105488000,D,34,34,False,21.0,9.0,8.0,1.0,5.0,8.0,4.0,15.0,5.0,1.0,4.0,1.0,,,,,90.0,49.0,6.8,18.0,0.00522042,1,,,2.0,,1.0,1.0,6.0,2.0,,,4.0,1.0,3.0,,,Yarek Gasiorowski,1.0,,,,1.0,1.0,0.0119,,,,,,,,
11368641,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,8,8,False,37.0,27.0,5.0,1.0,14.0,18.0,13.0,22.0,4.0,7.0,2.0,1.0,,,,,76.0,49.0,6.6,16.0,0.020919,0,,,3.0,,1.0,1.0,4.0,,,,,,1.0,,1.0,,,1.0,1.0,,,,,2.0,,,,,,,
11368641,home,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,,826948,EUR,902793600,M,18,18,False,62.0,54.0,5.0,3.0,28.0,30.0,27.0,41.0,8.0,2.0,5.0,3.0,,,,,90.0,86.0,7.5,20.0,0.052722,0,,,9.0,1.0,1.0,,2.0,,,,2.0,,,,2.0,,,,3.0,,1.0,,,1.0,,,,,,,
11368641,home,Valencia,Peter González,peter-gonzalez,P. González,F,22,178,1171,M,,1048927,EUR,1027555200,M,11,11,False,15.0,13.0,1.0,,1.0,2.0,13.0,15.0,9.0,,1.0,,,,,,88.0,41.0,7.6,11.0,0.0948671,4,,,2.0,1.0,1.0,2.0,7.0,5.0,3.0,,1.0,,2.0,,2.0,,2.0,6.0,3.0,,2.0,2.0,0.1752,,2.0,0.1812,,,,,
11368641,home,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,M,16,16,False,15.0,10.0,,,2.0,3.0,8.0,14.0,6.0,5.0,,,,,,,90.0,25.0,6.6,10.0,0.0453342,1,,,2.0,,4.0,4.0,10.0,2.0,1.0,,1.0,,1.0,1.0,,,2.0,,1.0,,,,0.0152,2.0,1.0,0.0998,,,,,
11368641,home,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,M,7,7,False,16.0,11.0,3.0,1.0,3.0,4.0,9.0,14.0,8.0,5.0,1.0,1.0,,,,,60.0,33.0,7.3,8.0,0.153426,3,,,2.0,1.0,1.0,2.0,3.0,3.0,3.0,,1.0,,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,0.1037,1.0,1.0,0.2981,1.0,,,,
11368641,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,9,9,False,19.0,9.0,,,4.0,5.0,5.0,14.0,8.0,3.0,,,,,,,88.0,38.0,6.7,17.0,0.00194457,2,,,,,7.0,4.0,11.0,1.0,,,1.0,,1.0,2.0,,,,3.0,4.0,,,1.0,0.1124,2.0,1.0,0.0322,,,,,
11368641,home,Valencia,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,11,191,4167,M,r.yaremchuk,829296,EUR,817430400,F,17,17,True,3.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,30.0,8.0,6.3,5.0,3.276e-05,2,,,,,,1.0,2.0,,,,,,,1.0,,,,1.0,,,,,0.8872,2.0,,,2.0,1.0,,,
11368641,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,True,5.0,5.0,,,1.0,1.0,4.0,5.0,,1.0,,,,,,,14.0,7.0,6.6,1.0,0.00156008,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11368641,home,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,,845693,EUR,959644800,M,10,10,True,6.0,6.0,1.0,1.0,2.0,2.0,5.0,6.0,1.0,1.0,,,,,,,14.0,9.0,6.7,1.0,0.0886468,0,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11368641,home,Valencia,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,selim_amallah,801211,EUR,848016000,M,19,19,True,1.0,,,,,1.0,,,2.0,,,,,,,,8.0,2.0,6.7,1.0,,0,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
11368641,home,Valencia,Alberto Mari,alberto-mari,A. Marí,F,14,183,112,M,,990232,EUR,994809600,F,22,22,True,1.0,1.0,,,,,2.0,2.0,,,,,,,,,8.0,3.0,6.7,,0.184418,0,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11368641,home,Valencia,Vicent Abril,vicent-abril,V. Abril,G,28,187,49,M,,1464650,EUR,1108425600,G,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Vicent Abril,,,,,,,,,,,,,,,
11368641,home,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368641,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368641,home,Valencia,Rubén Iranzo,ruben-iranzo,R. Iranzo,D,26,182,56,M,,1167704,EUR,1047600000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368641,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368641,home,Valencia,Pablo Gozálbez,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,,996932,EUR,988588800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368641,home,Valencia,Hugo González,hugo-gonzalez,H. González,M,30,181,89,M,,996931,EUR,1044576000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368641,away,Rayo Vallecano,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,,97951,EUR,756777600,G,1,1,False,28.0,14.0,25.0,11.0,6.0,8.0,8.0,20.0,,11.0,,,4.0,5.0,,,90.0,41.0,8.2,14.0,0.00340171,0,0.6113,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,1.0,
11368641,away,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175,688,M,,152446,EUR,694224000,D,20,20,False,35.0,22.0,10.0,2.0,7.0,8.0,15.0,28.0,2.0,3.0,2.0,2.0,,,,,90.0,55.0,6.8,17.0,0.013695,0,,,1.0,,2.0,,5.0,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11368641,away,Rayo Vallecano,Abdul Mumin,abdul-mumin,A. Mumin,D,16,188,1245,M,,846147,EUR,897091200,D,16,16,False,36.0,28.0,6.0,,24.0,26.0,4.0,10.0,4.0,5.0,2.0,2.0,,,,,90.0,53.0,7.3,9.0,0.0031507,0,,,,,2.0,1.0,2.0,,,,5.0,1.0,,,,,,1.0,1.0,,3.0,,,,,,,,,,
