match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_lastManTackle,player_firstName,player_lastName,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goals,stat_hitWoodwork,stat_errorLeadToAShot
12450195,home,Montpellier,Andy Delort,andy-delort,A. Delort,F,,182,2883,M,84744,EUR,686966400,F,9,9,False,,11.0,9.0,,,0.0,3.0,4.0,7.0,8.0,2.0,,,,64.0,23.0,7.1,5.0,0.161535,4,,1.0,4.0,6.0,6.0,,,,2.0,1.0,4.0,1.0,,1.0,,1.0,,,,LeTigre,1.0,1.0,0.3104,2.0,,,3.0,,0.8901,,1.0,2.0,,,,,
12450195,home,Montpellier,Wilfried Ndollo Bille,wilfried-ndollo-bille,W. N. Bille,D,49,172,67,M,2063925,EUR,1113523200,D,49,49,True,,9.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,5.0,1.0,,,,34.0,15.0,6.5,2.0,0.00199675,0,,,,3.0,,,,,1.0,1.0,2.0,,,,,,,Wilfried Ndollo Bille,,,,,,,,,,,,,,,,,,,
12450195,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,,31.0,31.0,3.0,3.0,0.0,10.0,10.0,21.0,21.0,4.0,,,,34.0,37.0,6.6,3.0,0.0309011,1,,,,3.0,,2.0,,,1.0,1.0,,,,,,,,Khalil Fayad,,,,,0.0317,,,,,1.0,,,,,,,,,
12450195,home,Montpellier,Othmane Maamma,maamma-othmane,O. Maamma,F,42,180,11668,M,1515917,EUR,1128556800,F,14,14,True,,14.0,11.0,1.0,,0.0,3.0,3.0,8.0,11.0,3.0,,,,34.0,28.0,6.3,10.0,0.00854672,2,,,,6.0,1.0,4.0,,,1.0,,,2.0,,,,1.0,,,,,,,0.1861,,,,1.0,1.0,0.1195,,,1.0,,,,,
12450195,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,10,10,True,,4.0,3.0,,,0.0,,1.0,3.0,3.0,,,,,26.0,9.0,6.4,5.0,0.00608922,0,,,,2.0,1.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450195,home,Montpellier,Simon Cara,simon-cara,S. Cara,M,9,182,8,M,1948048,EUR,1112227200,F,46,46,True,,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,9.0,3.0,6.4,2.0,0.00010112,0,,,,1.0,,1.0,,,,,,,,,,,,Simon Cara,,,,,,,,,,,,,,,,,,,
12450195,home,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,,,,,,,,,,,,,,
12450195,home,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,901152,EUR,908841600,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450195,home,Montpellier,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192,907,M,848537,EUR,861062400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450195,home,Montpellier,Rabby Nzingoula,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450195,away,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,123226,EUR,649814400,G,1,1,False,,35.0,24.0,15.0,4.0,0.0,22.0,27.0,2.0,8.0,12.0,6.0,,,90.0,50.0,8.6,11.0,0.00032366,0,1.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,
12450195,away,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179,819,M,54308,EUR,663897600,D,7,7,False,,57.0,45.0,6.0,2.0,0.0,32.0,34.0,13.0,24.0,8.0,,,,90.0,75.0,7.5,15.0,0.0094958,0,,1.0,,1.0,4.0,,3.0,,1.0,1.0,,,1.0,3.0,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12450195,away,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189,741,M,1035988,EUR,1018569600,D,93,93,False,True,57.0,50.0,6.0,,0.0,43.0,47.0,7.0,10.0,5.0,,,,85.0,75.0,7.2,7.0,0.00245532,0,,,5.0,4.0,9.0,,9.0,,,,4.0,,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
12450195,away,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188,195,M,287887,EUR,806025600,D,4,4,False,,43.0,36.0,7.0,1.0,0.0,30.0,32.0,6.0,11.0,3.0,,,,90.0,53.0,7.1,7.0,0.00168257,0,,,2.0,1.0,2.0,,6.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450195,away,Le Havre,Timothee Pembele,timothee-pembele,T. Pembele,D,32,182,700,M,1824137,EUR,1031529600,D,32,32,False,,36.0,30.0,4.0,2.0,0.0,19.0,21.0,11.0,18.0,2.0,,,,90.0,71.0,8.1,12.0,0.0311139,2,,3.0,1.0,6.0,14.0,2.0,3.0,1.0,1.0,1.0,2.0,,,10.0,9.0,1.0,,,,,,1.0,0.123,,3.0,2.0,,1.0,,,,,,,,,
12450195,away,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187,3161,M,149732,EUR,762652800,M,94,94,False,,50.0,45.0,7.0,6.0,0.0,30.0,33.0,15.0,17.0,8.0,,,,90.0,67.0,8.0,9.0,0.0174415,3,,,,3.0,7.0,1.0,,1.0,2.0,1.0,,1.0,,4.0,2.0,3.0,,,,,,1.0,0.1606,,,,2.0,,0.1629,,,,,,1.0,,
12450195,away,Le Havre,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,23,23,False,,34.0,32.0,2.0,1.0,0.0,22.0,22.0,11.0,14.0,6.0,,,,90.0,51.0,6.9,6.0,0.017319,1,,2.0,,3.0,6.0,1.0,2.0,,1.0,1.0,,1.0,,4.0,2.0,2.0,,,,,1.0,1.0,0.0162,,,,,,,,,,,,,,
12450195,away,Le Havre,Josué Casimir,josue-casimir,J. Casimir,M,7,178,9086,M,1035986,EUR,1001289600,M,10,10,False,,18.0,16.0,,,1.0,7.0,8.0,10.0,13.0,1.0,,,,64.0,33.0,7.0,9.0,0.122879,1,,3.0,,4.0,1.0,3.0,2.0,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,0.0126,3.0,,,1.0,,0.0436,,,,,,,,
12450195,away,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,M,8,8,False,,26.0,23.0,2.0,2.0,0.0,10.0,12.0,13.0,16.0,3.0,,,,64.0,39.0,7.5,8.0,0.128874,3,,2.0,1.0,3.0,3.0,2.0,,,1.0,,1.0,1.0,2.0,,,1.0,,,,,,1.0,0.9413,1.0,,1.0,1.0,1.0,0.7981,,1.0,,,,1.0,1.0,
12450195,away,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,M,21,21,False,,18.0,15.0,1.0,,0.0,7.0,9.0,9.0,10.0,7.0,,,,74.0,34.0,7.1,7.0,0.19099,0,,1.0,,5.0,6.0,4.0,2.0,,1.0,,1.0,1.0,,2.0,,1.0,,Antoine Joujou,,,1.0,,,1.0,2.0,3.0,,,,1.0,,,,,,,
12450195,away,Le Havre,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191,1936,M,1143587,EUR,731289600,F,99,99,False,,14.0,10.0,1.0,,0.0,4.0,5.0,6.0,9.0,,,,,85.0,28.0,6.2,13.0,0.0053211,1,,,1.0,9.0,2.0,2.0,1.0,,3.0,1.0,3.0,4.0,,,,,,,,,,,0.0506,,,1.0,,1.0,,,,,,,,,
12450195,away,Le Havre,Mahamadou Diawara,mahamadou-diawara,M. Diawara,M,34,187,449,M,1402751,EUR,1108512000,M,34,34,True,,14.0,13.0,,,0.0,6.0,7.0,7.0,8.0,1.0,,,,26.0,19.0,6.7,4.0,0.00960244,0,,1.0,1.0,2.0,3.0,3.0,,,,1.0,,,,,,,,Mahamadou Diawara,,,,,,,,2.0,,,,,,,,,,,
12450195,away,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182,607,M,1001458,EUR,971136000,F,45,45,True,,11.0,7.0,,,0.0,4.0,4.0,3.0,8.0,,,,,26.0,17.0,6.6,7.0,0.0211242,0,,1.0,3.0,3.0,4.0,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,2.0,,,,,,,1.0,,,,,
12450195,away,Le Havre,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,27035,EUR,629856000,F,28,28,True,,2.0,,,,0.0,,1.0,,1.0,,,,,16.0,6.0,6.5,2.0,,1,,,,1.0,3.0,,,,,,1.0,,,1.0,,2.0,,,,andreayew10,,,0.0393,,,,,1.0,,,,,,,,,1.0
12450195,away,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,True,,3.0,2.0,1.0,,0.0,2.0,3.0,,,,,,,12.0,7.0,6.7,2.0,3.43e-06,1,,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,0.0327,,,,,,,,,,,,,,
12450195,away,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,19,19,True,,1.0,1.0,,,0.0,,,1.0,2.0,,,,,12.0,3.0,6.6,1.0,0.00089761,0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12450195,away,Le Havre,Arthur Desmas,arthur-desmas,A. Desmas,G,16,196,105,M,798306,EUR,765676800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450195,away,Le Havre,Yanis Zouaoui,yanis-zouaoui,Y. Zouaoui,D,18,183,294,M,1397882,EUR,893721600,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Yanis Zouaoui,,,,,,,,,,,,,,,,,,,
12450195,away,Le Havre,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,788170,EUR,852249600,D,97,97,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450195,away,Le Havre,Ilyes Housni,ilyes-housni,I. Housni,F,,172,1907,M,1154632,EUR,1116028800,F,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Ilyes Housni,,,,,,,,,,,,,,,,,,,
