match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,confirmed,length,injury
12450195,FT,0.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12450195,,,,,90,6.0,,1,,,card,Bamo Meïté,Professional foul last man,False,123302799.0,True,red,1131541.0,Bamo Meïté,,,
12450195,,,,,90,5.0,,1,,,varDecision,,,,32651.0,True,cardUpgrade,1131541.0,Bamo Meïté,False,,
12450195,,,,,90,1.0,,1,,,card,Wahbi Khazri,Foul,False,123302800.0,True,yellow,51640.0,Wahbi Khazri,,,
12450195,,,,,90,1.0,,1,,,card,Mathieu Gorgelin,Time wasting,False,123302743.0,False,yellow,123226.0,Mathieu Gorgelin,,,
12450195,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0,
12450195,,,,,88,,,3,,,substitution,,,,123816291.0,True,regular,,,,,False
12450195,,,,,85,,,6,,,substitution,,,,123816241.0,False,regular,,,,,False
12450195,,,,,85,,,6,,,substitution,,,,123816242.0,False,injury,,,,,True
12450195,,,,,74,,,17,,,substitution,,,,123816090.0,False,regular,,,,,False
12450195,,,,,64,,,27,,,substitution,,,,123815877.0,True,regular,,,,,False
12450195,,,,,64,,,27,,,substitution,,,,123815879.0,False,regular,,,,,False
12450195,,,,,64,,,27,,,substitution,,,,123815878.0,False,regular,,,,,False
12450195,,,,,56,,,35,,,substitution,,,,123815750.0,True,regular,,,,,False
12450195,,,,,56,,,35,,,substitution,,,,123815749.0,True,regular,,,,,False
12450195,,,,,56,,,35,,,substitution,,,,123815751.0,True,regular,,,,,False
12450195,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12450195,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,5.0,
12450195,,0.0,2.0,,33,,,13,,,goal,,,,287674615.0,False,regular,149732.0,Abdoulaye Touré,,,
12450195,,0.0,1.0,,3,,,43,,,goal,,,,287513240.0,False,regular,1000442.0,Yassine Kechta,,,
