match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_blockedScoringAttempt,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wonTackle,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_interceptionWon,player_firstName,player_lastName,stat_challengeLost,stat_onTargetScoringAttempt,stat_dispossessed,stat_goals,stat_penaltyWon,stat_hitWoodwork,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
10385487,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,False,28.0,25.0,6.0,3.0,24.0,25.0,1.0,3.0,1.0,8.0,2.0,2.0,90.0,36.0,7.4,3.0,0.0,0.0,0.00012671,0,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385487,home,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,False,12.0,9.0,1.0,1.0,6.0,6.0,3.0,6.0,,,,,16.0,14.0,6.5,3.0,0.0,0.0,0.00196259,0,,TariqLamptey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385487,home,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,216308,EUR,789177600,D,4,4,False,90.0,81.0,6.0,5.0,51.0,53.0,30.0,37.0,,6.0,,,90.0,94.0,7.3,10.0,0.0,0.0,0.010812,0,,,2.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385487,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,104.0,100.0,9.0,9.0,61.0,63.0,39.0,41.0,2.0,4.0,,,90.0,109.0,7.5,4.0,0.0749,0.0,0.0170761,1,,,,1.0,,2.0,,,,1.0,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385487,home,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,D,30,30,False,52.0,49.0,,,19.0,20.0,30.0,34.0,,7.0,,,76.0,71.0,7.3,8.0,0.0206,0.0,0.0549643,1,,pervisestupinan,,1.0,2.0,6.0,,3.0,2.0,,1.0,,,2.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10385487,home,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,M,13,13,False,75.0,66.0,3.0,1.0,36.0,39.0,32.0,43.0,,4.0,,,90.0,92.0,7.8,15.0,0.0434,0.0,0.792277,1,,pascalgross65,1.0,1.0,1.0,2.0,,,1.0,,,,,4.0,7.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,
10385487,home,Brighton & Hove Albion,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,987650,EUR,1004659200,M,25,25,False,109.0,100.0,4.0,4.0,49.0,52.0,51.0,57.0,,7.0,,,90.0,122.0,7.4,10.0,0.0249,0.0,0.0309489,1,,MoisesCaicedo55,,,3.0,7.0,,3.0,1.0,3.0,,,,,,1.0,1.0,1.0,2.0,,,,2.0,,,3.0,,,,,,,,
10385487,home,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,301288,EUR,774662400,M,7,7,False,32.0,23.0,2.0,2.0,7.0,9.0,16.0,29.0,1.0,3.0,,,75.0,54.0,7.4,18.0,0.3383,0.0589,0.069197,2,,,1.0,1.0,4.0,8.0,,4.0,1.0,,1.0,,,1.0,6.0,5.0,3.0,1.0,2.0,,,,,,,,1.0,,,,,,,
10385487,home,Brighton & Hove Albion,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,895324,EUR,914457600,M,10,10,False,62.0,55.0,2.0,1.0,13.0,14.0,42.0,49.0,,7.0,,,90.0,76.0,8.5,11.0,1.1196,0.9918,0.417164,3,,Macca10,,1.0,4.0,6.0,,3.0,2.0,1.0,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,
10385487,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,M,22,22,False,42.0,39.0,3.0,2.0,6.0,7.0,33.0,35.0,,6.0,,,83.0,57.0,7.8,9.0,0.8334,0.9856,0.072142,1,,KaoruM,,,6.0,7.0,,3.0,2.0,1.0,1.0,,,2.0,,6.0,3.0,,1.0,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,
10385487,home,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,28,28,False,29.0,27.0,1.0,,14.0,16.0,13.0,13.0,1.0,1.0,,,83.0,43.0,7.0,6.0,0.2485,0.4751,0.0304314,4,,EvanFerguson9,,,2.0,2.0,,1.0,3.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,,,,,,
