match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,from
11450139,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
11450139,,,,,90,3.0,,1,,,substitution,122370663.0,False,True,regular,,,,
11450139,,,,,90,0.0,,1,,,injuryTime,,,,,4.0,,,
11450139,,,,,87,,,4,,,substitution,122370640.0,False,False,regular,,,,
11450139,,,,,86,,,5,,,substitution,122370639.0,False,False,regular,,,,
11450139,,,,,81,,,10,,,substitution,122370633.0,False,True,regular,,,,
11450139,,,,,81,,,10,,,substitution,122370632.0,False,True,regular,,,,
11450139,,,,,74,,,17,,,substitution,122370619.0,False,False,regular,,,,
11450139,,,,,73,,,18,,,substitution,122370618.0,False,False,regular,,,,
11450139,,,,,71,,,20,,,substitution,122370616.0,False,True,regular,,,,
11450139,,,,,61,,,30,,,substitution,122370591.0,False,False,regular,,,,
11450139,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
11450139,,,,,45,0.0,,1,,,injuryTime,,,,,2.0,,,
11450139,,2.0,1.0,,32,,,14,,,goal,177716762.0,,True,regular,,758876.0,Cengiz Ünder,
11450139,,1.0,1.0,,20,,,26,,,goal,177715958.0,,True,regular,,758876.0,Cengiz Ünder,
11450139,,0.0,1.0,,13,,,33,,,goal,177715565.0,,False,penalty,,120298.0,Tolga Ciğerci,penalty
