match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,captain,stat_savedShotsFromInsideTheBox,stat_punches,stat_hitWoodwork,stat_clearanceOffLine,stat_penaltyWon
11450139,home,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186.0,12815,M,Livakovic40,190419,EUR,789609600,G,40,40,False,20.0,19.0,3.0,2.0,17.0,17.0,2.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,26.0,6.4,1.0,0.00026647,0,0.1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450139,home,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184.0,2870,M,,836683,EUR,923097600,D,16,16,False,52.0,42.0,,,21.0,25.0,21.0,29.0,4.0,2.0,,3.0,,,,,90.0,78.0,7.1,17.0,0.026607,1,,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.1327,1.0,,,,,,,,,,,,,,,,,,,,,
11450139,home,Fenerbahçe,Serdar Aziz,serdar-aziz,S. Aziz,D,,183.0,609,M,,43528,EUR,656640000,D,4,4,False,74.0,68.0,3.0,1.0,50.0,51.0,18.0,23.0,3.0,3.0,,2.0,,,,,90.0,81.0,6.6,7.0,0.00526997,2,,,,1.0,2.0,2.0,,1.0,,,,1.0,,0.2302,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11450139,home,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182.0,4708,M,alex_djiku,289977,EUR,776390400,D,6,6,False,79.0,74.0,1.0,1.0,59.0,62.0,15.0,17.0,3.0,7.0,,1.0,,,,,90.0,94.0,7.3,8.0,0.00292228,0,,,,,1.0,6.0,1.0,,3.0,3.0,2.0,,2.0,,1.0,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,
11450139,home,Fenerbahçe,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174.0,20994,M,ferdikadioglu,825844,EUR,939254400,D,7,7,False,61.0,50.0,5.0,3.0,18.0,20.0,33.0,42.0,6.0,3.0,,3.0,,,,,90.0,84.0,7.2,14.0,0.0789049,2,,,1.0,,,5.0,1.0,1.0,1.0,,,1.0,2.0,0.0455,2.0,,,,,,,,2.0,1.0,5.0,3.0,1.0,0.2035,,,,,,,,
11450139,home,Fenerbahçe,Rade Krunić,rade-krunic,R. Krunić,M,33,184.0,2497,M,,155449,EUR,749952000,M,33,33,False,57.0,51.0,2.0,1.0,24.0,26.0,27.0,31.0,2.0,7.0,,1.0,,,,,90.0,65.0,7.1,7.0,0.0225105,1,,,,,3.0,6.0,1.0,1.0,,,,1.0,2.0,0.0371,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,
11450139,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183.0,3147,M,,952600,EUR,917308800,M,5,5,False,57.0,46.0,4.0,,25.0,27.0,21.0,31.0,2.0,12.0,,,,,,,81.0,69.0,7.6,13.0,0.426986,1,,,1.0,,4.0,8.0,2.0,1.0,1.0,,,1.0,2.0,0.0097,1.0,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,
11450139,home,Fenerbahçe,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173.0,4739,M,cengizunder,758876,EUR,868838400,M,20,20,False,39.0,30.0,3.0,2.0,9.0,10.0,22.0,37.0,6.0,5.0,,1.0,,,,,81.0,63.0,8.9,20.0,0.272038,4,,,8.0,,,4.0,2.0,1.0,1.0,3.0,2.0,1.0,,0.2559,2.0,,1.0,,,,2.0,1.0,,1.0,2.0,1.0,2.0,0.6692,2.0,1.0,,,,,,
11450139,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174.0,10874,M,szymanski_11,847983,EUR,926294400,M,53,53,False,30.0,25.0,1.0,,5.0,6.0,23.0,35.0,4.0,,,2.0,,,,,89.0,55.0,7.8,14.0,0.253526,2,,,11.0,2.0,,4.0,,1.0,1.0,4.0,3.0,1.0,,0.0378,5.0,,,,,,,1.0,,3.0,,,1.0,0.0238,,,,,,,,
11450139,home,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181.0,12216,M,dusantadic,38560,EUR,595987200,M,10,10,False,39.0,30.0,1.0,1.0,7.0,8.0,23.0,38.0,7.0,4.0,,2.0,,,,,90.0,63.0,7.3,19.0,0.0598808,2,,,7.0,1.0,2.0,6.0,2.0,,,,,1.0,2.0,0.0925,2.0,,1.0,,,,,,1.0,,4.0,2.0,1.0,0.0343,,1.0,,,,,,
11450139,home,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193.0,23278,M,EDzeko,14990,EUR,511401600,F,9,9,False,29.0,21.0,4.0,4.0,4.0,4.0,17.0,25.0,3.0,4.0,,1.0,,,,,71.0,39.0,6.4,11.0,0.0124922,3,,,,,1.0,2.0,,1.0,,,,1.0,,0.5807,2.0,2.0,1.0,,,,1.0,,,,2.0,1.0,1.0,0.3614,,,True,,,,,
11450139,home,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185.0,6844,M,mbatshuayi,147745,EUR,749520000,F,23,23,True,7.0,6.0,,,1.0,1.0,5.0,6.0,1.0,1.0,,,,,,,19.0,12.0,7.2,1.0,0.00542231,2,,,,1.0,,2.0,,,,1.0,,,,0.0811,,,,,,,,,,,1.0,1.0,2.0,0.186,,,,,,,,
11450139,home,Fenerbahçe,Emre Mor,emre-mor,E. Mor,M,99,169.0,2594,M,,826258,EUR,869702400,M,99,99,True,3.0,2.0,,,,,2.0,3.0,,1.0,,,,,,,9.0,10.0,6.5,1.0,0.00095494,2,,,,,,3.0,,,,,,,1.0,0.3808,,2.0,,,,,,,,,2.0,2.0,2.0,0.5559,,,,,,,,
11450139,home,Fenerbahçe,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187.0,618,M,,972410,EUR,842400000,M,27,27,True,9.0,9.0,,,4.0,4.0,5.0,5.0,1.0,2.0,,,,,,,9.0,9.0,6.5,,0.00340025,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450139,home,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174.0,1764,M,,856849,EUR,777254400,M,8,8,True,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450139,home,Fenerbahçe,Furkan Onur Akyüz,furkan-onur-akyuz,F. O. Akyüz,G,97,,42,M,,1216107,EUR,1127260800,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450139,home,Fenerbahçe,Leonardo Bonucci,leonardo-bonucci,L. Bonucci,D,19,190.0,2802,M,bonuccileo,15444,EUR,546825600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450139,home,Fenerbahçe,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179.0,1215,M,,997165,EUR,1045612800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450139,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180.0,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450139,home,Fenerbahçe,Lincoln,lincoln,Lincoln,M,18,177.0,846,M,,794928,EUR,910396800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450139,home,Fenerbahçe,Joshua King,joshua-king,J. King,F,7,180.0,2230,M,,100621,EUR,695433600,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450139,away,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190.0,97,M,,807289,EUR,821750400,G,99,99,False,48.0,23.0,36.0,11.0,16.0,22.0,7.0,26.0,,9.0,,,3.0,,7.0,,90.0,68.0,7.9,25.0,0.00103907,0,0.0341,,,,1.0,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,1.0,,,
11450139,away,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173.0,90,M,,189627,EUR,749174400,D,70,70,False,25.0,18.0,4.0,1.0,12.0,15.0,6.0,10.0,3.0,3.0,,1.0,,,,,90.0,44.0,6.5,9.0,0.00367325,0,,,,1.0,,3.0,,,4.0,1.0,,,1.0,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,
11450139,away,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194.0,313,M,,151900,EUR,765072000,D,26,26,False,30.0,25.0,5.0,2.0,22.0,24.0,3.0,6.0,1.0,,,1.0,,,,,90.0,46.0,6.8,5.0,0.004195,0,,,,,1.0,4.0,,,1.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,,8.0,,,,,,,,,,,,,
11450139,away,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189.0,775,M,,858004,EUR,892598400,D,18,18,False,46.0,41.0,4.0,,38.0,42.0,3.0,5.0,5.0,6.0,,,,,,,90.0,59.0,6.1,10.0,0.00890929,0,,,1.0,2.0,,,2.0,,,,,2.0,,,1.0,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,
11450139,away,MKE Ankaragücü,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182.0,56,M,,320905,EUR,738979200,D,5,5,False,37.0,28.0,8.0,4.0,19.0,25.0,9.0,12.0,2.0,3.0,,,,,,,74.0,55.0,6.6,13.0,0.00228957,0,,,,,,4.0,,,,2.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,3.0,,2.0,1.0,,,,,,,,,,
11450139,away,MKE Ankaragücü,Ali Kaan Güneren,ali-kaan-guneren,A. K. Güneren,M,23,183.0,28,M,,867848,EUR,955152000,M,23,23,False,21.0,16.0,3.0,2.0,11.0,12.0,5.0,9.0,5.0,6.0,,2.0,,,,,87.0,33.0,6.6,6.0,0.00497502,0,,,,1.0,2.0,5.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,4.0,,1.0,1.0,,,,,,,,,,
